com.samsung.shealth.calories_burned.details,6196009,2
active_calories_goal,version,extra_data,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
,,d3152cdc-f381-4a12-8691-de4b78ac5370.extra_data.json,89.0,1582273,1591.2947,2021-07-14 15:38:02.921,2021-07-13 07:38:12.150,98.23944,TKIQsULl+e,com.sec.android.app.shealth,d3152cdc-f381-4a12-8691-de4b78ac5370,1626134400000,
,,90939a1e-07ad-4e08-b263-80b5793b687b.extra_data.json,0.0,0,1417.346,2021-07-13 07:38:14.180,2021-07-13 07:38:14.180,0.0,TKIQsULl+e,com.sec.android.app.shealth,90939a1e-07ad-4e08-b263-80b5793b687b,1623801600000,
,,59776bb3-b1de-4279-85a3-5a42768eadc2.extra_data.json,0.0,0,1417.346,2021-07-13 07:38:14.212,2021-07-13 07:38:14.212,0.0,TKIQsULl+e,com.sec.android.app.shealth,59776bb3-b1de-4279-85a3-5a42768eadc2,1623974400000,
,,4d9e56ce-8dd4-4468-b717-81793622aa9c.extra_data.json,0.0,0,1417.346,2021-07-13 07:38:14.221,2021-07-13 07:38:14.221,0.0,TKIQsULl+e,com.sec.android.app.shealth,4d9e56ce-8dd4-4468-b717-81793622aa9c,1624060800000,
,,0afff970-699b-4db2-959f-cfa65c83ebf1.extra_data.json,0.0,0,1417.346,2021-07-13 07:38:14.193,2021-07-13 07:38:14.193,0.0,TKIQsULl+e,com.sec.android.app.shealth,0afff970-699b-4db2-959f-cfa65c83ebf1,1623888000000,
,,7b90e79c-a19c-43cc-b08e-97cffb61a39c.extra_data.json,0.0,0,1417.346,2021-07-13 07:38:14.244,2021-07-13 07:38:14.244,0.0,TKIQsULl+e,com.sec.android.app.shealth,7b90e79c-a19c-43cc-b08e-97cffb61a39c,1624233600000,
,,5ed73e76-24b6-4f9d-827c-8ca866fe6b1c.extra_data.json,0.0,0,1417.346,2021-07-13 07:38:14.234,2021-07-13 07:38:14.234,0.0,TKIQsULl+e,com.sec.android.app.shealth,5ed73e76-24b6-4f9d-827c-8ca866fe6b1c,1624147200000,
,,09c6eeaa-7e41-490b-b758-bedafcdbed86.extra_data.json,0.0,0,1417.346,2021-07-13 07:38:14.281,2021-07-13 07:38:14.281,0.0,TKIQsULl+e,com.sec.android.app.shealth,09c6eeaa-7e41-490b-b758-bedafcdbed86,1624492800000,
,,723334b3-81e1-4d5f-85ee-4256ae68cc9d.extra_data.json,0.0,0,1417.346,2021-07-13 07:38:14.259,2021-07-13 07:38:14.259,0.0,TKIQsULl+e,com.sec.android.app.shealth,723334b3-81e1-4d5f-85ee-4256ae68cc9d,1624320000000,
,,446504bb-ebe1-4ee9-81e0-0013dd773cce.extra_data.json,0.0,0,1417.346,2021-07-13 07:38:14.302,2021-07-13 07:38:14.302,0.0,TKIQsULl+e,com.sec.android.app.shealth,446504bb-ebe1-4ee9-81e0-0013dd773cce,1624665600000,
,,216d391a-108d-4c9d-b331-1269b2a64898.extra_data.json,0.0,0,1417.346,2021-07-13 07:38:14.292,2021-07-13 07:38:14.292,0.0,TKIQsULl+e,com.sec.android.app.shealth,216d391a-108d-4c9d-b331-1269b2a64898,1624579200000,
,,30ea67fa-115c-448a-bd8b-a5576fa59d38.extra_data.json,0.0,0,1417.346,2021-07-13 07:38:14.271,2021-07-13 07:38:14.271,0.0,TKIQsULl+e,com.sec.android.app.shealth,30ea67fa-115c-448a-bd8b-a5576fa59d38,1624406400000,
,,13710124-cbe2-43f0-8fb0-417778d40852.extra_data.json,0.0,0,1417.346,2021-07-13 07:38:14.320,2021-07-13 07:38:14.320,0.0,TKIQsULl+e,com.sec.android.app.shealth,13710124-cbe2-43f0-8fb0-417778d40852,1624752000000,
,,9e36cef6-574a-4fa6-a41c-e4ac76cddc4f.extra_data.json,0.0,0,1620.9803,2021-07-25 03:49:37.165,2021-07-13 07:38:14.395,0.0,TKIQsULl+e,com.sec.android.app.shealth,9e36cef6-574a-4fa6-a41c-e4ac76cddc4f,1625184000000,
,,fae5b6e3-6bd2-4479-b284-bbc02a3a0ec3.extra_data.json,0.0,0,1620.9803,2021-07-25 03:49:36.934,2021-07-13 07:38:14.340,0.0,TKIQsULl+e,com.sec.android.app.shealth,fae5b6e3-6bd2-4479-b284-bbc02a3a0ec3,1624924800000,
,,12c1ecb0-68dd-4233-87dc-a34e9108993a.extra_data.json,0.0,0,1620.9803,2021-07-25 03:49:37.039,2021-07-13 07:38:14.354,0.0,TKIQsULl+e,com.sec.android.app.shealth,12c1ecb0-68dd-4233-87dc-a34e9108993a,1625011200000,
,,223ea48c-3ebd-459a-8c20-5a7a166d46e8.extra_data.json,0.0,0,1620.9803,2021-07-25 03:49:37.262,2021-07-13 07:38:14.406,0.0,TKIQsULl+e,com.sec.android.app.shealth,223ea48c-3ebd-459a-8c20-5a7a166d46e8,1625270400000,
,,d5b528b6-69d4-49d9-b50a-f1abe06359bb.extra_data.json,0.0,0,1620.9803,2021-07-25 03:49:36.905,2021-07-13 07:38:14.339,0.0,TKIQsULl+e,com.sec.android.app.shealth,d5b528b6-69d4-49d9-b50a-f1abe06359bb,1624838400000,
,,4855c75b-03fa-4144-a1a1-cd19c82c6ae3.extra_data.json,0.0,0,1620.9803,2021-07-25 03:49:37.091,2021-07-13 07:38:14.380,0.0,TKIQsULl+e,com.sec.android.app.shealth,4855c75b-03fa-4144-a1a1-cd19c82c6ae3,1625097600000,
,,d72d8504-95ef-4999-95ac-ea477d1cc41b.extra_data.json,0.0,0,1620.9803,2021-07-25 03:49:37.857,2021-07-13 07:38:14.479,0.0,TKIQsULl+e,com.sec.android.app.shealth,d72d8504-95ef-4999-95ac-ea477d1cc41b,1625702400000,
,,e3a627c9-c5ee-4835-8dd2-e9a6f499f5cf.extra_data.json,0.0,0,1620.9803,2021-07-25 03:49:37.386,2021-07-13 07:38:14.417,0.0,TKIQsULl+e,com.sec.android.app.shealth,e3a627c9-c5ee-4835-8dd2-e9a6f499f5cf,1625356800000,
,,64bb5016-9225-4ccc-9d66-e1054fbf0f9b.extra_data.json,0.0,0,1620.9803,2021-07-25 03:49:37.742,2021-07-13 07:38:14.449,0.0,TKIQsULl+e,com.sec.android.app.shealth,64bb5016-9225-4ccc-9d66-e1054fbf0f9b,1625529600000,
,,0eb09865-7a7d-4781-8d7a-cb2d871e3b84.extra_data.json,0.0,0,1620.9803,2021-07-25 03:49:37.569,2021-07-13 07:38:14.433,0.0,TKIQsULl+e,com.sec.android.app.shealth,0eb09865-7a7d-4781-8d7a-cb2d871e3b84,1625443200000,
,,a85aa3ef-8085-4c0e-9b82-151b10772694.extra_data.json,0.0,0,1620.9803,2021-07-25 03:49:37.904,2021-07-13 07:38:14.508,0.0,TKIQsULl+e,com.sec.android.app.shealth,a85aa3ef-8085-4c0e-9b82-151b10772694,1625788800000,
,,24c24b62-6cae-4146-b510-9f70b2e747a4.extra_data.json,0.0,0,1620.9803,2021-07-25 03:49:37.952,2021-07-13 07:38:14.538,0.0,TKIQsULl+e,com.sec.android.app.shealth,24c24b62-6cae-4146-b510-9f70b2e747a4,1625875200000,
,,6118b304-d167-4549-bbab-23351ddcb323.extra_data.json,0.0,0,1620.9803,2021-07-25 03:49:37.801,2021-07-13 07:38:14.459,0.0,TKIQsULl+e,com.sec.android.app.shealth,6118b304-d167-4549-bbab-23351ddcb323,1625616000000,
,,c6728ce8-9082-4fb2-a650-42a7229457c3.extra_data.json,0.0,0,1620.9803,2021-07-25 03:49:38.046,2021-07-13 07:38:14.899,0.0,TKIQsULl+e,com.sec.android.app.shealth,c6728ce8-9082-4fb2-a650-42a7229457c3,1626048000000,
,,6f9bceb7-c933-4abf-a39b-d16fa642819b.extra_data.json,0.0,4577717,1535.0961,2021-07-15 17:50:06.118,2021-07-14 15:00:00.660,268.71063,TKIQsULl+e,com.sec.android.app.shealth,6f9bceb7-c933-4abf-a39b-d16fa642819b,1626307200000,
,,4af0e014-fa5c-4854-a508-f72d8bbed7f2.extra_data.json,0.0,0,1620.9803,2021-07-25 03:49:37.998,2021-07-13 07:38:14.884,0.0,TKIQsULl+e,com.sec.android.app.shealth,4af0e014-fa5c-4854-a508-f72d8bbed7f2,1625961600000,
,,5218b28b-a77d-41f0-ab2b-797d617f0c92.extra_data.json,0.0,3680703,1551.9253,2021-07-16 15:00:00.759,2021-07-15 17:50:05.722,226.6199,TKIQsULl+e,com.sec.android.app.shealth,5218b28b-a77d-41f0-ab2b-797d617f0c92,1626393600000,
,,383ba398-cf60-4133-8c07-ccf93c398967.extra_data.json,0.0,6984621,1489.9393,2021-07-14 15:00:00.896,2021-07-13 15:57:29.995,420.42188,TKIQsULl+e,com.sec.android.app.shealth,383ba398-cf60-4133-8c07-ccf93c398967,1626220800000,
,,c42f9987-f2de-4635-a1cc-8cb7d7eeacef.extra_data.json,0.0,9128950,1449.7089,2021-07-17 15:31:03.972,2021-07-16 15:00:00.581,492.22742,TKIQsULl+e,com.sec.android.app.shealth,c42f9987-f2de-4635-a1cc-8cb7d7eeacef,1626480000000,
,,191cf0ea-f04e-4aaf-b9bc-8ff292d6c028.extra_data.json,0.0,5508594,1517.6317,2021-07-19 18:49:20.387,2021-07-18 15:00:00.651,334.66476,TKIQsULl+e,com.sec.android.app.shealth,191cf0ea-f04e-4aaf-b9bc-8ff292d6c028,1626652800000,
,,da5362a6-30db-4af6-b2b6-2e84f67ca1a5.extra_data.json,0.0,3652976,1552.4456,2021-07-21 15:00:02.046,2021-07-20 15:00:00.620,217.45677,TKIQsULl+e,com.sec.android.app.shealth,da5362a6-30db-4af6-b2b6-2e84f67ca1a5,1626825600000,
,,3198045d-5d87-4338-8223-012ef008747f.extra_data.json,0.0,4984630,1527.4619,2021-07-18 15:00:00.950,2021-07-17 15:31:03.076,276.70386,TKIQsULl+e,com.sec.android.app.shealth,3198045d-5d87-4338-8223-012ef008747f,1626566400000,
,,9270a716-7905-4d8c-8ce9-90eb2785bfb6.extra_data.json,0.0,3810441,1549.4913,2021-07-20 15:00:00.819,2021-07-19 18:49:19.287,249.98071,TKIQsULl+e,com.sec.android.app.shealth,9270a716-7905-4d8c-8ce9-90eb2785bfb6,1626739200000,
,,04e80604-9f90-457d-b8af-62f72ea7729d.extra_data.json,0.0,3248707,1560.0303,2021-07-22 15:00:00.880,2021-07-21 15:00:01.741,201.45293,TKIQsULl+e,com.sec.android.app.shealth,04e80604-9f90-457d-b8af-62f72ea7729d,1626912000000,
,,a387b9e4-016e-4da3-9838-2c706a07eb73.extra_data.json,0.0,4424671,1537.9675,2021-07-23 17:46:20.345,2021-07-22 15:00:00.711,271.76654,TKIQsULl+e,com.sec.android.app.shealth,a387b9e4-016e-4da3-9838-2c706a07eb73,1626998400000,
,,28092d80-0091-4cd8-8423-6713438cfcfe.extra_data.json,0.0,2577088,1572.6306,2021-07-27 15:00:00.833,2021-07-26 16:06:25.104,168.85815,TKIQsULl+e,com.sec.android.app.shealth,28092d80-0091-4cd8-8423-6713438cfcfe,1627344000000,
,,6f1f1499-1f4d-42f5-b329-7083bde744b1.extra_data.json,0.0,1680126,1589.4589,2021-07-25 15:00:01.814,2021-07-24 15:00:01.740,92.28355,TKIQsULl+e,com.sec.android.app.shealth,6f1f1499-1f4d-42f5-b329-7083bde744b1,1627171200000,
,,76a39d4c-735d-4e7e-8ee2-72771ed0e6ed.extra_data.json,0.0,6947953,1490.6273,2021-07-24 15:00:01.988,2021-07-23 17:46:19.775,408.37775,TKIQsULl+e,com.sec.android.app.shealth,76a39d4c-735d-4e7e-8ee2-72771ed0e6ed,1627084800000,
,,c89b8686-c017-4d0a-b96b-6d30638d439a.extra_data.json,0.0,3205101,1560.8483,2021-07-28 15:13:01.836,2021-07-27 15:00:00.620,205.83678,TKIQsULl+e,com.sec.android.app.shealth,c89b8686-c017-4d0a-b96b-6d30638d439a,1627430400000,
,,2a0de2ee-9db7-4357-be52-75d34877cc74.extra_data.json,0.0,2423660,1575.509,2021-07-26 22:09:04.549,2021-07-25 15:00:01.570,157.34972,TKIQsULl+e,com.sec.android.app.shealth,2a0de2ee-9db7-4357-be52-75d34877cc74,1627257600000,
,,6053cdf7-a712-4d14-9077-814ec987b1e8.extra_data.json,0.0,2895382,1566.6589,2021-07-29 18:21:07.026,2021-07-28 15:13:01.853,184.3876,TKIQsULl+e,com.sec.android.app.shealth,6053cdf7-a712-4d14-9077-814ec987b1e8,1627516800000,
,,93168fa3-9c5c-4290-bc63-2eec4eebb7b6.extra_data.json,0.0,3512070,1555.0891,2021-07-30 15:10:02.664,2021-07-29 18:21:05.891,229.31036,TKIQsULl+e,com.sec.android.app.shealth,93168fa3-9c5c-4290-bc63-2eec4eebb7b6,1627603200000,
,,ecbb7adf-35b2-4d2f-8b46-291be578bd99.extra_data.json,0.0,3664753,1552.2246,2021-08-02 15:00:00.968,2021-08-01 15:00:01.678,224.60593,TKIQsULl+e,com.sec.android.app.shealth,ecbb7adf-35b2-4d2f-8b46-291be578bd99,1627862400000,
,,a354e1d2-71d2-4355-ac8a-e158c00be908.extra_data.json,0.0,4074525,1544.5366,2021-07-31 15:00:02.081,2021-07-30 15:10:02.685,256.43127,TKIQsULl+e,com.sec.android.app.shealth,a354e1d2-71d2-4355-ac8a-e158c00be908,1627689600000,
,,4b213ed4-adf5-4615-96b7-7854debc0974.extra_data.json,0.0,5044888,1526.3314,2021-08-03 15:21:15.456,2021-08-02 15:00:00.774,315.437,TKIQsULl+e,com.sec.android.app.shealth,4b213ed4-adf5-4615-96b7-7854debc0974,1627948800000,
,,6a67b2bf-7f07-4a69-8451-d534eecb2f22.extra_data.json,0.0,3069655,1563.3894,2021-08-01 15:00:02.010,2021-07-31 15:00:01.826,194.23698,TKIQsULl+e,com.sec.android.app.shealth,6a67b2bf-7f07-4a69-8451-d534eecb2f22,1627776000000,
,,0cbd206f-d49e-40eb-8194-cbbf8c4f1340.extra_data.json,0.0,4500382,1536.547,2021-08-04 15:38:05.474,2021-08-03 15:21:14.995,295.89276,TKIQsULl+e,com.sec.android.app.shealth,0cbd206f-d49e-40eb-8194-cbbf8c4f1340,1628035200000,
,,660ec395-592e-483f-9d5e-8b0b33d699c8.extra_data.json,0.0,4669009,1533.3834,2021-08-05 15:02:48.958,2021-08-04 15:38:04.592,292.27405,TKIQsULl+e,com.sec.android.app.shealth,660ec395-592e-483f-9d5e-8b0b33d699c8,1628121600000,
,,0be3b10a-3f3d-47e2-8fe7-faf29f2903ce.extra_data.json,0.0,4616947,1534.3602,2021-08-06 15:00:00.989,2021-08-05 15:02:48.162,291.48016,TKIQsULl+e,com.sec.android.app.shealth,0be3b10a-3f3d-47e2-8fe7-faf29f2903ce,1628208000000,
,,c0bf652a-bd0c-4899-af26-96ad1516f2b9.extra_data.json,0.0,4532254,1535.9491,2021-08-09 15:00:02.187,2021-08-08 15:00:01.906,284.12823,TKIQsULl+e,com.sec.android.app.shealth,c0bf652a-bd0c-4899-af26-96ad1516f2b9,1628467200000,
,,e4ea9e1f-3ad3-4417-b9e1-be661c279ef9.extra_data.json,0.0,8872036,1454.529,2021-08-08 15:00:02.337,2021-08-07 15:05:52.236,568.2455,TKIQsULl+e,com.sec.android.app.shealth,e4ea9e1f-3ad3-4417-b9e1-be661c279ef9,1628380800000,
,,85bb69ab-1e53-4a0b-b1da-a1ce0ebc905c.extra_data.json,0.0,5263683,1522.2266,2021-08-07 15:05:52.721,2021-08-06 15:00:00.666,323.71198,TKIQsULl+e,com.sec.android.app.shealth,85bb69ab-1e53-4a0b-b1da-a1ce0ebc905c,1628294400000,
,,acdf7eee-eaf8-4700-93ba-9a048f3c2feb.extra_data.json,0.0,3585296,1553.7153,2021-08-11 15:08:24.737,2021-08-10 15:00:01.802,217.78424,TKIQsULl+e,com.sec.android.app.shealth,acdf7eee-eaf8-4700-93ba-9a048f3c2feb,1628640000000,
,,b5910382-8ef3-4cc4-a572-e3f82d1fcbae.extra_data.json,0.0,4426814,1537.9272,2021-08-10 15:00:02.309,2021-08-09 15:00:01.736,273.98975,TKIQsULl+e,com.sec.android.app.shealth,b5910382-8ef3-4cc4-a572-e3f82d1fcbae,1628553600000,
,,fdd46051-cff0-4d14-8a82-a87804179606.extra_data.json,0.0,3892676,1547.9485,2021-08-12 15:00:00.947,2021-08-11 15:08:24.312,252.92267,TKIQsULl+e,com.sec.android.app.shealth,fdd46051-cff0-4d14-8a82-a87804179606,1628726400000,
,,0e0dfda8-5e2d-4fd7-a135-515aa532dc90.extra_data.json,0.0,5830891,1511.585,2021-08-15 18:07:16.749,2021-08-14 15:59:41.915,362.37427,TKIQsULl+e,com.sec.android.app.shealth,0e0dfda8-5e2d-4fd7-a135-515aa532dc90,1628985600000,
,,1ef90aff-3ea1-4855-9eba-5d9b32792e0c.extra_data.json,0.0,5099745,1525.3022,2021-08-14 20:06:03.099,2021-08-13 15:00:01.921,301.897,TKIQsULl+e,com.sec.android.app.shealth,1ef90aff-3ea1-4855-9eba-5d9b32792e0c,1628899200000,
,,c4f1db85-014a-4db8-89f0-19648f089839.extra_data.json,0.0,3578416,1553.8444,2021-08-13 15:00:02.249,2021-08-12 15:00:00.764,231.51016,TKIQsULl+e,com.sec.android.app.shealth,c4f1db85-014a-4db8-89f0-19648f089839,1628812800000,
,,ff442490-88a8-4126-91d0-f508aff5058c.extra_data.json,0.0,3869418,1548.3849,2021-08-16 18:38:28.358,2021-08-15 18:07:16.736,238.46713,TKIQsULl+e,com.sec.android.app.shealth,ff442490-88a8-4126-91d0-f508aff5058c,1629072000000,
,,16006537-2a7a-4416-8272-735b89ec8c1f.extra_data.json,0.0,3582578,1553.7664,2021-08-17 15:00:02.226,2021-08-16 18:38:27.745,218.81456,TKIQsULl+e,com.sec.android.app.shealth,16006537-2a7a-4416-8272-735b89ec8c1f,1629158400000,
,,91fb94ef-2f98-409e-9e38-f79e4a593570.extra_data.json,0.0,3475099,1555.7828,2021-08-20 15:05:02.038,2021-08-19 15:00:00.792,216.03975,TKIQsULl+e,com.sec.android.app.shealth,91fb94ef-2f98-409e-9e38-f79e4a593570,1629417600000,
,,3172e6d7-6048-4ab6-a534-3bd312618988.extra_data.json,0.0,3869823,1548.3772,2021-08-18 15:00:01.027,2021-08-17 15:00:01.966,238.32072,TKIQsULl+e,com.sec.android.app.shealth,3172e6d7-6048-4ab6-a534-3bd312618988,1629244800000,
,,7b0e1482-e6a6-4ae1-acdf-089f3d9cbdd3.extra_data.json,0.0,10777094,1418.7875,2021-08-21 15:00:00.941,2021-08-20 15:05:02.070,648.44116,TKIQsULl+e,com.sec.android.app.shealth,7b0e1482-e6a6-4ae1-acdf-089f3d9cbdd3,1629504000000,
,,d92345d0-d21d-4f90-9295-e190e17d7e74.extra_data.json,0.0,2861359,1567.2974,2021-08-23 15:00:01.130,2021-08-22 15:00:01.712,173.91104,TKIQsULl+e,com.sec.android.app.shealth,d92345d0-d21d-4f90-9295-e190e17d7e74,1629676800000,
,,c031af48-2de3-454d-811c-90d1f11fd121.extra_data.json,0.0,4175415,1542.6439,2021-08-24 15:27:29.004,2021-08-23 15:00:00.796,251.39738,TKIQsULl+e,com.sec.android.app.shealth,c031af48-2de3-454d-811c-90d1f11fd121,1629763200000,
,,304341dd-14d0-44a3-8607-3b4a4cef71cd.extra_data.json,0.0,3974425,1546.4148,2021-08-19 15:00:01.058,2021-08-18 15:00:00.728,240.53453,TKIQsULl+e,com.sec.android.app.shealth,304341dd-14d0-44a3-8607-3b4a4cef71cd,1629331200000,
