com.samsung.shealth.activity.day_summary,6196009,2
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
0,0,,0,2021-07-13 07:38:12.425,2021-07-13 07:38:12.425,-1,0,0,0.0,0.0,385d6db7-2e64-4bc0-9de5-255e80e83297.extra_data.json,TKIQsULl+e,0,com.sec.android.app.shealth,0,-1,385d6db7-2e64-4bc0-9de5-255e80e83297,1624060800000,
1563,1582273,90,810000,2021-07-31 00:55:16.259,2021-07-13 07:38:12.121,60,810000,27,904.3696,98.23943,682bae55-91fc-42db-a56a-d30ac8eb60e7.extra_data.json,TKIQsULl+e,3332,com.sec.android.app.shealth,768941,60785000,682bae55-91fc-42db-a56a-d30ac8eb60e7,1626134400000,
0,0,,0,2021-07-13 07:38:12.380,2021-07-13 07:38:12.380,-1,0,0,0.0,0.0,eb1f5fe0-ba71-44c6-9029-2eb23819f3e4.extra_data.json,TKIQsULl+e,0,com.sec.android.app.shealth,0,-1,eb1f5fe0-ba71-44c6-9029-2eb23819f3e4,1623974400000,
0,0,,0,2021-07-13 07:38:12.453,2021-07-13 07:38:12.453,-1,0,0,0.0,0.0,81d0b23d-4949-4ba5-b240-e2649613efee.extra_data.json,TKIQsULl+e,0,com.sec.android.app.shealth,0,-1,81d0b23d-4949-4ba5-b240-e2649613efee,1624147200000,
0,0,,0,2021-07-13 07:38:12.324,2021-07-13 07:38:12.324,-1,0,0,0.0,0.0,11aec549-631f-4961-865c-d9e1f7e89e20.extra_data.json,TKIQsULl+e,0,com.sec.android.app.shealth,0,-1,11aec549-631f-4961-865c-d9e1f7e89e20,1623888000000,
0,0,,0,2021-07-13 07:38:12.712,2021-07-13 07:38:12.712,-1,0,0,0.0,0.0,59d5e9be-f953-4fb4-9e6d-d716b96abb89.extra_data.json,TKIQsULl+e,0,com.sec.android.app.shealth,0,-1,59d5e9be-f953-4fb4-9e6d-d716b96abb89,1624579200000,
0,0,,0,2021-07-13 07:38:12.485,2021-07-13 07:38:12.485,-1,0,0,0.0,0.0,39ccde9a-3a3c-4b55-be77-32cca994d017.extra_data.json,TKIQsULl+e,0,com.sec.android.app.shealth,0,-1,39ccde9a-3a3c-4b55-be77-32cca994d017,1624233600000,
0,0,,0,2021-07-13 07:38:12.196,2021-07-13 07:38:12.196,-1,0,0,0.0,0.0,eb63fd1a-5aa5-4436-9af2-b3fbdb1d33e8.extra_data.json,TKIQsULl+e,0,com.sec.android.app.shealth,0,-1,eb63fd1a-5aa5-4436-9af2-b3fbdb1d33e8,1623801600000,
0,0,,0,2021-07-13 07:38:12.668,2021-07-13 07:38:12.668,-1,0,0,0.0,0.0,c62b40e8-a785-4c10-91d2-348a79a915cd.extra_data.json,TKIQsULl+e,0,com.sec.android.app.shealth,0,-1,c62b40e8-a785-4c10-91d2-348a79a915cd,1624492800000,
0,0,,0,2021-07-13 07:38:12.624,2021-07-13 07:38:12.624,-1,0,0,0.0,0.0,b2fc25db-f999-484f-b717-a2a5b8c9b13f.extra_data.json,TKIQsULl+e,0,com.sec.android.app.shealth,0,-1,b2fc25db-f999-484f-b717-a2a5b8c9b13f,1624406400000,
0,0,,0,2021-07-13 07:38:12.772,2021-07-13 07:38:12.772,-1,0,0,0.0,0.0,ffd1933e-2359-4e5d-ba7f-9773e1739617.extra_data.json,TKIQsULl+e,0,com.sec.android.app.shealth,0,-1,ffd1933e-2359-4e5d-ba7f-9773e1739617,1624665600000,
0,0,,0,2021-07-13 07:38:12.821,2021-07-13 07:38:12.821,-1,0,0,0.0,0.0,0db4a3dc-7328-40a5-8cf1-9367e4f7e5e2.extra_data.json,TKIQsULl+e,0,com.sec.android.app.shealth,0,-1,0db4a3dc-7328-40a5-8cf1-9367e4f7e5e2,1624752000000,
0,0,,0,2021-07-13 07:38:13.130,2021-07-13 07:38:13.130,-1,0,0,0.0,0.0,91c55f3e-f601-4c9d-bd5b-a388d31ef7a9.extra_data.json,TKIQsULl+e,0,com.sec.android.app.shealth,0,-1,91c55f3e-f601-4c9d-bd5b-a388d31ef7a9,1625097600000,
0,0,,0,2021-07-13 07:38:13.065,2021-07-13 07:38:13.065,-1,0,0,0.0,0.0,29504043-a807-454f-9f8c-589124a34f85.extra_data.json,TKIQsULl+e,0,com.sec.android.app.shealth,0,-1,29504043-a807-454f-9f8c-589124a34f85,1625011200000,
0,0,,0,2021-07-13 07:38:12.537,2021-07-13 07:38:12.537,-1,0,0,0.0,0.0,1d8ba6fa-6b16-4749-944e-7bbc26653379.extra_data.json,TKIQsULl+e,0,com.sec.android.app.shealth,0,-1,1d8ba6fa-6b16-4749-944e-7bbc26653379,1624320000000,
0,0,,0,2021-07-13 07:38:12.951,2021-07-13 07:38:12.951,-1,0,0,0.0,0.0,e19b698d-f59e-4339-9306-fbf701d88382.extra_data.json,TKIQsULl+e,0,com.sec.android.app.shealth,0,-1,e19b698d-f59e-4339-9306-fbf701d88382,1624924800000,
0,0,,0,2021-07-13 07:38:13.255,2021-07-13 07:38:13.255,-1,0,0,0.0,0.0,743115ad-b283-41bf-bf5d-59ec0bc04bf7.extra_data.json,TKIQsULl+e,0,com.sec.android.app.shealth,0,-1,743115ad-b283-41bf-bf5d-59ec0bc04bf7,1625184000000,
0,0,,0,2021-07-13 07:38:13.362,2021-07-13 07:38:13.362,-1,0,0,0.0,0.0,695600ee-af9c-4a54-8874-f435af23f075.extra_data.json,TKIQsULl+e,0,com.sec.android.app.shealth,0,-1,695600ee-af9c-4a54-8874-f435af23f075,1625270400000,
0,0,,0,2021-07-13 07:38:12.891,2021-07-13 07:38:12.891,-1,0,0,0.0,0.0,86a207a0-a3f1-4fa7-9cf9-c55034b13cd8.extra_data.json,TKIQsULl+e,0,com.sec.android.app.shealth,0,-1,86a207a0-a3f1-4fa7-9cf9-c55034b13cd8,1624838400000,
