com.samsung.shealth.tracker.pedometer_day_summary,6196009,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
867,418bbf3b-4d85-4aab-8758-b53e111cc48e.binning_data.json,490931,6000,10,2021-07-13 15:57:31.434,com.sec.android.app.shealth,2021-07-13 15:57:31.434,,1.3138485,645.01,32.809998,857,TKIQsULl+e,com.sec.android.app.shealth,0,418bbf3b-4d85-4aab-8758-b53e111cc48e.achievement.json,418bbf3b-4d85-4aab-8758-b53e111cc48e,1626134400000,
1404,f92972cf-e3b2-4220-be1f-b8e1dc3480c2.binning_data.json,2580000,6000,129,2021-07-13 15:57:34.463,com.sec.android.app.shealth,2021-07-13 15:57:34.463,,0.4325454,1115.9672,49.13163,1275,Cw0AA/XVc1,com.sec.android.app.shealth,0,f92972cf-e3b2-4220-be1f-b8e1dc3480c2.achievement.json,f92972cf-e3b2-4220-be1f-b8e1dc3480c2,1626134400000,
1563,2e60cfc3-bb5e-4c22-9f2e-3a1c4ec97db2.binning_data.json,2494135,6000,131,2021-07-13 13:15:03.381,com.sec.android.app.shealth,2021-07-13 08:59:19.685,2e60cfc3-bb5e-4c22-9f2e-3a1c4ec97db2.source_info.json,0.48890096,1219.3855,58.517174,1432,VfS0qUERdZ,com.sec.android.app.shealth,0,2e60cfc3-bb5e-4c22-9f2e-3a1c4ec97db2.achievement.json,2e60cfc3-bb5e-4c22-9f2e-3a1c4ec97db2,1626134400000,
10170,3def262c-9b2a-4417-8a17-20bf1b54b9fe.binning_data.json,10882270,6000,340,2021-07-14 11:57:05.633,com.sec.android.app.shealth,2021-07-13 20:00:24.505,3def262c-9b2a-4417-8a17-20bf1b54b9fe.source_info.json,0.7168998,7801.4976,395.00064,9830,VfS0qUERdZ,com.sec.android.app.shealth,0,3def262c-9b2a-4417-8a17-20bf1b54b9fe.achievement.json,3def262c-9b2a-4417-8a17-20bf1b54b9fe,1626220800000,
2518,baf86c1d-f9a7-45b3-a8e6-0e72da60e1ff.binning_data.json,1464805,6000,0,2021-07-15 17:50:06.357,com.sec.android.app.shealth,2021-07-15 17:50:06.357,,1.2341298,1807.76,125.909996,2518,TKIQsULl+e,com.sec.android.app.shealth,0,baf86c1d-f9a7-45b3-a8e6-0e72da60e1ff.achievement.json,baf86c1d-f9a7-45b3-a8e6-0e72da60e1ff,1626307200000,
7827,2f8b9bb6-15bb-4fcc-8f40-6a917c63d0b0.binning_data.json,4472404,6000,55,2021-07-14 15:00:01.421,com.sec.android.app.shealth,2021-07-14 15:00:01.421,,1.3161333,5886.28,313.49,7772,TKIQsULl+e,com.sec.android.app.shealth,0,2f8b9bb6-15bb-4fcc-8f40-6a917c63d0b0.achievement.json,2f8b9bb6-15bb-4fcc-8f40-6a917c63d0b0,1626220800000,
4204,24a2e06d-434e-4c68-8085-9922514b9fc4.binning_data.json,9960000,6000,235,2021-07-15 17:50:07.166,com.sec.android.app.shealth,2021-07-15 17:50:07.166,,0.33082658,3295.0327,155.25223,3969,Cw0AA/XVc1,com.sec.android.app.shealth,786,24a2e06d-434e-4c68-8085-9922514b9fc4.achievement.json,24a2e06d-434e-4c68-8085-9922514b9fc4,1626307200000,
10696,532628fb-9bca-4a1f-a9e6-9ccb29325f55.binning_data.json,6384107,6000,4,2021-07-17 15:31:06.396,com.sec.android.app.shealth,2021-07-17 15:31:06.396,,1.1740451,7495.23,462.19,10692,TKIQsULl+e,com.sec.android.app.shealth,0,532628fb-9bca-4a1f-a9e6-9ccb29325f55.achievement.json,532628fb-9bca-4a1f-a9e6-9ccb29325f55,1626480000000,
8875,21827f87-225c-4f56-8b99-6bc4a031c61c.binning_data.json,11760000,6000,334,2021-07-14 15:00:02.016,com.sec.android.app.shealth,2021-07-14 15:00:02.016,,0.5843633,6872.112,320.20825,8541,Cw0AA/XVc1,com.sec.android.app.shealth,2823,21827f87-225c-4f56-8b99-6bc4a031c61c.achievement.json,21827f87-225c-4f56-8b99-6bc4a031c61c,1626220800000,
5741,18d04882-81e4-40a4-9d4d-e6bc203c7957.binning_data.json,9772589,6000,183,2021-07-16 12:56:03.152,com.sec.android.app.shealth,2021-07-15 17:51:40.930,18d04882-81e4-40a4-9d4d-e6bc203c7957.source_info.json,0.45245665,4421.6733,226.61984,5558,VfS0qUERdZ,com.sec.android.app.shealth,0,18d04882-81e4-40a4-9d4d-e6bc203c7957.achievement.json,18d04882-81e4-40a4-9d4d-e6bc203c7957,1626393600000,
3180,9da56d30-5dfd-4324-a7a7-9f3f5fff67ee.binning_data.json,1802606,6000,65,2021-07-16 15:00:01.800,com.sec.android.app.shealth,2021-07-16 15:00:01.800,,1.322557,2384.05,141.53,3115,TKIQsULl+e,com.sec.android.app.shealth,0,9da56d30-5dfd-4324-a7a7-9f3f5fff67ee.achievement.json,9da56d30-5dfd-4324-a7a7-9f3f5fff67ee,1626393600000,
5012,95347483-55f0-4562-b872-8865e4a914f1.binning_data.json,9278127,6000,235,2021-07-15 13:52:05.904,com.sec.android.app.shealth,2021-07-14 15:38:03.145,95347483-55f0-4562-b872-8865e4a914f1.source_info.json,0.41548428,3854.9158,206.57748,4777,VfS0qUERdZ,com.sec.android.app.shealth,0,95347483-55f0-4562-b872-8865e4a914f1.achievement.json,95347483-55f0-4562-b872-8865e4a914f1,1626307200000,
11818,9481bb19-5b30-4ec2-8a22-3b7b1dd0eb49.binning_data.json,13680000,6000,177,2021-07-17 15:31:12.393,com.sec.android.app.shealth,2021-07-17 15:31:12.393,,0.6498467,8889.902,426.86932,11641,Cw0AA/XVc1,com.sec.android.app.shealth,8882,9481bb19-5b30-4ec2-8a22-3b7b1dd0eb49.achievement.json,9481bb19-5b30-4ec2-8a22-3b7b1dd0eb49,1626480000000,
4432,a719790b-0c1d-4d5f-9a3b-d25667c9a6c8.binning_data.json,10259999,6000,183,2021-07-16 15:00:03.569,com.sec.android.app.shealth,2021-07-16 15:00:03.569,,0.33670077,3454.5498,162.28702,4249,Cw0AA/XVc1,com.sec.android.app.shealth,0,a719790b-0c1d-4d5f-9a3b-d25667c9a6c8.achievement.json,a719790b-0c1d-4d5f-9a3b-d25667c9a6c8,1626393600000,
4113,d8cda520-2d68-4a23-8286-64afcb015c00.binning_data.json,2374728,6000,10,2021-07-19 18:49:24.793,com.sec.android.app.shealth,2021-07-19 18:49:24.793,,1.3115354,3114.54,175.41,4103,TKIQsULl+e,com.sec.android.app.shealth,0,d8cda520-2d68-4a23-8286-64afcb015c00.achievement.json,d8cda520-2d68-4a23-8286-64afcb015c00,1626652800000,
5144,746e310f-08ae-44fc-8f84-cf86633af531.binning_data.json,2964781,6000,0,2021-07-18 15:00:02.711,com.sec.android.app.shealth,2021-07-18 15:00:02.711,,1.2099676,3587.29,239.04999,5144,TKIQsULl+e,com.sec.android.app.shealth,0,746e310f-08ae-44fc-8f84-cf86633af531.achievement.json,746e310f-08ae-44fc-8f84-cf86633af531,1626566400000,
7400,36758c58-5037-4d05-ad4a-66f67cb8522e.binning_data.json,9070387,6000,86,2021-07-18 10:51:05.573,com.sec.android.app.shealth,2021-07-17 20:07:16.127,36758c58-5037-4d05-ad4a-66f67cb8522e.source_info.json,0.59804994,5424.5444,308.63647,7314,VfS0qUERdZ,com.sec.android.app.shealth,0,36758c58-5037-4d05-ad4a-66f67cb8522e.achievement.json,36758c58-5037-4d05-ad4a-66f67cb8522e,1626566400000,
5623,937200b8-ba29-491a-a627-169de6d2a5a4.binning_data.json,13859999,6000,227,2021-07-19 18:49:32.224,com.sec.android.app.shealth,2021-07-19 18:49:32.224,,0.31790325,4406.1387,203.68665,5396,Cw0AA/XVc1,com.sec.android.app.shealth,0,937200b8-ba29-491a-a627-169de6d2a5a4.achievement.json,937200b8-ba29-491a-a627-169de6d2a5a4,1626652800000,
6688,66304697-852f-4aaa-95cc-244b0560a169.binning_data.json,9479999,6000,86,2021-07-18 15:03:16.771,com.sec.android.app.shealth,2021-07-18 15:03:16.771,,0.5366761,5087.6895,239.44324,6602,Cw0AA/XVc1,com.sec.android.app.shealth,3816,66304697-852f-4aaa-95cc-244b0560a169.achievement.json,66304697-852f-4aaa-95cc-244b0560a169,1626566400000,
