com.samsung.shealth.tracker.pedometer_step_count,6196009,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
,,0,3,2021-10-31 18:39:00.000,,,2021-10-31 18:53:27.000,2021-10-31 18:39:59.000,3,0.04108073,2.4648438,0.1027832,UTC+0900,Cw0AA/XVc1,com.sec.android.app.shealth,2021-10-31 18:39:59.000,247b8ecb-5f8c-b661-4cf9-f4821b8526ed,
,,0,7,2021-10-31 18:26:00.000,,,2021-10-31 18:39:51.000,2021-10-31 18:26:59.000,7,0.09446614,5.6679688,0.23913574,UTC+0900,Cw0AA/XVc1,com.sec.android.app.shealth,2021-10-31 18:26:59.000,021b8b8b-0a03-9455-53cc-8145b80571fe,
11530,4,0,19,2021-10-31 20:00:00.000,,,2021-10-31 20:00:43.861,2021-10-31 20:00:25.817,19,1.2289399,14.170001,0.80999994,UTC+0900,TKIQsULl+e,com.sec.android.app.shealth,2021-10-31 20:01:00.000,4031f249-30a2-4791-a114-94b51b448232,
,,0,12,2021-10-31 21:38:00.000,,,2021-10-31 21:39:01.000,2021-10-31 21:38:59.000,12,0.15735677,9.441406,0.4161377,UTC+0900,Cw0AA/XVc1,com.sec.android.app.shealth,2021-10-31 21:38:59.000,ddebd3d0-21a8-70e4-5590-03d79240eac6,
,,0,19,2021-10-31 21:39:00.000,,,2021-10-31 21:40:01.000,2021-10-31 21:39:59.000,19,0.2546224,15.277344,0.6542969,UTC+0900,Cw0AA/XVc1,com.sec.android.app.shealth,2021-10-31 21:39:59.000,b02d452a-f6e7-ec3d-30e3-fee9e6baf5d4,
,,0,10,2021-10-31 19:40:00.000,,,2021-10-31 20:01:01.000,2021-10-31 19:40:59.000,10,0.12682292,7.609375,0.35424805,UTC+0900,Cw0AA/XVc1,com.sec.android.app.shealth,2021-10-31 19:40:59.000,0b7eb9ed-aa37-4c79-51c1-3808821e34fd,
,,0,32,2021-10-31 21:42:00.000,,,2021-10-31 21:44:01.000,2021-10-31 21:42:59.000,32,0.42871094,25.722656,1.1064453,UTC+0900,Cw0AA/XVc1,com.sec.android.app.shealth,2021-10-31 21:42:59.000,40299285-c725-c118-a35e-7bdc7c902171,
,,0,14,2021-10-31 21:58:00.000,,,2021-10-31 21:59:01.000,2021-10-31 21:58:59.000,14,0.19108073,11.464844,0.47680664,UTC+0900,Cw0AA/XVc1,com.sec.android.app.shealth,2021-10-31 21:58:59.000,a0ececa9-f460-674f-fe14-906ef01d710e,
,,0,24,2021-10-31 22:01:00.000,,,2021-10-31 22:02:01.000,2021-10-31 22:01:59.000,24,0.30345052,18.207031,0.8496094,UTC+0900,Cw0AA/XVc1,com.sec.android.app.shealth,2021-10-31 22:01:59.000,588d4436-aaa9-15dc-fb2b-fc8bd26c0694,
,,0,11,2021-10-31 21:44:00.000,,,2021-10-31 21:45:01.000,2021-10-31 21:44:59.000,11,0.13567708,8.140625,0.39489746,UTC+0900,Cw0AA/XVc1,com.sec.android.app.shealth,2021-10-31 21:44:59.000,029a90ba-cd7e-76d5-d363-d216c288e6c2,
