com.samsung.shealth.tracker.pedometer_step_count,6196009,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
,,0,6,2021-10-24 02:12:00.000,,,2021-10-24 02:19:26.000,2021-10-24 02:12:59.000,6,0.079817705,4.7890625,0.20800781,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 02:12:59.000,8a4c3d0e-6790-f6f2-e2e3-41b419b25969,
592,4,0,1,2021-10-24 02:21:00.000,,,2021-10-24 02:21:09.134,2021-10-24 02:21:09.134,1,1.25,0.74,0.05,UTC+0900,weUQcI9iuT,com.sec.android.app.shealth,2021-10-24 02:22:00.000,d41512be-0a2c-4300-aeb4-905d5b1f7686,
50550,4,0,81,2021-10-24 02:25:00.000,,,2021-10-24 02:35:01.477,2021-10-24 02:25:00.264,92,1.3614157,68.82,4.13,UTC+0900,weUQcI9iuT,com.sec.android.app.shealth,2021-10-24 02:26:00.000,04225cc6-3f1c-4787-a660-ba8ed21c46d9,
,,0,30,2021-10-24 02:23:00.000,,,2021-10-24 02:24:00.000,2021-10-24 02:23:59.000,30,0.39778647,23.867188,1.1503906,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 02:23:59.000,cfc9f7a9-8f22-209d-0b8e-51ba416bd175,
31698,4,0,31,2021-10-24 03:21:00.000,,,2021-10-24 03:24:48.274,2021-10-24 03:24:48.274,50,1.0555556,33.46,2.48,UTC+0900,weUQcI9iuT,com.sec.android.app.shealth,2021-10-24 03:22:00.000,f91a9434-8892-4f0a-bc07-45035ea1b667,
,,0,12,2021-10-24 02:22:00.000,,,2021-10-24 02:23:00.000,2021-10-24 02:22:59.000,12,0.15898438,9.5390625,0.41308594,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 02:22:59.000,75558aa8-7d2e-5804-5b71-b94a6efc0ed9,
,,0,3,2021-10-24 02:19:00.000,,,2021-10-24 02:20:00.000,2021-10-24 02:19:59.000,3,0.038020834,2.28125,0.10546875,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 02:19:59.000,92e6cec3-ead9-e93b-4e94-e93f630bf666,
,,0,45,2021-10-24 03:21:00.000,,,2021-10-24 03:22:00.000,2021-10-24 03:21:59.000,45,0.5903646,35.421875,1.5634766,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 03:21:59.000,d14a73a2-b71c-d9c5-1387-3db8bbcf61d5,
12047,4,0,15,2021-10-24 02:26:00.000,,,2021-10-24 02:35:01.507,2021-10-24 02:35:01.507,22,1.1944444,14.39,1.41,UTC+0900,weUQcI9iuT,com.sec.android.app.shealth,2021-10-24 02:27:00.000,21a25c31-ddfb-43bc-a576-a2cd5219470b,
,,0,23,2021-10-24 03:28:00.000,,,2021-10-24 03:29:00.000,2021-10-24 03:28:59.000,23,0.2951823,17.710938,0.8071289,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 03:28:59.000,0b91f23f-5fc2-90f8-afef-7b4522c70e66,
,,0,12,2021-10-24 03:19:00.000,,,2021-10-24 03:21:00.000,2021-10-24 03:19:59.000,12,0.1595052,9.5703125,0.41552734,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 03:19:59.000,6791e5df-401e-16b2-2067-3e0f196cf770,
,,0,6,2021-10-24 02:24:00.000,,,2021-10-24 02:25:00.000,2021-10-24 02:24:59.000,6,0.08164062,4.8984375,0.20751953,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 02:24:59.000,48d95e76-4342-5388-52db-98d0f373395c,
,,0,18,2021-10-24 03:26:00.000,,,2021-10-24 03:27:00.000,2021-10-24 03:26:59.000,18,0.23033854,13.8203125,0.63378906,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 03:26:59.000,86a1a20c-7c1b-aa95-e1d3-f25d0d38e77e,
,,0,24,2021-10-24 04:18:00.000,,,2021-10-24 04:19:00.000,2021-10-24 04:18:59.000,24,0.29908854,17.945312,0.8510742,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 04:18:59.000,abf5ab93-e9e2-2b31-7d25-15a05d7d5608,
24386,4,0,46,2021-10-24 03:28:00.000,,,2021-10-24 03:28:23.885,2021-10-24 03:28:04.167,46,1.4421685,35.170013,1.8999997,UTC+0900,weUQcI9iuT,com.sec.android.app.shealth,2021-10-24 03:29:00.000,92072a1d-f221-4443-8e58-3e3526c16e0a,
,,11,0,2021-10-24 03:33:00.000,,,2021-10-24 03:34:00.000,2021-10-24 03:33:59.000,11,0.15755208,9.453125,0.5209961,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 03:33:59.000,2675dbf6-cf58-a151-9811-9eba140ae715,
16412,4,0,27,2021-10-24 03:20:00.000,,,2021-10-24 03:24:48.148,2021-10-24 03:24:48.148,27,1.2222222,20.06,1.26,UTC+0900,weUQcI9iuT,com.sec.android.app.shealth,2021-10-24 03:21:00.000,4ec89ba5-06ed-4893-9511-f88ef3583f0c,
,,0,46,2021-10-24 03:39:00.000,,,2021-10-24 03:40:00.000,2021-10-24 03:39:59.000,46,0.6013021,36.078125,1.6005859,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 03:39:59.000,662254db-5c24-7597-566c-2dfbec19c9a5,
13245,4,0,23,2021-10-24 04:18:00.000,,,2021-10-24 04:18:59.846,2021-10-24 04:18:53.376,23,1.3226675,17.52,0.9900002,UTC+0900,weUQcI9iuT,com.sec.android.app.shealth,2021-10-24 04:19:00.000,a6405eb0-638f-4376-ab70-d5ce74971604,
,,0,8,2021-10-24 04:24:00.000,,,2021-10-24 04:25:00.000,2021-10-24 04:24:59.000,8,0.1015625,6.09375,0.28271484,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 04:24:59.000,7da3600d-f007-c324-7d62-c37e80a4b22e,
,,0,31,2021-10-24 04:19:00.000,,,2021-10-24 04:20:00.000,2021-10-24 04:19:59.000,31,0.39466146,23.679688,1.0859375,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 04:19:59.000,b88b11e0-2aff-71d1-5783-015082c9a31a,
17153,4,0,29,2021-10-24 04:26:00.000,,,2021-10-24 04:26:20.141,2021-10-24 04:26:09.926,29,1.2679679,21.749998,1.28,UTC+0900,weUQcI9iuT,com.sec.android.app.shealth,2021-10-24 04:27:00.000,b97d7d6f-d662-45ce-8666-88c089b70386,
,,0,7,2021-10-24 03:29:00.000,,,2021-10-24 03:30:00.000,2021-10-24 03:29:59.000,7,0.09375,5.625,0.24169922,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 03:29:59.000,804c3cb3-ff81-e765-f34b-397a6cefd53e,
29812,4,0,56,2021-10-24 04:25:00.000,,,2021-10-24 04:25:57.467,2021-10-24 04:25:27.044,56,1.4295864,42.619995,2.309999,UTC+0900,weUQcI9iuT,com.sec.android.app.shealth,2021-10-24 04:26:00.000,3b167b4b-482b-48b2-8f6a-50ea98c90d28,
,,0,6,2021-10-24 04:51:00.000,,,2021-10-24 04:53:00.000,2021-10-24 04:51:59.000,6,0.07578125,4.546875,0.21435547,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 04:51:59.000,bb8d260a-436c-80a4-0d2d-de546ab7f8cc,
,,0,12,2021-10-24 04:41:00.000,,,2021-10-24 04:42:00.000,2021-10-24 04:41:59.000,12,0.16523437,9.9140625,0.3935547,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 04:41:59.000,6968cc8e-c1c2-b1cd-1374-8b38c2bcec89,
,,0,29,2021-10-24 04:26:00.000,,,2021-10-24 04:27:04.000,2021-10-24 04:26:59.000,29,0.38046876,22.828125,1.0131836,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 04:26:59.000,456f1008-a1e8-4e60-971a-5ba4e0b3ad03,
21691,4,0,36,2021-10-24 04:19:00.000,,,2021-10-24 04:19:26.463,2021-10-24 04:19:00.403,36,1.2387106,26.869997,1.5899999,UTC+0900,weUQcI9iuT,com.sec.android.app.shealth,2021-10-24 04:20:00.000,026f7bb8-de97-4b95-b4d7-ca2f453bb4dc,
,,0,11,2021-10-24 05:16:00.000,,,2021-10-24 05:17:00.000,2021-10-24 05:16:59.000,11,0.14895834,8.9375,0.38183594,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 05:16:59.000,5b85a1d3-7b69-5677-065e-bacedbb470fa,
,,0,6,2021-10-24 05:13:00.000,,,2021-10-24 05:14:00.000,2021-10-24 05:13:59.000,6,0.08020833,4.8125,0.2055664,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 05:13:59.000,339dc1f7-b0bd-9209-5d5f-0bdebb461fb0,
,,0,9,2021-10-24 04:39:00.000,,,2021-10-24 04:40:00.000,2021-10-24 04:39:59.000,9,0.11692708,7.015625,0.31396484,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 04:39:59.000,ebbd536f-d21d-381a-2575-02dba97adaaf,
,,0,28,2021-10-24 05:22:00.000,,,2021-10-24 05:23:00.000,2021-10-24 05:22:59.000,28,0.3738281,22.429688,0.9716797,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 05:22:59.000,f47a9f8f-27d4-3473-4045-19e2ed64667f,
,,0,20,2021-10-24 05:23:00.000,,,2021-10-24 05:24:00.000,2021-10-24 05:23:59.000,20,0.26184896,15.7109375,0.6933594,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 05:23:59.000,1cecc86d-f023-6e6c-b856-5c62b373b6b0,
,,0,51,2021-10-24 04:25:00.000,,,2021-10-24 04:26:00.000,2021-10-24 04:25:59.000,51,0.6658854,39.953125,1.7749023,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 04:25:59.000,049dc707-6551-a000-e3de-3322dbb35e8d,
3115,4,2,6,2021-10-24 05:09:00.000,,,2021-10-24 05:09:38.645,2021-10-24 05:09:37.423,8,2.715582,8.46,0.78000003,UTC+0900,weUQcI9iuT,com.sec.android.app.shealth,2021-10-24 05:10:00.000,85ab5369-f873-4056-ba97-d91f7e79e896,
,,0,9,2021-10-24 05:32:00.000,,,2021-10-24 05:33:00.000,2021-10-24 05:32:59.000,9,0.115234375,6.9140625,0.3149414,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 05:32:59.000,681e8b91-2a81-0748-fec9-94abe777e0d8,
,,0,10,2021-10-24 04:56:00.000,,,2021-10-24 04:57:00.000,2021-10-24 04:56:59.000,10,0.12864584,7.71875,0.35205078,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 04:56:59.000,10bcd419-09ee-ad78-cf83-5165eae0e83c,
,,0,4,2021-10-24 05:09:00.000,,,2021-10-24 05:10:00.000,2021-10-24 05:09:59.000,4,0.051302083,3.078125,0.13964844,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 05:09:59.000,963e24f8-8648-e7f2-e66f-c829235875fb,
31162,4,0,49,2021-10-24 05:21:00.000,,,2021-10-24 05:21:59.964,2021-10-24 05:21:10.148,49,1.1667713,36.360004,2.2099993,UTC+0900,weUQcI9iuT,com.sec.android.app.shealth,2021-10-24 05:22:00.000,0332f1ab-a85a-4f3b-823b-130e09222bc0,
,,0,18,2021-10-24 05:33:00.000,,,2021-10-24 05:34:00.000,2021-10-24 05:33:59.000,18,0.22708334,13.625,0.63378906,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 05:33:59.000,e13cb36e-1ccc-c8ce-b359-b847edbf6fa5,
,,0,21,2021-10-24 05:21:00.000,,,2021-10-24 05:22:00.000,2021-10-24 05:21:59.000,21,0.2765625,16.59375,0.73339844,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 05:21:59.000,973b8d68-19f3-5b42-1076-6ab41435799f,
18199,4,0,30,2021-10-24 05:33:00.000,,,2021-10-24 05:33:16.561,2021-10-24 05:33:05.088,30,1.2104976,22.029997,1.3799999,UTC+0900,weUQcI9iuT,com.sec.android.app.shealth,2021-10-24 05:34:00.000,d84d45e7-07eb-4ae7-ad09-c43b010be9d3,
10726,4,0,20,2021-10-24 05:48:00.000,,,2021-10-24 05:48:21.319,2021-10-24 05:48:15.145,20,1.4534063,15.590002,0.8200002,UTC+0900,weUQcI9iuT,com.sec.android.app.shealth,2021-10-24 05:49:00.000,132ff6e1-ed20-4147-954c-51c982d32a6d,
,,0,15,2021-10-24 05:19:00.000,,,2021-10-24 05:20:00.000,2021-10-24 05:19:59.000,15,0.1984375,11.90625,0.52197266,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 05:19:59.000,83d3969f-edec-6358-795c-d141365f22f3,
12528,4,0,19,2021-10-24 05:51:00.000,,,2021-10-24 05:51:54.039,2021-10-24 05:51:42.913,19,1.1094298,13.900001,0.91000015,UTC+0900,weUQcI9iuT,com.sec.android.app.shealth,2021-10-24 05:52:00.000,de305532-e79b-4303-bd67-c9dd2a54ef82,
,,0,22,2021-10-24 01:37:00.000,,,2021-10-24 01:38:00.000,2021-10-24 01:37:59.000,22,0.2938802,17.632812,0.7651367,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 01:37:59.000,712ad411-ef4d-29ac-e0a3-0ff9745393d9,
5883,4,0,13,2021-10-24 05:32:00.000,,,2021-10-24 05:32:20.900,2021-10-24 05:32:18.393,13,1.7199932,10.12,0.54,UTC+0900,weUQcI9iuT,com.sec.android.app.shealth,2021-10-24 05:33:00.000,959a69c4-deca-429e-8416-614d3bd6ebfc,
,,0,11,2021-10-24 05:31:00.000,,,2021-10-24 05:32:33.000,2021-10-24 05:31:59.000,11,0.14440104,8.6640625,0.3828125,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 05:31:59.000,5d7be708-0a64-125f-46a0-972191c9e9af,
,,0,21,2021-10-24 05:34:00.000,,,2021-10-24 05:36:00.000,2021-10-24 05:34:59.000,21,0.28216144,16.929688,0.7290039,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 05:34:59.000,7a86cf1a-bd39-a84a-e100-1dd32cd64bce,
15257,4,0,26,2021-10-24 01:36:00.000,,,2021-10-24 01:55:01.406,2021-10-24 01:55:01.406,26,1.3055556,19.92,1.13,UTC+0900,weUQcI9iuT,com.sec.android.app.shealth,2021-10-24 01:37:00.000,0e9f6ce1-d3ef-49b5-a1bc-5e14aed18eaf,
,,0,33,2021-10-24 05:36:00.000,,,2021-10-24 05:37:00.000,2021-10-24 05:36:59.000,33,0.4359375,26.15625,1.1479492,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 05:36:59.000,4aafb8cb-5e08-8eb5-8a2b-425cc14188de,
,,0,10,2021-10-24 07:28:00.000,,,2021-10-24 07:29:23.000,2021-10-24 07:28:59.000,10,0.13463542,8.078125,0.34423828,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 07:28:59.000,0d387f00-a96a-186e-dda8-84c738d2effc,
,,0,11,2021-10-24 07:27:00.000,,,2021-10-24 07:28:00.000,2021-10-24 07:27:59.000,11,0.13489583,8.09375,0.39404297,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 07:27:59.000,ecc282ed-af57-b61f-74ae-50b6334f784a,
,,0,11,2021-10-24 07:23:00.000,,,2021-10-24 07:24:00.000,2021-10-24 07:23:59.000,11,0.13880208,8.328125,0.38964844,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 07:23:59.000,0fa87ad6-571e-91b9-83e8-b14b208fd940,
,,0,7,2021-10-24 07:43:00.000,,,2021-10-24 07:44:00.000,2021-10-24 07:43:59.000,7,0.09166667,5.5,0.24169922,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 07:43:59.000,62e4a953-17cd-bf4d-3660-68f647d5efbb,
25628,4,0,34,2021-10-24 02:19:00.000,,,2021-10-24 02:19:59.063,2021-10-24 02:19:24.158,59,1.4881965,38.14,2.3799992,UTC+0900,weUQcI9iuT,com.sec.android.app.shealth,2021-10-24 02:20:00.000,efb539ba-c335-4250-9e9b-def13060ba7c,
,,6,0,2021-10-24 05:43:00.000,,,2021-10-24 05:45:00.000,2021-10-24 05:43:59.000,6,0.090625,5.4375,0.32226562,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 05:43:59.000,491c1e4d-7f92-f63a-b846-3477229063bc,
,,0,12,2021-10-24 05:50:00.000,,,2021-10-24 05:51:00.000,2021-10-24 05:50:59.000,12,0.15911458,9.546875,0.41796875,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 05:50:59.000,2b23d368-0183-f920-d04f-1311c4740b32,
6438,4,0,12,2021-10-24 02:24:00.000,,,2021-10-24 02:24:59.583,2021-10-24 02:24:59.583,12,1.4444444,9.3,0.5,UTC+0900,weUQcI9iuT,com.sec.android.app.shealth,2021-10-24 02:25:00.000,c81b9435-ac7e-4b46-8290-c5b3af91e3bf,
,,4,28,2021-10-24 07:26:00.000,,,2021-10-24 07:27:00.000,2021-10-24 07:26:59.000,32,0.44895834,26.9375,1.2558594,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 07:26:59.000,bc4ba7e9-de32-8de2-5d26-bc548467bfd0,
,,0,32,2021-10-24 07:29:00.000,,,2021-10-24 07:30:22.000,2021-10-24 07:29:59.000,32,0.41679686,25.007812,1.1166992,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 07:29:59.000,37b40634-9d46-0f91-62f1-d072e0e483b2,
,,0,36,2021-10-24 07:30:00.000,,,2021-10-24 07:32:00.000,2021-10-24 07:30:59.000,36,0.46940103,28.164062,1.2485352,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 07:30:59.000,7520f0f8-99c1-196a-cb5b-af336971fc47,
,,0,22,2021-10-24 02:26:00.000,,,2021-10-24 02:28:00.000,2021-10-24 02:26:59.000,22,0.28125,16.875,0.7753906,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 02:26:59.000,31e29eef-7a05-0f85-7a71-959d6c8c3208,
,,0,6,2021-10-24 07:58:00.000,,,2021-10-24 07:59:46.000,2021-10-24 07:58:59.000,6,0.07447917,4.46875,0.21582031,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 07:58:59.000,38255c9f-2329-f06c-3269-a26a075bda0b,
,,0,15,2021-10-24 08:50:00.000,,,2021-10-24 08:51:18.000,2021-10-24 08:50:59.000,15,0.20664063,12.3984375,0.49072266,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 08:50:59.000,8cbf2ae4-5ca5-451a-b025-15dda3d6d454,
,,0,2,2021-10-24 07:42:00.000,,,2021-10-24 07:43:00.000,2021-10-24 07:42:59.000,2,0.02734375,1.640625,0.06933594,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 07:42:59.000,9e26beba-8c9f-d625-0419-5fc9290773ce,
,,0,10,2021-10-24 07:41:00.000,,,2021-10-24 07:42:00.000,2021-10-24 07:41:59.000,10,0.13619791,8.171875,0.34277344,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 07:41:59.000,4ca80dc8-5829-cb57-c454-eafe67cb5ab0,
,,0,15,2021-10-24 03:24:00.000,,,2021-10-24 03:26:00.000,2021-10-24 03:24:59.000,15,0.19635417,11.78125,0.5258789,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 03:24:59.000,e86713e4-a276-bbbc-3182-7d536b5ff7e0,
5013,4,0,9,2021-10-24 09:42:00.000,,,2021-10-24 09:42:05.751,2021-10-24 09:42:03.662,9,1.4162363,7.1000004,0.39,UTC+0900,weUQcI9iuT,com.sec.android.app.shealth,2021-10-24 09:43:00.000,aacd1c6d-07ef-461e-a120-b6b4d85d0bf5,
,,8,0,2021-10-24 08:49:00.000,,,2021-10-24 08:50:00.000,2021-10-24 08:49:59.000,8,0.1234375,7.40625,0.4658203,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 08:49:59.000,8ff4041d-b701-a9e4-7b58-0eb638dbe0c8,
,,0,1,2021-10-24 07:59:00.000,,,2021-10-24 08:01:00.000,2021-10-24 07:59:59.000,1,0.012109375,0.7265625,0.036132812,UTC+0900,x0oAL2Dkrv,com.sec.android.app.shealth,2021-10-24 07:59:59.000,58da4567-83ca-f0a7-fa4e-ab81f5fb96ca,
28140,4,0,51,2021-10-24 03:39:00.000,,,2021-10-24 03:39:58.321,2021-10-24 03:39:36.297,51,1.3773726,38.76001,2.0699995,UTC+0900,weUQcI9iuT,com.sec.android.app.shealth,2021-10-24 03:40:00.000,0f0776e2-3b63-4b13-92ab-a96516a60bb6,
25278,4,0,38,2021-10-24 09:41:00.000,,,2021-10-24 09:41:43.971,2021-10-24 09:41:19.242,45,1.3382852,33.830006,1.9399995,UTC+0900,weUQcI9iuT,com.sec.android.app.shealth,2021-10-24 09:42:00.000,6f112a89-b4b7-4626-9fc9-09228fd9add1,
