com.samsung.shealth.activity.goal,6196009,1
update_time,create_time,value,time_offset,deviceuuid,pkg_name,set_time,datauuid
2021-07-03 06:13:35.201,2021-07-03 06:13:35.201,60,UTC+0900,ipBsY8J8JM,com.sec.android.app.shealth,1625292815198,7300ebb3-dd26-4bcb-8e11-f010bf33f751,
2021-07-03 06:13:35.797,2021-07-03 06:13:35.797,60,UTC+0900,ipBsY8J8JM,com.sec.android.app.shealth,1625292815792,9dfda232-a2a6-48f0-b6f0-a4c8f0d3d30b,
