com.samsung.shealth.activity.day_summary,6196009,2
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
0,0,,0,2021-07-03 06:13:35.526,2021-07-03 06:13:35.526,-1,0,0,0.0,0.0,1e2c0092-c53d-465c-8fc5-e5f40f1b3810.extra_data.json,ipBsY8J8JM,0,com.sec.android.app.shealth,0,-1,1e2c0092-c53d-465c-8fc5-e5f40f1b3810,1623196800000,
2622,1730538,,0,2021-07-03 15:00:00.676,2021-07-03 06:13:35.332,60,60000,46,2071.2268,103.88354,2f265a95-539a-4fd7-b0dd-8bde5c922af9.extra_data.json,ipBsY8J8JM,400,com.sec.android.app.shealth,1730138,57840000,2f265a95-539a-4fd7-b0dd-8bde5c922af9,1625270400000,
0,0,,0,2021-07-03 06:13:35.463,2021-07-03 06:13:35.463,-1,0,0,0.0,0.0,eb85c13d-3650-4980-88e8-2425ab12a916.extra_data.json,ipBsY8J8JM,0,com.sec.android.app.shealth,0,-1,eb85c13d-3650-4980-88e8-2425ab12a916,1623110400000,
0,0,,0,2021-07-03 06:13:35.764,2021-07-03 06:13:35.764,-1,0,0,0.0,0.0,baf0927c-bb14-4497-813d-2c1229c88464.extra_data.json,ipBsY8J8JM,0,com.sec.android.app.shealth,0,-1,baf0927c-bb14-4497-813d-2c1229c88464,1623715200000,
0,0,,0,2021-07-03 06:13:35.372,2021-07-03 06:13:35.372,-1,0,0,0.0,0.0,83672832-53a5-45da-8780-674a3d7a5162.extra_data.json,ipBsY8J8JM,0,com.sec.android.app.shealth,0,-1,83672832-53a5-45da-8780-674a3d7a5162,1622937600000,
0,0,,0,2021-07-03 06:13:35.750,2021-07-03 06:13:35.750,-1,0,0,0.0,0.0,a9dc44d0-1069-4449-8f73-c87e61a009b6.extra_data.json,ipBsY8J8JM,0,com.sec.android.app.shealth,0,-1,a9dc44d0-1069-4449-8f73-c87e61a009b6,1623628800000,
0,0,,0,2021-07-03 06:13:35.676,2021-07-03 06:13:35.676,-1,0,0,0.0,0.0,4564a71a-d2e3-4059-aa0a-36424229997a.extra_data.json,ipBsY8J8JM,0,com.sec.android.app.shealth,0,-1,4564a71a-d2e3-4059-aa0a-36424229997a,1623369600000,
0,0,,0,2021-07-03 06:13:35.711,2021-07-03 06:13:35.711,-1,0,0,0.0,0.0,aeb0ac88-1b0d-4ba5-91a8-77859f1f3cee.extra_data.json,ipBsY8J8JM,0,com.sec.android.app.shealth,0,-1,aeb0ac88-1b0d-4ba5-91a8-77859f1f3cee,1623456000000,
0,0,,0,2021-07-03 06:13:35.892,2021-07-03 06:13:35.892,-1,0,0,0.0,0.0,2430888d-13bc-40c8-a05d-1b0d2cd478f6.extra_data.json,ipBsY8J8JM,0,com.sec.android.app.shealth,0,-1,2430888d-13bc-40c8-a05d-1b0d2cd478f6,1623974400000,
0,0,,0,2021-07-03 06:13:36.060,2021-07-03 06:13:36.060,-1,0,0,0.0,0.0,d0869ac5-4c95-43ee-bc0a-714625f5bf33.extra_data.json,ipBsY8J8JM,0,com.sec.android.app.shealth,0,-1,d0869ac5-4c95-43ee-bc0a-714625f5bf33,1624233600000,
