com.samsung.shealth.step_daily_trend,6196009,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
65b361ff-ad59-4f40-a049-45169fed81b5.binning_data.json,2021-09-11 02:38:57.067,2021-09-11 02:38:57.067,com.sec.android.app.shealth,0,5610,1.5128736,4373.07,250.49995,weUQcI9iuT,com.sec.android.app.shealth,65b361ff-ad59-4f40-a049-45169fed81b5,1625443200000,
81ad27aa-ce15-4b3b-b769-6d56ced890b1.binning_data.json,2021-09-11 02:38:57.067,2021-09-11 02:38:57.067,com.sec.android.app.shealth,0,6099,1.5620557,4796.91,268.66995,weUQcI9iuT,com.sec.android.app.shealth,81ad27aa-ce15-4b3b-b769-6d56ced890b1,1625529600000,
318e7ea1-3fe5-4a6a-a141-866c6b497afb.binning_data.json,2021-09-11 02:38:57.069,2021-09-11 02:38:57.069,com.sec.android.app.shealth,0,5928,1.4904767,4609.939,287.30002,weUQcI9iuT,com.sec.android.app.shealth,318e7ea1-3fe5-4a6a-a141-866c6b497afb,1626048000000,
b303f687-b333-47f4-9c96-4a06193fb4e3.binning_data.json,2021-09-11 02:38:57.073,2021-09-11 02:38:57.073,com.sec.android.app.shealth,0,762,1.6093643,612.66003,35.409996,weUQcI9iuT,com.sec.android.app.shealth,b303f687-b333-47f4-9c96-4a06193fb4e3,1626566400000,
ebc58ba3-def9-44c3-afcd-8666350f386a.binning_data.json,2021-09-11 02:38:57.075,2021-09-11 02:38:57.075,com.sec.android.app.shealth,0,107,1.6026798,84.91,4.7799997,weUQcI9iuT,com.sec.android.app.shealth,ebc58ba3-def9-44c3-afcd-8666350f386a,1627084800000,
eddffa7c-d991-4d78-859d-f92d5d5eecdb.binning_data.json,2021-09-11 02:38:57.080,2021-09-11 02:38:57.080,com.sec.android.app.shealth,0,5251,1.6127763,4149.4004,222.43996,weUQcI9iuT,com.sec.android.app.shealth,eddffa7c-d991-4d78-859d-f92d5d5eecdb,1627603200000,
e995bb22-bc81-44fb-af8b-3026f3e97722.binning_data.json,2021-09-11 02:38:57.067,2021-09-11 02:38:57.067,com.sec.android.app.shealth,0,1094,1.7113911,888.46,49.739998,weUQcI9iuT,com.sec.android.app.shealth,e995bb22-bc81-44fb-af8b-3026f3e97722,1625356800000,
726b59f3-2b68-495f-9c89-3a4470271dbf.binning_data.json,2021-09-11 02:38:57.069,2021-09-11 02:38:57.069,com.sec.android.app.shealth,0,2838,1.6684233,2265.84,123.18998,weUQcI9iuT,com.sec.android.app.shealth,726b59f3-2b68-495f-9c89-3a4470271dbf,1625875200000,
08565d35-5148-47d9-acf3-ddbb20bbc3c0.binning_data.json,2021-09-11 02:38:57.071,2021-09-11 02:38:57.071,com.sec.android.app.shealth,0,3951,1.5271738,3082.6802,182.29999,weUQcI9iuT,com.sec.android.app.shealth,08565d35-5148-47d9-acf3-ddbb20bbc3c0,1626393600000,
69d9a7f1-e049-4fdd-a3a6-874599d928a1.binning_data.json,2021-09-11 02:38:57.075,2021-09-11 02:38:57.075,com.sec.android.app.shealth,0,4416,1.5191767,3451.31,205.17998,weUQcI9iuT,com.sec.android.app.shealth,69d9a7f1-e049-4fdd-a3a6-874599d928a1,1626912000000,
21e4ba19-14ee-42b4-bbff-702f1aae2b28.binning_data.json,2021-09-11 02:38:57.080,2021-09-11 02:38:57.080,com.sec.android.app.shealth,0,1988,1.6792139,1600.0902,86.67998,weUQcI9iuT,com.sec.android.app.shealth,21e4ba19-14ee-42b4-bbff-702f1aae2b28,1627430400000,
6f8a046c-d847-4d86-83db-4a7717f31fc2.binning_data.json,2021-09-11 02:38:57.085,2021-09-11 02:38:57.085,com.sec.android.app.shealth,0,5178,1.5504478,4047.17,225.95998,weUQcI9iuT,com.sec.android.app.shealth,6f8a046c-d847-4d86-83db-4a7717f31fc2,1627948800000,
662b53f7-bdee-4361-a437-e0efbed163f4.binning_data.json,2021-09-11 02:38:57.069,2021-09-11 02:38:57.069,com.sec.android.app.shealth,0,900,1.682378,720.44,39.979996,weUQcI9iuT,com.sec.android.app.shealth,662b53f7-bdee-4361-a437-e0efbed163f4,1625961600000,
7e310dea-0ef4-443c-ae50-2150721ea134.binning_data.json,2021-09-11 02:38:57.087,2021-09-11 02:38:57.087,com.sec.android.app.shealth,0,4163,1.5260776,3246.1501,181.77998,weUQcI9iuT,com.sec.android.app.shealth,7e310dea-0ef4-443c-ae50-2150721ea134,1628121600000,
6202c33f-02f0-47c6-817c-e44ec52285a5.binning_data.json,2021-09-11 02:38:57.088,2021-09-11 02:38:57.088,com.sec.android.app.shealth,0,4885,1.5303739,3814.66,216.83,weUQcI9iuT,com.sec.android.app.shealth,6202c33f-02f0-47c6-817c-e44ec52285a5,1628726400000,
02daea49-c9ad-43bb-a892-e06c462c8782.binning_data.json,2021-09-11 02:38:57.068,2021-09-11 02:38:57.068,com.sec.android.app.shealth,0,6595,1.5544701,5162.71,292.25998,weUQcI9iuT,com.sec.android.app.shealth,02daea49-c9ad-43bb-a892-e06c462c8782,1625616000000,
