com.samsung.shealth.food_favorite,6201005,1
amount,food_type,update_time,create_time,name,unit,favoriteid,calorie,deviceuuid,pkg_name,datauuid,food_info_id
1.0,3,2021-07-19 09:54:27.931,2021-07-19 09:54:27.931,영양탕  생양파 것절이  부추깨잎,120001,07039db4-5d80-4a84-80ca-328ddaadac7a,900.0,cg/D3WXl8C,com.sec.android.app.shealth,b24c09f8-d19e-4652-a84a-7d1a6e038545,17722e46-627c-48b3-b84f-54caa1ba3a87,
1.0,3,2021-10-30 11:28:20.297,2021-10-30 11:28:20.297,오징어두부두루치기  꽈고추무침 생체,120001,9a738f8d-6d11-47ac-ad81-a543c292a4b6,750.0,cg/D3WXl8C,com.sec.android.app.shealth,d22a15f4-c709-400d-91c7-d88d895157ec,44b10677-5a8a-40ad-85e2-7a35e1086f1d,
1.0,3,2021-07-20 22:22:48.318,2021-07-20 22:22:48.318,장어국 생당근  생양파   총각김치,120001,e7a96919-77e1-4438-805e-b5d01402a608,800.0,cg/D3WXl8C,com.sec.android.app.shealth,e528cc90-1d77-4216-978a-fc5a1df1ae3a,acb0a524-bd11-4134-86ee-8a2e6894235a,
1.0,3,2021-11-03 11:08:52.434,2021-11-03 11:08:52.434,굴밥    각두기,120001,503e2ec0-263e-4ad8-b694-7f2405092196,650.0,cg/D3WXl8C,com.sec.android.app.shealth,8fdd71e3-2ae3-4d54-adec-a6760b347ed8,27df1772-3378-4cd7-99cc-a51572ebec61,
1.0,3,2021-07-03 12:42:31.870,2021-07-03 12:42:31.870,김치   파저리   콩나물   마늘   된장찌게  건더기   두부,120001,de4d0222-4d57-4024-8dee-dd6dc50d9ed9,2.0,cg/D3WXl8C,com.sec.android.app.shealth,55dec0a4-d0cd-4112-a585-34bba4d04607,61345763-48ac-440e-a330-c4d2e73e834d,
1.0,3,2021-07-04 09:40:59.984,2021-07-04 09:40:59.984,김1장 호박볽음4쪽  양배추  2장비듬나물  꽈리고추  생양파 미역냉국계란말이,120001,12b3107a-5814-4250-8e5b-e18106d56890,5.0,cg/D3WXl8C,com.sec.android.app.shealth,886f5b2f-4abe-4c53-a8f1-546fed28554b,89507bb0-7f6f-44ef-aa1f-8016fb08e95b,
1.0,3,2021-07-06 03:15:03.497,2021-07-06 03:15:03.497,묵냉체 토마도반개  쪽갈비두쪽  총각김치,120001,b13ea57f-5dff-4f90-bf2a-23a402a71cfb,600.0,cg/D3WXl8C,com.sec.android.app.shealth,304355d5-43d7-4088-b891-cda9b9cab6dc,eec511b4-17a9-4954-a64e-bb395e1a18a0,
1.0,3,2021-07-04 21:34:37.874,2021-07-04 21:34:37.874,계란말이  것절이 호박볶음 냉국미역건더기 김치  된장찌게건던기,120001,494fb97d-8e84-4691-8025-d5c7ce5ccef0,50.0,cg/D3WXl8C,com.sec.android.app.shealth,172b9ab7-8fc3-4cc8-8291-92f1e68a4fc2,bbd835a8-6e90-49dd-a0b7-bcf9bfd34075,
1.0,3,2021-07-06 10:24:27.031,2021-07-06 10:24:27.031,대구뽈찜,120001,722a2b98-d23f-4d06-bbf5-e859d5e3c73a,700.0,cg/D3WXl8C,com.sec.android.app.shealth,b0c301ca-2aba-43b5-9849-b0b7829dbad5,41c4b6af-8175-43b1-8335-cc7caf485b01,
1.0,3,2021-07-08 03:17:45.106,2021-07-08 03:17:45.106,삽겹살  깨임  오이   고추  된장국건던기  김치,120001,a89d74ce-6ef3-42e1-a0fe-add85f6a2e9f,750.0,cg/D3WXl8C,com.sec.android.app.shealth,2d81e133-472b-48df-894b-dc68da848c5d,40f74c44-0dd1-44e2-ab6c-58629530ee1a,
1.0,3,2021-07-08 11:23:02.313,2021-07-08 11:23:02.313,호박두부된장찌게  총가킴치  생양파  것절이,120001,d331043c-a2d6-4dda-81f9-230f0baf4597,700.0,cg/D3WXl8C,com.sec.android.app.shealth,cd4df5a8-9e92-46d0-8d8a-7fb5077cf177,4111c09d-214a-4817-ad72-3d8f8f95cfba,
1.0,3,2021-07-11 06:25:17.691,2021-07-11 06:25:17.691,낙지볶음  미역내국건던기 콩나물,120001,aeaccaef-1be1-477f-8488-28bee9e844e3,800.0,cg/D3WXl8C,com.sec.android.app.shealth,49351a80-7cbd-4e25-9e5f-fd8954429d7f,404ad019-27d3-4717-b6dc-74b8f9c56819,
1.0,3,2021-07-11 06:25:59.108,2021-07-11 06:25:59.108,커피,120001,64ebf894-d86b-41f3-8bb6-540f49a50577,5.0,cg/D3WXl8C,com.sec.android.app.shealth,2016a7a3-04ee-40d2-b83c-eb917d56e9fe,c662d235-b705-47e3-a6f4-f2313722b3ee,
1.0,3,2021-07-12 11:29:43.087,2021-07-12 11:29:43.087,오디차  옥수수  찐계란,120001,2ba8b279-2ed5-4418-badd-0d8a447ab6cf,200.0,cg/D3WXl8C,com.sec.android.app.shealth,eefa64a3-3440-4624-a589-ee16ebf94b13,d8708c2f-bbf6-418a-8d11-e49853751302,
1.0,3,2021-07-12 21:39:12.964,2021-07-12 21:39:12.964,호박잎  총각김치  미역국   생양파  당근 사과4분에1,120001,ffd1b985-aecd-40e2-a46a-8e247c94413a,700.0,cg/D3WXl8C,com.sec.android.app.shealth,68d15f9c-ca8a-41ca-87ae-f20d83782519,69261536-c9c6-4bbe-afeb-d035fe566c4e,
1.0,3,2021-07-06 21:29:16.731,2021-07-06 21:29:16.731,된장찌개건더기 김한장 생양파반쪽 미역냉국건던기  볶음깨임  사과4.1,120001,ded65e4f-9099-4940-89a0-cacd2cb03029,700.0,cg/D3WXl8C,com.sec.android.app.shealth,e1be79c0-52c0-488f-bb5e-d34206d9bf24,946ff59d-0c37-4478-b67e-0e54630fa32a,
1.0,3,2021-07-13 10:57:23.442,2021-07-13 10:57:23.442,냉커피 한잔,120001,15cdf264-83f1-4904-8211-5504095ecd28,120.0,cg/D3WXl8C,com.sec.android.app.shealth,2d13995c-cfe3-4c29-9fbe-215a51d22f87,93840dd6-f624-41bc-baf2-502c82a0d52d,
1.0,3,2021-07-13 21:33:04.745,2021-07-13 21:33:04.745,미역국  양배추  생양파  생양파  총가킴치  호박잎,120001,7f071955-1d38-4845-a10a-44071111b15e,750.0,cg/D3WXl8C,com.sec.android.app.shealth,42ea363a-ee0d-4572-9979-221d534b9403,147b3edb-ae60-4eef-b72c-37c465bf5a2d,
1.0,3,2021-07-09 05:16:35.237,2021-07-09 05:16:35.237,냉면  밥  김  참나물  김치   ,120001,5ee93191-e75d-420e-87f5-c3eb5f2c355b,670.0,cg/D3WXl8C,com.sec.android.app.shealth,c45d1288-8dc0-4724-8063-e213d2f3d061,ec65acef-ecfa-403d-89f6-da362a77032c,
1.0,3,2021-07-14 23:23:23.360,2021-07-14 23:23:23.360,찐계란,120001,803342da-55b7-4804-962f-db58e04532f0,30.0,cg/D3WXl8C,com.sec.android.app.shealth,8c3a5d29-8fd7-468c-8e98-564823592e39,b45566e6-3edd-456b-8ec7-051aaa271875,
1.0,3,2021-07-11 06:27:24.830,2021-07-11 06:27:24.830,땅콩  10알,120001,434b3cb8-1297-4cbc-8ad2-3833d16bf5ed,8.0,cg/D3WXl8C,com.sec.android.app.shealth,b603308c-aaeb-4e5b-bce3-f2bad61e690a,372b27f3-3104-4664-947d-6f2785fb8e92,
1.0,3,2021-07-17 12:54:59.336,2021-07-17 12:54:59.336,찐계란  커피  사과,120001,6a9c8047-85d0-426f-a8c0-239d928f378c,55.0,cg/D3WXl8C,com.sec.android.app.shealth,9b1540ba-8d07-4fb9-b2f9-6a7805250898,0363c665-c6d7-4644-9414-effeddeea4ab,
1.0,3,2021-07-15 21:34:48.145,2021-07-15 21:34:48.145,미역국 김치 생야파  생당근  열무김치  양배추  녹두나물  꽈리고추,120001,178334f8-985d-48a1-93e6-afb457a25275,800.0,cg/D3WXl8C,com.sec.android.app.shealth,28a887c4-db47-45a0-a5bb-2fa0237f9a3c,7898e290-667a-4d50-8ede-1bdf4aa34892,
1.0,3,2021-07-13 03:42:30.809,2021-07-13 03:42:30.809,냉콩국수  각두기,120001,285b8c1a-36aa-4ee3-a6bf-e4fb3f2c6332,650.0,cg/D3WXl8C,com.sec.android.app.shealth,8f7a96ca-aa71-400e-a261-11ad9346cbca,8d21639a-8543-4b4b-b066-1610699e3047,
1.0,3,2021-07-18 00:07:59.814,2021-07-18 00:07:59.814,파프리카  선지국  총각김치  호박잎,120001,377b805c-3fa0-4052-b674-ce00610218f4,7560.0,cg/D3WXl8C,com.sec.android.app.shealth,16385176-9e40-414a-9449-de681120a57c,98c39e55-a215-40b7-be2e-484f6462a759,
1.0,3,2021-07-20 01:27:35.271,2021-07-20 01:27:35.271,새양파  당근 파프리카  열무김치,120001,418b7e54-d880-4320-8e50-8c535b24e5b9,700.0,cg/D3WXl8C,com.sec.android.app.shealth,565340c4-f26d-4b84-be17-81c275a466fd,2810bc42-bfd8-4315-bb55-effc88def0a6,
1.0,3,2021-07-20 05:20:55.506,2021-07-20 05:20:55.506,짱뽕밥  생양파 단무지,120001,999b031d-208f-4640-89e3-96c07c0658c6,900.0,cg/D3WXl8C,com.sec.android.app.shealth,ec9aa7be-d22a-4aa1-841a-829e57cc0704,02dfef36-de35-433c-adfb-d765ad52b325,
1.0,3,2021-07-21 05:53:04.729,2021-07-21 05:53:04.729,콩국수  김치  총각김치   토마도,120001,0277193f-b013-4bf6-b23e-86a2c4c1bdd3,7300.0,cg/D3WXl8C,com.sec.android.app.shealth,47747cbd-3d06-473d-bd89-770c2ee1e6b4,ca126ece-cd3a-476b-a379-859bdfa36b0e,
1.0,3,2021-07-21 05:54:31.832,2021-07-21 05:54:31.832,옥수수반개 초코파이반개,120001,b5830e0c-7119-4534-83de-35f9096ef0b6,300.0,cg/D3WXl8C,com.sec.android.app.shealth,3be3d018-d10d-498d-9c47-58875684814c,7b2ed5c2-c19f-40ec-a489-dc79f1b3a5df,
1.0,3,2021-07-22 11:22:41.641,2021-07-22 11:22:41.641,양배추쌈  총각김치 꽈리고추  생양파파프리카  갈치조림,120001,90c5683c-831d-4abc-b645-8cfe98b31c23,850.0,cg/D3WXl8C,com.sec.android.app.shealth,c55941b9-f869-4005-908d-15ec8f12afbf,419c033a-6651-4c6b-89c8-5d0481cbad13,
1.0,3,2021-07-23 04:02:34.510,2021-07-23 04:02:34.510,멸치국수 총각김치,120001,f0e5a612-c1a8-421a-a817-df138e94de40,750.0,cg/D3WXl8C,com.sec.android.app.shealth,21a80626-acbd-44cb-b3a3-ba020615dee9,ec325074-fa2c-4f96-9d2e-d12752dc0c24,
1.0,3,2021-07-14 06:35:12.174,2021-07-14 06:35:12.174,카레밥 색싹잎 각두기,120001,65fed360-6f74-44f5-b680-56b0b8719ac1,850.0,cg/D3WXl8C,com.sec.android.app.shealth,867c477a-c964-40ef-81cd-5167e11481ec,23f60281-1e13-4749-ae44-526e0ffc1d36,
1.0,3,2021-07-29 12:14:47.680,2021-07-29 12:14:47.680,체리  두육,120001,abb0ca79-04c8-4f42-a6ed-95595748d763,250.0,cg/D3WXl8C,com.sec.android.app.shealth,ceb366bd-4536-4760-9c86-055d24bae669,beac4a7f-6b5a-439a-93dd-1be43c4b5f9b,
1.0,3,2021-07-29 23:12:37.594,2021-07-29 23:12:37.594,북어국 양배추쌈   김치 가지나물 생양파  파프리카  꽈리고추  ,120001,6f6b93d6-6341-425f-a5ac-6d195373a607,900.0,cg/D3WXl8C,com.sec.android.app.shealth,d82801f7-2562-4c2b-bbd3-babd45707e65,26673c14-45fd-4c66-b72a-6303cfed98ec,
1.0,3,2021-07-16 02:44:19.694,2021-07-16 02:44:19.694,김밥  방울도마도  ,120001,f2553aa5-9540-4995-9b0e-62f943bb138a,900.0,cg/D3WXl8C,com.sec.android.app.shealth,e88d3c04-42c7-4f44-b650-333a8ab65c4a,8d6b49d0-a1dc-48eb-bfd2-20fffbbd08c6,
