com.samsung.shealth.tracker.pedometer_step_count,6201005,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
4157,4,1,7,2021-11-14 23:42:00.000,,,2021-11-14 23:48:05.710,2021-11-14 23:48:05.710,8,1.9722221,8.2,0.51,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 23:43:00.000,f0721fa4-7cde-4383-8d56-aaa35c1d108e,
52023,4,0,101,2021-11-15 00:00:00.000,,,2021-11-15 00:13:36.538,2021-11-15 00:13:36.538,109,1.6388888,85.26,3.27,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-15 00:01:00.000,d3d01231-0d8a-4bb6-bb40-044d4b15230d,
11736,4,0,20,2021-11-15 00:09:00.000,,,2021-11-15 00:13:36.837,2021-11-15 00:13:36.837,20,1.25,14.67,0.61,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-15 00:10:00.000,18a63472-778e-4bee-8614-41f9ac96bf7a,
5629,4,0,11,2021-11-14 23:04:00.000,,,2021-11-14 23:16:53.948,2021-11-14 23:16:53.948,11,1.3055556,7.35,0.3,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 23:05:00.000,c4bc48d8-1898-4f50-8871-e1076d393e02,
8985,4,0,19,2021-11-14 23:59:00.000,,,2021-11-15 00:17:05.997,2021-11-15 00:17:05.997,19,1.4166666,12.73,0.57,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-15 00:00:00.000,2e0f41cf-33f4-4678-aea3-e835e4518055,
7442,4,0,15,2021-11-14 18:50:00.000,,,2021-11-14 18:54:24.820,2021-11-14 18:54:24.820,15,1.3611112,10.13,0.41,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 18:51:00.000,ef62a769-b0e8-4674-9a62-5f198bdbec9d,
6809,4,0,12,2021-11-14 22:00:00.000,,,2021-11-14 22:15:01.624,2021-11-14 22:15:01.624,12,1.3333334,9.08,0.36,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 22:01:00.000,2d18bd2a-f8b9-467c-8703-c27753f17445,
9719,4,0,18,2021-11-14 20:17:00.000,,,2021-11-14 20:34:14.786,2021-11-14 20:34:14.786,18,1.1944444,11.61,0.52,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 20:18:00.000,95e928c2-4b75-413a-8918-4b8f4ea8d0c9,
7956,4,0,12,2021-11-14 22:07:00.000,,,2021-11-14 22:15:05.052,2021-11-14 22:15:05.052,12,1.0833334,8.62,0.37,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 22:08:00.000,d3fd581d-4050-4344-b20c-7c316b35fb42,
47783,4,0,90,2021-11-14 22:03:00.000,,,2021-11-14 22:15:04.858,2021-11-14 22:15:04.858,90,1.4444444,69.02,2.7,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 22:04:00.000,430108dc-0420-4a45-a4de-af07de5a8968,
7827,4,0,11,2021-11-14 21:32:00.000,,,2021-11-14 21:38:12.197,2021-11-14 21:38:12.197,11,0.8611111,6.74,0.34,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 21:33:00.000,d0b0019a-dae3-4963-bdf3-fe61de69afc0,
20733,4,0,26,2021-11-14 22:14:00.000,,,2021-11-14 22:15:05.167,2021-11-14 22:15:05.167,26,0.8888889,18.43,0.8,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 22:15:00.000,dac39343-2984-436c-b9fa-2ca5e8972bf2,
15430,4,0,29,2021-11-14 21:48:00.000,,,2021-11-14 21:58:29.343,2021-11-14 21:58:29.343,29,1.2222222,18.86,0.87,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 21:49:00.000,381781b6-e674-4720-a977-dfd2ef791718,
9636,4,0,16,2021-11-14 21:34:00.000,,,2021-11-14 21:38:12.345,2021-11-14 21:38:12.345,16,1.0833333,10.44,0.46,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 21:35:00.000,ffc91b5c-7fc8-4576-a817-94e311fdd762,
21630,4,0,43,2021-11-14 22:00:00.000,,,2021-11-14 22:20:52.558,2021-11-14 22:20:52.558,43,1.3333334,28.84,1.25,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 22:01:00.000,d8ad09a3-6c53-4cbd-a33f-f823b7e54c9f,
27433,4,0,46,2021-11-14 21:50:00.000,,,2021-11-14 21:58:29.486,2021-11-14 21:58:29.486,46,1.0833333,29.72,1.32,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 21:51:00.000,f904b8a6-3e94-4acf-b697-3f5bf3527804,
56058,4,0,108,2021-11-14 22:02:00.000,,,2021-11-14 22:20:52.723,2021-11-14 22:20:52.723,108,1.2777778,71.63,3.27,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 22:03:00.000,d34b3122-40d2-411f-a0e4-28ba11f04cb0,
18661,4,0,26,2021-11-14 22:17:00.000,,,2021-11-14 22:20:54.201,2021-11-14 22:20:54.201,26,0.8611111,16.07,0.75,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 22:18:00.000,72106233-7c8a-42fb-acb5-4a3be12cdc07,
7886,4,0,10,2021-11-14 22:21:00.000,,,2021-11-14 22:26:01.407,2021-11-14 22:26:01.407,10,0.8888889,7.01,0.32,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 22:22:00.000,744e4d50-cbbd-4a1a-9bbf-c2dbc0621193,
60000,4,0,130,2021-11-14 22:40:00.000,,,2021-11-14 22:42:54.019,2021-11-14 22:42:54.019,130,1.4516667,87.1,3.9,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 22:41:00.000,a290ee33-3da9-4a2e-890c-3783904e30f2,
7332,4,0,10,2021-11-14 21:00:00.000,,,2021-11-14 21:05:09.723,2021-11-14 21:05:09.723,10,0.8333333,6.11,0.32,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 21:01:00.000,d1a14d3f-10df-42e3-9154-67057f6d3298,
60000,4,0,124,2021-11-14 22:04:00.000,,,2021-11-14 22:15:04.914,2021-11-14 22:15:04.914,124,1.5981666,95.89,3.72,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 22:05:00.000,a0217a55-d47a-4404-9c62-ecd6bfa12cb9,
4090,4,0,14,2021-11-14 20:15:00.000,,,2021-11-14 20:33:46.160,2021-11-14 20:33:46.160,14,2.8333333,11.59,0.31,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 20:16:00.000,73d20a88-b4bf-4e57-9d01-fb21a3030c6f,
10212,4,0,17,2021-11-14 21:05:00.000,,,2021-11-14 21:15:42.276,2021-11-14 21:15:42.276,17,1.0555555,10.78,0.49,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 21:06:00.000,e7bb5a4d-f830-42f1-a989-c097deab860c,
35233,4,0,60,2021-11-14 22:01:00.000,,,2021-11-14 22:15:01.660,2021-11-14 22:15:01.660,60,1.2777778,45.02,1.81,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 22:02:00.000,b43619ae-f713-4bb3-9763-05484b39b122,
25491,4,0,41,2021-11-14 21:42:00.000,,,2021-11-14 21:56:24.922,2021-11-14 21:56:24.922,41,1.0277778,26.2,1.18,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 21:43:00.000,62388197-3899-4e5a-a8a2-f814c60b0795,
11057,4,0,15,2021-11-14 22:08:00.000,,,2021-11-14 22:15:05.112,2021-11-14 22:15:05.112,15,0.9722222,10.75,0.46,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 22:09:00.000,3475ddd8-a8fb-402c-b22f-17438dfe329c,
11016,4,0,19,2021-11-14 21:53:00.000,,,2021-11-14 21:58:29.565,2021-11-14 21:58:29.565,19,1.1111112,12.24,0.5,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 21:54:00.000,57d3a99d-e3e5-4f12-aaff-c127adff4d60,
8292,4,0,11,2021-11-14 21:33:00.000,,,2021-11-14 21:38:12.292,2021-11-14 21:38:12.292,11,0.8055556,6.68,0.35,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 21:34:00.000,1d658a69-4a6e-49c5-a46b-5fdd644f140a,
60000,4,0,124,2021-11-14 22:03:00.000,,,2021-11-14 22:20:52.775,2021-11-14 22:20:52.775,124,1.4003333,84.02,3.71,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 22:04:00.000,41678088-ca77-48c0-a094-0e4977de9955,
13390,4,0,26,2021-11-14 21:49:00.000,,,2021-11-14 21:58:29.411,2021-11-14 21:58:29.411,26,1.2777778,17.11,0.73,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 21:50:00.000,1f56feb4-5e5b-49b7-a5bc-0c555c838ed0,
787,4,0,1,2021-11-14 22:15:00.000,,,2021-11-14 22:26:01.105,2021-11-14 22:26:01.105,1,0.8888889,0.7,0.03,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 22:16:00.000,f991de42-cabd-40dd-a1df-b7c79e668fac,
23099,4,0,46,2021-11-14 22:01:00.000,,,2021-11-14 22:20:52.657,2021-11-14 22:20:52.657,46,1.3333334,30.8,1.36,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 22:02:00.000,7baf39ce-65c4-4cf2-90ec-8f0f7e921dc2,
38016,4,0,52,2021-11-14 22:18:00.000,,,2021-11-14 22:20:54.271,2021-11-14 22:20:54.271,52,0.8333333,31.68,1.55,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 22:19:00.000,dc083d2a-1b83-4daa-86c6-3800b96cb809,
13425,4,0,20,2021-11-14 22:16:00.000,,,2021-11-14 22:20:54.141,2021-11-14 22:20:54.141,20,0.9444444,12.68,0.56,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 22:17:00.000,23d8b419-170e-475a-8924-b3e47cead0c2,
30268,4,0,64,2021-11-14 22:41:00.000,,,2021-11-14 22:42:54.298,2021-11-14 22:42:54.298,64,1.4166666,42.88,1.92,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 22:42:00.000,f89e12c3-2850-444d-b968-2fad302304a8,
29171,4,0,37,2021-11-14 22:20:00.000,,,2021-11-14 22:26:01.310,2021-11-14 22:26:01.310,37,0.8888889,25.93,1.17,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 22:21:00.000,4f224d3a-746b-47ae-b4a5-95008eaa7841,
32693,4,1,63,2021-11-14 22:47:00.000,,,2021-11-14 22:53:03.172,2021-11-14 22:53:03.172,64,1.3611112,44.5,2.01,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 22:48:00.000,346d0618-7775-4982-ab42-aed3804b8a89,
36664,4,0,79,2021-11-14 22:39:00.000,,,2021-11-14 22:42:53.895,2021-11-14 22:42:53.895,79,1.4444444,52.96,2.35,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 22:40:00.000,4e60c298-38c7-4899-9388-477b089ce3a9,
25251,4,0,50,2021-11-14 22:40:00.000,,,2021-11-14 22:55:01.739,2021-11-14 22:55:01.739,50,1.5555556,39.28,1.5,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 22:41:00.000,8e6f7262-c982-4796-8994-bce178ab3d38,
57827,4,0,117,2021-11-14 22:45:00.000,,,2021-11-14 22:52:47.794,2021-11-14 22:52:47.794,117,1.3611112,78.71,3.48,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 22:46:00.000,6caa3c45-f577-4b63-9c5c-b425553eca68,
60000,4,0,124,2021-11-14 22:46:00.000,,,2021-11-14 22:55:02.043,2021-11-14 22:55:02.043,124,1.5996666,95.98,3.72,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 22:47:00.000,4913ae92-f847-453a-bbe9-f437f972b517,
11583,4,0,23,2021-11-14 22:52:00.000,,,2021-11-14 22:53:04.584,2021-11-14 22:53:03.442,23,1.3321025,15.43,0.67999995,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 22:53:00.000,5457f1f0-73cc-4fc8-bb7a-b156c20192d9,
18933,4,0,24,2021-11-14 22:57:00.000,,,2021-11-14 22:58:24.118,2021-11-14 22:58:24.118,24,0.8888889,16.83,0.73,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 22:58:00.000,029c0769-5149-4d7c-b375-b3eb1b87602c,
37924,4,0,71,2021-11-14 22:44:00.000,,,2021-11-14 22:55:01.946,2021-11-14 22:55:01.946,71,1.4444444,54.78,2.13,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 22:45:00.000,78eda3f4-edfe-4a9b-a140-9b7ad04bf67c,
5170,4,0,9,2021-11-14 23:23:00.000,,,2021-11-14 23:24:43.609,2021-11-14 23:24:43.609,9,1.3055556,6.75,0.27,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 23:24:00.000,09a99c6e-51d2-47f4-a8e9-16a8b6d6079e,
53035,4,0,101,2021-11-14 22:53:00.000,,,2021-11-14 22:55:21.148,2021-11-14 22:55:21.148,101,1.4722222,78.08,3.03,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 22:54:00.000,b21d0a45-60e2-4e88-bdc7-6159a675f1da,
14946,4,0,29,2021-11-14 23:58:00.000,,,2021-11-15 00:13:36.355,2021-11-15 00:13:36.355,29,1.5,22.42,0.87,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 23:59:00.000,6b5f4a27-ae29-4d4f-8469-45384c0d1071,
12960,4,0,22,2021-11-14 23:07:00.000,,,2021-11-14 23:07:20.186,2021-11-14 23:07:20.186,22,1.2777778,16.56,0.66,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 23:08:00.000,75c0328d-f8fb-417b-a4ce-215dc7ed0b78,
6609,4,0,10,2021-11-15 00:04:00.000,,,2021-11-15 00:13:36.732,2021-11-15 00:13:36.732,10,1.0833334,7.16,0.31,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-15 00:05:00.000,e5956580-bec5-4321-9974-bf27c2a4108e,
7528,4,0,13,2021-11-14 23:55:00.000,,,2021-11-15 00:13:36.275,2021-11-15 00:13:36.275,13,1.2777778,9.62,0.4,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 23:56:00.000,73af29fd-4498-4d20-9860-9e06c4ec164c,
45352,4,0,88,2021-11-14 22:54:00.000,,,2021-11-14 22:56:15.013,2021-11-14 22:56:15.013,88,1.3055556,59.21,2.57,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 22:55:00.000,57122039-edfb-4ebf-8ffc-0647a67ae40e,
57953,4,0,95,2021-11-15 00:02:00.000,,,2021-11-15 00:13:36.620,2021-11-15 00:13:36.620,130,1.6111112,93.37,3.9,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-15 00:03:00.000,0117a386-953d-4e97-a3e5-333bb3329272,
11245,4,0,20,2021-11-15 00:09:00.000,,,2021-11-15 00:17:06.380,2021-11-15 00:17:06.380,20,1.1666666,13.12,0.57,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-15 00:10:00.000,e306e455-d262-4134-8c76-065809f84503,
12985,4,0,17,2021-11-14 22:14:00.000,,,2021-11-14 22:20:52.951,2021-11-14 22:20:52.951,17,0.7777778,10.1,0.57,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 22:15:00.000,22047c7c-4c3f-476c-a50f-b893733554d4,
8659,4,0,14,2021-11-15 00:16:00.000,,,2021-11-15 00:17:07.827,2021-11-15 00:17:07.827,14,1.0277778,8.9,0.45,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-15 00:17:00.000,6c11f32c-c67a-4200-8fdc-f9f9756eecfc,
37418,4,0,79,2021-11-14 22:46:00.000,,,2021-11-14 22:53:03.054,2021-11-14 22:53:03.054,79,1.4166666,53.01,2.28,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 22:47:00.000,891dfbe5-d818-4180-a862-eefc529b269d,
11831,4,0,17,2021-11-14 22:19:00.000,,,2021-11-14 22:26:01.285,2021-11-14 22:26:01.285,17,1.0277778,12.16,0.54,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 22:20:00.000,c56369aa-e286-4bd2-91b8-7cbedffdb5e2,
13672,4,0,24,2021-11-15 00:37:00.000,,,2021-11-15 00:38:28.355,2021-11-15 00:38:28.355,24,1.3055556,17.85,0.73,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-15 00:38:00.000,76f72d44-098a-4adb-9687-772f582dd3f4,
5700,4,0,9,2021-11-15 00:14:00.000,,,2021-11-15 00:15:01.742,2021-11-15 00:15:01.742,9,1.1666666,6.65,0.28,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-15 00:15:00.000,50ef9243-5721-42a5-8e43-1e5ed29f896a,
60000,4,0,119,2021-11-14 23:06:00.000,,,2021-11-14 23:16:54.255,2021-11-14 23:16:54.255,119,1.325,79.5,3.56,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 23:07:00.000,67daed67-3ce1-4080-a7ca-2705ff138ad9,
9910,4,0,24,2021-11-14 22:22:00.000,,,2021-11-14 22:38:12.262,2021-11-14 22:38:12.262,24,1.8333334,18.17,0.66,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 22:23:00.000,f0e583f6-97a7-47ed-97de-5684943289e6,
32592,4,0,58,2021-11-15 00:46:00.000,,,2021-11-15 00:46:59.564,2021-11-15 00:46:27.446,58,1.3487861,43.960022,1.7399989,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-15 00:47:00.000,ce2b2038-9e68-4566-b4b5-b33c42e9f490,
45593,4,1,104,2021-11-15 00:01:00.000,,,2021-11-15 00:17:06.157,2021-11-15 00:17:06.157,105,1.5833334,72.19,3.13,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-15 00:02:00.000,dce99ef2-9902-45d2-a384-17af8022e921,
52548,4,0,101,2021-11-14 22:53:00.000,,,2021-11-14 22:55:00.366,2021-11-14 22:53:04.636,101,1.2888933,67.73,3.03,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 22:54:00.000,94f1cb5d-e875-47d2-b406-767c98222931,
59832,4,0,122,2021-11-14 22:44:00.000,,,2021-11-14 22:52:47.677,2021-11-14 22:52:47.677,122,1.3888888,83.1,3.66,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 22:45:00.000,bab03c0f-82b9-4d12-af35-edd3ff6fa3bf,
7308,4,0,10,2021-11-15 00:12:00.000,,,2021-11-15 00:17:06.533,2021-11-15 00:17:06.533,10,0.8333333,6.09,0.32,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-15 00:13:00.000,d30d1e9d-446c-4c85-b340-221ac1c12979,
6793,4,0,13,2021-11-14 22:51:00.000,,,2021-11-14 22:53:03.391,2021-11-14 22:53:03.391,13,1.2777778,8.68,0.38,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 22:52:00.000,76e0a8e1-0b68-441b-8b34-505ca2ae5905,
11358,4,0,23,2021-11-15 00:32:00.000,,,2021-11-15 00:35:00.756,2021-11-15 00:35:00.756,23,1.3611112,15.46,0.65,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-15 00:33:00.000,1f6d205b-4aa3-46f3-a447-65cf8f8b74f1,
11192,4,0,17,2021-11-15 00:54:00.000,,,2021-11-15 00:54:18.945,2021-11-15 00:54:12.014,17,1.1088258,12.409998,0.52,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-15 00:55:00.000,49fb94b8-4e8b-4a9a-ac3e-9676ca2a2c6b,
44914,4,0,88,2021-11-14 22:45:00.000,,,2021-11-14 22:55:01.998,2021-11-14 22:55:01.998,88,1.5277778,68.62,2.64,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 22:46:00.000,688cb259-2c6a-4b05-a546-bb3b82b0a442,
55793,4,0,79,2021-11-15 00:39:00.000,,,2021-11-15 00:39:59.738,2021-11-15 00:39:00.067,107,1.2951331,72.259995,3.2099977,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-15 00:40:00.000,9ef57a2e-fcd3-43d7-a99c-f9a024e83149,
60000,4,0,106,2021-11-14 22:43:00.000,,,2021-11-14 22:55:01.895,2021-11-14 22:55:01.895,128,1.5583333,93.5,4.51,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 22:44:00.000,b4586a6a-df11-4af2-8ae1-e10c7ad8f918,
6663,4,0,13,2021-11-14 23:53:00.000,,,2021-11-14 23:55:00.329,2021-11-14 23:55:00.329,13,1.3055556,8.7,0.35,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 23:54:00.000,d651f24a-92ce-41e8-9985-861948e4cc5d,
51610,4,0,95,2021-11-15 00:40:00.000,,,2021-11-15 00:56:09.453,2021-11-15 00:56:09.453,95,1.2222222,63.08,2.52,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-15 00:41:00.000,aa9c2e57-e76a-4317-a9a2-36fdc34f2276,
29351,4,0,49,2021-11-15 00:48:00.000,,,2021-11-15 00:48:37.184,2021-11-15 00:48:03.816,49,1.2578639,36.920006,1.4799995,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-15 00:49:00.000,890f1c35-31b5-4921-8a6b-dfd1705b69e8,
46471,4,0,54,2021-11-14 22:54:00.000,,,2021-11-14 22:55:21.209,2021-11-14 22:55:21.209,92,1.2777778,59.38,2.77,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2021-11-14 22:55:00.000,710426e5-e389-495d-96e0-a05e1c21205f,
9540,4,0,13,2021-11-15 00:36:00.000,,,2021-11-15 00:54:55.554,2021-11-15 00:54:55.554,13,0.8333333,7.95,0.39,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-15 00:37:00.000,7b0ce38d-4208-4b62-9e23-77de92fd1789,
