com.samsung.shealth.tracker.pedometer_day_summary,6200039,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
18857,9061e766-07c5-4a7a-8a22-e2584f3ebfbc.binning_data.json,10471050,6000,2,2020-06-05 14:33:31.220,com.sec.android.app.shealth,2020-06-04 20:56:13.608,9061e766-07c5-4a7a-8a22-e2584f3ebfbc.source_info.json,1.3807764,14458.18,766.92,18855,VfS0qUERdZ,com.sec.android.app.shealth,0,9061e766-07c5-4a7a-8a22-e2584f3ebfbc.achievement.json,9061e766-07c5-4a7a-8a22-e2584f3ebfbc,1591315200000,
16401,7feb34ae-5b04-4ebd-964e-b5350b1f7f21.binning_data.json,9055351,6000,0,2020-06-08 11:35:13.706,com.sec.android.app.shealth,2020-06-07 20:21:36.717,7feb34ae-5b04-4ebd-964e-b5350b1f7f21.source_info.json,1.392983,12613.949,663.33997,16401,VfS0qUERdZ,com.sec.android.app.shealth,0,7feb34ae-5b04-4ebd-964e-b5350b1f7f21.achievement.json,7feb34ae-5b04-4ebd-964e-b5350b1f7f21,1591574400000,
12932,25b74b58-71df-453f-bb72-631b62613ed1.binning_data.json,6648974,6000,216,2020-05-24 15:00:01.745,com.sec.android.app.shealth,2020-05-24 15:00:01.745,,2.5316641,10019.14,485.6,12716,cg/D3WXl8C,com.sec.android.app.shealth,1635,25b74b58-71df-453f-bb72-631b62613ed1.achievement.json,25b74b58-71df-453f-bb72-631b62613ed1,1590278400000,
21614,8852496a-6014-426a-a549-e66838db429f.binning_data.json,11839532,6000,50,2020-05-16 15:36:08.564,com.sec.android.app.shealth,2020-05-16 15:36:08.564,,2.0833335,15203.88,879.19,21564,cg/D3WXl8C,com.sec.android.app.shealth,11316,8852496a-6014-426a-a549-e66838db429f.achievement.json,8852496a-6014-426a-a549-e66838db429f,1589587200000,
11302,00ef131c-cfcd-424e-ba04-75f75bce363c.binning_data.json,6403867,6000,0,2020-05-27 15:39:41.373,com.sec.android.app.shealth,2020-05-27 15:39:41.373,,1.6318336,8427.36,421.73,11302,cg/D3WXl8C,com.sec.android.app.shealth,1561,00ef131c-cfcd-424e-ba04-75f75bce363c.achievement.json,00ef131c-cfcd-424e-ba04-75f75bce363c,1590537600000,
13835,b106f195-d056-4a43-ac1f-8e44b82959e0.binning_data.json,7569496,6000,23,2020-05-19 15:19:34.802,com.sec.android.app.shealth,2020-05-19 15:19:34.802,,2.0555556,10642.3,564.32,13812,cg/D3WXl8C,com.sec.android.app.shealth,0,b106f195-d056-4a43-ac1f-8e44b82959e0.achievement.json,b106f195-d056-4a43-ac1f-8e44b82959e0,1589846400000,
11681,772ecf1c-a162-4ff1-9abd-473ea0ad5ef3.binning_data.json,6601179,6000,0,2020-06-11 13:56:14.573,com.sec.android.app.shealth,2020-06-10 20:56:09.388,772ecf1c-a162-4ff1-9abd-473ea0ad5ef3.source_info.json,1.3430024,8865.399,467.56995,11681,VfS0qUERdZ,com.sec.android.app.shealth,0,772ecf1c-a162-4ff1-9abd-473ea0ad5ef3.achievement.json,772ecf1c-a162-4ff1-9abd-473ea0ad5ef3,1591833600000,
10795,78ae33ab-88b1-407f-a2de-6d455da82dbc.binning_data.json,5488960,6000,291,2020-05-17 14:15:03.524,com.sec.android.app.shealth,2020-05-16 21:55:08.044,78ae33ab-88b1-407f-a2de-6d455da82dbc.source_info.json,1.5575298,8549.22,405.44,10504,VfS0qUERdZ,com.sec.android.app.shealth,0,78ae33ab-88b1-407f-a2de-6d455da82dbc.achievement.json,78ae33ab-88b1-407f-a2de-6d455da82dbc,1589673600000,
21614,6c0c770a-d48c-4a6d-b57c-24c99b983e8b.binning_data.json,11839610,6000,50,2020-05-16 14:15:08.943,com.sec.android.app.shealth,2020-05-15 21:35:07.721,6c0c770a-d48c-4a6d-b57c-24c99b983e8b.source_info.json,1.2841538,15203.88,879.19,21564,VfS0qUERdZ,com.sec.android.app.shealth,0,6c0c770a-d48c-4a6d-b57c-24c99b983e8b.achievement.json,6c0c770a-d48c-4a6d-b57c-24c99b983e8b,1589587200000,
9735,856326b9-44b3-4d98-a5ae-e9ca6fd9d339.binning_data.json,5320286,6000,142,2020-05-30 15:36:33.903,com.sec.android.app.shealth,2020-05-30 15:36:33.903,,3.3611112,7280.69,396.30997,9593,cg/D3WXl8C,com.sec.android.app.shealth,2510,856326b9-44b3-4d98-a5ae-e9ca6fd9d339.achievement.json,856326b9-44b3-4d98-a5ae-e9ca6fd9d339,1590796800000,
10795,83d66953-1885-43e9-8a22-946bacc2a064.binning_data.json,5488873,6000,291,2020-05-17 15:56:27.607,com.sec.android.app.shealth,2020-05-17 15:56:27.607,,3.5,8549.22,405.44,10504,cg/D3WXl8C,com.sec.android.app.shealth,2420,83d66953-1885-43e9-8a22-946bacc2a064.achievement.json,83d66953-1885-43e9-8a22-946bacc2a064,1589673600000,
16257,77224f35-653a-478e-bfd9-91a0409e6410.binning_data.json,9398335,6000,10,2020-05-22 15:37:18.289,com.sec.android.app.shealth,2020-05-22 15:37:18.289,,1.7331668,12069.17,624.74994,16247,cg/D3WXl8C,com.sec.android.app.shealth,1634,77224f35-653a-478e-bfd9-91a0409e6410.achievement.json,77224f35-653a-478e-bfd9-91a0409e6410,1590105600000,
13137,67af9d6d-9f26-422e-9af0-3cdfc743eacb.binning_data.json,7868808,6000,38,2020-06-02 15:13:03.826,com.sec.android.app.shealth,2020-06-02 15:13:03.826,,3.3888888,10097.04,545.82,13099,cg/D3WXl8C,com.sec.android.app.shealth,0,67af9d6d-9f26-422e-9af0-3cdfc743eacb.achievement.json,67af9d6d-9f26-422e-9af0-3cdfc743eacb,1591056000000,
4936,9d67efcd-4a60-4851-bd0b-102301c3aa13.binning_data.json,2741293,6000,0,2020-06-14 04:25:14.950,com.sec.android.app.shealth,2020-06-13 20:38:53.345,9d67efcd-4a60-4851-bd0b-102301c3aa13.source_info.json,1.3714623,3759.58,197.84,4936,VfS0qUERdZ,com.sec.android.app.shealth,0,9d67efcd-4a60-4851-bd0b-102301c3aa13.achievement.json,9d67efcd-4a60-4851-bd0b-102301c3aa13,1592092800000,
13835,36012c03-7ad9-4158-a93c-a5e594574043.binning_data.json,7569597,6000,23,2020-05-19 13:35:14.409,com.sec.android.app.shealth,2020-05-18 20:55:07.890,36012c03-7ad9-4158-a93c-a5e594574043.source_info.json,1.4059267,10642.3,564.32,13812,VfS0qUERdZ,com.sec.android.app.shealth,0,36012c03-7ad9-4158-a93c-a5e594574043.achievement.json,36012c03-7ad9-4158-a93c-a5e594574043,1589846400000,
17984,5d0b7ecd-ba6c-4790-81a8-960cd2a370f6.binning_data.json,10288399,6000,11,2020-05-20 16:02:59.901,com.sec.android.app.shealth,2020-05-20 16:02:59.901,,3.2058818,13810.75,729.04,17973,cg/D3WXl8C,com.sec.android.app.shealth,1755,5d0b7ecd-ba6c-4790-81a8-960cd2a370f6.achievement.json,5d0b7ecd-ba6c-4790-81a8-960cd2a370f6,1589932800000,
17946,4cc2f2fa-3ea5-4f78-ab92-010fff3825dd.binning_data.json,9629817,6000,100,2020-05-25 16:42:34.870,com.sec.android.app.shealth,2020-05-25 16:42:34.870,,2.2777777,13275.39,655.91,17846,cg/D3WXl8C,com.sec.android.app.shealth,1495,4cc2f2fa-3ea5-4f78-ab92-010fff3825dd.achievement.json,4cc2f2fa-3ea5-4f78-ab92-010fff3825dd,1590364800000,
17984,7389b38e-171a-4f3f-96cf-af33ecf38099.binning_data.json,10288500,6000,11,2020-05-20 13:35:06.051,com.sec.android.app.shealth,2020-05-19 21:55:02.194,7389b38e-171a-4f3f-96cf-af33ecf38099.source_info.json,1.3423482,13810.75,729.04,17973,VfS0qUERdZ,com.sec.android.app.shealth,0,7389b38e-171a-4f3f-96cf-af33ecf38099.achievement.json,7389b38e-171a-4f3f-96cf-af33ecf38099,1589932800000,
18857,6533b66e-5827-4f27-9fea-3fa7b1099f5c.binning_data.json,10470934,6000,2,2020-06-05 15:00:02.553,com.sec.android.app.shealth,2020-06-05 15:00:02.553,,1.7038331,14458.18,766.92,18855,cg/D3WXl8C,com.sec.android.app.shealth,3053,6533b66e-5827-4f27-9fea-3fa7b1099f5c.achievement.json,6533b66e-5827-4f27-9fea-3fa7b1099f5c,1591315200000,
23688,5c8cd8c1-7ee4-453c-863b-2e4fda3e3fe9.binning_data.json,12326350,6000,113,2020-05-23 15:01:09.216,com.sec.android.app.shealth,2020-05-23 15:01:09.216,,2.5277774,16550.17,989.99,23575,cg/D3WXl8C,com.sec.android.app.shealth,15656,5c8cd8c1-7ee4-453c-863b-2e4fda3e3fe9.achievement.json,5c8cd8c1-7ee4-453c-863b-2e4fda3e3fe9,1590192000000,
15102,60a9f952-4b02-4b38-a8a8-e30f7927d1e5.binning_data.json,8966709,6000,39,2020-06-17 13:55:06.697,com.sec.android.app.shealth,2020-06-16 20:35:00.876,60a9f952-4b02-4b38-a8a8-e30f7927d1e5.source_info.json,1.2931768,11595.54,629.70996,15063,VfS0qUERdZ,com.sec.android.app.shealth,0,60a9f952-4b02-4b38-a8a8-e30f7927d1e5.achievement.json,60a9f952-4b02-4b38-a8a8-e30f7927d1e5,1592352000000,
16401,a271f9c8-f3e1-4d0f-a830-624f075085bf.binning_data.json,9055240,6000,0,2020-06-08 15:40:35.285,com.sec.android.app.shealth,2020-06-08 15:40:35.285,,1.8333335,12613.949,663.33997,16401,cg/D3WXl8C,com.sec.android.app.shealth,1390,a271f9c8-f3e1-4d0f-a830-624f075085bf.achievement.json,a271f9c8-f3e1-4d0f-a830-624f075085bf,1591574400000,
19731,e04a4ac4-d7e2-46e1-ae6b-12c261e6113c.binning_data.json,10851071,6000,0,2020-05-28 15:37:29.525,com.sec.android.app.shealth,2020-05-28 15:37:29.525,,1.7222222,14846.08,736.05,19731,cg/D3WXl8C,com.sec.android.app.shealth,4446,e04a4ac4-d7e2-46e1-ae6b-12c261e6113c.achievement.json,e04a4ac4-d7e2-46e1-ae6b-12c261e6113c,1590624000000,
16257,4b2f4d48-92ce-4769-8ab2-7c31a0147f85.binning_data.json,9398429,6000,10,2020-05-22 11:17:00.046,com.sec.android.app.shealth,2020-05-21 19:56:51.108,4b2f4d48-92ce-4769-8ab2-7c31a0147f85.source_info.json,1.2841688,12069.17,624.74994,16247,VfS0qUERdZ,com.sec.android.app.shealth,0,4b2f4d48-92ce-4769-8ab2-7c31a0147f85.achievement.json,4b2f4d48-92ce-4769-8ab2-7c31a0147f85,1590105600000,
23688,225612f3-21eb-409e-8b14-ebbeff8f4d7b.binning_data.json,12326429,6000,113,2020-05-23 14:16:40.186,com.sec.android.app.shealth,2020-05-22 23:55:22.898,225612f3-21eb-409e-8b14-ebbeff8f4d7b.source_info.json,1.3426573,16550.17,989.99,23575,VfS0qUERdZ,com.sec.android.app.shealth,0,225612f3-21eb-409e-8b14-ebbeff8f4d7b.achievement.json,225612f3-21eb-409e-8b14-ebbeff8f4d7b,1590192000000,
2847,6a4f8d10-2af0-4278-940c-a150441d3d0e.binning_data.json,1247681,6000,306,2020-06-20 06:09:36.735,com.sec.android.app.shealth,2020-06-19 22:55:11.307,6a4f8d10-2af0-4278-940c-a150441d3d0e.source_info.json,2.041779,2547.49,160.4,2541,VfS0qUERdZ,com.sec.android.app.shealth,0,6a4f8d10-2af0-4278-940c-a150441d3d0e.achievement.json,6a4f8d10-2af0-4278-940c-a150441d3d0e,1592611200000,
11681,d5a6be95-20f7-4c3b-a265-18407f131dd9.binning_data.json,6601093,6000,0,2020-06-11 16:48:41.015,com.sec.android.app.shealth,2020-06-11 16:48:41.015,,1.7106667,8865.399,467.56995,11681,cg/D3WXl8C,com.sec.android.app.shealth,0,d5a6be95-20f7-4c3b-a265-18407f131dd9.achievement.json,d5a6be95-20f7-4c3b-a265-18407f131dd9,1591833600000,
14306,78fa3b36-21a7-4067-9eae-671d40b6b039.binning_data.json,7833558,6000,0,2020-05-31 15:01:38.757,com.sec.android.app.shealth,2020-05-31 15:01:38.757,,1.7222222,10722.89,551.63,14306,cg/D3WXl8C,com.sec.android.app.shealth,7435,78fa3b36-21a7-4067-9eae-671d40b6b039.achievement.json,78fa3b36-21a7-4067-9eae-671d40b6b039,1590883200000,
21696,3ef9fce9-cf3d-448f-bd90-571314edb8b0.binning_data.json,12219950,6000,171,2020-05-26 16:14:42.157,com.sec.android.app.shealth,2020-05-26 16:14:42.157,,2.6944444,16250.58,813.69,21525,cg/D3WXl8C,com.sec.android.app.shealth,2407,3ef9fce9-cf3d-448f-bd90-571314edb8b0.achievement.json,3ef9fce9-cf3d-448f-bd90-571314edb8b0,1590451200000,
21696,cdda4478-aae4-4862-afef-226325a978a5.binning_data.json,12220051,6000,171,2020-05-26 13:56:17.272,com.sec.android.app.shealth,2020-05-25 20:18:21.534,cdda4478-aae4-4862-afef-226325a978a5.source_info.json,1.329829,16250.58,813.69,21525,VfS0qUERdZ,com.sec.android.app.shealth,0,cdda4478-aae4-4862-afef-226325a978a5.achievement.json,cdda4478-aae4-4862-afef-226325a978a5,1590451200000,
18519,aaabefdc-dfdc-4be1-a6d5-772b08f2290c.binning_data.json,10415273,6000,2,2020-05-29 15:08:20.759,com.sec.android.app.shealth,2020-05-29 15:08:20.759,,1.6944444,13841.44,718.55,18517,cg/D3WXl8C,com.sec.android.app.shealth,0,aaabefdc-dfdc-4be1-a6d5-772b08f2290c.achievement.json,aaabefdc-dfdc-4be1-a6d5-772b08f2290c,1590710400000,
4936,d48a0c2b-6b28-4fa1-ad47-c7a108570dcc.binning_data.json,2741287,6000,0,2020-06-14 16:39:02.410,com.sec.android.app.shealth,2020-06-14 16:39:02.410,,1.5636668,3759.58,197.84,4936,cg/D3WXl8C,com.sec.android.app.shealth,3382,d48a0c2b-6b28-4fa1-ad47-c7a108570dcc.achievement.json,d48a0c2b-6b28-4fa1-ad47-c7a108570dcc,1592092800000,
17946,4a666640-1837-4566-8acb-6b89a78e6315.binning_data.json,9629900,6000,100,2020-05-25 13:42:24.195,com.sec.android.app.shealth,2020-05-24 20:55:01.794,4a666640-1837-4566-8acb-6b89a78e6315.source_info.json,1.3785595,13275.39,655.91,17846,VfS0qUERdZ,com.sec.android.app.shealth,0,4a666640-1837-4566-8acb-6b89a78e6315.achievement.json,4a666640-1837-4566-8acb-6b89a78e6315,1590364800000,
10265,de2b3140-1af9-4da0-9081-cdca12a5e8b0.binning_data.json,5880012,6000,14,2020-06-03 15:17:09.663,com.sec.android.app.shealth,2020-06-03 15:17:09.663,,3.0277777,7836.63,417.36,10251,cg/D3WXl8C,com.sec.android.app.shealth,0,de2b3140-1af9-4da0-9081-cdca12a5e8b0.achievement.json,de2b3140-1af9-4da0-9081-cdca12a5e8b0,1591142400000,
12392,5b8d6dda-d622-4cdc-89cb-36816f91ee2a.binning_data.json,7310398,6000,0,2020-06-23 13:55:43.705,com.sec.android.app.shealth,2020-06-22 20:35:33.661,5b8d6dda-d622-4cdc-89cb-36816f91ee2a.source_info.json,1.2882704,9417.77,501.3,12392,VfS0qUERdZ,com.sec.android.app.shealth,0,5b8d6dda-d622-4cdc-89cb-36816f91ee2a.achievement.json,5b8d6dda-d622-4cdc-89cb-36816f91ee2a,1592870400000,
15102,2f514489-c7c4-4f67-99cb-f609884091ff.binning_data.json,8966584,6000,39,2020-06-17 15:11:23.045,com.sec.android.app.shealth,2020-06-17 15:11:23.045,,5.027777,11595.54,629.70996,15063,cg/D3WXl8C,com.sec.android.app.shealth,2822,2f514489-c7c4-4f67-99cb-f609884091ff.achievement.json,2f514489-c7c4-4f67-99cb-f609884091ff,1592352000000,
13619,0288aa9c-d239-4e5a-8f84-6d52cf8ac8a9.binning_data.json,7619090,6000,13,2020-06-01 16:04:10.292,com.sec.android.app.shealth,2020-06-01 16:04:10.292,,2.2500002,10247.2,542.58997,13606,cg/D3WXl8C,com.sec.android.app.shealth,0,0288aa9c-d239-4e5a-8f84-6d52cf8ac8a9.achievement.json,0288aa9c-d239-4e5a-8f84-6d52cf8ac8a9,1590969600000,
6096,d09a7d15-f50e-4851-bc13-1f03f2858717.binning_data.json,3250944,6000,227,2020-06-06 15:00:02.038,com.sec.android.app.shealth,2020-06-06 15:00:02.038,,3.75,4796.35,264.94,5869,cg/D3WXl8C,com.sec.android.app.shealth,0,d09a7d15-f50e-4851-bc13-1f03f2858717.achievement.json,d09a7d15-f50e-4851-bc13-1f03f2858717,1591401600000,
19731,3115fe4f-e5d5-44a3-8a98-a7da21b0b5b7.binning_data.json,10851170,6000,0,2020-05-28 13:57:24.733,com.sec.android.app.shealth,2020-05-27 20:35:28.263,3115fe4f-e5d5-44a3-8a98-a7da21b0b5b7.source_info.json,1.3681546,14846.08,736.05,19731,VfS0qUERdZ,com.sec.android.app.shealth,0,3115fe4f-e5d5-44a3-8a98-a7da21b0b5b7.achievement.json,3115fe4f-e5d5-44a3-8a98-a7da21b0b5b7,1590624000000,
9727,4dab8544-ec0e-4a5d-a010-762554a745e0.binning_data.json,5588823,6000,11,2020-06-09 15:37:48.522,com.sec.android.app.shealth,2020-06-09 15:37:48.522,,2.0000005,7399.21,395.28998,9716,cg/D3WXl8C,com.sec.android.app.shealth,0,4dab8544-ec0e-4a5d-a010-762554a745e0.achievement.json,4dab8544-ec0e-4a5d-a010-762554a745e0,1591660800000,
2847,222275af-c446-4b83-a02b-6a6159900a1e.binning_data.json,1247647,6000,306,2020-06-20 15:58:14.733,com.sec.android.app.shealth,2020-06-20 15:58:14.733,,3.5277777,2547.49,160.4,2541,cg/D3WXl8C,com.sec.android.app.shealth,0,222275af-c446-4b83-a02b-6a6159900a1e.achievement.json,222275af-c446-4b83-a02b-6a6159900a1e,1592611200000,
18519,1443558f-78ea-4990-94f7-e01d21eea357.binning_data.json,10415395,6000,2,2020-05-29 14:15:18.537,com.sec.android.app.shealth,2020-05-28 22:15:26.546,1443558f-78ea-4990-94f7-e01d21eea357.source_info.json,1.3289404,13841.44,718.55,18517,VfS0qUERdZ,com.sec.android.app.shealth,0,1443558f-78ea-4990-94f7-e01d21eea357.achievement.json,1443558f-78ea-4990-94f7-e01d21eea357,1590710400000,
8742,52fb7cde-8e23-43ae-8944-2f4a96ad8e65.binning_data.json,5023594,6000,0,2020-06-12 15:00:01.290,com.sec.android.app.shealth,2020-06-12 15:00:01.290,,1.7777778,6731.25,355.86,8742,cg/D3WXl8C,com.sec.android.app.shealth,0,52fb7cde-8e23-43ae-8944-2f4a96ad8e65.achievement.json,52fb7cde-8e23-43ae-8944-2f4a96ad8e65,1591920000000,
14536,156190be-d97e-4797-91f3-66354f5e8d2e.binning_data.json,8264309,6000,0,2020-06-26 12:17:43.431,com.sec.android.app.shealth,2020-06-25 15:00:32.924,156190be-d97e-4797-91f3-66354f5e8d2e.source_info.json,1.3162115,10877.579,542.9699,14536,VfS0qUERdZ,com.sec.android.app.shealth,0,156190be-d97e-4797-91f3-66354f5e8d2e.achievement.json,156190be-d97e-4797-91f3-66354f5e8d2e,1593129600000,
19899,0dd3f628-04b7-4638-84cf-52620acb2fb6.binning_data.json,10972927,6000,11,2020-06-04 15:31:10.902,com.sec.android.app.shealth,2020-06-04 15:31:10.902,,1.8888888,15307.67,805.79,19888,cg/D3WXl8C,com.sec.android.app.shealth,2782,0dd3f628-04b7-4638-84cf-52620acb2fb6.achievement.json,0dd3f628-04b7-4638-84cf-52620acb2fb6,1591228800000,
12392,eee5cfee-ae02-4049-b3ca-c113a8517608.binning_data.json,7310304,6000,0,2020-06-23 15:26:48.319,com.sec.android.app.shealth,2020-06-23 15:26:48.319,,1.75,9417.77,501.3,12392,cg/D3WXl8C,com.sec.android.app.shealth,1843,eee5cfee-ae02-4049-b3ca-c113a8517608.achievement.json,eee5cfee-ae02-4049-b3ca-c113a8517608,1592870400000,
17912,41eaa674-05aa-486a-bcc4-7c00b112cec0.binning_data.json,10231762,6000,16,2020-06-15 15:14:37.913,com.sec.android.app.shealth,2020-06-15 15:14:37.913,,1.9166666,13790.78,725.65,17896,cg/D3WXl8C,com.sec.android.app.shealth,6251,41eaa674-05aa-486a-bcc4-7c00b112cec0.achievement.json,41eaa674-05aa-486a-bcc4-7c00b112cec0,1592179200000,
14306,00d53cfb-bfb1-4c2b-bca9-96a821ddc0af.binning_data.json,7833604,6000,0,2020-05-31 14:16:11.745,com.sec.android.app.shealth,2020-05-30 22:08:49.503,00d53cfb-bfb1-4c2b-bca9-96a821ddc0af.source_info.json,1.3688322,10722.89,551.63,14306,VfS0qUERdZ,com.sec.android.app.shealth,0,00d53cfb-bfb1-4c2b-bca9-96a821ddc0af.achievement.json,00d53cfb-bfb1-4c2b-bca9-96a821ddc0af,1590883200000,
15907,a0e1d8f6-3071-474c-8561-55fbf2f3f106.binning_data.json,9373334,6000,14,2020-06-18 16:50:55.242,com.sec.android.app.shealth,2020-06-18 16:50:55.242,,1.75,12074.83,647.0,15893,cg/D3WXl8C,com.sec.android.app.shealth,1956,a0e1d8f6-3071-474c-8561-55fbf2f3f106.achievement.json,a0e1d8f6-3071-474c-8561-55fbf2f3f106,1592438400000,
13619,9814595a-5539-42dc-bdf0-088c2e684373.binning_data.json,7619184,6000,13,2020-06-01 13:55:02.453,com.sec.android.app.shealth,2020-05-31 20:37:17.505,9814595a-5539-42dc-bdf0-088c2e684373.source_info.json,1.3449208,10247.2,542.58997,13606,VfS0qUERdZ,com.sec.android.app.shealth,0,9814595a-5539-42dc-bdf0-088c2e684373.achievement.json,9814595a-5539-42dc-bdf0-088c2e684373,1590969600000,
14536,86e87a5a-b7fe-4c63-b6a5-cd99ea062480.binning_data.json,8264242,6000,0,2020-06-26 15:44:53.824,com.sec.android.app.shealth,2020-06-26 15:44:53.824,,1.7479999,10877.579,542.9699,14536,cg/D3WXl8C,com.sec.android.app.shealth,4592,86e87a5a-b7fe-4c63-b6a5-cd99ea062480.achievement.json,86e87a5a-b7fe-4c63-b6a5-cd99ea062480,1593129600000,
20102,99c40da2-007b-4a61-995b-be2506982af3.binning_data.json,10867349,6000,0,2020-06-29 13:55:37.569,com.sec.android.app.shealth,2020-06-28 20:35:46.780,99c40da2-007b-4a61-995b-be2506982af3.source_info.json,1.3912776,15119.5,739.3499,20102,VfS0qUERdZ,com.sec.android.app.shealth,0,99c40da2-007b-4a61-995b-be2506982af3.achievement.json,99c40da2-007b-4a61-995b-be2506982af3,1593388800000,
1321,0e65b464-eefd-4dc2-88f9-41cb2df0a79c.binning_data.json,741068,6000,0,2020-06-07 15:00:02.442,com.sec.android.app.shealth,2020-06-07 15:00:02.442,,1.5681665,999.4,49.43,1321,cg/D3WXl8C,com.sec.android.app.shealth,0,0e65b464-eefd-4dc2-88f9-41cb2df0a79c.achievement.json,0e65b464-eefd-4dc2-88f9-41cb2df0a79c,1591488000000,
