com.samsung.shealth.step_daily_trend,6200039,6,,,,,,,,,,
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
fce51068-3448-497f-8314-68e35261974a.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,-2,102,0.13068028,79.20117,3.5652466,VfS0qUERdZ,com.sec.android.app.shealth,fce51068-3448-497f-8314-68e35261974a,1.6289E+12
be3b7394-4f59-47b1-8bbc-42d75c6fbdf1.binning_data.json,43:46.2,43:46.2,com.sec.android.app.shealth,-2,5270,1.0474461,4052.3582,181.64436,VfS0qUERdZ,com.sec.android.app.shealth,be3b7394-4f59-47b1-8bbc-42d75c6fbdf1,1.62804E+12
535383b4-9010-4879-ac34-e5f46a3d6796.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,-2,1592,0.61300206,1224.9004,56.744324,VfS0qUERdZ,com.sec.android.app.shealth,535383b4-9010-4879-ac34-e5f46a3d6796,1.62881E+12
72ff620d-2cd0-43c0-a759-683f26eb7d64.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,-2,2758,0.8911008,2125.3066,96.83557,VfS0qUERdZ,com.sec.android.app.shealth,72ff620d-2cd0-43c0-a759-683f26eb7d64,1.62916E+12
42d42156-5f2e-4163-9fa6-1efc72f0dc34.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,-2,2437,1.0580983,1877.1152,85.69623,VfS0qUERdZ,com.sec.android.app.shealth,42d42156-5f2e-4163-9fa6-1efc72f0dc34,1.6295E+12
fd480530-3864-4270-960e-a1eb394ffd3c.binning_data.json,43:49.1,43:46.3,com.sec.android.app.shealth,-2,812,0.8676911,619.8081,28.526428,VfS0qUERdZ,com.sec.android.app.shealth,fd480530-3864-4270-960e-a1eb394ffd3c,1.62855E+12
7fa012d0-908f-4768-a774-ce8f72739fc3.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,-2,3185,0.649044,2437.8923,112.50548,VfS0qUERdZ,com.sec.android.app.shealth,7fa012d0-908f-4768-a774-ce8f72739fc3,1.62942E+12
39405caa-f219-47f6-b444-8b154c424c40.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,25,146,0.13683902,114.94476,4.8039055,GzaRnrgqFB,com.sec.android.app.shealth,39405caa-f219-47f6-b444-8b154c424c40,1.62778E+12
46f7b5fe-f4d2-4146-b4bb-8de3b782892a.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,-2,2713,0.972301,2047.1631,96.499084,VfS0qUERdZ,com.sec.android.app.shealth,46f7b5fe-f4d2-4146-b4bb-8de3b782892a,1.62873E+12
faf8f55d-c8a8-49a1-96d4-b318dd814c1e.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,-2,3254,0.6404586,2517.9758,118.768036,VfS0qUERdZ,com.sec.android.app.shealth,faf8f55d-c8a8-49a1-96d4-b318dd814c1e,1.62933E+12
5683cb2e-d0e6-4550-bda6-9a1c7d28d578.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,-2,2789,0.4872013,2155.9307,99.071045,VfS0qUERdZ,com.sec.android.app.shealth,5683cb2e-d0e6-4550-bda6-9a1c7d28d578,1.62907E+12
7531f2bb-4468-4dad-ad19-4719581d5ca1.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,25,4380,0.7209567,3374.0774,141.6804,GzaRnrgqFB,com.sec.android.app.shealth,7531f2bb-4468-4dad-ad19-4719581d5ca1,1.62804E+12
36fc2022-fbbf-4f31-840b-27b76f3116af.binning_data.json,43:53.0,43:46.3,com.sec.android.app.shealth,25,3722,0.56286633,2870.6182,130.38852,GzaRnrgqFB,com.sec.android.app.shealth,36fc2022-fbbf-4f31-840b-27b76f3116af,1.62829E+12
fd74ce1b-4353-4fa6-8681-db90063c55fc.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,25,2183,0.6652414,1676.4084,76.45023,GzaRnrgqFB,com.sec.android.app.shealth,fd74ce1b-4353-4fa6-8681-db90063c55fc,1.62812E+12
644e0d05-27b5-4c7a-9b9f-f099dbcb3c8c.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,25,899,0.77415323,696.7379,28.992523,GzaRnrgqFB,com.sec.android.app.shealth,644e0d05-27b5-4c7a-9b9f-f099dbcb3c8c,1.62795E+12
8ce78d6c-d6b7-4546-9c4c-4eb9af104c2d.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,25,1195,0.5181647,932.6963,38.43257,GzaRnrgqFB,com.sec.android.app.shealth,8ce78d6c-d6b7-4546-9c4c-4eb9af104c2d,1.62769E+12
7b2ba45e-51f4-44f9-bb0c-bc7e5a30c7eb.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,-2,606,0.25179887,474.94263,21.467253,VfS0qUERdZ,com.sec.android.app.shealth,7b2ba45e-51f4-44f9-bb0c-bc7e5a30c7eb,1.62924E+12
a328a21f-527e-484b-a53d-09b9271e4054.binning_data.json,43:52.9,43:46.3,com.sec.android.app.shealth,25,520,0.55302596,398.1787,18.252258,GzaRnrgqFB,com.sec.android.app.shealth,a328a21f-527e-484b-a53d-09b9271e4054,1.62855E+12
b4aa953f-68c8-4433-99bf-e7f877fb15df.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,25,780,0.25988916,608.1406,27.503845,GzaRnrgqFB,com.sec.android.app.shealth,b4aa953f-68c8-4433-99bf-e7f877fb15df,1.62881E+12
17eabdef-06f6-4b9e-80e3-2fc4cf636e8c.binning_data.json,43:53.1,43:46.3,com.sec.android.app.shealth,25,4774,0.41175982,3681.1328,167.22128,GzaRnrgqFB,com.sec.android.app.shealth,17eabdef-06f6-4b9e-80e3-2fc4cf636e8c,1.62864E+12
0cce5cb6-acb0-40f3-b755-6f3be75936ca.binning_data.json,43:52.9,43:46.3,com.sec.android.app.shealth,25,4126,0.74661356,3180.5737,144.43268,GzaRnrgqFB,com.sec.android.app.shealth,0cce5cb6-acb0-40f3-b755-6f3be75936ca,1.62847E+12
75930351-d583-44de-8121-082ddbf84b44.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,25,1096,0.46266818,860.56274,35.584255,GzaRnrgqFB,com.sec.android.app.shealth,75930351-d583-44de-8121-082ddbf84b44,1.62786E+12
fa91d7ec-a528-4de5-b2fa-cb4ff94b2227.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,25,2091,0.35018536,1617.8564,73.111755,GzaRnrgqFB,com.sec.android.app.shealth,fa91d7ec-a528-4de5-b2fa-cb4ff94b2227,1.62907E+12
55578970-e9cb-4652-89d0-ac4f61d209b0.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,25,2205,0.35501269,1725.3617,79.51302,GzaRnrgqFB,com.sec.android.app.shealth,55578970-e9cb-4652-89d0-ac4f61d209b0,1.62933E+12
1b07622b-7477-4126-80ab-3af2eb47bf1e.binning_data.json,43:52.9,43:46.3,com.sec.android.app.shealth,25,1074,0.4951654,831.8779,38.02993,GzaRnrgqFB,com.sec.android.app.shealth,1b07622b-7477-4126-80ab-3af2eb47bf1e,1.62821E+12
421a491b-88e9-438f-99dc-d2cfe9e45aff.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,25,1267,0.45478967,982.3457,44.29181,GzaRnrgqFB,com.sec.android.app.shealth,421a491b-88e9-438f-99dc-d2cfe9e45aff,1.62916E+12
3fb0fe49-055d-41ce-b72d-ea2c2be2d83f.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,25,900,0.39939502,694.94727,31.526367,GzaRnrgqFB,com.sec.android.app.shealth,3fb0fe49-055d-41ce-b72d-ea2c2be2d83f,1.62899E+12
7cdffe90-107b-446f-a714-fef9538e6b9d.binning_data.json,35:36.3,35:25.8,com.sec.android.app.shealth,-2,1896,1.4912931,1482.6901,67.63999,VfS0qUERdZ,com.sec.android.app.shealth,7cdffe90-107b-446f-a714-fef9538e6b9d,1.62976E+12
1338ec25-15fb-4d5d-98db-265587ab63e1.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,25,351,0.19634567,270.95703,12.326111,GzaRnrgqFB,com.sec.android.app.shealth,1338ec25-15fb-4d5d-98db-265587ab63e1,1.62873E+12
49776592-58a7-4f28-961e-917d09f2eb23.binning_data.json,43:53.0,43:46.3,com.sec.android.app.shealth,25,517,0.33824217,405.89062,18.323746,GzaRnrgqFB,com.sec.android.app.shealth,49776592-58a7-4f28-961e-917d09f2eb23,1.62838E+12
32dd3d54-c0b8-48ee-9111-a516f1e6b277.binning_data.json,43:53.1,43:53.1,com.sec.android.app.shealth,25,2037,0.68766254,1567.8706,71.31186,GzaRnrgqFB,com.sec.android.app.shealth,32dd3d54-c0b8-48ee-9111-a516f1e6b277,1.6295E+12
e2e41298-589a-4d5c-8ba7-2fc5cda35283.binning_data.json,43:47.2,43:47.2,com.sec.android.app.shealth,0,2317,1.4401361,1785.0605,81.48131,fLETIHaUF/,com.sec.android.app.shealth,e2e41298-589a-4d5c-8ba7-2fc5cda35283,1.6295E+12
4d7eadc3-e0cc-42e7-a482-f380595953c3.binning_data.json,34:19.6,15:55.8,com.sec.android.app.shealth,-2,1217,1.6074437,975.58997,43.49,VfS0qUERdZ,com.sec.android.app.shealth,4d7eadc3-e0cc-42e7-a482-f380595953c3,1.62968E+12
f31ee159-c320-44fe-b800-bedb429bacc3.binning_data.json,55:49.5,35:25.7,com.sec.android.app.shealth,-2,1697,1.5682544,1346.33,60.95,VfS0qUERdZ,com.sec.android.app.shealth,f31ee159-c320-44fe-b800-bedb429bacc3,1.63002E+12
cbc55e73-3557-441f-a688-045d1c6847fa.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,25,96,0.12440916,74.64551,3.35437,GzaRnrgqFB,com.sec.android.app.shealth,cbc55e73-3557-441f-a688-045d1c6847fa,1.6289E+12
efa41d91-3eea-488f-9bab-a5a692a5f281.binning_data.json,00:02.1,00:02.1,com.sec.android.app.shealth,0,3562,1.4904763,2783.29,126.869995,fLETIHaUF/,com.sec.android.app.shealth,efa41d91-3eea-488f-9bab-a5a692a5f281,1.62985E+12
b4004d46-cc9a-4206-9b9d-532fa03709ab.binning_data.json,57:23.6,23:33.2,com.sec.android.app.shealth,-2,3562,1.4904763,2783.29,126.869995,VfS0qUERdZ,com.sec.android.app.shealth,b4004d46-cc9a-4206-9b9d-532fa03709ab,1.62985E+12
432d8822-39a6-41c1-b8fb-0fb073acefad.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,25,252,0.11750211,197.40355,8.8019085,GzaRnrgqFB,com.sec.android.app.shealth,432d8822-39a6-41c1-b8fb-0fb073acefad,1.62924E+12
26b515e3-40e0-40d0-9436-5674ae8002cd.binning_data.json,39:16.7,35:19.4,com.sec.android.app.shealth,-2,480,1.6849517,395.44,17.75,VfS0qUERdZ,com.sec.android.app.shealth,26b515e3-40e0-40d0-9436-5674ae8002cd,1.62994E+12
03970bf1-b23f-47e1-94bd-f59305e91a7c.binning_data.json,43:46.3,43:46.3,com.sec.android.app.shealth,25,1734,0.35441828,1339.701,60.672707,GzaRnrgqFB,com.sec.android.app.shealth,03970bf1-b23f-47e1-94bd-f59305e91a7c,1.62942E+12
45af5373-c99b-483e-bdc8-433664691a40.binning_data.json,55:44.8,53:39.8,com.sec.android.app.shealth,-2,3706,1.6504174,3016.09,136.15,VfS0qUERdZ,com.sec.android.app.shealth,45af5373-c99b-483e-bdc8-433664691a40,1.63028E+12
b432ab80-55a5-4e01-89a2-74654ba8dc02.binning_data.json,01:23.4,01:23.4,com.sec.android.app.shealth,0,8405,1.5296395,6591.09,293.37,fLETIHaUF/,com.sec.android.app.shealth,b432ab80-55a5-4e01-89a2-74654ba8dc02,1.63011E+12
056f653a-3640-4762-a2f3-c06280a74f14.binning_data.json,03:29.1,03:29.1,com.sec.android.app.shealth,0,1217,1.6074437,975.58997,43.49,fLETIHaUF/,com.sec.android.app.shealth,056f653a-3640-4762-a2f3-c06280a74f14,1.62968E+12
2e0fd819-9226-46c5-819e-8f0a105781aa.binning_data.json,00:01.1,00:01.1,com.sec.android.app.shealth,0,1896,1.4912931,1482.6901,67.63999,fLETIHaUF/,com.sec.android.app.shealth,2e0fd819-9226-46c5-819e-8f0a105781aa,1.62976E+12
53ab14b6-6163-4ba7-9d1d-96dc9aa34a4b.binning_data.json,55:37.7,55:37.7,com.sec.android.app.shealth,-2,15,1.9722222,12.81,0.53,VfS0qUERdZ,com.sec.android.app.shealth,53ab14b6-6163-4ba7-9d1d-96dc9aa34a4b,1.6302E+12
32ad57b3-b5f4-49e4-bf9c-e61a12c2fa4b.binning_data.json,00:02.1,00:02.1,com.sec.android.app.shealth,0,312,1.579885,260.14,12.73,fLETIHaUF/,com.sec.android.app.shealth,32ad57b3-b5f4-49e4-bf9c-e61a12c2fa4b,1.63037E+12
b9d0ad6a-353f-43ad-927d-0c34ca3dbb64.binning_data.json,56:58.4,15:07.9,com.sec.android.app.shealth,-2,8405,1.5296395,6591.09,293.37,VfS0qUERdZ,com.sec.android.app.shealth,b9d0ad6a-353f-43ad-927d-0c34ca3dbb64,1.63011E+12
4f2c9737-4292-4f43-a651-2f6dbb755c2f.binning_data.json,00:02.0,00:02.0,com.sec.android.app.shealth,0,1697,1.5682544,1346.33,60.95,fLETIHaUF/,com.sec.android.app.shealth,4f2c9737-4292-4f43-a651-2f6dbb755c2f,1.63002E+12
53f8ba4e-2ac4-451c-8f70-049c50ba0759.binning_data.json,55:32.7,35:18.9,com.sec.android.app.shealth,-2,1955,1.4862059,1529.59,74.97,VfS0qUERdZ,com.sec.android.app.shealth,53f8ba4e-2ac4-451c-8f70-049c50ba0759,1.63063E+12
db5a61a0-b4d9-4c44-85ca-c1b96d6d2602.binning_data.json,36:19.5,35:50.9,com.sec.android.app.shealth,-2,2317,1.637143,1884.99,83.19,VfS0qUERdZ,com.sec.android.app.shealth,db5a61a0-b4d9-4c44-85ca-c1b96d6d2602,1.63054E+12
74ab296c-1fcf-42a5-bc92-433fc8d4169b.binning_data.json,38:45.3,05:21.1,com.sec.android.app.shealth,-2,312,1.579885,260.14,12.73,VfS0qUERdZ,com.sec.android.app.shealth,74ab296c-1fcf-42a5-bc92-433fc8d4169b,1.63037E+12
b728e624-099b-4a5d-aa70-f202dfc7a3e5.binning_data.json,00:02.3,00:02.3,com.sec.android.app.shealth,0,480,1.6849517,395.44,17.75,fLETIHaUF/,com.sec.android.app.shealth,b728e624-099b-4a5d-aa70-f202dfc7a3e5,1.62994E+12
0f3fd2ca-9492-4cc8-a40a-616408043027.binning_data.json,36:17.3,35:52.0,com.sec.android.app.shealth,-2,1498,1.7834454,1249.55,57.920002,VfS0qUERdZ,com.sec.android.app.shealth,0f3fd2ca-9492-4cc8-a40a-616408043027,1.6308E+12
4ebe2625-ca78-4406-bdec-636227f29ac6.binning_data.json,32:39.2,55:22.7,com.sec.android.app.shealth,-2,770,1.7521774,648.39,28.74,VfS0qUERdZ,com.sec.android.app.shealth,4ebe2625-ca78-4406-bdec-636227f29ac6,1.63089E+12
77cd94ca-ab20-4565-a9b0-f556923d730e.binning_data.json,00:18.5,00:18.5,com.sec.android.app.shealth,0,1955,1.5287093,1538.17,68.51,fLETIHaUF/,com.sec.android.app.shealth,77cd94ca-ab20-4565-a9b0-f556923d730e,1.63071E+12
b913490d-e758-4333-9f4e-6149a0c7d43e.binning_data.json,01:19.2,01:19.2,com.sec.android.app.shealth,0,3706,1.6504174,3016.09,136.15,fLETIHaUF/,com.sec.android.app.shealth,b913490d-e758-4333-9f4e-6149a0c7d43e,1.63028E+12
90fba5c4-b975-4d41-8b34-74f63ee1a04a.binning_data.json,00:02.9,00:02.9,com.sec.android.app.shealth,0,15,1.9722222,12.81,0.53,fLETIHaUF/,com.sec.android.app.shealth,90fba5c4-b975-4d41-8b34-74f63ee1a04a,1.6302E+12
52a68457-3a75-4503-9a22-c1d0c4c371df.binning_data.json,45:23.2,35:17.1,com.sec.android.app.shealth,-2,1859,1.8328135,1526.43,64.05,VfS0qUERdZ,com.sec.android.app.shealth,52a68457-3a75-4503-9a22-c1d0c4c371df,1.63115E+12
03005958-1829-473b-9f2a-6c5e4fc97582.binning_data.json,16:02.5,35:36.1,com.sec.android.app.shealth,-2,1955,1.5287093,1538.17,68.51,VfS0qUERdZ,com.sec.android.app.shealth,03005958-1829-473b-9f2a-6c5e4fc97582,1.63071E+12
f7fdbd08-0ff5-4186-b573-2a57a32444eb.binning_data.json,00:13.3,00:13.3,com.sec.android.app.shealth,0,3641,1.5355301,2851.97,123.81,fLETIHaUF/,com.sec.android.app.shealth,f7fdbd08-0ff5-4186-b573-2a57a32444eb,1.63106E+12
ce988bcd-3f3f-4758-b3c2-04ee6646ac5a.binning_data.json,00:06.0,00:06.0,com.sec.android.app.shealth,0,2317,1.637143,1884.99,83.19,fLETIHaUF/,com.sec.android.app.shealth,ce988bcd-3f3f-4758-b3c2-04ee6646ac5a,1.63054E+12
91fe7ebc-5c84-4c8b-a360-dc11bfbd82dc.binning_data.json,33:13.9,35:23.4,com.sec.android.app.shealth,-2,1921,1.4824576,1500.1,69.44,VfS0qUERdZ,com.sec.android.app.shealth,91fe7ebc-5c84-4c8b-a360-dc11bfbd82dc,1.63123E+12
f48e6daf-2f56-4fcb-bd61-561f05489baa.binning_data.json,00:54.0,00:54.0,com.sec.android.app.shealth,0,1955,1.4862059,1529.59,74.97,fLETIHaUF/,com.sec.android.app.shealth,f48e6daf-2f56-4fcb-bd61-561f05489baa,1.63063E+12
d254bae4-0034-445f-8ec7-91a2e598fd80.binning_data.json,35:49.1,35:40.3,com.sec.android.app.shealth,-2,1002,1.7238754,818.05,35.28,VfS0qUERdZ,com.sec.android.app.shealth,d254bae4-0034-445f-8ec7-91a2e598fd80,1.6314E+12
393b15dc-97bc-4f55-9415-fc741e14be63.binning_data.json,00:41.4,00:41.4,com.sec.android.app.shealth,0,520,2.0115354,442.63,18.710001,fLETIHaUF/,com.sec.android.app.shealth,393b15dc-97bc-4f55-9415-fc741e14be63,1.63132E+12
eb1f20cf-8aae-45cb-ba83-4284744efb5e.binning_data.json,00:01.8,00:01.8,com.sec.android.app.shealth,0,1498,1.7834454,1249.55,57.920002,fLETIHaUF/,com.sec.android.app.shealth,eb1f20cf-8aae-45cb-ba83-4284744efb5e,1.6308E+12
65723cbf-7f1b-4aa8-8411-b718dd2884a5.binning_data.json,00:14.5,00:14.5,com.sec.android.app.shealth,0,770,1.7521774,648.39,28.74,fLETIHaUF/,com.sec.android.app.shealth,65723cbf-7f1b-4aa8-8411-b718dd2884a5,1.63089E+12
f993e6f9-a684-476a-8fad-c34075e539a3.binning_data.json,56:28.5,56:33.0,com.sec.android.app.shealth,-2,4273,1.5455713,3387.95,157.77,VfS0qUERdZ,com.sec.android.app.shealth,f993e6f9-a684-476a-8fad-c34075e539a3,1.63149E+12
