com.samsung.shealth.activity.day_summary,6196009,2
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
0,0,,0,2021-07-03 05:00:48.393,2021-07-03 05:00:48.393,-1,0,0,0.0,0.0,f2fe2437-4c94-4047-be27-538f2133c7b6.extra_data.json,tKM9gWo31F,0,com.sec.android.app.shealth,0,-1,f2fe2437-4c94-4047-be27-538f2133c7b6,1623110400000,
0,0,,0,2021-07-03 05:00:48.594,2021-07-03 05:00:48.594,-1,0,0,0.0,0.0,fc916d7c-12dc-40c1-a46f-7e07a43ef7e9.extra_data.json,tKM9gWo31F,0,com.sec.android.app.shealth,0,-1,fc916d7c-12dc-40c1-a46f-7e07a43ef7e9,1623628800000,
0,0,,0,2021-07-03 05:00:48.298,2021-07-03 05:00:48.298,-1,0,0,0.0,0.0,973cf6ea-3b53-4a86-9033-941f7dca625b.extra_data.json,tKM9gWo31F,0,com.sec.android.app.shealth,0,-1,973cf6ea-3b53-4a86-9033-941f7dca625b,1622937600000,
1113,718933,,6000,2021-07-03 13:49:03.478,2021-07-03 05:00:48.199,60,120000,18,853.1507,36.61116,59220a40-994e-4637-990c-1a3e195a6185.extra_data.json,tKM9gWo31F,0,com.sec.android.app.shealth,712933,57671000,59220a40-994e-4637-990c-1a3e195a6185,1625270400000,
0,0,,0,2021-07-03 05:00:48.348,2021-07-03 05:00:48.348,-1,0,0,0.0,0.0,5ba67871-203a-4a19-9422-1bff50a3397a.extra_data.json,tKM9gWo31F,0,com.sec.android.app.shealth,0,-1,5ba67871-203a-4a19-9422-1bff50a3397a,1623024000000,
0,0,,0,2021-07-03 05:00:48.444,2021-07-03 05:00:48.444,-1,0,0,0.0,0.0,84f42c90-3239-42e0-8164-1c1bd1d03d7b.extra_data.json,tKM9gWo31F,0,com.sec.android.app.shealth,0,-1,84f42c90-3239-42e0-8164-1c1bd1d03d7b,1623196800000,
0,0,,0,2021-07-03 05:00:48.533,2021-07-03 05:00:48.533,-1,0,0,0.0,0.0,322df96b-6827-408e-adee-fc11a927fcd0.extra_data.json,tKM9gWo31F,0,com.sec.android.app.shealth,0,-1,322df96b-6827-408e-adee-fc11a927fcd0,1623456000000,
0,0,,0,2021-07-03 05:00:48.566,2021-07-03 05:00:48.566,-1,0,0,0.0,0.0,dfed726c-4d62-47f2-94ec-109cf0d446b9.extra_data.json,tKM9gWo31F,0,com.sec.android.app.shealth,0,-1,dfed726c-4d62-47f2-94ec-109cf0d446b9,1623542400000,
0,0,,0,2021-07-03 05:00:48.474,2021-07-03 05:00:48.474,-1,0,0,0.0,0.0,d2f59eb8-b689-4a59-894b-8d1e04b64576.extra_data.json,tKM9gWo31F,0,com.sec.android.app.shealth,0,-1,d2f59eb8-b689-4a59-894b-8d1e04b64576,1623283200000,
0,0,,0,2021-07-03 05:00:48.607,2021-07-03 05:00:48.607,-1,0,0,0.0,0.0,8e5a16c5-9c08-430c-a0ba-9a09c9ab675a.extra_data.json,tKM9gWo31F,0,com.sec.android.app.shealth,0,-1,8e5a16c5-9c08-430c-a0ba-9a09c9ab675a,1623715200000,
0,0,,0,2021-07-03 05:00:48.691,2021-07-03 05:00:48.691,-1,0,0,0.0,0.0,80342cce-4783-4ae0-a5b0-563ad5e4bb10.extra_data.json,tKM9gWo31F,0,com.sec.android.app.shealth,0,-1,80342cce-4783-4ae0-a5b0-563ad5e4bb10,1624147200000,
0,0,,0,2021-07-03 05:00:48.664,2021-07-03 05:00:48.664,-1,0,0,0.0,0.0,f7f47a91-23f4-446c-a23b-b17dbd768434.extra_data.json,tKM9gWo31F,0,com.sec.android.app.shealth,0,-1,f7f47a91-23f4-446c-a23b-b17dbd768434,1623974400000,
0,0,,0,2021-07-03 05:00:48.513,2021-07-03 05:00:48.513,-1,0,0,0.0,0.0,eba712e7-f118-4a07-9d24-8459226b8898.extra_data.json,tKM9gWo31F,0,com.sec.android.app.shealth,0,-1,eba712e7-f118-4a07-9d24-8459226b8898,1623369600000,
0,0,,0,2021-07-03 05:00:48.675,2021-07-03 05:00:48.675,-1,0,0,0.0,0.0,cefdebf6-1062-4ce2-88ce-a131f3845aff.extra_data.json,tKM9gWo31F,0,com.sec.android.app.shealth,0,-1,cefdebf6-1062-4ce2-88ce-a131f3845aff,1624060800000,
0,0,,0,2021-07-03 05:00:48.625,2021-07-03 05:00:48.625,-1,0,0,0.0,0.0,4ff84c95-52f9-48d9-81c8-18532bded829.extra_data.json,tKM9gWo31F,0,com.sec.android.app.shealth,0,-1,4ff84c95-52f9-48d9-81c8-18532bded829,1623801600000,
0,0,,0,2021-07-03 05:00:48.706,2021-07-03 05:00:48.706,-1,0,0,0.0,0.0,d9eda981-155e-41f7-81b3-0bf49a1b0dcc.extra_data.json,tKM9gWo31F,0,com.sec.android.app.shealth,0,-1,d9eda981-155e-41f7-81b3-0bf49a1b0dcc,1624233600000,
0,0,,0,2021-07-03 05:00:48.738,2021-07-03 05:00:48.738,-1,0,0,0.0,0.0,8983f8a8-f34e-488b-846e-14fb52c91daf.extra_data.json,tKM9gWo31F,0,com.sec.android.app.shealth,0,-1,8983f8a8-f34e-488b-846e-14fb52c91daf,1624320000000,
0,0,,0,2021-07-03 05:00:48.801,2021-07-03 05:00:48.801,-1,0,0,0.0,0.0,0d7498ef-40f0-440e-bd5f-c28dac3269f3.extra_data.json,tKM9gWo31F,0,com.sec.android.app.shealth,0,-1,0d7498ef-40f0-440e-bd5f-c28dac3269f3,1624752000000,
0,0,,0,2021-07-03 05:00:48.645,2021-07-03 05:00:48.645,-1,0,0,0.0,0.0,c2c051ad-c8e8-498c-9e4e-e6a83f52c8fb.extra_data.json,tKM9gWo31F,0,com.sec.android.app.shealth,0,-1,c2c051ad-c8e8-498c-9e4e-e6a83f52c8fb,1623888000000,
8410,5294891,,692000,2021-07-04 13:05:02.088,2021-07-03 15:00:01.424,60,2588232,145,6303.506,284.77148,3b13e29e-461e-4a86-b90f-415ab1217e2d.extra_data.json,tKM9gWo31F,26603,com.sec.android.app.shealth,4576288,28140000,3b13e29e-461e-4a86-b90f-415ab1217e2d,1625356800000,
0,0,,0,2021-07-03 05:00:48.849,2021-07-03 05:00:48.849,-1,0,0,0.0,0.0,64a1a86f-4f9e-41a5-80e9-3277244abae9.extra_data.json,tKM9gWo31F,0,com.sec.android.app.shealth,0,-1,64a1a86f-4f9e-41a5-80e9-3277244abae9,1624838400000,
0,0,,0,2021-07-03 05:00:48.767,2021-07-03 05:00:48.767,-1,0,0,0.0,0.0,b052477c-cfe9-4cc6-a457-77d45a7078dd.extra_data.json,tKM9gWo31F,0,com.sec.android.app.shealth,0,-1,b052477c-cfe9-4cc6-a457-77d45a7078dd,1624492800000,
