com.samsung.shealth.tracker.pedometer_step_count,6196009,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
9921,4,0,15,2021-10-30 22:27:00.000,,,2021-10-30 22:35:09.702,2021-10-30 22:35:09.702,18,1.3888888,13.78,0.72,UTC+0900,Jxx4Glzrrb,com.sec.android.app.shealth,2021-10-30 22:28:00.000,ae4c29ce-43b0-49c7-b47d-3881da306611,
18008,4,0,28,2021-10-30 22:33:00.000,,,2021-10-30 22:35:09.915,2021-10-30 22:35:09.915,28,1.1388888,20.51,1.14,UTC+0900,Jxx4Glzrrb,com.sec.android.app.shealth,2021-10-30 22:34:00.000,bca9df27-bc84-4f16-8433-e2e92dac3a7a,
,,0,12,2021-10-30 21:36:00.000,,,2021-10-30 21:37:00.000,2021-10-30 21:36:59.000,12,0.16139323,9.683594,0.47460938,UTC+0900,KmBeZnzV9y,com.sec.android.app.shealth,2021-10-30 21:36:59.000,f70af15a-9465-7a83-5bb2-6b6446d80409,
,,0,31,2021-10-30 21:45:00.000,,,2021-10-30 21:46:01.000,2021-10-30 21:45:59.000,31,0.40690103,24.414062,1.2397461,UTC+0900,KmBeZnzV9y,com.sec.android.app.shealth,2021-10-30 21:45:59.000,adee0c0d-8df2-2444-4b23-fa2a4c2391a2,
,,9,40,2021-10-30 22:13:00.000,,,2021-10-30 22:14:00.000,2021-10-30 22:13:59.000,49,0.7193359,43.160156,2.2966309,UTC+0900,KmBeZnzV9y,com.sec.android.app.shealth,2021-10-30 22:13:59.000,72b39415-e1e2-81ff-7d14-ccd0eb9d8aef,
,,0,66,2021-10-30 22:22:00.000,,,2021-10-30 22:23:00.000,2021-10-30 22:22:59.000,66,0.8516276,51.097656,2.6621094,UTC+0900,KmBeZnzV9y,com.sec.android.app.shealth,2021-10-30 22:22:59.000,e34f7722-e211-416b-96ce-e04430303440,
,,0,24,2021-10-30 22:31:00.000,,,2021-10-30 22:32:01.000,2021-10-30 22:31:59.000,24,0.3061849,18.371094,0.9667969,UTC+0900,KmBeZnzV9y,com.sec.android.app.shealth,2021-10-30 22:31:59.000,6f03885e-16af-5054-d0ea-9d948cd4cebd,
,,0,70,2021-10-30 23:05:00.000,,,2021-10-30 23:06:00.000,2021-10-30 23:05:59.000,70,0.91302085,54.78125,2.8117676,UTC+0900,KmBeZnzV9y,com.sec.android.app.shealth,2021-10-30 23:05:59.000,9dd9ccf8-9e48-8ab1-4ac8-6981809edda8,
,,0,93,2021-10-30 23:11:00.000,,,2021-10-30 23:12:00.000,2021-10-30 23:11:59.000,93,1.1882813,71.296875,3.7416992,UTC+0900,KmBeZnzV9y,com.sec.android.app.shealth,2021-10-30 23:11:59.000,639f7c94-a38b-8219-9dc4-73a5220b668c,
54428,4,0,51,2021-10-30 23:09:00.000,,,2021-10-30 23:15:21.321,2021-10-30 23:15:21.321,112,1.3055556,71.06,6.05,UTC+0900,Jxx4Glzrrb,com.sec.android.app.shealth,2021-10-30 23:10:00.000,4eb74232-e74c-4122-9577-791c9afc9e4a,
,,0,96,2021-10-30 23:13:00.000,,,2021-10-30 23:14:00.000,2021-10-30 23:13:59.000,96,1.2402995,74.41797,3.8669434,UTC+0900,KmBeZnzV9y,com.sec.android.app.shealth,2021-10-30 23:13:59.000,8005bdba-be06-eaff-6c1f-1e663d6e470f,
,,0,72,2021-10-30 23:16:00.000,,,2021-10-30 23:17:00.000,2021-10-30 23:16:59.000,72,0.89427084,53.65625,2.9448242,UTC+0900,KmBeZnzV9y,com.sec.android.app.shealth,2021-10-30 23:16:59.000,0de3bf6a-6b06-246b-8f53-13828543eece,
