com.samsung.shealth.step_daily_trend,6196009,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
6ba68d04-fcb9-441d-a76c-cd3de7c0e846.binning_data.json,2020-03-17 15:13:16.681,2020-03-17 15:13:16.681,com.sec.android.app.shealth,0,5058,3.1454055,3809.3198,174.01996,Jxx4Glzrrb,com.sec.android.app.shealth,6ba68d04-fcb9-441d-a76c-cd3de7c0e846,1473724800000,
3944dd66-f1cd-4595-8b8d-50a5b2e037d5.binning_data.json,2020-03-17 15:13:16.675,2020-03-17 15:13:16.675,com.sec.android.app.shealth,0,6,1.472222,4.67,0.24,Jxx4Glzrrb,com.sec.android.app.shealth,3944dd66-f1cd-4595-8b8d-50a5b2e037d5,1451606400000,
7ca28bea-a67c-41e5-8ba3-2bd0681c473d.binning_data.json,2020-03-17 15:13:16.678,2020-03-17 15:13:16.678,com.sec.android.app.shealth,0,5721,6.9444447,4131.0396,196.02992,Jxx4Glzrrb,com.sec.android.app.shealth,7ca28bea-a67c-41e5-8ba3-2bd0681c473d,1473638400000,
f33f1ffd-277b-4d57-a5a9-f0455327a56e.binning_data.json,2020-03-17 15:13:16.678,2020-03-17 15:13:16.678,com.sec.android.app.shealth,0,6401,2.823283,4879.68,236.73991,Jxx4Glzrrb,com.sec.android.app.shealth,f33f1ffd-277b-4d57-a5a9-f0455327a56e,1473552000000,
859e5ede-02c8-4116-a186-cbb7eb49c13d.binning_data.json,2020-03-17 15:13:16.682,2020-03-17 15:13:16.682,com.sec.android.app.shealth,0,5071,3.2777774,3546.7297,175.20995,Jxx4Glzrrb,com.sec.android.app.shealth,859e5ede-02c8-4116-a186-cbb7eb49c13d,1473811200000,
987f5742-f12a-4230-90a2-ca63b7957a3c.binning_data.json,2020-03-17 15:13:16.689,2020-03-17 15:13:16.689,com.sec.android.app.shealth,0,10421,6.6944447,8130.85,384.5499,Jxx4Glzrrb,com.sec.android.app.shealth,987f5742-f12a-4230-90a2-ca63b7957a3c,1474243200000,
2c4afc01-aeeb-42c9-a0ef-84a158a3aa5b.binning_data.json,2020-03-17 15:13:16.687,2020-03-17 15:13:16.687,com.sec.android.app.shealth,0,4670,3.8469698,3212.4001,167.60997,Jxx4Glzrrb,com.sec.android.app.shealth,2c4afc01-aeeb-42c9-a0ef-84a158a3aa5b,1473897600000,
721e4e7c-98e5-4547-a7f0-f70c7537316d.binning_data.json,2020-03-17 15:13:16.676,2020-03-17 15:13:16.676,com.sec.android.app.shealth,0,4379,3.4166667,3200.9797,138.13995,Jxx4Glzrrb,com.sec.android.app.shealth,721e4e7c-98e5-4547-a7f0-f70c7537316d,1473465600000,
47c7fcb9-3a72-46e3-b994-c2881aaa7cd3.binning_data.json,2020-03-17 15:13:16.689,2020-03-17 15:13:16.689,com.sec.android.app.shealth,0,4434,2.3707962,3083.69,151.98996,Jxx4Glzrrb,com.sec.android.app.shealth,47c7fcb9-3a72-46e3-b994-c2881aaa7cd3,1474156800000,
fdcc3098-837b-4fbe-9e7c-f1018b4ed189.binning_data.json,2020-03-17 15:13:16.689,2020-03-17 15:13:16.689,com.sec.android.app.shealth,0,36,2.4311898,30.42,1.6099998,Jxx4Glzrrb,com.sec.android.app.shealth,fdcc3098-837b-4fbe-9e7c-f1018b4ed189,1474070400000,
6ffaad66-e17b-4ca2-8c2a-5fcc86d0f1fc.binning_data.json,2020-03-17 15:13:16.703,2020-03-17 15:13:16.703,com.sec.android.app.shealth,0,17329,4.3333335,10959.14,613.38983,Jxx4Glzrrb,com.sec.android.app.shealth,6ffaad66-e17b-4ca2-8c2a-5fcc86d0f1fc,1474761600000,
84d040ea-19ae-4303-9cf6-089ba206d57c.binning_data.json,2020-03-17 15:13:16.691,2020-03-17 15:13:16.691,com.sec.android.app.shealth,0,10606,3.543601,7714.4907,340.43982,Jxx4Glzrrb,com.sec.android.app.shealth,84d040ea-19ae-4303-9cf6-089ba206d57c,1474416000000,
02817b68-b767-40a9-bb3a-4a9e42c7e54a.binning_data.json,2020-03-17 15:13:16.689,2020-03-17 15:13:16.689,com.sec.android.app.shealth,0,5184,6.939166,3721.78,168.22997,Jxx4Glzrrb,com.sec.android.app.shealth,02817b68-b767-40a9-bb3a-4a9e42c7e54a,1473984000000,
59a0a5c8-90cf-4c11-8936-d98bac3df14b.binning_data.json,2020-03-17 15:13:16.703,2020-03-17 15:13:16.703,com.sec.android.app.shealth,0,7425,3.7757647,5344.5903,252.08989,Jxx4Glzrrb,com.sec.android.app.shealth,59a0a5c8-90cf-4c11-8936-d98bac3df14b,1474675200000,
f8238a16-6810-4ade-be4a-8d6e58fd72be.binning_data.json,2020-03-17 15:13:16.690,2020-03-17 15:13:16.690,com.sec.android.app.shealth,0,7271,2.5924568,5166.31,234.83994,Jxx4Glzrrb,com.sec.android.app.shealth,f8238a16-6810-4ade-be4a-8d6e58fd72be,1474329600000,
de759411-88d5-4360-9142-a2829e5e4ac9.binning_data.json,2020-03-17 15:13:16.703,2020-03-17 15:13:16.703,com.sec.android.app.shealth,0,7769,5.333333,5558.18,253.66994,Jxx4Glzrrb,com.sec.android.app.shealth,de759411-88d5-4360-9142-a2829e5e4ac9,1474588800000,
b0981809-813e-4482-b523-5af22850e930.binning_data.json,2020-03-17 15:13:16.710,2020-03-17 15:13:16.710,com.sec.android.app.shealth,0,3888,3.5119977,2823.93,138.08997,Jxx4Glzrrb,com.sec.android.app.shealth,b0981809-813e-4482-b523-5af22850e930,1475280000000,
a09225f3-711b-432e-8c36-e0de853b3aac.binning_data.json,2020-03-17 15:13:16.704,2020-03-17 15:13:16.704,com.sec.android.app.shealth,0,7495,4.3055553,5483.9194,251.07991,Jxx4Glzrrb,com.sec.android.app.shealth,a09225f3-711b-432e-8c36-e0de853b3aac,1474934400000,
c57bf1b2-c4fd-4b50-b664-38437d6d477d.binning_data.json,2020-03-17 15:13:16.697,2020-03-17 15:13:16.697,com.sec.android.app.shealth,0,9579,4.9776464,6978.32,317.57996,Jxx4Glzrrb,com.sec.android.app.shealth,c57bf1b2-c4fd-4b50-b664-38437d6d477d,1474502400000,
ea440f06-f47a-4bf2-9a93-f6e4987c66d4.binning_data.json,2020-03-17 15:13:16.709,2020-03-17 15:13:16.709,com.sec.android.app.shealth,0,7413,4.389265,5515.57,258.19992,Jxx4Glzrrb,com.sec.android.app.shealth,ea440f06-f47a-4bf2-9a93-f6e4987c66d4,1475193600000,
834743c7-69c5-4012-a7be-a334901ba316.binning_data.json,2020-03-17 15:13:16.704,2020-03-17 15:13:16.704,com.sec.android.app.shealth,0,10581,6.944445,7855.341,347.76984,Jxx4Glzrrb,com.sec.android.app.shealth,834743c7-69c5-4012-a7be-a334901ba316,1474848000000,
985b3e17-2a9d-4a56-93b6-1c2e0d49c0d3.binning_data.json,2020-03-17 15:13:16.712,2020-03-17 15:13:16.712,com.sec.android.app.shealth,0,5047,4.8330793,3662.2297,165.57994,Jxx4Glzrrb,com.sec.android.app.shealth,985b3e17-2a9d-4a56-93b6-1c2e0d49c0d3,1475798400000,
13cdac9b-4850-44a9-b53b-7fc23cc89677.binning_data.json,2020-03-17 15:13:16.704,2020-03-17 15:13:16.704,com.sec.android.app.shealth,0,8471,3.2777774,6156.539,281.4199,Jxx4Glzrrb,com.sec.android.app.shealth,13cdac9b-4850-44a9-b53b-7fc23cc89677,1475107200000,
6753505d-1bc4-44b6-9af1-aa4ac18e3336.binning_data.json,2020-03-17 15:13:16.710,2020-03-17 15:13:16.710,com.sec.android.app.shealth,0,5318,2.6388888,3889.8596,177.29999,Jxx4Glzrrb,com.sec.android.app.shealth,6753505d-1bc4-44b6-9af1-aa4ac18e3336,1475452800000,
e362d862-8530-4ae8-87d8-6a7494720cb9.binning_data.json,2020-03-17 15:13:16.704,2020-03-17 15:13:16.704,com.sec.android.app.shealth,0,4314,4.388889,3090.01,143.62994,Jxx4Glzrrb,com.sec.android.app.shealth,e362d862-8530-4ae8-87d8-6a7494720cb9,1475020800000,
5f61e20f-2fe7-4a9b-8a0e-386463ea330c.binning_data.json,2020-03-17 15:13:16.710,2020-03-17 15:13:16.710,com.sec.android.app.shealth,0,1719,1.8888888,1201.56,56.829994,Jxx4Glzrrb,com.sec.android.app.shealth,5f61e20f-2fe7-4a9b-8a0e-386463ea330c,1475366400000,
f85bebb2-09fb-427d-ae4f-633104768e2c.binning_data.json,2020-03-17 15:13:16.714,2020-03-17 15:13:16.714,com.sec.android.app.shealth,0,4505,4.394544,3373.7898,158.79996,Jxx4Glzrrb,com.sec.android.app.shealth,f85bebb2-09fb-427d-ae4f-633104768e2c,1476316800000,
