com.samsung.shealth.report,6200039,3
timezone,start_date,update_time,create_time,type,is_empty,version,deviceuuid,content,pkg_name,datauuid,compressed_content
Asia/Seoul,1477753200000,2016-11-24 09:29:07.234,2016-11-06 04:57:52.164,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,cc22961b-9751-4bd1-9224-690f517ce591,cc22961b-9751-4bd1-9224-690f517ce591.compressed_content.json,
Asia/Seoul,1481382000000,2016-12-18 05:02:00.322,2016-12-18 04:56:27.304,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,0edabcf1-c534-4cbc-a699-ec05c2bc6582,0edabcf1-c534-4cbc-a699-ec05c2bc6582.compressed_content.json,
Asia/Seoul,1483801200000,2017-01-15 05:01:59.305,2017-01-15 04:56:57.415,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,9f38b7db-a0c1-433f-b100-74935d9945ed,9f38b7db-a0c1-433f-b100-74935d9945ed.compressed_content.json,
Asia/Seoul,1488034800000,2017-03-05 05:02:32.639,2017-03-05 04:56:31.708,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,f17e0ce5-0f27-4b59-a471-4e60964db0e2,f17e0ce5-0f27-4b59-a471-4e60964db0e2.compressed_content.json,
Asia/Seoul,1485010800000,2017-01-29 04:56:04.136,2017-01-29 04:54:24.438,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,8ce19594-9447-4ae8-95e5-3b1b2138693b,8ce19594-9447-4ae8-95e5-3b1b2138693b.compressed_content.json,
Asia/Seoul,1487430000000,2017-02-26 04:57:55.206,2017-02-26 04:56:31.732,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,2254509b-0a47-4805-8a51-474f9662ccf4,2254509b-0a47-4805-8a51-474f9662ccf4.compressed_content.json,
Asia/Seoul,1491663600000,2017-04-16 04:56:06.550,2017-04-16 04:54:09.779,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,851ab457-8e1b-4d59-8c7c-2871aa276f44,851ab457-8e1b-4d59-8c7c-2871aa276f44.compressed_content.json,
Asia/Seoul,1491058800000,2017-04-09 05:14:56.292,2017-04-09 05:10:55.903,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,15e7b084-dd86-441e-bb80-7f1876126d4d,15e7b084-dd86-441e-bb80-7f1876126d4d.compressed_content.json,
Asia/Seoul,1488639600000,2017-03-12 04:56:33.453,2017-03-12 04:55:03.662,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,a932c055-9b62-45cc-b250-c558f1593f0d,a932c055-9b62-45cc-b250-c558f1593f0d.compressed_content.json,
Asia/Seoul,1495292400000,2017-05-29 04:55:20.533,2017-05-28 04:53:55.952,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,20798680-4b70-4427-9803-707b0b11000d,20798680-4b70-4427-9803-707b0b11000d.compressed_content.json,
Asia/Seoul,1494687600000,2017-05-21 05:00:48.096,2017-05-21 04:57:15.092,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,605992b1-600c-400c-adb3-f9e9d169c26b,605992b1-600c-400c-adb3-f9e9d169c26b.compressed_content.json,
Asia/Seoul,1498921200000,2017-07-09 04:58:25.728,2017-07-09 04:55:03.052,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,80f21976-75e9-4c38-b86c-3583aa616a44,80f21976-75e9-4c38-b86c-3583aa616a44.compressed_content.json,
Asia/Seoul,1492268400000,2017-04-23 05:10:51.452,2017-04-23 05:07:28.477,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,7efa9121-11da-4f9d-bab9-caa3c2e4adcf,7efa9121-11da-4f9d-bab9-caa3c2e4adcf.compressed_content.json,
Asia/Seoul,1498316400000,2017-07-02 04:58:38.898,2017-07-02 04:58:35.874,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,4fa196db-c682-4157-9718-52a1a47b8ed6,4fa196db-c682-4157-9718-52a1a47b8ed6.compressed_content.json,
Asia/Seoul,1502550000000,2017-08-20 05:00:09.308,2017-08-20 04:56:50.343,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,27acd9d5-14f7-40d2-a415-82dd0d627087,27acd9d5-14f7-40d2-a415-82dd0d627087.compressed_content.json,
Asia/Seoul,1495897200000,2017-06-04 04:56:09.296,2017-06-04 04:56:03.398,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,3cf93421-6814-4561-a1c8-bf40347f14b1,3cf93421-6814-4561-a1c8-bf40347f14b1.compressed_content.json,
Asia/Seoul,1501945200000,2017-08-13 05:41:16.481,2017-08-13 04:58:26.008,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,7369e88c-60c4-4f02-a5f4-a2f865ab6cef,7369e88c-60c4-4f02-a5f4-a2f865ab6cef.compressed_content.json,
Asia/Seoul,1506178800000,2017-10-01 06:22:31.158,2017-10-01 05:27:36.660,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,9599f1b7-27ce-4906-907e-13ea58158085,9599f1b7-27ce-4906-907e-13ea58158085.compressed_content.json,
Asia/Seoul,1499526000000,2017-07-16 05:01:23.970,2017-07-16 05:00:24.088,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,5ad21b04-993c-4187-82e1-e9a1b6b084ca,5ad21b04-993c-4187-82e1-e9a1b6b084ca.compressed_content.json,
Asia/Seoul,1505574000000,2017-09-24 04:57:18.321,2017-09-24 04:54:22.985,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,7cae4000-706e-44c3-9387-318723474c1f,7cae4000-706e-44c3-9387-318723474c1f.compressed_content.json,
Asia/Seoul,1503154800000,2017-08-27 04:57:31.992,2017-08-27 04:56:04.004,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,9dfd308b-edfe-45dd-a27d-d32a5604d1f0,9dfd308b-edfe-45dd-a27d-d32a5604d1f0.compressed_content.json,
Asia/Seoul,1509807600000,2017-11-16 04:54:28.546,2017-11-12 04:55:03.254,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,b7b87aed-463c-4de7-bda3-46ba728d1567,b7b87aed-463c-4de7-bda3-46ba728d1567.compressed_content.json,
Asia/Seoul,1509202800000,2017-11-05 05:26:36.478,2017-11-05 05:26:35.670,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,c514f4d0-8ec2-4890-ac08-d848d668d7ad,c514f4d0-8ec2-4890-ac08-d848d668d7ad.compressed_content.json,
Asia/Seoul,1506783600000,2017-10-08 04:55:01.715,2017-10-08 04:54:01.030,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,f68d1aab-7ab5-49c5-96c3-bb51da85b56a,f68d1aab-7ab5-49c5-96c3-bb51da85b56a.compressed_content.json,
Asia/Seoul,1513436400000,2017-12-25 05:13:49.222,2017-12-24 05:34:39.494,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,b57c570e-5aa2-4315-987f-3e0491f0f7fe,b57c570e-5aa2-4315-987f-3e0491f0f7fe.compressed_content.json,
Asia/Seoul,1512831600000,2017-12-17 04:59:38.143,2017-12-17 04:58:04.164,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,845efb51-7017-416d-961b-763443f20c9b,845efb51-7017-416d-961b-763443f20c9b.compressed_content.json,
Asia/Seoul,1510412400000,2017-11-19 05:04:47.044,2017-11-19 04:59:15.252,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,61d8f3ae-8522-4b04-bc5f-ccb0bb75b8f9,61d8f3ae-8522-4b04-bc5f-ccb0bb75b8f9.compressed_content.json,
Asia/Seoul,1517065200000,2018-02-04 05:29:14.296,2018-02-04 05:28:09.532,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,772aff52-bd70-4728-bf84-2f027679b709,772aff52-bd70-4728-bf84-2f027679b709.compressed_content.json,
Asia/Seoul,1516460400000,2018-01-28 04:54:49.625,2018-01-28 04:54:48.575,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,3be890e2-951d-419e-9fcb-2070077d4db3,3be890e2-951d-419e-9fcb-2070077d4db3.compressed_content.json,
Asia/Seoul,1514041200000,2017-12-31 04:56:12.918,2017-12-31 04:56:12.028,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,ba466aa7-d596-4eff-bf17-9ef29d2e241b,ba466aa7-d596-4eff-bf17-9ef29d2e241b.compressed_content.json,
Asia/Seoul,1520694000000,2018-03-18 04:54:18.683,2018-03-18 04:54:17.719,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,06aaded3-72b4-4ee8-a23d-ccd36dc9ccc6,06aaded3-72b4-4ee8-a23d-ccd36dc9ccc6.compressed_content.json,
Asia/Seoul,1520089200000,2018-03-12 04:54:21.309,2018-03-11 04:55:16.754,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,fbbfc9e1-4cb0-48de-99fc-efb849a00b25,fbbfc9e1-4cb0-48de-99fc-efb849a00b25.compressed_content.json,
Asia/Seoul,1517670000000,2018-02-11 04:56:44.645,2018-02-11 04:55:44.074,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,06162315-a8ac-4968-9bf3-fff1c396d9c8,06162315-a8ac-4968-9bf3-fff1c396d9c8.compressed_content.json,
Asia/Seoul,1523718000000,2018-04-24 04:53:58.569,2018-04-22 04:56:41.274,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,31d84546-da35-4371-adaf-924d5566203a,31d84546-da35-4371-adaf-924d5566203a.compressed_content.json,
Asia/Seoul,1524322800000,2018-04-29 04:53:55.914,2018-04-29 04:53:55.285,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,79b0ac07-2ede-4672-8de5-2dd2b84be3d8,79b0ac07-2ede-4672-8de5-2dd2b84be3d8.compressed_content.json,
Asia/Seoul,1521298800000,2018-03-25 04:56:04.259,2018-03-25 04:55:03.195,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,abd820df-936b-44dc-b8de-55dfa56776d0,abd820df-936b-44dc-b8de-55dfa56776d0.compressed_content.json,
Asia/Seoul,1527346800000,2018-06-07 04:55:09.681,2018-06-03 07:23:32.222,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,bee859de-a684-48d4-976a-f444f6067782,bee859de-a684-48d4-976a-f444f6067782.compressed_content.json,
Asia/Seoul,1527951600000,2018-06-13 04:54:06.148,2018-06-10 04:54:14.480,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,f0d4673c-5387-4797-aef0-620e91ecd977,f0d4673c-5387-4797-aef0-620e91ecd977.compressed_content.json,
Asia/Seoul,1530975600000,2018-07-15 04:56:01.598,2018-07-15 04:54:40.582,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,627e28eb-012b-4824-a36f-cc9582ce6421,627e28eb-012b-4824-a36f-cc9582ce6421.compressed_content.json,
Asia/Seoul,1524927600000,2018-05-07 04:56:04.446,2018-05-07 04:55:04.797,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,ab3945c2-827d-4dc8-853a-73337bb3e382,ab3945c2-827d-4dc8-853a-73337bb3e382.compressed_content.json,
Asia/Seoul,1534604400000,2018-08-28 04:53:54.976,2018-08-26 04:58:38.613,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,447c81f1-92f9-48a2-9d60-1e03a3cbb213,447c81f1-92f9-48a2-9d60-1e03a3cbb213.compressed_content.json,
Asia/Seoul,1531580400000,2018-07-23 04:54:50.595,2018-07-22 04:56:26.786,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,6d9e0eac-b2cb-4132-a8c7-0898f21d16c0,6d9e0eac-b2cb-4132-a8c7-0898f21d16c0.compressed_content.json,
Asia/Seoul,1528556400000,2018-06-17 05:34:30.225,2018-06-17 05:34:29.343,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,57a362b0-2a43-451a-9d35-cef68b2a9fd0,57a362b0-2a43-451a-9d35-cef68b2a9fd0.compressed_content.json,
Asia/Seoul,1538233200000,2018-10-07 05:19:06.663,2018-10-07 05:19:05.984,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,989600a5-44b3-4934-b896-8d32947a1647,989600a5-44b3-4934-b896-8d32947a1647.compressed_content.json,
Asia/Seoul,1535209200000,2018-09-05 04:53:59.442,2018-09-02 05:26:20.092,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,664eaad1-377e-440f-bd6d-63a78d154b69,664eaad1-377e-440f-bd6d-63a78d154b69.compressed_content.json,
Asia/Seoul,1541862000000,2018-11-18 04:53:55.707,2018-11-18 04:53:54.789,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,1a097ac6-76c4-4a58-a9ba-9878037548bd,1a097ac6-76c4-4a58-a9ba-9878037548bd.compressed_content.json,
Asia/Seoul,1532185200000,2018-07-29 04:56:15.874,2018-07-29 04:56:14.591,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,dd7ef4d0-6177-49ea-9c20-9222b1ed30ce,dd7ef4d0-6177-49ea-9c20-9222b1ed30ce.compressed_content.json,
Asia/Seoul,1544886000000,2018-12-29 04:55:54.589,2018-12-23 04:54:08.977,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,36c73317-f3ca-4104-a4f7-73c9293b4477,36c73317-f3ca-4104-a4f7-73c9293b4477.compressed_content.json,
Asia/Seoul,1538838000000,2018-10-15 04:54:00.989,2018-10-14 04:55:00.802,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,d35829df-108b-4287-89ed-c6b4310d8fb7,d35829df-108b-4287-89ed-c6b4310d8fb7.compressed_content.json,
Asia/Seoul,1535814000000,2018-09-14 05:09:04.245,2018-09-09 04:53:55.543,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,09b6cca1-33e2-4cd2-8324-3b94fa58e889,09b6cca1-33e2-4cd2-8324-3b94fa58e889.compressed_content.json,
Asia/Seoul,1548514800000,2019-02-09 04:58:00.372,2019-02-03 04:53:55.209,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,b9e82f4d-18a2-43ea-a37e-61a972de2cfb,b9e82f4d-18a2-43ea-a37e-61a972de2cfb.compressed_content.json,
Asia/Seoul,1541862000000,2018-11-24 04:54:07.685,2018-11-19 04:54:10.865,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,86afe9ff-1883-4feb-8492-58dfbd4c9aaf,86afe9ff-1883-4feb-8492-58dfbd4c9aaf.compressed_content.json,
Asia/Seoul,1552143600000,2019-03-23 04:57:28.572,2019-03-17 04:55:30.574,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,ee56941f-b879-43f0-88f8-ce5d4e86359e,ee56941f-b879-43f0-88f8-ce5d4e86359e.compressed_content.json,
Asia/Seoul,1539442800000,2018-10-21 04:58:16.051,2018-10-21 04:57:14.220,0,0,1,wakAfCXJCw,X,com.sec.android.app.shealth,b462645d-f5ff-4ed6-8080-75fb81d22b31,b462645d-f5ff-4ed6-8080-75fb81d22b31.compressed_content.json,
Asia/Seoul,1545490800000,2019-01-05 04:54:49.261,2018-12-30 04:54:23.992,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,4f2fcd31-c3c8-41c7-a56b-9df97171d586,4f2fcd31-c3c8-41c7-a56b-9df97171d586.compressed_content.json,
Asia/Seoul,1542466800000,2018-12-01 04:54:02.703,2018-11-25 04:54:06.480,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,fe894c97-5a19-45b3-af9e-3e8c86713200,fe894c97-5a19-45b3-af9e-3e8c86713200.compressed_content.json,
Asia/Seoul,1555772400000,2019-05-04 04:54:01.875,2019-04-29 04:53:55.589,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,b7a4beff-b34c-4b82-9074-7bf5c723989a,b7a4beff-b34c-4b82-9074-7bf5c723989a.compressed_content.json,
Asia/Seoul,1549119600000,2019-02-16 04:53:55.728,2019-02-10 04:55:54.417,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,4c531879-91ac-4084-a196-abbdab5e8b14,4c531879-91ac-4084-a196-abbdab5e8b14.compressed_content.json,
Asia/Seoul,1559401200000,2019-06-15 04:55:17.579,2019-06-09 04:53:54.357,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,dfa5fa06-e9ce-48f5-9b49-937e16c36316,dfa5fa06-e9ce-48f5-9b49-937e16c36316.compressed_content.json,
Asia/Seoul,1546095600000,2019-01-12 04:53:56.662,2019-01-06 04:53:55.131,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,c8cb946f-7dfd-466f-8333-54cce036a40f,c8cb946f-7dfd-466f-8333-54cce036a40f.compressed_content.json,
Asia/Seoul,1552748400000,2019-03-30 05:02:16.403,2019-03-24 04:55:01.718,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,ae2cdda4-1696-4b0a-a448-482ca41388a3,ae2cdda4-1696-4b0a-a448-482ca41388a3.compressed_content.json,
Asia/Seoul,1563030000000,2019-07-26 04:53:57.334,2019-07-21 04:53:55.274,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,a9564aab-5317-4ccc-8de9-ebea02afcef1,a9564aab-5317-4ccc-8de9-ebea02afcef1.compressed_content.json,
Asia/Seoul,1556377200000,2019-05-11 04:55:01.475,2019-05-05 04:54:00.223,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,e2cf5282-8042-492d-9d7b-6a421cc1e1ff,e2cf5282-8042-492d-9d7b-6a421cc1e1ff.compressed_content.json,
Asia/Seoul,1549724400000,2019-02-23 04:58:48.423,2019-02-17 04:57:58.043,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,43965db5-9fa6-4d1d-98d3-d3fd4ca9688d,43965db5-9fa6-4d1d-98d3-d3fd4ca9688d.compressed_content.json,
Asia/Seoul,1566658800000,2019-09-07 04:55:25.349,2019-09-01 04:54:06.068,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,92cf42e5-3ac0-458b-9309-1776d5c6581d,92cf42e5-3ac0-458b-9309-1776d5c6581d.compressed_content.json,
Asia/Seoul,1560006000000,2019-06-22 04:54:03.031,2019-06-16 04:56:06.046,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,0a69648f-472a-4713-9a39-b406737396fb,0a69648f-472a-4713-9a39-b406737396fb.compressed_content.json,
Asia/Seoul,1569682800000,2019-10-06 04:54:47.569,2019-10-06 04:54:46.072,0,0,2,xfhdjU2RR4,X,com.sec.android.app.shealth,cbc16858-9492-44a2-9754-b1a6a7213c92,cbc16858-9492-44a2-9754-b1a6a7213c92.compressed_content.json,
Asia/Seoul,1553353200000,2019-04-06 04:53:55.206,2019-03-31 04:54:17.997,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,3f5c212e-db03-466b-a6fd-4b742d4e30ae,3f5c212e-db03-466b-a6fd-4b742d4e30ae.compressed_content.json,
Asia/Seoul,1556982000000,2019-05-18 04:55:23.435,2019-05-12 04:54:54.551,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,631f30fa-9e61-4806-bd12-f1d4bf19895a,631f30fa-9e61-4806-bd12-f1d4bf19895a.compressed_content.json,
Asia/Seoul,1573311600000,2019-11-17 04:53:54.960,2019-11-17 04:53:53.974,0,0,2,xfhdjU2RR4,X,com.sec.android.app.shealth,5abec32a-598b-4e8f-8fe8-da5c5020ba26,5abec32a-598b-4e8f-8fe8-da5c5020ba26.compressed_content.json,
Asia/Seoul,1563634800000,2019-08-03 05:05:37.289,2019-07-28 04:55:01.649,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,138ea02a-d0b7-4ef0-8aa9-8b0c6d543bd3,138ea02a-d0b7-4ef0-8aa9-8b0c6d543bd3.compressed_content.json,
Asia/Seoul,1560610800000,2019-06-29 04:53:54.792,2019-06-23 04:54:49.786,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,fdf8b8ee-f9d0-49d9-8d64-879d29b78c17,fdf8b8ee-f9d0-49d9-8d64-879d29b78c17.compressed_content.json,
Asia/Seoul,1567263600000,2019-09-14 04:54:15.289,2019-09-08 04:54:01.165,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,74b58294-b45d-42c6-a620-2470dc0319c9,74b58294-b45d-42c6-a620-2470dc0319c9.compressed_content.json,
Asia/Seoul,1576940400000,2020-01-01 04:54:39.140,2019-12-29 04:54:28.348,0,0,2,xfhdjU2RR4,X,com.sec.android.app.shealth,f4d7daf2-6255-4d34-bd4d-46907f039e22,f4d7daf2-6255-4d34-bd4d-46907f039e22.compressed_content.json,
Asia/Seoul,1564239600000,2019-08-10 04:54:37.266,2019-08-04 05:36:28.819,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,3b2e508d-1228-4421-ab97-71b89f65174a,3b2e508d-1228-4421-ab97-71b89f65174a.compressed_content.json,
Asia/Seoul,1570287600000,2019-10-13 05:00:46.604,2019-10-13 04:57:12.021,0,0,2,xfhdjU2RR4,X,com.sec.android.app.shealth,37208636-0541-4402-9ed5-b91724e2651d,37208636-0541-4402-9ed5-b91724e2651d.compressed_content.json,
Asia/Seoul,1580569200000,2020-02-09 04:54:05.142,2020-02-09 04:54:03.948,0,0,2,xfhdjU2RR4,X,com.sec.android.app.shealth,b66be1a4-0a75-46bb-813a-eee81bba7002,b66be1a4-0a75-46bb-813a-eee81bba7002.compressed_content.json,
Asia/Seoul,1567868400000,2019-09-21 04:53:59.106,2019-09-15 04:53:55.273,0,0,2,wakAfCXJCw,X,com.sec.android.app.shealth,f1149c54-db85-45e9-9221-70f33a52bd3e,f1149c54-db85-45e9-9221-70f33a52bd3e.compressed_content.json,
Asia/Seoul,1584198000000,2020-03-22 05:00:02.808,2020-03-22 04:56:45.915,0,0,2,xfhdjU2RR4,X,com.sec.android.app.shealth,4876acc6-a052-4919-99a3-478fa890d9cc,4876acc6-a052-4919-99a3-478fa890d9cc.compressed_content.json,
Asia/Seoul,1573916400000,2019-11-24 04:54:29.190,2019-11-24 04:54:28.152,0,0,2,xfhdjU2RR4,X,com.sec.android.app.shealth,fb48c61c-a451-4175-9bd4-c9d1db506f71,fb48c61c-a451-4175-9bd4-c9d1db506f71.compressed_content.json,
