com.samsung.shealth.activity.day_summary,6200039,2
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
989,627050,,0,2016-04-15 10:55:00.671,2016-04-14 15:07:46.109,60,120000,16,692.9,39.280003,9944f90c-92f4-46a9-b208-36fe28582091.extra_data.json,wakAfCXJCw,12482,com.sec.android.app.shealth,614568,34680000,9944f90c-92f4-46a9-b208-36fe28582091,1460678400000,
7137,4598127,,0,2016-04-14 11:15:00.431,2016-04-13 15:00:01.847,60,240000,126,4987.3105,248.4,1eabad54-2112-4fff-b1e4-b9f86bda5d66.extra_data.json,wakAfCXJCw,9160,com.sec.android.app.shealth,4588967,23460000,1eabad54-2112-4fff-b1e4-b9f86bda5d66,1460592000000,
1908,1207206,,0,2016-04-08 10:58:29.756,2016-04-08 10:58:29.756,60,240000,33,1399.86,62.81,7d49e361-962c-4abf-b296-4be7f4c368ab.extra_data.json,wakAfCXJCw,2341,com.sec.android.app.shealth,1204865,35520000,7d49e361-962c-4abf-b296-4be7f4c368ab,1458259200000,
8497,4489075,,0,2016-04-08 10:58:30.881,2016-04-08 10:58:30.881,60,600000,123,6718.178,281.1501,10192cb8-1fa2-47d3-87b1-781feb4d287e.extra_data.json,wakAfCXJCw,45268,com.sec.android.app.shealth,4443807,44460000,10192cb8-1fa2-47d3-87b1-781feb4d287e,1458777600000,
5827,3515163,,0,2016-04-08 10:58:30.720,2016-04-08 10:58:30.720,60,540000,96,4166.3403,185.14001,446d325c-85fa-423a-a897-98572e60fa83.extra_data.json,wakAfCXJCw,11054,com.sec.android.app.shealth,3504109,49200000,446d325c-85fa-423a-a897-98572e60fa83,1458691200000,
1467,894961,,0,2016-04-21 10:44:17.961,2016-04-20 19:01:09.276,60,180000,23,1049.72,57.170002,e917e2cf-36cd-4ddc-8086-ea7807715965.extra_data.json,wakAfCXJCw,15505,com.sec.android.app.shealth,879456,20520000,e917e2cf-36cd-4ddc-8086-ea7807715965,1461196800000,
5544,3444676,,0,2016-04-20 19:01:15.857,2016-04-19 15:03:40.604,60,1215668,93,3943.243,202.04604,8b6e606a-e3da-4217-a5c3-15e7a0e93d47.extra_data.json,wakAfCXJCw,34068,com.sec.android.app.shealth,3410608,23039999,8b6e606a-e3da-4217-a5c3-15e7a0e93d47,1461110400000,
15999,9838705,,0,2016-04-10 09:36:25.753,2016-04-09 15:00:01.230,60,1569341,271,11801.475,509.92032,b5ad1168-535c-48bb-bed7-4e6603d4e887.extra_data.json,wakAfCXJCw,35088,com.sec.android.app.shealth,9803617,21720000,b5ad1168-535c-48bb-bed7-4e6603d4e887,1460246400000,
597,394967,,0,2016-01-07 08:15:02.120,2016-01-06 15:00:02.111,60,60000,10,411.6,26.119999,d1b78d00-eb3a-4458-8455-2b887ca1ee1c.extra_data.json,wakAfCXJCw,3157,com.sec.android.app.shealth,391810,41040000,d1b78d00-eb3a-4458-8455-2b887ca1ee1c,1452124800000,
1186,696197,,0,2016-04-27 12:43:18.448,2016-04-26 15:00:01.610,60,120000,18,826.86,53.930004,61977d81-bce5-4af8-b68f-8c1c42ddc4e3.extra_data.json,wakAfCXJCw,23071,com.sec.android.app.shealth,673126,35280000,61977d81-bce5-4af8-b68f-8c1c42ddc4e3,1461715200000,
11803,7231970,,0,2016-04-08 10:58:31.381,2016-04-08 10:58:31.381,60,720000,200,8362.24,379.95,576d0821-0b5d-441c-a0c1-3237e502ad64.extra_data.json,wakAfCXJCw,17526,com.sec.android.app.shealth,7214444,36060000,576d0821-0b5d-441c-a0c1-3237e502ad64,1459209600000,
5399,3408554,,0,2016-04-08 10:58:31.481,2016-04-08 10:58:31.481,60,240000,93,4102.501,190.14003,901b68ec-0bf5-4958-90c9-062458b914de.extra_data.json,wakAfCXJCw,43925,com.sec.android.app.shealth,3364629,40740000,901b68ec-0bf5-4958-90c9-062458b914de,1459296000000,
1258,788674,,0,2016-04-16 10:10:09.194,2016-04-15 15:00:26.579,60,180000,21,868.37994,52.460003,c56737fb-9d23-40a5-88cf-d3a6015068b0.extra_data.json,wakAfCXJCw,2320,com.sec.android.app.shealth,786354,35160000,c56737fb-9d23-40a5-88cf-d3a6015068b0,1460764800000,
1389,840165,,0,2016-04-26 10:55:01.290,2016-04-25 15:00:01.935,60,180000,21,933.9,54.04,862baf4e-cb66-43c5-ac50-da7cf6618053.extra_data.json,wakAfCXJCw,3200,com.sec.android.app.shealth,836965,55200000,862baf4e-cb66-43c5-ac50-da7cf6618053,1461628800000,
18337,11218361,,0,2016-04-11 08:55:00.341,2016-04-10 15:00:01.079,60,3123804,310,13209.373,571.8869,e086bacc-681b-4823-8f03-2550214769f7.extra_data.json,wakAfCXJCw,72679,com.sec.android.app.shealth,11145682,33360000,e086bacc-681b-4823-8f03-2550214769f7,1460332800000,
408,270801,,0,2016-01-13 15:00:01.570,2016-01-12 15:00:01.626,60,30015,6,300.97,13.959999,01ce58ef-a53c-44ab-a6f7-dd55ca53b87c.extra_data.json,wakAfCXJCw,2000,com.sec.android.app.shealth,268801,26159999,01ce58ef-a53c-44ab-a6f7-dd55ca53b87c,1452643200000,
1486,884421,,0,2016-04-22 09:20:14.631,2016-04-21 15:00:00.741,60,240000,23,1091.03,60.129997,c35be6c7-35bb-418d-852c-54651293049a.extra_data.json,wakAfCXJCw,36319,com.sec.android.app.shealth,848102,21000000,c35be6c7-35bb-418d-852c-54651293049a,1461283200000,
5758,3359262,,0,2016-05-02 12:25:20.054,2016-05-01 15:00:00.881,60,240000,91,4588.599,214.66002,6099a8f9-b58a-4180-b38a-788fb33e52b2.extra_data.json,wakAfCXJCw,126449,com.sec.android.app.shealth,3232813,35040000,6099a8f9-b58a-4180-b38a-788fb33e52b2,1462147200000,
8687,5329056,,0,2016-05-03 10:15:01.572,2016-05-02 15:00:03.205,60,540000,146,6109.8696,281.17,83701d4f-4566-43ff-8691-64b3bbe76a82.extra_data.json,wakAfCXJCw,9655,com.sec.android.app.shealth,5319401,34860000,83701d4f-4566-43ff-8691-64b3bbe76a82,1462233600000,
639,396775,,0,2016-04-28 15:03:20.343,2016-04-27 15:00:01.758,60,180000,10,438.61,20.69,3522c173-db17-4e1d-a31c-04af2be930e8.extra_data.json,wakAfCXJCw,660,com.sec.android.app.shealth,396115,60419999,3522c173-db17-4e1d-a31c-04af2be930e8,1461801600000,
20733,12044942,,0,2016-04-12 11:55:02.091,2016-04-11 15:00:01.915,60,1107134,333,16409.139,719.07623,bcf35eb4-a139-48cb-b6d6-c16358f9fbbe.extra_data.json,wakAfCXJCw,218864,com.sec.android.app.shealth,11826078,31380000,bcf35eb4-a139-48cb-b6d6-c16358f9fbbe,1460419200000,
