com.samsung.shealth.tracker.pedometer_day_summary,6201005,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
1581,09c8e356-45b1-4d7f-98fa-ebff6dfff984.binning_data.json,5252743,6000,7,2021-09-03 13:29:58.443,com.sec.android.app.shealth,2021-09-01 23:57:29.619,09c8e356-45b1-4d7f-98fa-ebff6dfff984.source_info.json,0.23417099,1230.04,55.4538,1574,VfS0qUERdZ,com.sec.android.app.shealth,0,09c8e356-45b1-4d7f-98fa-ebff6dfff984.achievement.json,09c8e356-45b1-4d7f-98fa-ebff6dfff984,1630540800000,
1285,47076b8a-980e-4a10-8661-bba9b6ce94a3.binning_data.json,4679999,6000,15,2021-09-04 16:58:03.153,com.sec.android.app.shealth,2021-09-04 16:58:03.153,,0.21613906,1011.5309,45.386543,1270,/77eTAHyDe,com.sec.android.app.shealth,0,47076b8a-980e-4a10-8661-bba9b6ce94a3.achievement.json,47076b8a-980e-4a10-8661-bba9b6ce94a3,1630713600000,
2409,98e923e0-2c5f-4808-a735-ea1102bc68d8.binning_data.json,7786875,6000,0,2021-09-05 12:25:03.803,com.sec.android.app.shealth,2021-09-04 16:34:03.241,98e923e0-2c5f-4808-a735-ea1102bc68d8.source_info.json,0.23803626,1853.5588,84.45896,2409,VfS0qUERdZ,com.sec.android.app.shealth,0,98e923e0-2c5f-4808-a735-ea1102bc68d8.achievement.json,98e923e0-2c5f-4808-a735-ea1102bc68d8,1630800000000,
257,aeb2bc4e-7906-4dc1-a1e3-cbbb65ec265f.binning_data.json,174702,6000,0,2021-09-02 15:00:00.653,com.sec.android.app.shealth,2021-09-02 15:00:00.653,,1.0647813,186.02,9.19,257,Hx51+uDVw3,com.sec.android.app.shealth,0,aeb2bc4e-7906-4dc1-a1e3-cbbb65ec265f.achievement.json,aeb2bc4e-7906-4dc1-a1e3-cbbb65ec265f,1630540800000,
3873,cab658cf-e864-4be0-a067-599e095364b3.binning_data.json,2179773,6000,4,2021-09-07 15:09:51.975,com.sec.android.app.shealth,2021-09-07 15:09:51.975,,1.3501173,2942.95,126.77,3869,Hx51+uDVw3,com.sec.android.app.shealth,0,cab658cf-e864-4be0-a067-599e095364b3.achievement.json,cab658cf-e864-4be0-a067-599e095364b3,1630972800000,
432,932ad4e5-940b-497b-9693-2513695958fc.binning_data.json,249563,6000,0,2021-09-05 16:42:49.684,com.sec.android.app.shealth,2021-09-05 16:42:49.684,,1.2546684,313.12,15.08,432,Hx51+uDVw3,com.sec.android.app.shealth,0,932ad4e5-940b-497b-9693-2513695958fc.achievement.json,932ad4e5-940b-497b-9693-2513695958fc,1630800000000,
1478,acdcda8b-f95f-4fae-943b-6b6d11bb149a.binning_data.json,5759999,6000,23,2021-09-03 15:00:02.871,com.sec.android.app.shealth,2021-09-03 15:00:02.871,,0.20231713,1165.3467,52.58307,1455,/77eTAHyDe,com.sec.android.app.shealth,0,acdcda8b-f95f-4fae-943b-6b6d11bb149a.achievement.json,acdcda8b-f95f-4fae-943b-6b6d11bb149a,1630195200000,
1408,f5441062-88d1-41d9-9dce-05222812a6a4.binning_data.json,5399999,6000,7,2021-09-03 15:00:02.890,com.sec.android.app.shealth,2021-09-03 15:00:02.890,,0.20498481,1106.918,49.23297,1401,/77eTAHyDe,com.sec.android.app.shealth,0,f5441062-88d1-41d9-9dce-05222812a6a4.achievement.json,f5441062-88d1-41d9-9dce-05222812a6a4,1630540800000,
93,eedd4ef1-cac3-4c2f-a62d-02d760b81248.binning_data.json,55999,6000,0,2021-09-06 15:00:00.666,com.sec.android.app.shealth,2021-09-06 15:00:00.666,,1.238047,69.329994,3.21,93,Hx51+uDVw3,com.sec.android.app.shealth,0,eedd4ef1-cac3-4c2f-a62d-02d760b81248.achievement.json,eedd4ef1-cac3-4c2f-a62d-02d760b81248,1630886400000,
1162,301faa81-f474-4ec8-b47b-60ecec0a5e38.binning_data.json,675116,6000,0,2021-09-09 16:31:52.541,com.sec.android.app.shealth,2021-09-09 16:31:52.541,,1.2436811,839.63,39.54,1162,Hx51+uDVw3,com.sec.android.app.shealth,0,301faa81-f474-4ec8-b47b-60ecec0a5e38.achievement.json,301faa81-f474-4ec8-b47b-60ecec0a5e38,1631145600000,
5024,fc9add4a-374e-427d-aae6-e4d517c1e08b.binning_data.json,9839999,6000,80,2021-09-07 15:09:52.790,com.sec.android.app.shealth,2021-09-07 15:09:52.790,,0.40085697,3944.4326,178.11317,4944,/77eTAHyDe,com.sec.android.app.shealth,0,fc9add4a-374e-427d-aae6-e4d517c1e08b.achievement.json,fc9add4a-374e-427d-aae6-e4d517c1e08b,1630972800000,
4379,0b7faa1e-5537-4ae7-bc1a-6b8c70c2788b.binning_data.json,7620000,6000,60,2021-09-03 15:00:02.892,com.sec.android.app.shealth,2021-09-03 15:00:02.892,,0.44646487,3402.0625,154.99554,4319,/77eTAHyDe,com.sec.android.app.shealth,0,0b7faa1e-5537-4ae7-bc1a-6b8c70c2788b.achievement.json,0b7faa1e-5537-4ae7-bc1a-6b8c70c2788b,1630368000000,
1761,66e292a5-6fe6-4396-b9c6-8737f6e0e1b1.binning_data.json,4561418,6000,21,2021-09-04 13:52:03.643,com.sec.android.app.shealth,2021-09-03 15:11:01.266,66e292a5-6fe6-4396-b9c6-8737f6e0e1b1.source_info.json,0.29819813,1360.2065,60.8479,1740,VfS0qUERdZ,com.sec.android.app.shealth,0,66e292a5-6fe6-4396-b9c6-8737f6e0e1b1.achievement.json,66e292a5-6fe6-4396-b9c6-8737f6e0e1b1,1630713600000,
804,b8017e9f-e574-4fab-bd51-210748bccaf5.binning_data.json,446392,6000,6,2021-09-04 16:58:02.722,com.sec.android.app.shealth,2021-09-04 16:58:02.722,,1.3530035,603.97,26.76,798,Hx51+uDVw3,com.sec.android.app.shealth,0,b8017e9f-e574-4fab-bd51-210748bccaf5.achievement.json,b8017e9f-e574-4fab-bd51-210748bccaf5,1630713600000,
1798,e37397f4-2b4b-4f0c-8348-82494d1310f3.binning_data.json,1037387,6000,0,2021-09-08 15:11:43.527,com.sec.android.app.shealth,2021-09-08 15:11:43.527,,1.3076501,1356.54,59.12,1798,Hx51+uDVw3,com.sec.android.app.shealth,0,e37397f4-2b4b-4f0c-8348-82494d1310f3.achievement.json,e37397f4-2b4b-4f0c-8348-82494d1310f3,1631059200000,
1455,c1208b5c-2f69-49d3-b354-2daef59d8b21.binning_data.json,823176,6000,0,2021-09-11 16:39:37.672,com.sec.android.app.shealth,2021-09-11 16:39:37.672,,1.3333837,1097.61,47.87,1455,Hx51+uDVw3,com.sec.android.app.shealth,0,c1208b5c-2f69-49d3-b354-2daef59d8b21.achievement.json,c1208b5c-2f69-49d3-b354-2daef59d8b21,1631318400000,
2197,a640075e-e641-4419-8861-dfa368db7936.binning_data.json,7860000,6000,0,2021-09-05 16:42:50.357,com.sec.android.app.shealth,2021-09-04 16:58:03.152,,0.21766573,1710.8527,76.91528,2197,/77eTAHyDe,com.sec.android.app.shealth,0,a640075e-e641-4419-8861-dfa368db7936.achievement.json,a640075e-e641-4419-8861-dfa368db7936,1630800000000,
2504,074ea039-5694-4002-afa7-a8fad00b3bd1.binning_data.json,7439999,6000,12,2021-09-09 16:31:53.307,com.sec.android.app.shealth,2021-09-09 16:31:53.307,,0.26328716,1958.8564,88.00073,2492,/77eTAHyDe,com.sec.android.app.shealth,0,074ea039-5694-4002-afa7-a8fad00b3bd1.achievement.json,074ea039-5694-4002-afa7-a8fad00b3bd1,1631145600000,
1965,edfd63dd-7f22-4c96-ac51-05853925bf04.binning_data.json,7440000,6000,2,2021-09-06 15:00:01.535,com.sec.android.app.shealth,2021-09-06 15:00:01.535,,0.20611313,1533.4817,68.821144,1963,/77eTAHyDe,com.sec.android.app.shealth,0,edfd63dd-7f22-4c96-ac51-05853925bf04.achievement.json,edfd63dd-7f22-4c96-ac51-05853925bf04,1630886400000,
5451,b0d78a86-fcc1-47fe-9459-8f561a951731.binning_data.json,10140000,6000,429,2021-09-08 15:11:44.314,com.sec.android.app.shealth,2021-09-08 15:11:44.314,,0.4282749,4342.7075,205.84317,5022,/77eTAHyDe,com.sec.android.app.shealth,0,b0d78a86-fcc1-47fe-9459-8f561a951731.achievement.json,b0d78a86-fcc1-47fe-9459-8f561a951731,1631059200000,
2415,38de5805-9c1c-48e0-83db-313065d319a8.binning_data.json,7919999,6000,10,2021-09-11 16:39:38.577,com.sec.android.app.shealth,2021-09-11 16:39:38.577,,0.23880234,1891.3145,84.51697,2405,/77eTAHyDe,com.sec.android.app.shealth,0,38de5805-9c1c-48e0-83db-313065d319a8.achievement.json,38de5805-9c1c-48e0-83db-313065d319a8,1631318400000,
6030,6509f256-7b2f-43e0-82d0-497c08b6e99e.binning_data.json,9263825,6000,81,2021-09-07 12:45:05.149,com.sec.android.app.shealth,2021-09-06 18:27:02.230,6509f256-7b2f-43e0-82d0-497c08b6e99e.source_info.json,0.50478745,4676.263,209.19495,5949,VfS0qUERdZ,com.sec.android.app.shealth,0,6509f256-7b2f-43e0-82d0-497c08b6e99e.achievement.json,6509f256-7b2f-43e0-82d0-497c08b6e99e,1630972800000,
3566,8a44ea6f-674e-4155-9dc3-b1d7d6c83308.binning_data.json,2088425,6000,0,2021-09-10 15:00:00.913,com.sec.android.app.shealth,2021-09-10 15:00:00.913,,1.2755064,2663.8,117.909996,3566,Hx51+uDVw3,com.sec.android.app.shealth,0,8a44ea6f-674e-4155-9dc3-b1d7d6c83308.achievement.json,8a44ea6f-674e-4155-9dc3-b1d7d6c83308,1631232000000,
2745,8b382c8b-a7da-4618-b955-633018dada1b.binning_data.json,1614040,6000,0,2021-09-13 15:00:00.852,com.sec.android.app.shealth,2021-09-13 15:00:00.852,,1.2754021,2058.55,91.55,2745,Hx51+uDVw3,com.sec.android.app.shealth,0,8b382c8b-a7da-4618-b955-633018dada1b.achievement.json,8b382c8b-a7da-4618-b955-633018dada1b,1631491200000,
2044,8dc0b76f-048c-4c18-af94-e5dcacf34181.binning_data.json,7435999,6000,2,2021-09-06 13:38:04.311,com.sec.android.app.shealth,2021-09-05 18:22:03.341,8dc0b76f-048c-4c18-af94-e5dcacf34181.source_info.json,0.21405174,1591.6886,71.54239,2042,VfS0qUERdZ,com.sec.android.app.shealth,0,8dc0b76f-048c-4c18-af94-e5dcacf34181.achievement.json,8dc0b76f-048c-4c18-af94-e5dcacf34181,1630886400000,
3165,3a19ff04-4ba5-4156-b578-b8d9963a8c00.binning_data.json,7380000,6000,23,2021-09-13 15:00:01.867,com.sec.android.app.shealth,2021-09-13 15:00:01.867,,0.33355424,2461.6304,111.18289,3142,/77eTAHyDe,com.sec.android.app.shealth,0,3a19ff04-4ba5-4156-b578-b8d9963a8c00.achievement.json,3a19ff04-4ba5-4156-b578-b8d9963a8c00,1631491200000,
8322,650714df-d993-48f3-89a6-e653bfff9b90.binning_data.json,14760000,6000,336,2021-09-10 15:00:01.877,com.sec.android.app.shealth,2021-09-10 15:00:01.877,,0.44499275,6568.093,301.44598,7986,/77eTAHyDe,com.sec.android.app.shealth,0,650714df-d993-48f3-89a6-e653bfff9b90.achievement.json,650714df-d993-48f3-89a6-e653bfff9b90,1631232000000,
6663,5d70b43c-e838-4a84-ac88-4ab1f8e59fe3.binning_data.json,11699999,6000,301,2021-09-14 15:56:17.592,com.sec.android.app.shealth,2021-09-14 15:56:17.592,,0.45341182,5304.9185,241.15045,6362,/77eTAHyDe,com.sec.android.app.shealth,0,5d70b43c-e838-4a84-ac88-4ab1f8e59fe3.achievement.json,5d70b43c-e838-4a84-ac88-4ab1f8e59fe3,1631577600000,
152,b38521b0-7941-4a70-bd21-38909d0ddc86.binning_data.json,100598,6000,0,2021-09-12 15:00:00.976,com.sec.android.app.shealth,2021-09-12 15:00:00.976,,1.0986193,110.52,5.38,152,Hx51+uDVw3,com.sec.android.app.shealth,0,b38521b0-7941-4a70-bd21-38909d0ddc86.achievement.json,b38521b0-7941-4a70-bd21-38909d0ddc86,1631404800000,
2670,a931d4b3-f9d8-4ab4-a44b-d6127ba0bcd9.binning_data.json,1559558,6000,0,2021-09-15 15:08:26.676,com.sec.android.app.shealth,2021-09-15 15:08:26.676,,1.2794073,1995.3099,89.06,2670,Hx51+uDVw3,com.sec.android.app.shealth,0,a931d4b3-f9d8-4ab4-a44b-d6127ba0bcd9.achievement.json,a931d4b3-f9d8-4ab4-a44b-d6127ba0bcd9,1631664000000,
2890,bf99a3a2-085c-452a-adea-6ffc57db9c04.binning_data.json,7187513,6000,12,2021-09-09 13:33:03.623,com.sec.android.app.shealth,2021-09-08 21:22:05.121,bf99a3a2-085c-452a-adea-6ffc57db9c04.source_info.json,0.30623358,2201.058,100.68469,2878,VfS0qUERdZ,com.sec.android.app.shealth,0,bf99a3a2-085c-452a-adea-6ffc57db9c04.achievement.json,bf99a3a2-085c-452a-adea-6ffc57db9c04,1631145600000,
1240,a4c6b5c9-c94b-4be7-ba31-ce0d0fcc0e94.binning_data.json,4920000,6000,0,2021-09-12 15:00:02.000,com.sec.android.app.shealth,2021-09-12 15:00:02.000,,0.19643754,966.47266,43.349365,1240,/77eTAHyDe,com.sec.android.app.shealth,0,a4c6b5c9-c94b-4be7-ba31-ce0d0fcc0e94.achievement.json,a4c6b5c9-c94b-4be7-ba31-ce0d0fcc0e94,1631404800000,
5790,5013f958-4192-4049-93c1-f9fb3b189d59.binning_data.json,9857184,6000,429,2021-09-08 14:21:06.171,com.sec.android.app.shealth,2021-09-07 17:10:48.327,5013f958-4192-4049-93c1-f9fb3b189d59.source_info.json,0.4652897,4586.447,215.60814,5361,VfS0qUERdZ,com.sec.android.app.shealth,0,5013f958-4192-4049-93c1-f9fb3b189d59.achievement.json,5013f958-4192-4049-93c1-f9fb3b189d59,1631059200000,
2418,dede099b-2094-46ea-95e6-5835ab05f17d.binning_data.json,1447041,6000,0,2021-09-17 15:47:08.852,com.sec.android.app.shealth,2021-09-17 15:47:08.852,,1.2492796,1807.76,82.93,2418,Hx51+uDVw3,com.sec.android.app.shealth,0,dede099b-2094-46ea-95e6-5835ab05f17d.achievement.json,dede099b-2094-46ea-95e6-5835ab05f17d,1631836800000,
1612,91244ad3-3804-48de-9335-a99547ff1833.binning_data.json,933361,6000,0,2021-09-14 15:56:16.777,com.sec.android.app.shealth,2021-09-14 15:56:16.777,,1.3022287,1215.45,51.8,1612,Hx51+uDVw3,com.sec.android.app.shealth,0,91244ad3-3804-48de-9335-a99547ff1833.achievement.json,91244ad3-3804-48de-9335-a99547ff1833,1631577600000,
2954,0f801f16-f943-4880-b2dc-c726a152cab7.binning_data.json,7496885,6000,10,2021-09-11 14:36:03.550,com.sec.android.app.shealth,2021-09-10 18:55:03.391,0f801f16-f943-4880-b2dc-c726a152cab7.source_info.json,0.30453068,2283.0315,100.631035,2944,VfS0qUERdZ,com.sec.android.app.shealth,0,0f801f16-f943-4880-b2dc-c726a152cab7.achievement.json,0f801f16-f943-4880-b2dc-c726a152cab7,1631318400000,
4552,a72a0770-1657-44fc-b48a-ab7681d0d135.binning_data.json,8748978,6000,0,2021-09-15 12:20:04.078,com.sec.android.app.shealth,2021-09-14 15:33:04.542,a72a0770-1657-44fc-b48a-ab7681d0d135.source_info.json,0.4003832,3502.944,157.02979,4552,VfS0qUERdZ,com.sec.android.app.shealth,0,a72a0770-1657-44fc-b48a-ab7681d0d135.achievement.json,a72a0770-1657-44fc-b48a-ab7681d0d135,1631664000000,
5455,142a6f2c-60a0-4c0a-a2c6-b302978bf15f.binning_data.json,9899999,6000,149,2021-09-17 15:47:10.095,com.sec.android.app.shealth,2021-09-17 15:47:10.095,,0.43287513,4285.464,195.09674,5306,/77eTAHyDe,com.sec.android.app.shealth,0,142a6f2c-60a0-4c0a-a2c6-b302978bf15f.achievement.json,142a6f2c-60a0-4c0a-a2c6-b302978bf15f,1631836800000,
