com.samsung.health.sleep_stage,6196009,6
start_time,sleep_id,custom,update_time,create_time,stage,time_offset,deviceuuid,pkg_name,end_time,datauuid
2021-08-25 19:25:25.000,00000000-0000-0000-0000-00006eb7ad0e,,2021-08-25 19:25:25.000,2021-08-25 19:27:25.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-25 19:27:25.000,00d1d4f1-17ca-0bc7-63b7-54e98bb8d66d,
2021-08-25 19:56:25.000,00000000-0000-0000-0000-00006eb7ad0e,,2021-08-25 19:56:25.000,2021-08-25 20:10:25.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-25 20:10:25.000,008d0cb8-3a43-e5f5-a8f2-170c56a75121,
2021-08-26 13:59:53.000,00000000-0000-0000-0000-00006301380d,,2021-08-26 13:59:53.000,2021-08-26 14:05:53.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-26 14:05:53.000,2e1fc482-48a8-714b-5df4-9c597beee063,
2021-08-24 17:16:20.000,00000000-0000-0000-0000-000076b0507b,,2021-08-24 17:16:20.000,2021-08-24 17:18:20.000,40003,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-24 17:18:20.000,fdafc0d9-cb48-a5d4-b426-4322a88999f8,
2021-08-24 17:57:20.000,00000000-0000-0000-0000-000076b0507b,,2021-08-24 17:57:20.000,2021-08-24 17:58:20.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-24 17:58:20.000,1bff0b78-ae8f-4ac5-0a78-901861f6f489,
2021-08-24 19:45:20.000,00000000-0000-0000-0000-000076b0507b,,2021-08-24 19:45:20.000,2021-08-24 19:46:20.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-24 19:46:20.000,313563e5-d042-c549-eb50-ec602f981345,
2021-08-24 21:17:20.000,00000000-0000-0000-0000-000076b0507b,,2021-08-24 21:17:20.000,2021-08-24 21:17:50.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-24 21:17:50.000,e98d85df-bc8f-9957-c0d9-2f0f7046751d,
2021-08-25 14:14:25.000,00000000-0000-0000-0000-00006eb7ad0e,,2021-08-25 14:14:25.000,2021-08-25 14:16:25.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-25 14:16:25.000,d38ae942-3307-47e0-bfae-6420f0b97c24,
2021-08-25 14:53:25.000,00000000-0000-0000-0000-00006eb7ad0e,,2021-08-25 14:53:25.000,2021-08-25 15:11:25.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-25 15:11:25.000,8a8ba173-5fc4-0f4f-dc5e-c3a7b9bc38ac,
2021-08-25 15:30:25.000,00000000-0000-0000-0000-00006eb7ad0e,,2021-08-25 15:30:25.000,2021-08-25 16:02:25.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-25 16:02:25.000,d568643c-de9c-90f0-a865-2e4d3790292a,
2021-08-25 16:39:25.000,00000000-0000-0000-0000-00006eb7ad0e,,2021-08-25 16:39:25.000,2021-08-25 16:55:25.000,40004,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-25 16:55:25.000,54abdd0f-4b37-48d8-ba44-9f63dc72d4ef,
2021-08-25 17:37:25.000,00000000-0000-0000-0000-00006eb7ad0e,,2021-08-25 17:37:25.000,2021-08-25 17:53:25.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-25 17:53:25.000,43e80cc7-ad08-5534-b253-fa6767dcdc66,
2021-08-26 14:25:53.000,00000000-0000-0000-0000-00006301380d,,2021-08-26 14:25:53.000,2021-08-26 14:26:53.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-26 14:26:53.000,ef7c63f8-6cd2-ae49-789c-52ea80371741,
2021-08-26 14:42:53.000,00000000-0000-0000-0000-00006301380d,,2021-08-26 14:42:53.000,2021-08-26 14:58:53.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-26 14:58:53.000,81e2b65c-1c50-1b35-34ad-c7d87e784cab,
2021-08-25 18:42:25.000,00000000-0000-0000-0000-00006eb7ad0e,,2021-08-25 18:42:25.000,2021-08-25 18:43:25.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-25 18:43:25.000,b2f57464-0980-d039-57a7-156b4106b36b,
2021-08-25 19:27:25.000,00000000-0000-0000-0000-00006eb7ad0e,,2021-08-25 19:27:25.000,2021-08-25 19:28:25.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-25 19:28:25.000,04e19546-6855-1291-a5f0-5d823a937d20,
2021-08-26 15:24:53.000,00000000-0000-0000-0000-00006301380d,,2021-08-26 15:24:53.000,2021-08-26 15:32:53.000,40004,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-26 15:32:53.000,2bfd15af-7c76-8ee4-2bca-b3849b322ae2,
2021-08-25 20:10:25.000,00000000-0000-0000-0000-00006eb7ad0e,,2021-08-25 20:10:25.000,2021-08-25 20:11:41.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-25 20:11:41.000,ae6c080e-a7b3-5476-9926-31f49fdc411e,
2021-08-26 14:05:53.000,00000000-0000-0000-0000-00006301380d,,2021-08-26 14:05:53.000,2021-08-26 14:06:53.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-26 14:06:53.000,4e2f62ef-a829-c345-e830-793d47717719,
2021-08-26 14:26:53.000,00000000-0000-0000-0000-00006301380d,,2021-08-26 14:26:53.000,2021-08-26 14:27:53.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-26 14:27:53.000,0a36cebd-9996-80da-5499-7825badf3e69,
2021-08-26 14:58:53.000,00000000-0000-0000-0000-00006301380d,,2021-08-26 14:58:53.000,2021-08-26 14:59:53.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-26 14:59:53.000,5c352b32-3c82-c40a-c2b2-891224ffeac5,
2021-08-26 15:32:53.000,00000000-0000-0000-0000-00006301380d,,2021-08-26 15:32:53.000,2021-08-26 15:35:53.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-26 15:35:53.000,b7dac2c0-9ffb-2100-3942-9f5395a58a47,
2021-08-26 16:36:53.000,00000000-0000-0000-0000-00006301380d,,2021-08-26 16:36:53.000,2021-08-26 16:41:53.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-26 16:41:53.000,13dcfe9f-ffcd-aa79-cdd8-e053d601b0c3,
2021-08-26 16:41:53.000,00000000-0000-0000-0000-00006301380d,,2021-08-26 16:41:53.000,2021-08-26 16:55:53.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-26 16:55:53.000,f761b4ff-2375-ccd2-75b0-feea2d6316f5,
2021-08-26 19:11:53.000,00000000-0000-0000-0000-00006301380d,,2021-08-26 19:11:53.000,2021-08-26 19:20:53.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-26 19:20:53.000,b6cdd7df-3774-fb89-a97d-28f013a16657,
2021-08-26 19:54:53.000,00000000-0000-0000-0000-00006301380d,,2021-08-26 19:54:53.000,2021-08-26 20:11:53.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-26 20:11:53.000,98a587ad-7485-b895-f159-c12e9c7d083c,
2021-08-26 19:10:53.000,00000000-0000-0000-0000-00006301380d,,2021-08-26 19:10:53.000,2021-08-26 19:11:53.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-26 19:11:53.000,714b6228-143e-4a89-be45-ea8d1a368b43,
2021-08-26 20:49:53.000,00000000-0000-0000-0000-00006301380d,,2021-08-26 20:49:53.000,2021-08-26 20:50:53.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-26 20:50:53.000,b15c5061-cd21-39e2-7651-bdc3f9e39eaf,
2021-08-27 09:02:45.000,00000000-0000-0000-0000-0000253b0785,,2021-08-27 09:02:45.000,2021-08-27 09:12:45.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-27 09:12:45.000,9bcc5cd8-7a5c-2407-9e86-8a8fc6a922a3,
2021-08-27 09:25:45.000,00000000-0000-0000-0000-0000253b0785,,2021-08-27 09:25:45.000,2021-08-27 09:38:45.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-27 09:38:45.000,6d6878c5-8c7b-6537-e098-2227cb1f78b4,
2021-08-26 19:52:53.000,00000000-0000-0000-0000-00006301380d,,2021-08-26 19:52:53.000,2021-08-26 19:54:53.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-26 19:54:53.000,8fef1e5e-a8b9-58cf-b35c-8cfba20ec74f,
2021-08-27 10:00:45.000,00000000-0000-0000-0000-0000253b0785,,2021-08-27 10:00:45.000,2021-08-27 10:08:45.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-27 10:08:45.000,73b82460-097a-d5a3-c897-e37debbfa54d,
2021-08-27 13:18:02.000,00000000-0000-0000-0000-000022d48c3f,,2021-08-27 13:18:02.000,2021-08-27 13:30:02.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-27 13:30:02.000,726485cc-d3cb-4090-d094-d277a9bc028a,
2021-08-27 13:48:02.000,00000000-0000-0000-0000-000022d48c3f,,2021-08-27 13:48:02.000,2021-08-27 13:53:02.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-27 13:53:02.000,7a7a4017-4e8c-b172-7393-c6353cbffdd1,
2021-08-26 20:48:53.000,00000000-0000-0000-0000-00006301380d,,2021-08-26 20:48:53.000,2021-08-26 20:49:53.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-26 20:49:53.000,3c5b7bea-bc2d-189c-a26e-17cc0ec30bf8,
2021-08-27 14:43:02.000,00000000-0000-0000-0000-000022d48c3f,,2021-08-27 14:43:02.000,2021-08-27 14:54:02.000,40004,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-27 14:54:02.000,731eb186-60d4-0892-5bc3-5e4c09973613,
2021-08-27 15:20:02.000,00000000-0000-0000-0000-000022d48c3f,,2021-08-27 15:20:02.000,2021-08-27 15:21:02.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-27 15:21:02.000,857480f4-460a-5b73-6920-043b5f62d24e,
2021-08-27 16:51:02.000,00000000-0000-0000-0000-000022d48c3f,,2021-08-27 16:51:02.000,2021-08-27 16:57:02.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-27 16:57:02.000,f8063854-f0f9-08f0-4bbf-36c2c886c403,
2021-08-27 17:28:02.000,00000000-0000-0000-0000-000022d48c3f,,2021-08-27 17:28:02.000,2021-08-27 18:58:02.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-27 18:58:02.000,ed535510-89c6-73f9-837f-097319ab0289,
2021-08-27 19:10:02.000,00000000-0000-0000-0000-000022d48c3f,,2021-08-27 19:10:02.000,2021-08-27 19:25:02.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-27 19:25:02.000,daf86662-08ff-fce3-cd2f-663372ba3d54,
2021-08-27 20:27:02.000,00000000-0000-0000-0000-000022d48c3f,,2021-08-27 20:27:02.000,2021-08-27 20:43:02.000,40004,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-27 20:43:02.000,deb4fa12-cbdc-2366-35d8-48e942ea7e99,
2021-08-27 21:36:02.000,00000000-0000-0000-0000-000022d48c3f,,2021-08-27 21:36:02.000,2021-08-27 21:39:00.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-27 21:39:00.000,17e6a16d-1fa2-21bc-ab87-dfae361aea75,
2021-08-28 13:54:13.000,00000000-0000-0000-0000-0000510c3beb,,2021-08-28 13:54:13.000,2021-08-28 13:55:13.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-28 13:55:13.000,a2f5e5ff-9c70-d881-0cc0-bc2ed490e126,
2021-08-28 14:46:13.000,00000000-0000-0000-0000-0000510c3beb,,2021-08-28 14:46:13.000,2021-08-28 14:51:13.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-28 14:51:13.000,9e0126bd-85a7-5399-b000-37d7426425c4,
2021-08-28 15:51:13.000,00000000-0000-0000-0000-0000510c3beb,,2021-08-28 15:51:13.000,2021-08-28 15:54:13.000,40003,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-28 15:54:13.000,6f5ee590-8c3a-3f75-4d18-3131325d25ee,
2021-08-28 16:21:13.000,00000000-0000-0000-0000-0000510c3beb,,2021-08-28 16:21:13.000,2021-08-28 16:24:13.000,40003,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-28 16:24:13.000,e3f64bdc-929b-6bc2-1446-2f27c1612f20,
2021-08-28 16:45:13.000,00000000-0000-0000-0000-0000510c3beb,,2021-08-28 16:45:13.000,2021-08-28 16:48:13.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-28 16:48:13.000,17cd9e1e-bbf6-3cf5-8f11-6adc932a221f,
2021-08-28 17:37:13.000,00000000-0000-0000-0000-0000510c3beb,,2021-08-28 17:37:13.000,2021-08-28 17:44:13.000,40003,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-28 17:44:13.000,2b9c0bba-27e7-9a3f-1317-01399530b1e3,
2021-08-28 18:36:13.000,00000000-0000-0000-0000-0000510c3beb,,2021-08-28 18:36:13.000,2021-08-28 18:43:13.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-28 18:43:13.000,3b92f399-1f62-9ed9-ddf5-54ca3e0ec334,
2021-08-28 19:49:13.000,00000000-0000-0000-0000-0000510c3beb,,2021-08-28 19:49:13.000,2021-08-28 19:59:13.000,40004,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-28 19:59:13.000,607ab19f-55c5-6c33-8973-c90f0046e83c,
2021-08-28 20:35:13.000,00000000-0000-0000-0000-0000510c3beb,,2021-08-28 20:35:13.000,2021-08-28 21:00:13.000,40004,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-28 21:00:13.000,5d6de742-3063-0d10-4bb6-5d104785a8fd,
2021-08-28 21:21:13.000,00000000-0000-0000-0000-0000510c3beb,,2021-08-28 21:21:13.000,2021-08-28 21:22:13.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-28 21:22:13.000,8da29a1f-3485-5166-16b3-f189fa671319,
2021-08-29 14:57:37.000,00000000-0000-0000-0000-0000758158c3,,2021-08-29 14:57:37.000,2021-08-29 14:59:37.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-29 14:59:37.000,72e6b6c7-cb41-8c22-eca0-a3b1716b886e,
2021-08-29 15:24:37.000,00000000-0000-0000-0000-0000758158c3,,2021-08-29 15:24:37.000,2021-08-29 15:27:37.000,40003,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-29 15:27:37.000,d8a1ae35-bca2-db04-245c-d23ff9dae4b2,
2021-08-29 16:55:37.000,00000000-0000-0000-0000-0000758158c3,,2021-08-29 16:55:37.000,2021-08-29 17:29:37.000,40004,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-29 17:29:37.000,5c808343-9ec3-f107-cb60-69fe4e208b7c,
2021-08-29 18:01:37.000,00000000-0000-0000-0000-0000758158c3,,2021-08-29 18:01:37.000,2021-08-29 18:02:37.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-29 18:02:37.000,8a06ce0b-55b6-218b-b758-7a8ccab9e475,
2021-08-29 18:41:51.000,00000000-0000-0000-0000-00007d51c6f8,,2021-08-29 18:41:51.000,2021-08-29 18:43:51.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-29 18:43:51.000,9e3c9405-52c6-cb33-8e7e-c55bf9640102,
2021-08-29 19:43:51.000,00000000-0000-0000-0000-00007d51c6f8,,2021-08-29 19:43:51.000,2021-08-29 20:08:51.000,40004,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-29 20:08:51.000,fccd386f-170d-9b6f-1cab-80ffbccf3fe5,
2021-08-29 21:14:51.000,00000000-0000-0000-0000-00007d51c6f8,,2021-08-29 21:14:51.000,2021-08-29 21:15:51.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-29 21:15:51.000,3c0648e3-dcdf-0ba7-f605-de7f35c091c7,
2021-08-30 15:07:50.000,00000000-0000-0000-0000-00002c211057,,2021-08-30 15:07:50.000,2021-08-30 15:18:50.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-30 15:18:50.000,03c0f4b3-db41-a5c1-1036-e19f132143b5,
2021-08-30 15:39:50.000,00000000-0000-0000-0000-00002c211057,,2021-08-30 15:39:50.000,2021-08-30 15:49:50.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-30 15:49:50.000,b01c996a-7c52-861f-36f6-93d9a8895d9b,
2021-08-30 16:22:50.000,00000000-0000-0000-0000-00002c211057,,2021-08-30 16:22:50.000,2021-08-30 16:23:50.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-30 16:23:50.000,2871922c-6a1b-8847-e042-6f24e06d9ff9,
2021-08-30 17:41:34.000,00000000-0000-0000-0000-000070bc4dde,,2021-08-30 17:41:34.000,2021-08-30 17:44:34.000,40003,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-30 17:44:34.000,2f38573a-833a-6107-39dd-935e68eb53bf,
2021-08-30 18:32:34.000,00000000-0000-0000-0000-000070bc4dde,,2021-08-30 18:32:34.000,2021-08-30 18:43:34.000,40004,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-30 18:43:34.000,528fadb9-3735-2001-31be-0f9223aad9d0,
2021-08-30 20:19:34.000,00000000-0000-0000-0000-000070bc4dde,,2021-08-30 20:19:34.000,2021-08-30 20:21:34.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-30 20:21:34.000,ddf589e1-e4df-f0d3-c82a-f6ddc5c1ac4c,
2021-08-30 20:50:34.000,00000000-0000-0000-0000-000070bc4dde,,2021-08-30 20:50:34.000,2021-08-30 21:02:34.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-30 21:02:34.000,be25227f-3c73-8f26-7ef1-fadfa1603886,
2021-08-30 21:25:34.000,00000000-0000-0000-0000-000070bc4dde,,2021-08-30 21:25:34.000,2021-08-30 21:26:34.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-30 21:26:34.000,2ac50c99-d69b-3a73-083a-53490ade16f9,
2021-08-26 21:21:53.000,00000000-0000-0000-0000-00006301380d,,2021-08-26 21:21:53.000,2021-08-26 21:24:12.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-26 21:24:12.000,12aa470e-94ff-c875-aa8a-6cefad2c17ee,
2021-08-31 16:21:52.000,00000000-0000-0000-0000-00003575d577,,2021-08-31 16:21:52.000,2021-08-31 16:25:52.000,40003,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-31 16:25:52.000,97a88a81-d6ff-c046-e7c4-f6e25d591f8a,
2021-08-31 17:52:52.000,00000000-0000-0000-0000-00003575d577,,2021-08-31 17:52:52.000,2021-08-31 18:40:52.000,40004,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-31 18:40:52.000,657777da-5a4f-4734-627e-c6048726b985,
2021-08-31 20:08:52.000,00000000-0000-0000-0000-00003575d577,,2021-08-31 20:08:52.000,2021-08-31 20:09:52.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-31 20:09:52.000,8740f63f-f39b-b838-18cc-9af85c4260ac,
2021-08-27 09:22:45.000,00000000-0000-0000-0000-0000253b0785,,2021-08-27 09:22:45.000,2021-08-27 09:25:45.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-27 09:25:45.000,beaf584f-383d-44a1-3c97-a70b1c2b4d26,
2021-08-31 20:48:52.000,00000000-0000-0000-0000-00003575d577,,2021-08-31 20:48:52.000,2021-08-31 20:49:52.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-31 20:49:52.000,a4840484-fd07-c8b4-ecfd-e537a6576ac8,
2021-08-27 09:57:45.000,00000000-0000-0000-0000-0000253b0785,,2021-08-27 09:57:45.000,2021-08-27 10:00:45.000,40003,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-27 10:00:45.000,d6a0e89f-efcd-3902-d7dc-e93c24dd806d,
2021-08-27 10:13:45.000,00000000-0000-0000-0000-0000253b0785,,2021-08-27 10:13:45.000,2021-08-27 10:14:04.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-27 10:14:04.000,525490c3-c777-585a-d4e6-e216912d71bd,
2021-08-31 22:14:36.000,00000000-0000-0000-0000-000038c6b460,,2021-08-31 22:14:36.000,2021-08-31 22:18:36.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-31 22:18:36.000,4bbdc12a-cafa-772a-4140-b7279da8c738,
2021-08-31 22:56:36.000,00000000-0000-0000-0000-000038c6b460,,2021-08-31 22:56:36.000,2021-08-31 23:03:36.000,40004,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-31 23:03:36.000,4b44d08f-d3fe-ce59-bd75-c20511a8bb69,
2021-08-31 23:25:36.000,00000000-0000-0000-0000-000038c6b460,,2021-08-31 23:25:36.000,2021-08-31 23:29:36.000,40002,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-31 23:29:36.000,71d66c27-204d-1a00-dcd9-f46f5a072528,
2021-08-27 13:46:02.000,00000000-0000-0000-0000-000022d48c3f,,2021-08-27 13:46:02.000,2021-08-27 13:48:02.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-27 13:48:02.000,f25b97d0-0073-5297-12e9-5113d1dcbe50,
2021-09-01 16:00:49.000,00000000-0000-0000-0000-00001c625721,,2021-09-01 16:00:49.000,2021-09-01 16:01:49.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-09-01 16:01:49.000,82b1d331-60a9-6a23-b2dc-072b479f0d9a,
2021-08-27 14:42:02.000,00000000-0000-0000-0000-000022d48c3f,,2021-08-27 14:42:02.000,2021-08-27 14:43:02.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-27 14:43:02.000,11c8bcfe-88bf-8c7b-2df0-d6301fa30cdf,
2021-09-01 17:15:49.000,00000000-0000-0000-0000-00001c625721,,2021-09-01 17:15:49.000,2021-09-01 17:22:49.000,40003,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-09-01 17:22:49.000,b7c978b0-74bd-33d0-f2d4-109539cb4602,
2021-08-27 15:12:02.000,00000000-0000-0000-0000-000022d48c3f,,2021-08-27 15:12:02.000,2021-08-27 15:20:02.000,40003,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-27 15:20:02.000,95b2dfb2-5bb4-90a5-5c06-c910a178f82a,
2021-08-27 16:50:02.000,00000000-0000-0000-0000-000022d48c3f,,2021-08-27 16:50:02.000,2021-08-27 16:51:02.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-27 16:51:02.000,13114179-76fe-8605-564c-127587737039,
2021-09-01 18:35:49.000,00000000-0000-0000-0000-00001c625721,,2021-09-01 18:35:49.000,2021-09-01 18:41:49.000,40003,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-09-01 18:41:49.000,9b2a6366-d0d4-a03d-1910-d3b963aeb4a7,
2021-09-01 19:28:49.000,00000000-0000-0000-0000-00001c625721,,2021-09-01 19:28:49.000,2021-09-01 19:29:49.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-09-01 19:29:49.000,59e23364-7c74-0970-277a-3220da6eaf09,
2021-08-27 17:27:02.000,00000000-0000-0000-0000-000022d48c3f,,2021-08-27 17:27:02.000,2021-08-27 17:28:02.000,40001,UTC+0900,/77eTAHyDe,com.sec.android.app.shealth,2021-08-27 17:28:02.000,8855d62d-0459-841e-fc4c-fad07bfa0ee5,
