com.samsung.shealth.food_favorite,6170019,1
amount,food_type,update_time,create_time,name,unit,favoriteid,calorie,deviceuuid,pkg_name,datauuid,food_info_id
0.0,2,2021-07-18 07:08:52.942,2021-07-18 07:08:52.942,980c2612-8e8a-409c-aefe-983a685baae7,,980c2612-8e8a-409c-aefe-983a685baae7,0.0,V57RQzDK0T,com.sec.android.app.shealth,7c35a340-ccd9-4f3c-9abb-237b5dbed754,28ffcc44-90d1-471e-9ab2-1462c8ddddff,
1.0,3,2021-07-21 02:49:28.403,2021-07-21 02:49:28.403,추가백미밥,120001,3eb6fba7-9132-4b08-8139-ed7b0d6e9dba,150.0,V57RQzDK0T,com.sec.android.app.shealth,75e27220-3758-4449-bf86-78c02be7a6a9,98ebedeb-6c0f-469f-8cb4-39095e49001d,
1.0,3,2021-07-19 02:58:42.071,2021-07-19 02:58:42.071,나물비빔밥*계란후라이,120001,e19e746e-dab7-4a15-9e8b-ddbdbaf4ac0f,347.0,V57RQzDK0T,com.sec.android.app.shealth,fa7a2678-74f5-41a8-bc6a-c58f4c4b27e9,aef3a99f-e2fe-4d3c-bcc2-345ac8a84a58,
1.0,3,2021-07-21 02:46:15.765,2021-07-21 02:46:15.765,갈비탕,120001,61293b92-f16b-4836-bd79-8c98d58174c0,222.0,V57RQzDK0T,com.sec.android.app.shealth,68f03538-391b-42be-a714-a8c0706a2713,27e05158-43fa-44f9-8498-d90c409d2d9b,
1.0,3,2021-07-22 03:21:52.271,2021-07-22 03:21:52.271,들깨수제비국,120001,0e21e5de-7f50-42c3-ad75-4ae65643e564,234.0,V57RQzDK0T,com.sec.android.app.shealth,c9939fa2-a634-4a54-8960-c8842a2fea78,8daee181-6b8e-4348-b5e2-b384ff44ad4a,
1.0,3,2021-09-29 02:14:17.034,2021-09-29 02:14:17.034,고등어묵은지조림,120001,92745658-1b00-4f2b-9843-7a7b909f2eab,326.0,V57RQzDK0T,com.sec.android.app.shealth,bcf2ddca-491b-4110-a2a3-5e411c0c62d4,10878421-cc1e-4417-8a92-2479fb70d1b4,
1.0,3,2021-07-21 02:50:12.772,2021-07-21 02:50:12.772,팝만두튀김*초간장,120001,4d01ee41-4b42-4ad7-a6bd-efdc51f2dfb1,215.0,V57RQzDK0T,com.sec.android.app.shealth,e26526cf-31f2-4679-b538-32d117424e49,746c6a3a-0cfd-4645-b62b-51a05b74ee7b,
1.0,3,2021-09-29 02:19:34.986,2021-09-29 02:19:34.986,부대찌개,120001,6c3de6a5-b94e-4187-9ed8-e736aacbbef5,0.0,V57RQzDK0T,com.sec.android.app.shealth,6ae34e40-f99e-40a6-868c-8bd7d4c0e344,74e41f24-96ae-4798-9a67-3094e4b2677a,
1.0,3,2021-07-22 03:22:49.844,2021-07-22 03:22:49.844,두부계란전*부추양념장,120001,808d94d9-9cc7-4cf7-b7cb-1348ad63d4b0,210.0,V57RQzDK0T,com.sec.android.app.shealth,7321c90e-f5b1-46fe-a006-8d9731abb389,a7719b5c-3588-4f01-813f-0929c1f20c6c,
1.0,3,2021-09-29 02:14:57.205,2021-09-29 02:14:57.205,된장찌개,120001,f33d632b-828f-4936-ae41-54c2d7de1228,287.0,V57RQzDK0T,com.sec.android.app.shealth,c0f6d61c-814f-4c40-9d15-b95a63f58204,79596334-88ed-439a-92da-4a4e8457c99b,
1.0,3,2021-09-29 02:32:32.191,2021-09-29 02:32:32.191,복분자홍초,120001,bcadf6cd-6709-4eac-877d-9b2f38e0418e,45.0,V57RQzDK0T,com.sec.android.app.shealth,3ba14d50-ba27-4351-b4f8-17b12eb439b5,91f1ce6f-dc10-4267-b59d-30306a23f969,
1.0,3,2021-09-29 02:21:24.023,2021-09-29 02:21:24.023,무채나물,120001,158fcb7c-d3e1-4680-85f9-681e2450650b,0.0,V57RQzDK0T,com.sec.android.app.shealth,05180393-84f7-46f5-ad82-78f49995ef21,f59ff1f1-bf43-4261-8332-4db7bc677c20,
1.0,3,2021-09-30 05:47:30.794,2021-09-30 05:47:30.794,뚝배기불고기,120001,1beee9d5-b4a0-467c-a3b6-cfbfb3ca0cc9,347.0,V57RQzDK0T,com.sec.android.app.shealth,4f3fbe00-bdb6-4b59-b3ef-4a9c79f0d386,45e41daa-6c20-4939-96ee-f4ffe05c9166,
