com.samsung.shealth.food_frequent,6170019,1
eveningsnack_count,update_time,create_time,morningsnack_count,dinner_count,breakfast_count,deviceuuid,pkg_name,afternoonsnack_count,datauuid,food_info_id,lunch_count
0.91,2021-07-03 02:58:33.003,2021-07-03 02:58:33.003,0.91,0.91,0.91,V57RQzDK0T,com.sec.android.app.shealth,0.91,93178658-b57e-47cc-ad97-bbe91c92ec04,27868cd6-129a-4e31-b849-2a2eb1a36dda,0.91,
0.95,2021-07-03 02:58:33.001,2021-07-03 02:58:33.001,0.95,0.95,0.95,V57RQzDK0T,com.sec.android.app.shealth,0.95,72667cf0-2521-4727-99ca-033d14e6f749,ecab5ae0-a32d-4caa-b4d1-d3d76579f375,0.95,
0.87,2021-07-03 02:58:33.005,2021-07-03 02:58:33.005,0.87,0.87,0.87,V57RQzDK0T,com.sec.android.app.shealth,0.87,ed2500da-f94f-4c04-936e-a3d0a2ad0794,02d74235-6eaf-4442-b9ab-8f770f5a6533,0.87,
0.99,2021-07-03 02:58:32.998,2021-07-03 02:58:32.998,0.99,0.99,0.99,V57RQzDK0T,com.sec.android.app.shealth,0.99,a9d02df8-ed16-40c6-b03d-7ff983dfa1ee,cacad72a-581d-4290-a40f-8384fa573935,0.99,
0.63,2021-07-03 02:58:33.017,2021-07-03 02:58:33.017,0.63,0.63,0.63,V57RQzDK0T,com.sec.android.app.shealth,0.63,4a57afd2-3051-4c45-998d-04b37cf7104a,4fa5f2eb-a9ab-4eea-b875-78bfd36b9ef4,0.63,
0.75,2021-07-03 02:58:33.011,2021-07-03 02:58:33.011,0.75,0.75,0.75,V57RQzDK0T,com.sec.android.app.shealth,0.75,bc4b2a59-4eb0-4a61-8b90-85656551b230,e31fd568-da01-4862-9f6a-e827dc615f51,0.75,
0.67,2021-07-03 02:58:33.016,2021-07-03 02:58:33.016,0.67,0.67,0.67,V57RQzDK0T,com.sec.android.app.shealth,0.67,2a9f341d-16e6-4b66-8358-1b26e1058acf,328d6550-dbac-4e61-9765-952bf8dbbf58,0.67,
0.71,2021-07-03 02:58:33.013,2021-07-03 02:58:33.013,0.71,0.71,0.71,V57RQzDK0T,com.sec.android.app.shealth,0.71,c0c033db-9fb6-44a8-a4f3-8d516b1e7ec8,1c9f6e6d-0cf9-4891-8025-d8fb5781e61d,0.71,
0.0,2021-07-08 02:53:47.090,2021-07-07 10:02:25.066,0.0,0.0,2.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,f151a9dd-1d35-4199-9e39-160583b6f149,59d0f725-85c7-4273-b907-bba796a8a049,0.0,
0.0,2021-07-07 10:02:25.128,2021-07-07 10:02:25.128,0.0,0.0,1.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,35291345-f7cd-4db1-8d7c-cc3bce3e8acb,cc5f81a1-7295-4c37-8fba-1062075f6446,0.0,
0.0,2021-07-07 10:02:25.107,2021-07-07 10:02:25.107,0.0,0.0,1.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,fed475d5-61ba-4e25-9512-cc56019fcb4c,6f01c0f2-c759-4caa-9710-20f9dd0597c0,0.0,
0.0,2021-09-30 05:50:48.861,2021-07-08 02:59:15.464,0.0,1.0,3.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,b1f2b711-7c0f-4661-af56-522934d6a88f,e538f267-2f7a-4b2f-af84-aa9c955d5d9e,6.0,
0.0,2021-07-08 02:59:15.487,2021-07-08 02:59:15.487,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,51f13818-290a-44bc-b86f-e25b8d45c991,a7a59830-d1b7-4095-8f1c-92baf2ab75a1,1.0,
0.0,2021-07-13 05:16:53.518,2021-07-13 05:16:53.518,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,1fc817a7-8f9f-4fa0-bd8b-9e8096822b8b,de2711b2-99eb-4003-ba77-6af83ff3e4ca,1.0,
0.0,2021-09-30 05:50:48.781,2021-07-08 02:59:15.421,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,0f642cd8-e804-44c5-a6f6-44960320c94e,67dcd0d1-afa5-4ef4-b92b-d2564e930385,2.0,
0.0,2021-07-07 10:02:25.090,2021-07-07 10:02:25.090,0.0,0.0,1.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,4c5e6054-7265-4e97-87d7-f3cf183051f4,6f9d9a12-eff1-487e-8046-a383faf9f2ec,0.0,
1.0,2021-07-08 12:09:05.930,2021-07-08 12:09:05.930,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,cccc41dd-f18a-4fef-980a-367550cb2585,56c99715-d974-4807-a1c8-843a748fd391,0.0,
0.0,2021-07-14 05:40:12.883,2021-07-14 05:40:12.883,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,158ed232-25b5-4b77-9f53-bee1aa8a160f,6a26ed99-b9d3-4a6d-aefc-2ca2dc8ab966,1.0,
0.0,2021-07-08 12:07:39.510,2021-07-08 12:07:39.510,0.0,1.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,3324a018-52f6-4633-8c19-a8808b8977fd,cb4bc179-c733-4209-9587-7cb8525c6e96,0.0,
