com.samsung.health.food_info,6170019,6
potassium,vitamin_a,vitamin_c,vitamin_d,cholesterol,description,custom,provider_food_id,metric_serving_amount,sodium,dietary_fiber,total_fat,update_time,create_time,monosaturated_fat,protein,polysaturated_fat,iron,name,sugar,added_sugar,calcium,calorie,serving_description,info_provider,deviceuuid,metric_serving_unit,saturated_fat,trans_fat,pkg_name,carbohydrate,unit_count_per_calorie,datauuid,default_number_of_serving_unit
208.0,0.0,0.0,0.0,0.0,"1715 kcal, 1058g당",,fatsecret-5085066,210,273.0,3.9,1.98,2021-07-08 02:53:47.022,2021-07-07 10:02:25.003,0.565,8.82,0.793,20.0,잡곡밥,0.1,,1.0,340.0,공기,,V57RQzDK0T,g,0.342,,com.sec.android.app.shealth,73.47,0.61764705,59d0f725-85c7-4273-b907-bba796a8a049,1,
0.0,0.0,0.0,0.0,0.0,"78.0 kcal, 1",,quickinput-ae858aae-2077-48fa-b1d3-bce70942f8b7,1,0.0,0.0,0.0,2021-07-08 02:59:15.269,2021-07-08 02:58:29.210,0.0,0.0,0.0,0.0,치커리참깨소스무침,0.0,0.0,0.0,78.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,a005aea5-c0cc-4cf0-a7fd-5f6f5d0d12cf,1,
385.0,159.0,1.0,0.0,240.0,"515 kcal, 169 g당",,samsungosp-031004,169,1252.0,3.66,20.599,2021-07-03 02:58:32.953,2021-07-03 02:58:32.953,2.19,15.992,0.8,2.0,라면,0.0,0.0,42.0,515.0,인분,,V57RQzDK0T,g,1.57,0.0,com.sec.android.app.shealth,73.9,0.32815534,a5be54b0-eed6-46d8-b3dc-f293afc7921c,1,
0.0,0.0,0.0,0.0,0.0,"215.0 kcal, 1",,quickinput-f766dc16-6358-416f-be2d-975637aa32a2,1,0.0,0.0,0.0,2021-07-08 02:59:15.106,2021-07-08 02:57:02.094,0.0,0.0,0.0,0.0,남도떡갈비구이*새싹,0.0,0.0,0.0,215.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,da8000c4-b7d9-4c4a-bf5d-108b49ee2362,1,
0.0,0.0,0.0,0.0,0.0,"210.0 kcal, 1",,quickinput-0830e6fd-08c5-43a2-81f0-1355809f7809,1,0.0,0.0,0.0,2021-07-08 02:59:15.141,2021-07-08 02:57:33.133,0.0,0.0,0.0,0.0,아욱국,0.0,0.0,0.0,210.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,a7a59830-d1b7-4095-8f1c-92baf2ab75a1,1,
0.0,0.0,0.0,0.0,0.0,"345.0 kcal, 1",,quickinput-120c3325-77ac-43c4-8e15-7b2019e75ce7,1,0.0,0.0,0.0,2021-07-13 05:16:53.266,2021-07-13 05:13:07.440,0.0,0.0,0.0,0.0,고메치즈함박*파인애플,0.0,0.0,0.0,345.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,f336cf0b-7add-4fc6-970c-8caed03b44b4,1,
104.0,40.0,4.0,0.0,0.0,"55 kcal, 136g당",,fatsecret-6277388,50,145.0,1.4,0.54,2021-07-07 10:02:25.004,2021-07-07 10:02:25.004,0.178,0.58,0.177,4.0,호박나물,1.58,,1.0,20.0,소접시,,V57RQzDK0T,g,0.125,,com.sec.android.app.shealth,4.0,2.5,6f01c0f2-c759-4caa-9710-20f9dd0597c0,1,
116.0,0.0,0.0,0.0,0.0,"466 kcal, 326g당",,fatsecret-5255510,210,5.0,0.8,1.0,2021-07-03 03:02:05.837,2021-07-03 03:02:05.837,0.344,5.71,0.325,5.0,밥,0.0,,1.0,300.0,공기,,V57RQzDK0T,g,0.224,,com.sec.android.app.shealth,65.15,0.7,78470c9c-85e5-481a-a71a-2cc7bdadee59,1,
794.0,2.0,2.0,0.0,85.0,"3557 kcal, 1387g당",,fatsecret-5085662,200,526.0,6.1,10.47,2021-07-08 12:07:39.383,2021-07-08 12:07:19.211,2.652,25.01,4.661,48.0,콩국수,2.2,,9.0,513.0,인분 (200 g),,V57RQzDK0T,g,2.059,0.062,com.sec.android.app.shealth,81.4,0.39009288,cb4bc179-c733-4209-9587-7cb8525c6e96,1,
420.0,386.0,14.0,0.0,79.0,"445 kcal, 191 g당",,samsungosp-016001,190,662.0,3.31,12.765,2021-07-03 02:58:32.956,2021-07-03 02:58:32.956,2.93,10.656,4.41,3.0,김밥,0.0,0.0,42.0,444.8,인분,,V57RQzDK0T,g,1.61,0.0,com.sec.android.app.shealth,71.2,0.4271583,f9bf6dd1-d21c-43af-b5b4-78c6c2b24283,1,
0.0,0.0,0.0,0.0,0.0,"187.0 kcal, 1",,quickinput-0d1f80d0-2e4d-40ab-b844-88a1bae01135,1,0.0,0.0,0.0,2021-09-30 05:50:48.513,2021-07-08 02:57:58.729,0.0,0.0,0.0,0.0,야채계란찜,0.0,0.0,0.0,187.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,67dcd0d1-afa5-4ef4-b92b-d2564e930385,1,
0.0,0.0,0.0,0.0,0.0,"326.0 kcal, 1",,quickinput-991ff735-0d1d-49a1-b66b-bf561a57b911,1,0.0,0.0,0.0,2021-07-14 05:40:12.721,2021-07-14 05:36:13.523,0.0,0.0,0.0,0.0,삼치구이*와사비장,0.0,0.0,0.0,326.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,d12af88c-28ec-4e6b-a10c-02a32953de91,1,
429.0,6.0,17.0,0.0,20.0,"1519 kcal, 1840g당",,fatsecret-5196395,200,720.0,2.5,7.57,2021-07-08 02:53:47.053,2021-07-08 02:53:47.053,3.289,14.32,1.39,12.0,육개장,1.45,,4.0,165.0,인분 (200 g),,V57RQzDK0T,g,2.083,,com.sec.android.app.shealth,10.45,1.2130177,26b51da9-0366-4100-8851-7aa20851eab1,1,
0.0,0.0,0.0,0.0,0.0,"210.0 kcal, 1",,quickinput-7af724aa-7898-40b2-9662-8d4fa51c6c6b,1,0.0,0.0,0.0,2021-07-13 05:16:53.383,2021-07-13 05:14:54.454,0.0,0.0,0.0,0.0,브로콜리크림스프,0.0,0.0,0.0,210.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,c5bf1562-e461-4048-8119-0fac0ae274e6,1,
98.0,2.0,13.0,0.0,0.0,"60 kcal, 189g당",,fatsecret-5078754,38,232.0,0.8,0.1,2021-07-08 12:07:39.462,2021-07-08 12:07:19.211,0.019,0.56,0.045,2.0,열무김치,1.06,,2.0,12.0,인분 (38 g),,V57RQzDK0T,g,0.02,,com.sec.android.app.shealth,2.61,3.1578948,812db775-5909-4ee3-9678-9df2800befa3,1,
0.0,0.0,0.0,0.0,0.0,"20.0 kcal, 1",,quickinput-82db22be-6c9d-4c06-b806-80c92083f0e8,1,0.0,0.0,0.0,2021-09-30 05:50:48.557,2021-07-08 02:58:44.064,0.0,0.0,0.0,0.0,포기김치,0.0,0.0,0.0,20.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,e538f267-2f7a-4b2f-af84-aa9c955d5d9e,1,
0.0,0.0,0.0,0.0,0.0,"247.0 kcal, 1",,quickinput-e33549a7-772a-4060-9618-7185ce0d91ef,1,0.0,0.0,0.0,2021-07-14 05:40:12.651,2021-07-14 05:37:35.641,0.0,0.0,0.0,0.0,떡갈비피망조림,0.0,0.0,0.0,247.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,f5cf8563-019f-4e34-87d5-996c31ca434d,1,
82.0,1.0,6.0,0.0,0.0,"46 kcal, 134g당",,fatsecret-5049728,70,1.0,0.7,0.15,2021-07-08 12:09:05.892,2021-07-08 12:08:50.187,0.07,0.37,0.023,1.0,자두,5.18,,0.0,24.0,개,,V57RQzDK0T,g,0.009,,com.sec.android.app.shealth,5.97,2.9166667,56c99715-d974-4807-a1c8-843a748fd391,1,
0.0,0.0,0.0,0.0,0.0,"300.0 kcal, 1",,quickinput-6573a1c6-f1e5-4ed1-a2fa-47be26c1a84b,1,0.0,0.0,0.0,2021-07-19 02:57:30.746,2021-07-19 02:54:53.791,0.0,0.0,0.0,0.0,쌀밥/누룽지,0.0,0.0,0.0,300.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,43c9586e-d9fd-44c1-9aca-c0e6d3339a05,1,
0.0,0.0,0.0,0.0,0.0,"65.0 kcal, 1",,quickinput-1d8d023b-811e-4dbf-b9e1-b3b72467d153,1,0.0,0.0,0.0,2021-07-14 05:41:16.438,2021-07-14 05:40:47.571,0.0,0.0,0.0,0.0,포도주스,0.0,0.0,0.0,65.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,30ca09d2-f433-4597-9094-bf85f37025e3,1,
0.0,0.0,0.0,0.0,0.0,"215.0 kcal, 1",,quickinput-47d6137e-32b1-4f48-aa55-7b914ef511cf,1,0.0,0.0,0.0,2021-07-13 05:16:53.420,2021-07-13 05:13:37.414,0.0,0.0,0.0,0.0,투움바파스타,0.0,0.0,0.0,215.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,d1c8d27a-c5f4-4775-a5d2-3add279b39c4,1,
67.0,10.0,0.0,0.0,210.0,"102 kcal, 53g당",,fatsecret-3096,46,238.0,0.0,6.76,2021-07-03 03:02:05.839,2021-07-03 03:02:05.839,2.754,6.24,1.214,5.0,계란후라이,0.38,,2.0,89.0,개 대형,,V57RQzDK0T,g,1.88,,com.sec.android.app.shealth,0.43,0.5135135,69d2985e-f275-418e-80ec-aeb15763a906,1,
0.0,0.0,0.0,0.0,0.0,"245.0 kcal, 1",,quickinput-0ba1355f-8475-43a9-a83d-1570cfd9c23c,1,0.0,0.0,0.0,2021-07-19 03:02:31.548,2021-07-19 02:59:13.291,0.0,0.0,0.0,0.0,언양식바싹불고기,0.0,0.0,0.0,245.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,5eac8fe9-4d46-4efe-adb0-dc392bc72696,1,
0.0,0.0,0.0,0.0,0.0,"78.0 kcal, 1",,quickinput-7a22cdb5-41b4-4685-9fce-e5d8609e5f34,1,0.0,0.0,0.0,2021-07-19 02:57:30.656,2021-07-19 02:56:20.921,0.0,0.0,0.0,0.0,무말랭이무침,0.0,0.0,0.0,78.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,46060e7d-d002-4947-83ad-0eccd5c28a40,1,
0.0,0.0,0.0,0.0,0.0,"321.0 kcal, 1",,quickinput-743e0da3-5bb5-4e54-a0d0-2f9bc06b838d,1,0.0,0.0,0.0,2021-07-14 05:40:12.615,2021-07-14 05:36:46.593,0.0,0.0,0.0,0.0,돈육김치찌개,0.0,0.0,0.0,321.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,6a26ed99-b9d3-4a6d-aefc-2ca2dc8ab966,1,
0.0,0.0,0.0,0.0,0.0,"300.0 kcal, 1",,quickinput-6e6c44c0-a412-4da3-b1e0-66ebadbadbbb,1,0.0,0.0,0.0,2021-09-29 02:22:40.760,2021-07-21 02:46:53.815,0.0,0.0,0.0,0.0,잡곡밥,0.0,0.0,0.0,300.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,6751410e-9887-4850-8d72-300b12f8cedf,1,
0.0,0.0,0.0,0.0,0.0,"25.0 kcal, 1",,quickinput-a3df3684-8249-4658-a11f-e01b1b5dffe8,1,0.0,0.0,0.0,2021-07-13 05:16:53.484,2021-07-13 05:15:57.251,0.0,0.0,0.0,0.0,피클,0.0,0.0,0.0,25.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,e09daab4-f26e-463d-87a0-f9e6049b8bab,1,
0.0,0.0,0.0,0.0,0.0,"25.0 kcal, 1",,quickinput-ab34e7ff-888a-4901-823e-ca9e71eabd9f,1,0.0,0.0,0.0,2021-07-13 05:16:53.309,2021-07-13 05:15:40.702,0.0,0.0,0.0,0.0,그린샐러드*유자D,0.0,0.0,0.0,25.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,7819ddea-9726-4a5d-8850-8f76e6f94ae2,1,
0.0,0.0,0.0,0.0,0.0,"345.0 kcal, 1",,quickinput-ec68f605-89e8-40ee-bd8d-f5361ad8a27c,1,0.0,0.0,0.0,2021-07-08 02:59:15.222,2021-07-08 02:56:15.024,0.0,0.0,0.0,0.0,참치생야채비빔밥,0.0,0.0,0.0,345.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,c3dcb7d6-dbee-41ad-a280-bb9c02b5b38c,1,
0.0,0.0,0.0,0.0,0.0,"78.0 kcal, 1",,quickinput-0373db80-a5d6-437d-95b3-bf58d92a85ea,1,0.0,0.0,0.0,2021-07-19 03:02:31.639,2021-07-19 03:00:28.917,0.0,0.0,0.0,0.0,탕평채,0.0,0.0,0.0,78.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,520f3df2-55ed-4daa-9818-65c70c56ff40,1,
0.0,0.0,0.0,0.0,0.0,"78.0 kcal, 1",,quickinput-2d83f991-deb8-40d8-9d36-b2014f3abf85,1,0.0,0.0,0.0,2021-07-14 05:40:12.684,2021-07-14 05:38:01.640,0.0,0.0,0.0,0.0,미나리숙주무침,0.0,0.0,0.0,78.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,34c4a45c-170a-4cf0-9749-4467369e7903,1,
0.0,0.0,0.0,0.0,0.0,"20.0 kcal, 1",,quickinput-76fb9a74-57b8-45c8-8397-599054cdadbd,1,0.0,0.0,0.0,2021-09-29 02:18:58.289,2021-07-14 05:38:27.609,0.0,0.0,0.0,0.0,알타리김치,0.0,0.0,0.0,20.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,bf751eca-754c-48df-a742-e26da4f50874,1,
0.0,0.0,0.0,0.0,0.0,"47.0 kcal, 1",,quickinput-05aa222b-11c6-408c-a52a-b171b12c816d,1,0.0,0.0,0.0,2021-07-21 02:53:01.122,2021-07-21 02:50:43.169,0.0,0.0,0.0,0.0,아삭이고추양파무침,0.0,0.0,0.0,47.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,577736c0-f94f-445e-a73a-3bab6e13d189,1,
0.0,0.0,0.0,0.0,0.0,"45.0 kcal, 1",,quickinput-3f89eb42-d880-4bc7-b180-eb437ab45b5a,1,0.0,0.0,0.0,2021-07-08 03:01:01.926,2021-07-08 03:00:00.816,0.0,0.0,0.0,0.0,아이스경단,0.0,0.0,0.0,45.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,9a637255-f18a-4685-8ec4-34f7e22d2cb9,1,
0.0,0.0,0.0,0.0,0.0,"245.0 kcal, 1",,quickinput-7d3c66d0-cc93-434e-95eb-8d1db8d92869,1,0.0,0.0,0.0,2021-07-21 02:53:01.077,2021-07-21 02:49:07.969,0.0,0.0,0.0,0.0,물냉면,0.0,0.0,0.0,245.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,54f5d519-8e35-4ddb-aae7-b28088216a5e,1,
0.0,0.0,0.0,0.0,0.0,"266.0 kcal, 1",,quickinput-05313857-3dca-43d2-9b3c-910a12d5c340,1,0.0,0.0,0.0,2021-07-19 02:57:30.795,2021-07-19 02:55:21.735,0.0,0.0,0.0,0.0,옹심이감자국,0.0,0.0,0.0,266.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,38cf52fd-6f5c-493c-a2ae-21b9a5dc1383,1,
0.0,0.0,0.0,0.0,0.0,"347.0 kcal, 1",,quickinput-df13b0a7-f7c5-473b-96d1-42b5c4c7a265,1,0.0,0.0,0.0,2021-07-13 05:16:53.348,2021-07-13 05:14:22.818,0.0,0.0,0.0,0.0,미니갈릭야채볶음밥,0.0,0.0,0.0,347.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,de2711b2-99eb-4003-ba77-6af83ff3e4ca,1,
0.0,0.0,0.0,0.0,0.0,"47.0 kcal, 1",,quickinput-5f925225-294e-468e-b90c-b328493a0811,1,0.0,0.0,0.0,2021-07-22 03:28:07.334,2021-07-22 03:23:10.999,0.0,0.0,0.0,0.0,숙주미나리무침,0.0,0.0,0.0,47.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,b5728318-2aee-4681-ad26-2a3e79898fc5,1,
0.0,0.0,0.0,0.0,0.0,"350.0 kcal, 1",,quickinput-69a86d01-ae01-4bdd-9dff-1d1def0fe783,1,0.0,0.0,0.0,2021-07-22 03:21:27.698,2021-07-22 03:20:59.229,0.0,0.0,0.0,0.0,토종닭백숙,0.0,0.0,0.0,350.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,7071524c-c98d-4b31-a618-1bbdaf44202c,1,
693.0,14.0,6.0,40.0,120.0,"1490 kcal, 786g당",,fatsecret-5468718,200,822.0,0.0,25.19,2021-07-18 07:07:29.478,2021-07-18 07:07:29.478,9.569,35.18,6.841,12.0,고등어구이,0.18,,2.0,379.0,인분 (200 g),,V57RQzDK0T,g,5.809,,com.sec.android.app.shealth,0.7,0.5263158,bbeab744-0456-4885-afe4-fd456def8df3,1,
0.0,0.0,0.0,0.0,0.0,"210.0 kcal, 1",,quickinput-3930f701-171c-4665-a92d-03e6feb73555,1,0.0,0.0,0.0,2021-07-19 03:02:31.457,2021-07-19 02:59:36.199,0.0,0.0,0.0,0.0,바지락아욱국,0.0,0.0,0.0,210.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,0d61f868-489b-4d57-ba24-a8321ecd29f5,1,
0.0,0.0,0.0,0.0,0.0,"268.0 kcal, 1",,quickinput-c46e0c70-3dbb-4969-8646-ecf6a852ce7d,1,0.0,0.0,0.0,2021-09-29 02:18:58.183,2021-09-29 02:15:23.412,0.0,0.0,0.0,0.0,미트볼피망볶음,0.0,0.0,0.0,268.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,7c264e85-9b9c-4f3d-9c2d-6f06fe950c03,1,
0.0,0.0,0.0,0.0,0.0,"300.0 kcal, 1",,quickinput-c1159501-8190-413b-904e-6f2f8125a162,1,0.0,0.0,0.0,2021-07-22 03:28:07.475,2021-07-14 05:37:05.692,0.0,0.0,0.0,0.0,흑미밥,0.0,0.0,0.0,300.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,e07621b5-eed7-4f9e-850f-78108f7eef36,1,
0.0,0.0,0.0,0.0,0.0,"345.0 kcal, 1",,quickinput-ecda6b8a-1b8c-45dc-ba15-292edb80350e,1,0.0,0.0,0.0,2021-09-29 02:18:58.342,2021-09-29 02:13:33.914,0.0,0.0,0.0,0.0,콩나물영양밥*양념장,0.0,0.0,0.0,345.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,438844a2-0966-4a72-9f1a-21377766c86b,1,
0.0,0.0,0.0,0.0,0.0,"0.0 kcal, 1",,quickinput-65937fc7-9302-4d8e-8b6b-a241b90617a8,1,0.0,0.0,0.0,2021-09-29 02:22:40.858,2021-09-29 02:21:56.742,0.0,0.0,0.0,0.0,미역줄기볶음,0.0,0.0,0.0,0.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,d6c55ca0-7dcd-4999-940a-8d3dc84725aa,1,
0.0,0.0,0.0,0.0,0.0,"10.0 kcal, 1",,quickinput-7d912172-2e33-4a9c-a5a8-bd17ff6bd202,1,0.0,0.0,0.0,2021-07-21 02:48:12.109,2021-07-21 02:47:20.035,0.0,0.0,0.0,0.0,고추,0.0,0.0,0.0,10.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,d2a853ae-e626-4377-96d9-b47bc3fa51be,1,
0.0,0.0,0.0,0.0,0.0,"65.0 kcal, 1",,quickinput-8ac0b6a5-e1a4-4e07-855e-ee25acf11216,1,0.0,0.0,0.0,2021-09-29 02:18:58.239,2021-09-29 02:16:50.619,0.0,0.0,0.0,0.0,식혜,0.0,0.0,0.0,65.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,3c87c84e-2613-4221-b6b3-d6c8ddcb4c1b,1,
,0.0,0.0,0.0,0.0,"500 kcal, 1봉지 (120g)당",,fatsecret-3733717,120,1880.0,,16.0,2021-07-18 07:08:52.836,2021-07-18 07:08:52.836,,12.0,,0.0,진라면 매운맛 (120g)(오뚜기),4.6,,0.0,500.0,인분,,V57RQzDK0T,g,8.0,,com.sec.android.app.shealth,77.0,0.24,28ffcc44-90d1-471e-9ab2-1462c8ddddff,1,
0.0,0.0,0.0,0.0,0.0,"4.0 kcal, 1",,quickinput-0a57297c-2432-474b-ad51-c626128462d1,1,0.0,0.0,0.0,2021-07-21 02:53:01.164,2021-07-21 02:51:04.244,0.0,0.0,0.0,0.0,우엉차,0.0,0.0,0.0,4.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,d0c1bdc3-5fc1-49b2-8036-550a9d16b0b5,1,
0.0,0.0,0.0,0.0,0.0,"47.0 kcal, 1",,quickinput-21514f9e-b378-4ecb-a70a-57ff2255a609,1,0.0,0.0,0.0,2021-09-30 05:50:48.428,2021-09-29 02:32:09.089,0.0,0.0,0.0,0.0,당근숙주나물,0.0,0.0,0.0,47.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,4e7fd17b-2bb3-45f0-b824-03e52da11514,1,
0.0,0.0,0.0,0.0,0.0,"347.0 kcal, 1",,quickinput-6c200e2e-bd6e-4332-8494-144d4c01202e,1,0.0,0.0,0.0,2021-07-19 03:02:31.417,2021-07-19 02:58:42.060,0.0,0.0,0.0,0.0,나물비빔밥*계란후라이,0.0,0.0,0.0,347.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,aef3a99f-e2fe-4d3c-bcc2-345ac8a84a58,1,
0.0,0.0,0.0,0.0,0.0,"54.0 kcal, 1",,quickinput-ce16549c-70e2-4bea-b908-e61c2c6e39da,1,0.0,0.0,0.0,2021-07-22 03:28:07.281,2021-07-22 03:23:37.702,0.0,0.0,0.0,0.0,땅콩연근조림,0.0,0.0,0.0,54.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,600ad85c-2600-4bf0-914f-172e26717ded,1,
