com.samsung.shealth.tracker.pedometer_step_count,6170019,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
11595,4,0,17,2021-10-25 00:25:00.000,,,2021-10-25 00:25:53.296,2021-10-25 00:25:53.296,17,1.0650631,12.349976,0.6133537,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-10-25 00:26:00.000,902c879d-903a-4762-b6b1-d48ea4519410,
8278,4,0,14,2021-10-25 00:31:00.000,,,2021-10-25 00:32:15.679,2021-10-25 00:32:15.679,14,1.2767193,10.56958,0.49290466,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-10-25 00:32:00.000,e256c5a5-5b74-4e42-9ca5-efd3337dfe5c,
5710,4,0,8,2021-10-25 00:40:00.000,,,2021-10-25 00:41:29.940,2021-10-25 00:41:29.940,8,1.0299776,5.881592,0.28585815,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-10-25 00:41:00.000,e00994ff-f3b7-4f0b-8779-c8808705ddad,
4946,4,0,9,2021-10-25 00:36:00.000,,,2021-10-25 00:37:50.822,2021-10-25 00:37:50.822,9,1.3828125,6.840454,0.3160782,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-10-25 00:37:00.000,0e36522a-936e-4bf0-8ece-902a81c84619,
13467,4,0,22,2021-10-25 00:42:00.000,,,2021-10-25 00:44:06.674,2021-10-25 00:44:06.674,22,1.2093328,16.287231,0.78349304,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-10-25 00:43:00.000,e107c59c-725a-406b-b6e9-43e81bfb2cb2,
21984,4,0,42,2021-10-25 00:58:00.000,,,2021-10-25 00:58:46.203,2021-10-25 00:58:46.203,42,1.4694146,32.305054,1.4688263,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-10-25 00:59:00.000,09bb9619-e207-4de2-a0a5-a1eed6d3d58d,
5585,4,0,8,2021-10-25 00:34:00.000,,,2021-10-25 00:34:50.984,2021-10-25 00:34:50.984,8,1.0620435,5.9315186,0.28448105,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-10-25 00:35:00.000,a97ca8d7-e00b-4a78-a0ac-960fb1bcf05e,
5000,4,0,8,2021-10-25 00:59:00.000,,,2021-10-25 01:00:26.948,2021-10-25 01:00:26.948,8,1.2133069,6.0666504,0.28108978,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-10-25 01:00:00.000,045a32bd-4732-4cb3-aaf2-e88ed2b6b9d6,
5550,4,0,9,2021-10-25 00:45:00.000,,,2021-10-25 00:53:39.001,2021-10-25 00:53:39.001,9,1.2281114,6.8168945,0.31640625,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-10-25 00:46:00.000,0f1d77e9-78b8-46f8-9f5b-e24d935c8f80,
55282,4,0,103,2021-10-25 01:17:00.000,,,2021-10-25 01:24:17.663,2021-10-25 01:24:17.663,103,1.4349563,79.32861,3.6013336,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-10-25 01:18:00.000,5bb37a41-17bb-4141-9e3c-7b0d3c07e2b0,
