com.samsung.shealth.tracker.pedometer_day_summary,6170019,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
424,9a471d9f-71ee-4737-a59a-fb72a3982423.binning_data.json,241379,6000,0,2021-07-03 15:08:53.277,com.sec.android.app.shealth,2021-07-03 15:08:53.277,,1.3228152,319.3,14.985175,424,V57RQzDK0T,com.sec.android.app.shealth,0,9a471d9f-71ee-4737-a59a-fb72a3982423.achievement.json,9a471d9f-71ee-4737-a59a-fb72a3982423,1625270400000,
859,4d0e88b2-f004-4ee5-9629-6ec222a0cd4f.binning_data.json,1774863,6000,0,2021-07-03 14:36:03.934,com.sec.android.app.shealth,2021-07-03 03:09:02.238,4d0e88b2-f004-4ee5-9629-6ec222a0cd4f.source_info.json,0.3721361,660.4909,28.611227,859,VfS0qUERdZ,com.sec.android.app.shealth,0,4d0e88b2-f004-4ee5-9629-6ec222a0cd4f.achievement.json,4d0e88b2-f004-4ee5-9629-6ec222a0cd4f,1625270400000,
1777,60483daf-e992-4410-b22d-abac8cfb5be9.binning_data.json,978610,6000,0,2021-07-05 15:31:48.233,com.sec.android.app.shealth,2021-07-05 15:31:48.233,,1.3796525,1350.1422,62.5338,1777,V57RQzDK0T,com.sec.android.app.shealth,0,60483daf-e992-4410-b22d-abac8cfb5be9.achievement.json,60483daf-e992-4410-b22d-abac8cfb5be9,1625443200000,
4491,e63e8adb-70a1-4202-9b3b-ada5e8ae2200.binning_data.json,7543619,6000,218,2021-07-05 13:54:02.497,com.sec.android.app.shealth,2021-07-04 22:46:19.420,e63e8adb-70a1-4202-9b3b-ada5e8ae2200.source_info.json,0.46676832,3521.1226,156.52539,4273,VfS0qUERdZ,com.sec.android.app.shealth,0,e63e8adb-70a1-4202-9b3b-ada5e8ae2200.achievement.json,e63e8adb-70a1-4202-9b3b-ada5e8ae2200,1625443200000,
2319,55fd9dba-5921-4988-bc42-ceeefac585e3.binning_data.json,1278759,6000,3,2021-07-07 15:00:01.114,com.sec.android.app.shealth,2021-07-07 15:00:01.114,,1.3799845,1764.6685,82.16983,2316,V57RQzDK0T,com.sec.android.app.shealth,0,55fd9dba-5921-4988-bc42-ceeefac585e3.achievement.json,55fd9dba-5921-4988-bc42-ceeefac585e3,1625616000000,
5518,6222c566-1c47-4132-b65f-d0c49d5bf9ac.binning_data.json,9267304,6000,34,2021-07-07 14:22:05.075,com.sec.android.app.shealth,2021-07-06 21:21:41.776,6222c566-1c47-4132-b65f-d0c49d5bf9ac.source_info.json,0.46040994,4266.759,185.33852,5484,VfS0qUERdZ,com.sec.android.app.shealth,0,6222c566-1c47-4132-b65f-d0c49d5bf9ac.achievement.json,6222c566-1c47-4132-b65f-d0c49d5bf9ac,1625616000000,
950,d86ecb21-206a-4265-b59a-1ab61924531c.binning_data.json,568822,6000,0,2021-07-09 15:00:55.112,com.sec.android.app.shealth,2021-07-09 15:00:55.112,,1.2687453,721.6914,33.41272,950,V57RQzDK0T,com.sec.android.app.shealth,0,d86ecb21-206a-4265-b59a-1ab61924531c.achievement.json,d86ecb21-206a-4265-b59a-1ab61924531c,1625788800000,
4475,f6acf30f-ca70-4b18-a376-73e93f9f6006.binning_data.json,9087495,6000,83,2021-07-09 11:05:18.185,com.sec.android.app.shealth,2021-07-08 22:41:51.498,f6acf30f-ca70-4b18-a376-73e93f9f6006.source_info.json,0.3859655,3507.46,148.12589,4392,VfS0qUERdZ,com.sec.android.app.shealth,0,f6acf30f-ca70-4b18-a376-73e93f9f6006.achievement.json,f6acf30f-ca70-4b18-a376-73e93f9f6006,1625788800000,
10,1af4de8e-ba46-495c-a42b-235a915c8fdd.binning_data.json,7470,6000,0,2021-07-11 15:00:01.195,com.sec.android.app.shealth,2021-07-11 15:00:01.195,,0.9453926,7.062256,0.37113953,10,V57RQzDK0T,com.sec.android.app.shealth,0,1af4de8e-ba46-495c-a42b-235a915c8fdd.achievement.json,1af4de8e-ba46-495c-a42b-235a915c8fdd,1625961600000,
225,3ee2efe2-d022-4df5-8410-e1a281a8fa9b.binning_data.json,607470,6000,0,2021-07-11 14:38:03.148,com.sec.android.app.shealth,2021-07-10 15:46:07.640,3ee2efe2-d022-4df5-8410-e1a281a8fa9b.source_info.json,0.29002222,176.17984,7.2888074,225,VfS0qUERdZ,com.sec.android.app.shealth,0,3ee2efe2-d022-4df5-8410-e1a281a8fa9b.achievement.json,3ee2efe2-d022-4df5-8410-e1a281a8fa9b,1625961600000,
1009,b92bcb3a-ee57-4806-a0db-235457f76268.binning_data.json,570609,6000,0,2021-07-13 15:19:06.265,com.sec.android.app.shealth,2021-07-13 15:19:06.265,,1.3399282,764.5757,35.535248,1009,V57RQzDK0T,com.sec.android.app.shealth,0,b92bcb3a-ee57-4806-a0db-235457f76268.achievement.json,b92bcb3a-ee57-4806-a0db-235457f76268,1626134400000,
1097,425ce85f-840e-40e3-a6c3-d15a3663be67.binning_data.json,870609,6000,0,2021-07-13 13:39:03.555,com.sec.android.app.shealth,2021-07-12 21:43:51.086,425ce85f-840e-40e3-a6c3-d15a3663be67.source_info.json,0.9572986,833.4332,38.366318,1097,VfS0qUERdZ,com.sec.android.app.shealth,0,425ce85f-840e-40e3-a6c3-d15a3663be67.achievement.json,425ce85f-840e-40e3-a6c3-d15a3663be67,1626134400000,
2450,0aa6905c-e489-4a86-b296-563770bdfe6b.binning_data.json,1372142,6000,0,2021-07-15 16:37:05.623,com.sec.android.app.shealth,2021-07-15 16:37:05.623,,1.3636366,1871.1035,85.956726,2450,V57RQzDK0T,com.sec.android.app.shealth,0,0aa6905c-e489-4a86-b296-563770bdfe6b.achievement.json,0aa6905c-e489-4a86-b296-563770bdfe6b,1626307200000,
67,93ca8e40-a679-41b5-9859-f96813508bb2.binning_data.json,39227,6000,0,2021-07-17 15:44:47.825,com.sec.android.app.shealth,2021-07-17 15:44:47.825,,1.2864842,50.46555,2.3790214,67,V57RQzDK0T,com.sec.android.app.shealth,0,93ca8e40-a679-41b5-9859-f96813508bb2.achievement.json,93ca8e40-a679-41b5-9859-f96813508bb2,1626480000000,
5046,d6f1bd49-2af1-47a0-9ba9-03a237337a9c.binning_data.json,9734420,6000,54,2021-07-15 12:59:22.592,com.sec.android.app.shealth,2021-07-14 19:21:06.909,d6f1bd49-2af1-47a0-9ba9-03a237337a9c.source_info.json,0.400903,3902.5583,170.76898,4992,VfS0qUERdZ,com.sec.android.app.shealth,0,d6f1bd49-2af1-47a0-9ba9-03a237337a9c.achievement.json,d6f1bd49-2af1-47a0-9ba9-03a237337a9c,1626307200000,
300,94435fab-8581-4a90-9bc0-777b520efb8f.binning_data.json,999227,6000,0,2021-07-17 03:06:36.925,com.sec.android.app.shealth,2021-07-16 22:39:44.009,94435fab-8581-4a90-9bc0-777b520efb8f.source_info.json,0.2333376,233.15732,9.884408,300,VfS0qUERdZ,com.sec.android.app.shealth,0,94435fab-8581-4a90-9bc0-777b520efb8f.achievement.json,94435fab-8581-4a90-9bc0-777b520efb8f,1626480000000,
1372,a643c5e4-c528-4131-9d20-a69d86695067.binning_data.json,798775,6000,0,2021-07-19 15:00:02.592,com.sec.android.app.shealth,2021-07-19 15:00:02.592,,1.301931,1039.9503,48.326717,1372,V57RQzDK0T,com.sec.android.app.shealth,0,a643c5e4-c528-4131-9d20-a69d86695067.achievement.json,a643c5e4-c528-4131-9d20-a69d86695067,1626652800000,
