com.samsung.shealth.step_daily_trend,6196009,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
dda9de08-1b2b-4edf-9ce9-cd60a67a473d.binning_data.json,2021-07-03 15:00:01.406,2021-07-03 15:00:01.406,com.sec.android.app.shealth,0,318,1.3935541,242.69,10.77,tKM9gWo31F,com.sec.android.app.shealth,dda9de08-1b2b-4edf-9ce9-cd60a67a473d,1625270400000,
898bc064-bcad-4e0b-a199-058119894808.binning_data.json,2021-07-03 13:49:04.006,2021-07-03 07:23:49.455,com.sec.android.app.shealth,-2,1113,0.51719135,853.1507,36.409904,VfS0qUERdZ,com.sec.android.app.shealth,898bc064-bcad-4e0b-a199-058119894808,1625270400000,
bbde97d8-a693-40f2-9039-1822d560197b.binning_data.json,2021-07-03 15:00:01.652,2021-07-03 15:00:01.652,com.sec.android.app.shealth,25,983,0.43462935,756.25507,31.794094,hmQws4UQ7U,com.sec.android.app.shealth,bbde97d8-a693-40f2-9039-1822d560197b,1625270400000,
5f5e59d6-e36e-4f50-8d66-6250a02635fc.binning_data.json,2021-07-04 15:00:00.700,2021-07-04 15:00:00.700,com.sec.android.app.shealth,0,7407,1.5147073,5727.41,174.39,tKM9gWo31F,com.sec.android.app.shealth,5f5e59d6-e36e-4f50-8d66-6250a02635fc,1625356800000,
9e389827-ab56-4d1f-963f-5ba2e18e8ec7.binning_data.json,2021-07-04 13:05:02.601,2021-07-03 22:51:02.559,com.sec.android.app.shealth,-2,8410,0.8831526,6579.696,228.67558,VfS0qUERdZ,com.sec.android.app.shealth,9e389827-ab56-4d1f-963f-5ba2e18e8ec7,1625356800000,
f0720332-f636-4529-9a7d-d8484c5523d1.binning_data.json,2021-07-05 15:00:01.002,2021-07-05 15:00:01.002,com.sec.android.app.shealth,25,2507,0.30017948,1981.1846,85.79501,hmQws4UQ7U,com.sec.android.app.shealth,f0720332-f636-4529-9a7d-d8484c5523d1,1625443200000,
8e21494e-ab29-4448-8b3a-ef8590171c4b.binning_data.json,2021-07-06 15:00:01.912,2021-07-06 15:00:01.912,com.sec.android.app.shealth,0,1753,1.3662127,1359.66,71.009995,tKM9gWo31F,com.sec.android.app.shealth,8e21494e-ab29-4448-8b3a-ef8590171c4b,1625529600000,
e9e86de0-4780-4858-b758-4903c68b0d0d.binning_data.json,2021-07-05 15:00:00.654,2021-07-05 15:00:00.654,com.sec.android.app.shealth,0,2098,1.3415221,1593.6901,56.149998,tKM9gWo31F,com.sec.android.app.shealth,e9e86de0-4780-4858-b758-4903c68b0d0d,1625443200000,
e696820d-1e6a-4a2d-b603-d9110b5018d5.binning_data.json,2021-07-05 14:26:01.610,2021-07-04 21:58:04.745,com.sec.android.app.shealth,-2,3134,0.4229255,2449.7664,96.90732,VfS0qUERdZ,com.sec.android.app.shealth,e696820d-1e6a-4a2d-b603-d9110b5018d5,1625443200000,
78a7a0d7-ae78-404b-96b1-2d5163a7eb8c.binning_data.json,2021-07-07 15:00:01.265,2021-07-07 15:00:01.265,com.sec.android.app.shealth,25,3405,0.3264306,2663.6738,113.920074,hmQws4UQ7U,com.sec.android.app.shealth,78a7a0d7-ae78-404b-96b1-2d5163a7eb8c,1625616000000,
921e3e9e-451c-4faa-a145-31ec0c198997.binning_data.json,2021-07-07 15:00:00.807,2021-07-07 15:00:00.807,com.sec.android.app.shealth,0,2010,1.409754,1568.8099,81.78,tKM9gWo31F,com.sec.android.app.shealth,921e3e9e-451c-4faa-a145-31ec0c198997,1625616000000,
