com.samsung.health.sleep_stage,6196009,6
start_time,sleep_id,custom,update_time,create_time,stage,time_offset,deviceuuid,pkg_name,end_time,datauuid
2021-07-03 21:40:21.000,00000000-0000-0000-0000-000015dec68a,,2021-07-03 21:40:21.000,2021-07-03 21:41:21.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 21:41:21.000,407af01e-7a2b-0928-202a-c6174cdedb82,
2021-07-03 22:05:21.000,00000000-0000-0000-0000-000015dec68a,,2021-07-03 22:05:21.000,2021-07-03 22:06:21.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 22:06:21.000,a6aa8260-97dc-d74e-e8c0-04001295f7d5,
2021-07-04 15:01:40.000,00000000-0000-0000-0000-00006f9fa6ea,,2021-07-04 15:01:40.000,2021-07-04 15:03:40.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 15:03:40.000,505716fe-4bc0-bcd6-6779-ace71698f3bd,
2021-07-03 12:30:19.000,00000000-0000-0000-0000-00002c7916d6,,2021-07-03 12:30:19.000,2021-07-03 12:31:19.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 12:31:19.000,eb4d3111-c994-d29e-1dbf-4f915ab7015f,
2021-07-03 13:06:19.000,00000000-0000-0000-0000-00002c7916d6,,2021-07-03 13:06:19.000,2021-07-03 13:07:19.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 13:07:19.000,11581ee6-1318-796e-c68e-71462666946b,
2021-07-03 12:31:19.000,00000000-0000-0000-0000-00002c7916d6,,2021-07-03 12:31:19.000,2021-07-03 12:50:19.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 12:50:19.000,e3135984-6941-c952-3649-fdbb4848e085,
2021-07-03 13:07:19.000,00000000-0000-0000-0000-00002c7916d6,,2021-07-03 13:07:19.000,2021-07-03 13:08:19.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 13:08:19.000,8f1c1380-2a0f-109c-6921-f129d4d1a8df,
2021-07-03 13:17:19.000,00000000-0000-0000-0000-00002c7916d6,,2021-07-03 13:17:19.000,2021-07-03 13:36:19.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 13:36:19.000,0e312b66-7c18-6c67-b8fc-0b86dc1fdab8,
2021-07-03 13:16:19.000,00000000-0000-0000-0000-00002c7916d6,,2021-07-03 13:16:19.000,2021-07-03 13:17:19.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 13:17:19.000,8548ff23-93b0-0103-5f2d-53bc7089ed98,
2021-07-04 15:46:40.000,00000000-0000-0000-0000-00006f9fa6ea,,2021-07-04 15:46:40.000,2021-07-04 16:47:40.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 16:47:40.000,36b5390a-8db7-e97a-cd79-ff6b95b66d00,
2021-07-03 14:33:21.000,00000000-0000-0000-0000-000015dec68a,,2021-07-03 14:33:21.000,2021-07-03 14:58:21.000,40003,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 14:58:21.000,0858d552-0ed4-013b-a159-bcb2569f622a,
2021-07-04 17:22:40.000,00000000-0000-0000-0000-00006f9fa6ea,,2021-07-04 17:22:40.000,2021-07-04 17:23:40.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 17:23:40.000,0b2dfcb0-d87a-cd2c-f225-39882063c32c,
2021-07-03 15:40:21.000,00000000-0000-0000-0000-000015dec68a,,2021-07-03 15:40:21.000,2021-07-03 15:41:21.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 15:41:21.000,fe751f07-655c-4e0a-f9ba-4efc5777ef28,
2021-07-03 16:15:21.000,00000000-0000-0000-0000-000015dec68a,,2021-07-03 16:15:21.000,2021-07-03 16:16:21.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 16:16:21.000,8130ba74-7fad-d4aa-e7f2-d658398957f8,
2021-07-03 14:58:21.000,00000000-0000-0000-0000-000015dec68a,,2021-07-03 14:58:21.000,2021-07-03 15:03:21.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 15:03:21.000,29c06547-0127-30ed-7dbf-1f93537c5465,
2021-07-03 17:48:21.000,00000000-0000-0000-0000-000015dec68a,,2021-07-03 17:48:21.000,2021-07-03 17:50:21.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 17:50:21.000,9bb6873c-fef1-0793-58ab-2a3ceabe459e,
2021-07-03 15:41:21.000,00000000-0000-0000-0000-000015dec68a,,2021-07-03 15:41:21.000,2021-07-03 15:48:21.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 15:48:21.000,4269d584-b03d-a29e-526f-5eef381f16ec,
2021-07-04 17:38:40.000,00000000-0000-0000-0000-00006f9fa6ea,,2021-07-04 17:38:40.000,2021-07-04 17:47:40.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 17:47:40.000,7cb692fc-563a-051d-d98e-7e270cc6f8ef,
2021-07-03 19:06:21.000,00000000-0000-0000-0000-000015dec68a,,2021-07-03 19:06:21.000,2021-07-03 19:12:21.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 19:12:21.000,c2e2d56d-16b5-eeb1-a240-dc35df955f63,
2021-07-04 18:25:40.000,00000000-0000-0000-0000-00006f9fa6ea,,2021-07-04 18:25:40.000,2021-07-04 18:37:40.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 18:37:40.000,948a3933-ac9e-9ef9-79b9-f434b50fb79c,
2021-07-03 20:08:21.000,00000000-0000-0000-0000-000015dec68a,,2021-07-03 20:08:21.000,2021-07-03 20:16:21.000,40004,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 20:16:21.000,e068253e-9862-2522-0ecf-09b8be917282,
2021-07-03 16:16:21.000,00000000-0000-0000-0000-000015dec68a,,2021-07-03 16:16:21.000,2021-07-03 16:52:21.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 16:52:21.000,e3006609-5e72-5606-d75f-116ea0cd48bf,
2021-07-03 17:50:21.000,00000000-0000-0000-0000-000015dec68a,,2021-07-03 17:50:21.000,2021-07-03 18:25:21.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 18:25:21.000,2bc9cd29-ec41-f90f-dd9a-3274efb02618,
2021-07-04 19:34:40.000,00000000-0000-0000-0000-00000ba7efce,,2021-07-04 19:34:40.000,2021-07-04 19:35:40.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 19:35:40.000,92bac2df-f4be-9ea0-5849-186336ad3b3b,
2021-07-03 19:12:21.000,00000000-0000-0000-0000-000015dec68a,,2021-07-03 19:12:21.000,2021-07-03 19:13:21.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 19:13:21.000,d48427a0-cb45-de56-660e-9d1bccfb0533,
2021-07-03 20:16:21.000,00000000-0000-0000-0000-000015dec68a,,2021-07-03 20:16:21.000,2021-07-03 20:19:21.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 20:19:21.000,026fe440-679e-5689-29e2-8fa37a7f0cae,
2021-07-04 20:09:40.000,00000000-0000-0000-0000-00000ba7efce,,2021-07-04 20:09:40.000,2021-07-04 20:11:40.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 20:11:40.000,38811cae-907f-408e-a445-d7bee6beb170,
2021-07-03 20:52:21.000,00000000-0000-0000-0000-000015dec68a,,2021-07-03 20:52:21.000,2021-07-03 21:15:21.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 21:15:21.000,bb9b99bd-f511-457d-27e4-c26abaa1a580,
2021-07-04 20:30:40.000,00000000-0000-0000-0000-00000ba7efce,,2021-07-04 20:30:40.000,2021-07-04 20:38:40.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 20:38:40.000,56558863-f1c0-71ea-4a23-c31e2405d242,
2021-07-03 21:43:21.000,00000000-0000-0000-0000-000015dec68a,,2021-07-03 21:43:21.000,2021-07-03 21:49:21.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 21:49:21.000,8efe6ae7-c396-e10f-8f35-b00653256a94,
2021-07-04 21:34:40.000,00000000-0000-0000-0000-00000ba7efce,,2021-07-04 21:34:40.000,2021-07-04 21:36:40.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 21:36:40.000,c0208e38-1dbc-d837-ea5f-cb92acf22766,
2021-07-03 22:09:21.000,00000000-0000-0000-0000-000015dec68a,,2021-07-03 22:09:21.000,2021-07-03 22:15:21.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 22:15:21.000,7e24c21b-3b22-44a7-5548-7d9c98914a4f,
2021-07-05 15:02:42.000,00000000-0000-0000-0000-00006813504b,,2021-07-05 15:02:42.000,2021-07-05 15:08:42.000,40003,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-05 15:08:42.000,5f0bba8f-bc31-b1a5-68a7-3d7574015fff,
2021-07-04 15:07:40.000,00000000-0000-0000-0000-00006f9fa6ea,,2021-07-04 15:07:40.000,2021-07-04 15:25:40.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 15:25:40.000,15618963-ad12-59bb-1b0a-0b7f89753f2c,
2021-07-05 16:20:42.000,00000000-0000-0000-0000-00006813504b,,2021-07-05 16:20:42.000,2021-07-05 16:29:34.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-05 16:29:34.000,99fa3969-bcc2-0780-131c-5239a1a978b4,
2021-07-04 16:49:40.000,00000000-0000-0000-0000-00006f9fa6ea,,2021-07-04 16:49:40.000,2021-07-04 17:18:40.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 17:18:40.000,106d7185-df88-059c-4387-cfda0ffaf218,
2021-07-05 16:48:33.000,00000000-0000-0000-0000-0000654f1479,,2021-07-05 16:48:33.000,2021-07-05 17:02:33.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-05 17:02:33.000,14b3b2e6-9616-bfcc-c1c9-e4a7e73965a6,
2021-07-05 18:14:33.000,00000000-0000-0000-0000-0000654f1479,,2021-07-05 18:14:33.000,2021-07-05 18:23:33.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-05 18:23:33.000,96e54ce0-32e0-4978-2eb8-641ab7121c3b,
2021-07-03 20:51:21.000,00000000-0000-0000-0000-000015dec68a,,2021-07-03 20:51:21.000,2021-07-03 20:52:21.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 20:52:21.000,7f21f34d-b12e-d043-a139-1b502942a69c,
2021-07-05 18:45:33.000,00000000-0000-0000-0000-0000654f1479,,2021-07-05 18:45:33.000,2021-07-05 19:14:33.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-05 19:14:33.000,39c47ae9-064e-0846-f745-eb0f13a7482f,
2021-07-03 21:41:21.000,00000000-0000-0000-0000-000015dec68a,,2021-07-03 21:41:21.000,2021-07-03 21:43:21.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 21:43:21.000,b018df8e-4ecc-7188-8e8b-34d7fefa7110,
2021-07-04 17:25:40.000,00000000-0000-0000-0000-00006f9fa6ea,,2021-07-04 17:25:40.000,2021-07-04 17:33:40.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 17:33:40.000,60a99223-aa8f-f183-bf40-8ada0ac5cdd6,
2021-07-05 19:37:33.000,00000000-0000-0000-0000-0000654f1479,,2021-07-05 19:37:33.000,2021-07-05 19:40:33.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-05 19:40:33.000,6a630855-e85f-dfa9-abf4-336ffda8a348,
2021-07-03 22:06:21.000,00000000-0000-0000-0000-000015dec68a,,2021-07-03 22:06:21.000,2021-07-03 22:09:21.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-03 22:09:21.000,22f4c836-4a56-5f2b-b57e-64d84aa78b19,
2021-07-04 17:49:40.000,00000000-0000-0000-0000-00006f9fa6ea,,2021-07-04 17:49:40.000,2021-07-04 17:59:40.000,40004,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 17:59:40.000,942c5eee-3001-e0e9-eccb-b23c404c9760,
2021-07-05 20:02:33.000,00000000-0000-0000-0000-0000654f1479,,2021-07-05 20:02:33.000,2021-07-05 20:17:33.000,40004,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-05 20:17:33.000,360fc87f-cf85-fb00-55de-0be35aad793d,
2021-07-04 18:37:41.000,00000000-0000-0000-0000-00006f9fa6ea,,2021-07-04 18:37:41.000,2021-07-04 18:37:41.000,40003,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 18:37:41.000,742e9b19-2520-f389-47ef-033b92cddab4,
2021-07-05 20:44:33.000,00000000-0000-0000-0000-0000654f1479,,2021-07-05 20:44:33.000,2021-07-05 20:55:33.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-05 20:55:33.000,09b511cb-6575-2f53-5d30-a203327a83b0,
2021-07-04 19:45:40.000,00000000-0000-0000-0000-00000ba7efce,,2021-07-04 19:45:40.000,2021-07-04 19:46:40.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 19:46:40.000,45bd3b2a-8ecc-5d7b-e11e-cadbd113e22e,
2021-07-05 21:17:33.000,00000000-0000-0000-0000-0000654f1479,,2021-07-05 21:17:33.000,2021-07-05 21:24:33.000,40004,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-05 21:24:33.000,512687c0-d409-e54a-21fc-8cb6f96c6a34,
2021-07-04 15:03:40.000,00000000-0000-0000-0000-00006f9fa6ea,,2021-07-04 15:03:40.000,2021-07-04 15:07:40.000,40003,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 15:07:40.000,6baf92ef-07dc-4d9e-cef3-59a31737fa09,
2021-07-06 15:20:36.000,00000000-0000-0000-0000-00006760ad84,,2021-07-06 15:20:36.000,2021-07-06 15:29:36.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-06 15:29:36.000,b62c84cb-8a3d-49fc-d32c-611005639a83,
2021-07-04 20:12:40.000,00000000-0000-0000-0000-00000ba7efce,,2021-07-04 20:12:40.000,2021-07-04 20:20:40.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 20:20:40.000,65a05872-b208-905e-3663-bdb75c030439,
2021-07-06 16:20:36.000,00000000-0000-0000-0000-00006760ad84,,2021-07-06 16:20:36.000,2021-07-06 16:21:36.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-06 16:21:36.000,e19a5b31-a42a-da54-ae7d-fdac29bae2b9,
2021-07-04 20:39:40.000,00000000-0000-0000-0000-00000ba7efce,,2021-07-04 20:39:40.000,2021-07-04 20:43:40.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 20:43:40.000,9baa431c-be10-8251-fd4b-cb5ba440a111,
2021-07-04 16:47:40.000,00000000-0000-0000-0000-00006f9fa6ea,,2021-07-04 16:47:40.000,2021-07-04 16:49:40.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 16:49:40.000,78caf8c2-ebcc-76f4-79d7-a8cc52d9293a,
2021-07-06 17:03:36.000,00000000-0000-0000-0000-00006760ad84,,2021-07-06 17:03:36.000,2021-07-06 17:06:36.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-06 17:06:36.000,ba68fcd3-be57-fd39-bdd5-0d74d2e6b91b,
2021-07-05 14:49:42.000,00000000-0000-0000-0000-00006813504b,,2021-07-05 14:49:42.000,2021-07-05 14:51:42.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-05 14:51:42.000,d21e3492-56f3-f81a-b1de-3ed5075d623e,
2021-07-04 17:23:40.000,00000000-0000-0000-0000-00006f9fa6ea,,2021-07-04 17:23:40.000,2021-07-04 17:25:40.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 17:25:40.000,f1587ca9-c6ea-c4b7-1482-d623339d6d4c,
2021-07-06 17:22:36.000,00000000-0000-0000-0000-00006760ad84,,2021-07-06 17:22:36.000,2021-07-06 17:34:36.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-06 17:34:36.000,eaf6b72c-3bec-506c-faca-276ce4370906,
2021-07-05 15:38:42.000,00000000-0000-0000-0000-00006813504b,,2021-07-05 15:38:42.000,2021-07-05 15:39:42.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-05 15:39:42.000,c5a4ffd3-0521-2da8-da27-1366ed47f421,
2021-07-04 17:47:40.000,00000000-0000-0000-0000-00006f9fa6ea,,2021-07-04 17:47:40.000,2021-07-04 17:49:40.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 17:49:40.000,763916de-89dc-0223-4925-e00acde7896f,
2021-07-06 18:07:36.000,00000000-0000-0000-0000-00006760ad84,,2021-07-06 18:07:36.000,2021-07-06 18:08:36.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-06 18:08:36.000,e2d1a520-5b4c-7794-6bf0-099f2a03530c,
2021-07-05 16:32:33.000,00000000-0000-0000-0000-0000654f1479,,2021-07-05 16:32:33.000,2021-07-05 16:36:33.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-05 16:36:33.000,aaa2bd77-0238-bd18-4b34-8cb02c506439,
2021-07-06 18:56:36.000,00000000-0000-0000-0000-00006760ad84,,2021-07-06 18:56:36.000,2021-07-06 19:05:36.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-06 19:05:36.000,3294de95-1280-b6f1-30dc-9f63eef249de,
2021-07-04 18:37:40.000,00000000-0000-0000-0000-00006f9fa6ea,,2021-07-04 18:37:40.000,2021-07-04 18:37:41.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 18:37:41.000,fa812535-a8b3-c5b8-69d4-b605f6886ce4,
2021-07-05 17:03:33.000,00000000-0000-0000-0000-0000654f1479,,2021-07-05 17:03:33.000,2021-07-05 17:56:33.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-05 17:56:33.000,306ee0f3-6c63-7372-45a8-1b2b28ad6768,
2021-07-06 19:31:36.000,00000000-0000-0000-0000-00006760ad84,,2021-07-06 19:31:36.000,2021-07-06 19:38:36.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-06 19:38:36.000,1cd39cb4-893c-884c-a4c7-08607ddc1a48,
2021-07-05 18:29:33.000,00000000-0000-0000-0000-0000654f1479,,2021-07-05 18:29:33.000,2021-07-05 18:42:33.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-05 18:42:33.000,064f5855-4748-077a-859c-226febe79417,
2021-07-04 19:35:40.000,00000000-0000-0000-0000-00000ba7efce,,2021-07-04 19:35:40.000,2021-07-04 19:45:40.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 19:45:40.000,d9d3397a-9cb7-7594-9a08-ce8488dfb03a,
2021-07-06 20:05:36.000,00000000-0000-0000-0000-00006760ad84,,2021-07-06 20:05:36.000,2021-07-06 20:06:36.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-06 20:06:36.000,4b3356b6-162b-596f-e464-684d8ae716d8,
2021-07-05 19:15:33.000,00000000-0000-0000-0000-0000654f1479,,2021-07-05 19:15:33.000,2021-07-05 19:23:33.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-05 19:23:33.000,edf55a75-15f2-c69c-0b53-27e42b8dc700,
2021-07-04 20:11:40.000,00000000-0000-0000-0000-00000ba7efce,,2021-07-04 20:11:40.000,2021-07-04 20:12:40.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 20:12:40.000,ed839e89-8dc9-7164-28f4-55fe2cded4dc,
2021-07-06 20:33:36.000,00000000-0000-0000-0000-00006760ad84,,2021-07-06 20:33:36.000,2021-07-06 20:34:36.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-06 20:34:36.000,74c08559-135a-7f13-0225-ac9c5eca5140,
2021-07-04 20:38:40.000,00000000-0000-0000-0000-00000ba7efce,,2021-07-04 20:38:40.000,2021-07-04 20:39:40.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 20:39:40.000,bd6811d1-2d47-647b-3e5d-decb70f9eef0,
2021-07-04 21:36:40.000,00000000-0000-0000-0000-00000ba7efce,,2021-07-04 21:36:40.000,2021-07-04 21:36:41.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-04 21:36:41.000,28ee891b-e64f-13c4-02bf-9f9169cbb7c5,
2021-07-05 19:41:33.000,00000000-0000-0000-0000-0000654f1479,,2021-07-05 19:41:33.000,2021-07-05 19:51:33.000,40004,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-05 19:51:33.000,1bdb2da5-00f9-4b43-94ba-c63e6b3d7430,
2021-07-06 20:51:36.000,00000000-0000-0000-0000-00006760ad84,,2021-07-06 20:51:36.000,2021-07-06 20:52:36.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-06 20:52:36.000,d75499a3-9c5a-3301-7875-9008ce83b882,
2021-07-05 20:27:33.000,00000000-0000-0000-0000-0000654f1479,,2021-07-05 20:27:33.000,2021-07-05 20:39:33.000,40004,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-05 20:39:33.000,eca733c4-96b6-520a-7091-3850765876d4,
2021-07-06 21:07:36.000,00000000-0000-0000-0000-00006760ad84,,2021-07-06 21:07:36.000,2021-07-06 21:23:36.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-06 21:23:36.000,e8217484-aada-f84d-c92f-f62728024dc5,
2021-07-05 20:59:33.000,00000000-0000-0000-0000-0000654f1479,,2021-07-05 20:59:33.000,2021-07-05 21:13:33.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-05 21:13:33.000,67ddbc12-0492-7f0e-bbcc-b6ecd5f8f2a6,
2021-07-07 19:31:10.000,00000000-0000-0000-0000-000038407457,,2021-07-07 19:31:10.000,2021-07-07 19:34:10.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-07 19:34:10.000,39327346-85f5-8e7b-08de-f6df6c0d103b,
2021-07-05 21:30:33.000,00000000-0000-0000-0000-0000654f1479,,2021-07-05 21:30:33.000,2021-07-05 21:30:34.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-05 21:30:34.000,095b5676-06d0-9ced-8e89-c4657b72b69b,
2021-07-07 20:00:10.000,00000000-0000-0000-0000-000038407457,,2021-07-07 20:00:10.000,2021-07-07 20:24:10.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-07 20:24:10.000,815efb7f-fac4-e475-82e6-baac1dc30a9d,
2021-07-06 15:30:36.000,00000000-0000-0000-0000-00006760ad84,,2021-07-06 15:30:36.000,2021-07-06 15:41:36.000,40002,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-06 15:41:36.000,611d8bf8-3cc5-77c5-5f67-3c689b83dadd,
2021-07-07 21:11:10.000,00000000-0000-0000-0000-000038407457,,2021-07-07 21:11:10.000,2021-07-07 21:12:10.000,40001,UTC+0900,hmQws4UQ7U,com.sec.android.app.shealth,2021-07-07 21:12:10.000,fe926d43-16ad-6428-1e41-5826de1543fc,
