com.samsung.shealth.tracker.pedometer_day_summary,6196009,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
4680,3b740de2-682b-403f-a33b-55246fb9bf04.binning_data.json,6481453,6000,133,2021-07-06 14:30:02.097,com.sec.android.app.shealth,2021-07-05 22:02:00.792,3b740de2-682b-403f-a33b-55246fb9bf04.source_info.json,0.56615704,3669.5205,169.26073,4547,VfS0qUERdZ,com.sec.android.app.shealth,0,3b740de2-682b-403f-a33b-55246fb9bf04.achievement.json,3b740de2-682b-403f-a33b-55246fb9bf04,1625529600000,
1753,ef0dd567-6206-4a9c-b0bf-8672cbbb4841.binning_data.json,995203,6000,0,2021-07-06 15:00:01.888,com.sec.android.app.shealth,2021-07-06 15:00:01.888,,1.3662127,1359.66,71.009995,1753,tKM9gWo31F,com.sec.android.app.shealth,0,ef0dd567-6206-4a9c-b0bf-8672cbbb4841.achievement.json,ef0dd567-6206-4a9c-b0bf-8672cbbb4841,1625529600000,
1957,e6be316d-74f0-494c-b9ae-f0be90f3d4f7.binning_data.json,1063414,6000,0,2021-07-21 15:00:00.846,com.sec.android.app.shealth,2021-07-21 15:00:00.846,,1.4424765,1533.95,48.35,1957,tKM9gWo31F,com.sec.android.app.shealth,0,e6be316d-74f0-494c-b9ae-f0be90f3d4f7.achievement.json,e6be316d-74f0-494c-b9ae-f0be90f3d4f7,1626825600000,
2507,79e1886e-85c1-4421-aecb-c1a1b537e6ba.binning_data.json,6599999,6000,140,2021-07-05 15:00:00.966,com.sec.android.app.shealth,2021-07-05 15:00:00.966,,0.30017948,1981.1846,85.79501,2367,hmQws4UQ7U,com.sec.android.app.shealth,0,79e1886e-85c1-4421-aecb-c1a1b537e6ba.achievement.json,79e1886e-85c1-4421-aecb-c1a1b537e6ba,1625443200000,
8736,b89d192b-9de3-4ef4-aedc-de539839de4e.binning_data.json,8059219,6000,182,2021-07-17 12:19:59.909,com.sec.android.app.shealth,2021-07-16 22:03:54.794,b89d192b-9de3-4ef4-aedc-de539839de4e.source_info.json,0.8658106,6977.757,343.78253,8554,VfS0qUERdZ,com.sec.android.app.shealth,0,b89d192b-9de3-4ef4-aedc-de539839de4e.achievement.json,b89d192b-9de3-4ef4-aedc-de539839de4e,1626480000000,
4605,7d130c13-ad47-4b88-b62b-e7308b7b35cc.binning_data.json,5802876,6000,147,2021-07-08 14:54:17.821,com.sec.android.app.shealth,2021-07-07 21:41:08.475,7d130c13-ad47-4b88-b62b-e7308b7b35cc.source_info.json,0.62438256,3623.2144,166.78549,4458,VfS0qUERdZ,com.sec.android.app.shealth,0,7d130c13-ad47-4b88-b62b-e7308b7b35cc.achievement.json,7d130c13-ad47-4b88-b62b-e7308b7b35cc,1625702400000,
1771,e3c97582-5df0-4aea-a559-1af61459eb3d.binning_data.json,981611,6000,0,2021-07-08 15:00:00.824,com.sec.android.app.shealth,2021-07-08 15:00:00.824,,1.4053727,1379.5299,71.78999,1771,tKM9gWo31F,com.sec.android.app.shealth,0,e3c97582-5df0-4aea-a559-1af61459eb3d.achievement.json,e3c97582-5df0-4aea-a559-1af61459eb3d,1625702400000,
7244,b01ac102-f5c5-4e18-907f-c98373b69f32.binning_data.json,3820256,6000,0,2021-07-23 15:00:01.294,com.sec.android.app.shealth,2021-07-23 15:00:01.294,,1.4544258,5556.28,167.26,7244,tKM9gWo31F,com.sec.android.app.shealth,0,b01ac102-f5c5-4e18-907f-c98373b69f32.achievement.json,b01ac102-f5c5-4e18-907f-c98373b69f32,1626998400000,
3405,e7646f5e-c31e-4197-b148-6cd44a5b2d42.binning_data.json,8160000,6000,105,2021-07-07 15:00:01.247,com.sec.android.app.shealth,2021-07-07 15:00:01.247,,0.3264306,2663.6738,113.920074,3300,hmQws4UQ7U,com.sec.android.app.shealth,0,e7646f5e-c31e-4197-b148-6cd44a5b2d42.achievement.json,e7646f5e-c31e-4197-b148-6cd44a5b2d42,1625616000000,
4023,d9837dce-1031-4c06-8093-123ceda89a3e.binning_data.json,4243701,6000,60,2021-07-19 14:35:08.280,com.sec.android.app.shealth,2021-07-18 21:46:03.856,d9837dce-1031-4c06-8093-123ceda89a3e.source_info.json,0.7322402,3107.4084,147.60721,3963,VfS0qUERdZ,com.sec.android.app.shealth,0,d9837dce-1031-4c06-8093-123ceda89a3e.achievement.json,d9837dce-1031-4c06-8093-123ceda89a3e,1626652800000,
3165,f9cef2db-ee4a-4599-9f74-8c6b3e174a87.binning_data.json,1797208,6000,17,2021-07-10 15:30:44.029,com.sec.android.app.shealth,2021-07-10 15:30:44.029,,1.3650889,2453.35,129.92,3148,tKM9gWo31F,com.sec.android.app.shealth,0,f9cef2db-ee4a-4599-9f74-8c6b3e174a87.achievement.json,f9cef2db-ee4a-4599-9f74-8c6b3e174a87,1625875200000,
4153,d6e06faf-b7a0-48b6-8422-445db94bdac8.binning_data.json,8040000,6000,143,2021-07-09 15:00:01.399,com.sec.android.app.shealth,2021-07-09 15:00:01.399,,0.40441543,3251.5,139.08844,4010,hmQws4UQ7U,com.sec.android.app.shealth,0,d6e06faf-b7a0-48b6-8422-445db94bdac8.achievement.json,d6e06faf-b7a0-48b6-8422-445db94bdac8,1625788800000,
6159,757cc306-d04b-48ff-bf3d-043887979f53.binning_data.json,3287230,6000,0,2021-07-25 15:14:49.660,com.sec.android.app.shealth,2021-07-25 15:14:49.660,,1.4326712,4709.52,137.28,6159,tKM9gWo31F,com.sec.android.app.shealth,0,757cc306-d04b-48ff-bf3d-043887979f53.achievement.json,757cc306-d04b-48ff-bf3d-043887979f53,1627171200000,
4016,7d11f33d-492d-40b7-b31d-2d4eeb729a40.binning_data.json,4227939,6000,17,2021-07-10 13:37:03.488,com.sec.android.app.shealth,2021-07-09 15:18:01.496,7d11f33d-492d-40b7-b31d-2d4eeb729a40.source_info.json,0.73513544,3108.108,155.11647,3999,VfS0qUERdZ,com.sec.android.app.shealth,0,7d11f33d-492d-40b7-b31d-2d4eeb729a40.achievement.json,7d11f33d-492d-40b7-b31d-2d4eeb729a40,1625875200000,
1917,2276e2e2-ec4f-481b-9b58-a0315e82ee2a.binning_data.json,1034760,6000,0,2021-07-12 15:00:01.880,com.sec.android.app.shealth,2021-07-12 15:00:01.880,,1.445417,1495.66,77.799995,1917,tKM9gWo31F,com.sec.android.app.shealth,0,2276e2e2-ec4f-481b-9b58-a0315e82ee2a.achievement.json,2276e2e2-ec4f-481b-9b58-a0315e82ee2a,1626048000000,
1709,9d2d6c1e-7df3-4be7-9ee6-cfb1b87349e7.binning_data.json,3660000,6000,156,2021-07-11 15:00:01.192,com.sec.android.app.shealth,2021-07-11 15:00:01.192,,0.37475345,1371.5977,60.576904,1553,hmQws4UQ7U,com.sec.android.app.shealth,0,9d2d6c1e-7df3-4be7-9ee6-cfb1b87349e7.achievement.json,9d2d6c1e-7df3-4be7-9ee6-cfb1b87349e7,1625961600000,
3392,c6a55653-4852-4bd2-914f-e1a4c5054af8.binning_data.json,7619999,6000,199,2021-07-13 15:00:01.668,com.sec.android.app.shealth,2021-07-13 15:00:01.668,,0.35066155,2672.041,115.51489,3193,hmQws4UQ7U,com.sec.android.app.shealth,0,c6a55653-4852-4bd2-914f-e1a4c5054af8.achievement.json,c6a55653-4852-4bd2-914f-e1a4c5054af8,1626134400000,
3743,b9fe1029-202b-419e-b1ea-58560c46cf5b.binning_data.json,7187221,6000,131,2021-07-21 14:45:03.486,com.sec.android.app.shealth,2021-07-20 21:51:03.571,b9fe1029-202b-419e-b1ea-58560c46cf5b.source_info.json,0.41213298,2962.0908,118.950455,3612,VfS0qUERdZ,com.sec.android.app.shealth,0,b9fe1029-202b-419e-b1ea-58560c46cf5b.achievement.json,b9fe1029-202b-419e-b1ea-58560c46cf5b,1626825600000,
902,a986fe88-92b5-4e03-ae25-e894b9f8610a.binning_data.json,479589,6000,0,2021-07-27 15:00:00.891,com.sec.android.app.shealth,2021-07-27 15:00:00.891,,1.4259081,683.85004,19.899998,902,tKM9gWo31F,com.sec.android.app.shealth,0,a986fe88-92b5-4e03-ae25-e894b9f8610a.achievement.json,a986fe88-92b5-4e03-ae25-e894b9f8610a,1627344000000,
7087,8fe3006e-b953-4087-bf69-00a189f7a894.binning_data.json,7740000,6000,200,2021-07-04 15:00:01.004,com.sec.android.app.shealth,2021-07-04 15:00:01.004,,0.7284341,5638.08,234.78098,6887,hmQws4UQ7U,com.sec.android.app.shealth,4961,8fe3006e-b953-4087-bf69-00a189f7a894.achievement.json,8fe3006e-b953-4087-bf69-00a189f7a894,1625356800000,
4285,a9273c9d-1b7a-411f-b8af-706bca692b91.binning_data.json,6852887,6000,147,2021-07-12 14:37:58.834,com.sec.android.app.shealth,2021-07-11 22:07:03.821,a9273c9d-1b7a-411f-b8af-706bca692b91.source_info.json,0.4920164,3371.7332,154.17369,4138,VfS0qUERdZ,com.sec.android.app.shealth,0,a9273c9d-1b7a-411f-b8af-706bca692b91.achievement.json,a9273c9d-1b7a-411f-b8af-706bca692b91,1626048000000,
8801,44a06927-129b-419f-a559-4a1af2104025.binning_data.json,8270465,6000,156,2021-07-23 13:27:53.370,com.sec.android.app.shealth,2021-07-22 22:04:04.791,44a06927-129b-419f-a559-4a1af2104025.source_info.json,0.8321131,6881.963,267.67725,8645,VfS0qUERdZ,com.sec.android.app.shealth,0,44a06927-129b-419f-a559-4a1af2104025.achievement.json,44a06927-129b-419f-a559-4a1af2104025,1626998400000,
1288,93999118-b457-4931-81fb-925eea20d5bf.binning_data.json,715735,6000,0,2021-07-14 15:00:00.801,com.sec.android.app.shealth,2021-07-14 15:00:00.801,,1.4036747,1004.66,52.25,1288,tKM9gWo31F,com.sec.android.app.shealth,0,93999118-b457-4931-81fb-925eea20d5bf.achievement.json,93999118-b457-4931-81fb-925eea20d5bf,1626220800000,
1560,d7c9efc0-44d1-4422-bee4-836818562acc.binning_data.json,855640,6000,0,2021-07-16 15:00:01.005,com.sec.android.app.shealth,2021-07-16 15:00:01.005,,1.4162375,1211.79,63.559998,1560,tKM9gWo31F,com.sec.android.app.shealth,0,d7c9efc0-44d1-4422-bee4-836818562acc.achievement.json,d7c9efc0-44d1-4422-bee4-836818562acc,1626393600000,
5022,e3da0a14-fb18-41a9-80d3-3b5700730532.binning_data.json,7604296,6000,135,2021-07-14 14:20:21.865,com.sec.android.app.shealth,2021-07-13 22:33:06.197,e3da0a14-fb18-41a9-80d3-3b5700730532.source_info.json,0.5151733,3917.531,187.16367,4887,VfS0qUERdZ,com.sec.android.app.shealth,0,e3da0a14-fb18-41a9-80d3-3b5700730532.achievement.json,e3da0a14-fb18-41a9-80d3-3b5700730532,1626220800000,
7945,42188366-ea8e-4b0f-b1fb-b6b062aba960.binning_data.json,4064976,6000,0,2021-07-29 15:00:00.763,com.sec.android.app.shealth,2021-07-29 15:00:00.763,,1.5100354,6138.2593,168.77997,7945,tKM9gWo31F,com.sec.android.app.shealth,0,42188366-ea8e-4b0f-b1fb-b6b062aba960.achievement.json,42188366-ea8e-4b0f-b1fb-b6b062aba960,1627516800000,
4109,44fb637e-789e-4f22-8fda-47ccd9ee3509.binning_data.json,7319999,6000,133,2021-07-06 15:00:02.368,com.sec.android.app.shealth,2021-07-06 15:00:02.368,,0.43935147,3216.0527,137.8096,3976,hmQws4UQ7U,com.sec.android.app.shealth,0,44fb637e-789e-4f22-8fda-47ccd9ee3509.achievement.json,44fb637e-789e-4f22-8fda-47ccd9ee3509,1625529600000,
433,7f014485-168a-4d44-b509-d0817b8a0d6d.binning_data.json,231351,6000,0,2021-07-18 15:00:00.808,com.sec.android.app.shealth,2021-07-18 15:00:00.808,,1.4769332,341.69,17.58,433,tKM9gWo31F,com.sec.android.app.shealth,0,7f014485-168a-4d44-b509-d0817b8a0d6d.achievement.json,7f014485-168a-4d44-b509-d0817b8a0d6d,1626566400000,
4612,8e526444-76b8-4c51-85dc-48bf447db91c.binning_data.json,6685759,6000,121,2021-07-16 15:01:02.626,com.sec.android.app.shealth,2021-07-15 22:06:04.866,8e526444-76b8-4c51-85dc-48bf447db91c.source_info.json,0.53478545,3575.447,173.51497,4491,VfS0qUERdZ,com.sec.android.app.shealth,0,8e526444-76b8-4c51-85dc-48bf447db91c.achievement.json,8e526444-76b8-4c51-85dc-48bf447db91c,1626393600000,
2222,f2265055-9e8d-46b2-94d3-0345c23a130e.binning_data.json,1240828,6000,0,2021-07-20 15:00:00.597,com.sec.android.app.shealth,2021-07-20 15:00:00.597,,1.359769,1687.24,50.629997,2222,tKM9gWo31F,com.sec.android.app.shealth,0,f2265055-9e8d-46b2-94d3-0345c23a130e.achievement.json,f2265055-9e8d-46b2-94d3-0345c23a130e,1626739200000,
3397,fb52e972-724c-410b-bc2f-133ab48d8114.binning_data.json,6780000,6000,191,2021-07-15 15:00:02.416,com.sec.android.app.shealth,2021-07-15 15:00:02.416,,0.39690065,2690.9866,125.94295,3206,hmQws4UQ7U,com.sec.android.app.shealth,0,fb52e972-724c-410b-bc2f-133ab48d8114.achievement.json,fb52e972-724c-410b-bc2f-133ab48d8114,1626307200000,
7974,0eba9266-96c9-429e-950e-473374a98b35.binning_data.json,8280000,6000,182,2021-07-17 15:00:01.750,com.sec.android.app.shealth,2021-07-17 15:00:01.750,,0.76479256,6332.4824,284.161,7792,hmQws4UQ7U,com.sec.android.app.shealth,6158,0eba9266-96c9-429e-950e-473374a98b35.achievement.json,0eba9266-96c9-429e-950e-473374a98b35,1626480000000,
3803,98ff9d8e-256e-4893-a2cb-ea5b3dd42ca8.binning_data.json,6360000,6000,147,2021-07-08 15:00:01.602,com.sec.android.app.shealth,2021-07-08 15:00:01.602,,0.47111094,2996.2656,127.76648,3656,hmQws4UQ7U,com.sec.android.app.shealth,0,98ff9d8e-256e-4893-a2cb-ea5b3dd42ca8.achievement.json,98ff9d8e-256e-4893-a2cb-ea5b3dd42ca8,1625702400000,
8019,5b055d11-4c52-43b8-9b1e-9ccfc0a87839.binning_data.json,4261679,6000,17,2021-07-31 15:00:00.934,com.sec.android.app.shealth,2021-07-31 15:00:00.934,,1.4442662,6155.0,177.98999,8002,tKM9gWo31F,com.sec.android.app.shealth,0,5b055d11-4c52-43b8-9b1e-9ccfc0a87839.achievement.json,5b055d11-4c52-43b8-9b1e-9ccfc0a87839,1627689600000,
1327,20b67a01-7f5e-4606-a0a5-b309e4d0207a.binning_data.json,3621928,6000,83,2021-07-18 14:07:46.858,com.sec.android.app.shealth,2021-07-17 22:43:54.085,20b67a01-7f5e-4606-a0a5-b309e4d0207a.source_info.json,0.29351395,1063.0864,51.41714,1244,VfS0qUERdZ,com.sec.android.app.shealth,0,20b67a01-7f5e-4606-a0a5-b309e4d0207a.achievement.json,20b67a01-7f5e-4606-a0a5-b309e4d0207a,1626566400000,
8149,b7d91898-2657-451d-b7f5-155952466596.binning_data.json,10181394,6000,158,2021-07-25 12:20:04.119,com.sec.android.app.shealth,2021-07-24 17:13:02.698,b7d91898-2657-451d-b7f5-155952466596.source_info.json,0.6211969,6324.651,233.25258,7991,VfS0qUERdZ,com.sec.android.app.shealth,0,b7d91898-2657-451d-b7f5-155952466596.achievement.json,b7d91898-2657-451d-b7f5-155952466596,1627171200000,
2344,06710959-e22c-4b45-9463-bdb8b564cd20.binning_data.json,3600000,6000,54,2021-07-19 15:00:02.074,com.sec.android.app.shealth,2021-07-19 15:00:02.074,,0.5054601,1819.6562,84.36736,2290,hmQws4UQ7U,com.sec.android.app.shealth,0,06710959-e22c-4b45-9463-bdb8b564cd20.achievement.json,06710959-e22c-4b45-9463-bdb8b564cd20,1626652800000,
2449,c83e3f26-eef8-4e6f-b4f9-3084b88ca1fc.binning_data.json,5099999,6000,12,2021-07-10 15:30:44.571,com.sec.android.app.shealth,2021-07-10 15:30:44.571,,0.37247053,1899.5996,79.68164,2437,hmQws4UQ7U,com.sec.android.app.shealth,0,c83e3f26-eef8-4e6f-b4f9-3084b88ca1fc.achievement.json,c83e3f26-eef8-4e6f-b4f9-3084b88ca1fc,1625875200000,
6885,a266011b-dccc-48e8-8f07-e809dd4f4725.binning_data.json,3475254,6000,0,2021-07-22 15:00:00.871,com.sec.android.app.shealth,2021-07-22 15:00:00.871,,1.5353321,5335.67,161.41,6885,tKM9gWo31F,com.sec.android.app.shealth,0,a266011b-dccc-48e8-8f07-e809dd4f4725.achievement.json,a266011b-dccc-48e8-8f07-e809dd4f4725,1626912000000,
3102,4a8b3f8c-6e2f-4e31-95c0-5666fc790f5d.binning_data.json,8220000,6000,131,2021-07-21 15:00:01.372,com.sec.android.app.shealth,2021-07-21 15:00:01.372,,0.29706615,2441.8838,113.69783,2971,hmQws4UQ7U,com.sec.android.app.shealth,0,4a8b3f8c-6e2f-4e31-95c0-5666fc790f5d.achievement.json,4a8b3f8c-6e2f-4e31-95c0-5666fc790f5d,1626825600000,
3710,d6182541-e400-404e-b948-894b48f5c0f5.binning_data.json,7559999,6000,147,2021-07-12 15:00:02.607,com.sec.android.app.shealth,2021-07-12 15:00:02.607,,0.3867415,2923.7656,125.23938,3563,hmQws4UQ7U,com.sec.android.app.shealth,0,d6182541-e400-404e-b948-894b48f5c0f5.achievement.json,d6182541-e400-404e-b948-894b48f5c0f5,1626048000000,
7746,bed55bf5-d77a-400c-bb38-597c52cfbbc7.binning_data.json,8700000,6000,156,2021-07-23 15:00:02.001,com.sec.android.app.shealth,2021-07-23 15:00:02.001,,0.70010763,6090.9365,274.99646,7590,hmQws4UQ7U,com.sec.android.app.shealth,5394,bed55bf5-d77a-400c-bb38-597c52cfbbc7.achievement.json,bed55bf5-d77a-400c-bb38-597c52cfbbc7,1626998400000,
4548,cb4be5a0-a115-4e0b-b943-d61f05f60aa2.binning_data.json,8159999,6000,135,2021-07-14 15:00:01.407,com.sec.android.app.shealth,2021-07-14 15:00:01.407,,0.4339002,3540.6257,164.57831,4413,hmQws4UQ7U,com.sec.android.app.shealth,0,cb4be5a0-a115-4e0b-b943-d61f05f60aa2.achievement.json,cb4be5a0-a115-4e0b-b943-d61f05f60aa2,1626220800000,
5296,1cd83651-4937-4797-aeb3-7fd56c5e88d0.binning_data.json,8377871,6000,104,2021-07-20 14:38:03.718,com.sec.android.app.shealth,2021-07-19 15:05:31.497,1cd83651-4937-4797-aeb3-7fd56c5e88d0.source_info.json,0.49016473,4106.537,167.51611,5192,VfS0qUERdZ,com.sec.android.app.shealth,0,1cd83651-4937-4797-aeb3-7fd56c5e88d0.achievement.json,1cd83651-4937-4797-aeb3-7fd56c5e88d0,1626739200000,
2327,b49e32fd-0107-49d6-a0c1-d596fede0466.binning_data.json,5565161,6000,205,2021-07-27 14:30:03.737,com.sec.android.app.shealth,2021-07-26 21:45:52.485,b49e32fd-0107-49d6-a0c1-d596fede0466.source_info.json,0.33465913,1862.432,80.19631,2122,VfS0qUERdZ,com.sec.android.app.shealth,0,b49e32fd-0107-49d6-a0c1-d596fede0466.achievement.json,b49e32fd-0107-49d6-a0c1-d596fede0466,1627344000000,
6322,96bae35a-03f5-44cf-b2ba-f58e495d4db0.binning_data.json,3241094,6000,0,2021-08-02 15:51:32.625,com.sec.android.app.shealth,2021-08-02 15:51:32.625,,1.5054576,4879.33,141.64,6322,tKM9gWo31F,com.sec.android.app.shealth,0,96bae35a-03f5-44cf-b2ba-f58e495d4db0.achievement.json,96bae35a-03f5-44cf-b2ba-f58e495d4db0,1627862400000,
