pkg_name,heart_beat_count,time_offset,binning_data,max,heart_rate,comment,start_date,start_time,deviceuuid,custom,end_time,datauuid,create_time,update_time,min
com.sec.android.app.shealth,1,32400000,,63.000000,58.000000,,2021-07-10,1:00:59,jj7jIQhOji,,2021. 07. 10. 오전 1:00:59,7ab536f8-2b16-233c-1f5d-4459a57da5cf,2021. 07. 10. 오전 1:00:59,2021. 07. 10. 오전 1:00:59,58.000000
com.sec.android.app.shealth,1,32400000,,64.000000,64.000000,,2021-07-10,1:30:59,jj7jIQhOji,,2021. 07. 10. 오전 1:30:59,9ad2fa7c-1cc7-c0b1-d308-97d80c5608f1,2021. 07. 10. 오전 1:30:59,2021. 07. 10. 오전 1:30:59,58.000000
com.sec.android.app.shealth,1,32400000,,64.000000,58.000000,,2021-07-10,2:00:59,jj7jIQhOji,,2021. 07. 10. 오전 2:00:59,9f7fa19c-d9bc-be83-8f6d-bda5b0ec508b,2021. 07. 10. 오전 2:00:59,2021. 07. 10. 오전 2:00:59,58.000000
com.sec.android.app.shealth,1,32400000,,64.000000,56.000000,,2021-07-10,2:30:59,jj7jIQhOji,,2021. 07. 10. 오전 2:30:59,b068111b-a39b-09d0-b770-e25d6d6b41ba,2021. 07. 10. 오전 2:30:59,2021. 07. 10. 오전 2:30:59,56.000000
com.sec.android.app.shealth,1,32400000,,64.000000,56.000000,,2021-07-10,3:00:59,jj7jIQhOji,,2021. 07. 10. 오전 3:00:59,9e63cc8f-07b7-1f68-b54c-61c89e2fdefe,2021. 07. 10. 오전 3:00:59,2021. 07. 10. 오전 3:00:59,56.000000
com.sec.android.app.shealth,1,32400000,,64.000000,63.000000,,2021-07-10,3:30:59,jj7jIQhOji,,2021. 07. 10. 오전 3:30:59,39545af7-e48d-052a-868a-dead075c84bb,2021. 07. 10. 오전 3:30:59,2021. 07. 10. 오전 3:30:59,56.000000
com.sec.android.app.shealth,1,32400000,,64.000000,58.000000,,2021-07-10,4:00:59,jj7jIQhOji,,2021. 07. 10. 오전 4:00:59,beb633aa-55db-33b2-9d85-82ee38a3fef2,2021. 07. 10. 오전 4:00:59,2021. 07. 10. 오전 4:00:59,56.000000
com.sec.android.app.shealth,1,32400000,,102.000000,102.000000,,2021-07-10,4:30:59,jj7jIQhOji,,2021. 07. 10. 오전 4:30:59,4e53f553-26f2-9df0-9f0d-52325cf0172d,2021. 07. 10. 오전 4:30:59,2021. 07. 10. 오전 4:30:59,56.000000
com.sec.android.app.shealth,1,32400000,,102.000000,52.000000,,2021-07-10,5:00:59,jj7jIQhOji,,2021. 07. 10. 오전 5:00:59,e98a3ac4-7800-b4cd-2815-1f3bb3def250,2021. 07. 10. 오전 5:00:59,2021. 07. 10. 오전 5:00:59,52.000000
com.sec.android.app.shealth,1,32400000,,102.000000,50.000000,,2021-07-10,5:30:59,jj7jIQhOji,,2021. 07. 10. 오전 5:30:59,98e4855a-b8b0-8861-e08c-59876a9aa4c9,2021. 07. 10. 오전 5:30:59,2021. 07. 10. 오전 5:30:59,50.000000
com.sec.android.app.shealth,1,32400000,,102.000000,54.000000,,2021-07-10,7:00:59,jj7jIQhOji,,2021. 07. 10. 오전 7:00:59,4d89360e-f5b5-fe61-85c6-7a854839823d,2021. 07. 10. 오전 7:00:59,2021. 07. 10. 오전 7:00:59,50.000000
com.sec.android.app.shealth,1,32400000,,102.000000,58.000000,,2021-07-10,7:30:59,jj7jIQhOji,,2021. 07. 10. 오전 7:30:59,2c60de1c-1d2c-a60b-6a82-f96e344fd4cd,2021. 07. 10. 오전 7:30:59,2021. 07. 10. 오전 7:30:59,50.000000
com.sec.android.app.shealth,1,32400000,,102.000000,59.000000,,2021-07-10,8:00:59,jj7jIQhOji,,2021. 07. 10. 오전 8:00:59,131068b5-70b4-64be-f2a4-7cd89db2b85e,2021. 07. 10. 오전 8:00:59,2021. 07. 10. 오전 8:00:59,50.000000
com.sec.android.app.shealth,1,32400000,,102.000000,60.000000,,2021-07-10,10:30:59,jj7jIQhOji,,2021. 07. 10. 오전 10:30:59,0a121662-12c3-bacd-9721-ad0a1cdc40e2,2021. 07. 10. 오전 10:30:59,2021. 07. 10. 오전 10:30:59,50.000000
com.sec.android.app.shealth,1,32400000,,116.000000,116.000000,,2021-07-10,11:00:59,jj7jIQhOji,,2021. 07. 10. 오전 11:00:59,e9a6be68-5b48-fe72-7b63-06fc4cff69f1,2021. 07. 10. 오전 11:00:59,2021. 07. 10. 오전 11:00:59,50.000000
com.sec.android.app.shealth,1,32400000,9d833efd-a3dd-d468-4296-2254b4ec0f26.binning_data,128.000000,90.000000,,2021-07-11,3:00:00,jj7jIQhOji,,2021. 07. 11. 오후 3:47:38,9d833efd-a3dd-d468-4296-2254b4ec0f26,2021. 07. 11. 오후 3:47:38,2021. 07. 11. 오후 3:47:38,89.000000
com.sec.android.app.shealth,1,32400000,381dfd80-3b08-50aa-0b6d-c7e7cd623f87.binning_data,81.000000,81.000000,,2021-07-11,4:00:00,jj7jIQhOji,,2021. 07. 11. 오후 4:00:35,381dfd80-3b08-50aa-0b6d-c7e7cd623f87,2021. 07. 11. 오후 4:00:35,2021. 07. 11. 오후 4:00:35,74.000000
com.sec.android.app.shealth,1,32400000,,149.000000,60.000000,,2021-07-11,16:30:59,jj7jIQhOji,,2021. 07. 11. 오후 4:30:59,1d8d94de-03f7-3221-464c-7181784d1da8,2021. 07. 11. 오후 4:30:59,2021. 07. 11. 오후 4:30:59,60.000000
com.sec.android.app.shealth,1,32400000,,149.000000,63.000000,,2021-07-11,17:00:59,jj7jIQhOji,,2021. 07. 11. 오후 5:00:59,21d5031d-112a-ef19-34dc-8598e774aaa1,2021. 07. 11. 오후 5:00:59,2021. 07. 11. 오후 5:00:59,60.000000
com.sec.android.app.shealth,1,32400000,,149.000000,78.000000,,2021-07-11,19:30:59,jj7jIQhOji,,2021. 07. 11. 오후 7:30:59,31ea4635-a4a2-7f85-2d2d-056f7c97ea81,2021. 07. 11. 오후 7:30:59,2021. 07. 11. 오후 7:30:59,60.000000
com.sec.android.app.shealth,1,32400000,,149.000000,59.000000,,2021-07-11,20:30:59,jj7jIQhOji,,2021. 07. 11. 오후 8:30:59,97bd0123-c54d-fff5-e049-674c4e4d2761,2021. 07. 11. 오후 8:30:59,2021. 07. 11. 오후 8:30:59,59.000000
com.sec.android.app.shealth,1,32400000,,149.000000,62.000000,,2021-07-11,21:30:59,jj7jIQhOji,,2021. 07. 11. 오후 9:30:59,ef38eca6-228c-7fdd-3203-a30d475edcff,2021. 07. 11. 오후 9:30:59,2021. 07. 11. 오후 9:30:59,59.000000
