com.samsung.shealth.tracker.pedometer_step_count,6170019,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
,,0,9,2021-11-01 02:25:00.000,,,2021-11-01 02:26:00.000,2021-11-01 02:25:59.000,9,0.11673177,7.0039062,0.3166046,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 02:25:59.000,52bf3492-abee-5deb-b0aa-cfe049577ca7,
51994,4,0,100,2021-11-01 03:38:00.000,,,2021-11-01 03:40:16.255,2021-11-01 03:40:16.255,100,1.4865428,77.291565,3.489975,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-11-01 03:39:00.000,234c2f08-5d7c-4531-9525-4c4a593a1178,
,,0,7,2021-11-01 02:47:00.000,,,2021-11-01 02:48:00.000,2021-11-01 02:47:59.000,7,0.09369303,5.621582,0.24290466,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 02:47:59.000,eb2d3e4e-257b-8fd2-ba92-ad785d9287ff,
,,0,11,2021-11-01 03:33:00.000,,,2021-11-01 03:34:00.000,2021-11-01 03:33:59.000,11,0.14820963,8.892578,0.37709045,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 03:33:59.000,50402db0-838c-8a82-3c5f-c4027e94ec30,
36244,4,0,68,2021-11-01 03:39:00.000,,,2021-11-01 03:40:16.332,2021-11-01 03:40:16.332,68,1.4400342,52.192688,2.378418,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-11-01 03:40:00.000,4549e6d2-0d26-4a25-97ba-d62e4ebe9a44,
,,0,90,2021-11-01 03:38:00.000,,,2021-11-01 03:39:00.000,2021-11-01 03:38:59.000,90,1.1499023,68.99414,3.1510162,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 03:38:59.000,4cf34882-4533-dc94-27e3-25b36f71bfa0,
,,0,28,2021-11-01 03:34:00.000,,,2021-11-01 03:35:32.000,2021-11-01 03:34:59.000,28,0.3477295,20.86377,0.9967041,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 03:34:59.000,59ce12ec-d0b0-cddc-1b6e-735b8dc96fdf,
1574,4,0,2,2021-11-01 03:57:00.000,,,2021-11-01 03:57:18.590,2021-11-01 03:57:18.590,2,0.9475422,1.4915771,0.070827484,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-11-01 03:58:00.000,374feccd-c828-495b-9645-3a7bdc580034,
60000,4,0,105,2021-11-01 03:56:00.000,,,2021-11-01 03:57:18.545,2021-11-01 03:57:18.545,105,1.3374248,80.24548,3.6787567,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-11-01 03:57:00.000,b6e05d75-8480-4a99-a305-b811794db297,
,,0,29,2021-10-31 22:42:00.000,,,2021-10-31 22:44:00.000,2021-10-31 22:42:59.000,29,0.3858073,23.148438,1.002243,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-10-31 22:42:59.000,6d5704b2-6426-8605-40df-b78dfa3062ca,
,,0,101,2021-11-01 03:56:00.000,,,2021-11-01 03:57:00.000,2021-11-01 03:56:59.000,101,1.2850342,77.10205,3.544403,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 03:56:59.000,001a05f2-f9c1-c59b-4a96-5e4c9cf0bbd1,
,,0,73,2021-11-01 03:39:00.000,,,2021-11-01 03:40:00.000,2021-11-01 03:39:59.000,73,0.9334961,56.009766,2.5588074,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 03:39:59.000,d6c76a9e-2b2a-72af-3543-50ad74b3d313,
56898,4,0,110,2021-11-01 04:05:00.000,,,2021-11-01 04:07:29.355,2021-11-01 04:05:00.472,110,1.4958704,85.11206,3.8378258,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-11-01 04:06:00.000,b58d4190-b3b4-4048-a61c-888bd8282357,
,,0,108,2021-11-01 04:05:00.000,,,2021-11-01 04:06:00.000,2021-11-01 04:05:59.000,108,1.3829182,82.9751,3.7790375,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 04:05:59.000,485d6f67-d2f6-ee73-e8b3-10d5fe87b6fe,
,,0,28,2021-11-01 04:04:00.000,,,2021-11-01 04:05:00.000,2021-11-01 04:04:59.000,28,0.35735676,21.441406,0.9810333,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 04:04:59.000,c46ef3ae-b4cb-ec10-01e0-93e2edb5573a,
,,0,30,2021-10-31 23:26:00.000,,,2021-10-31 23:27:00.000,2021-10-31 23:26:59.000,30,0.3843994,23.063965,1.0562897,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-10-31 23:26:59.000,0b055384-f944-14a1-75c2-1d3dd1bf437e,
,,0,20,2021-11-01 03:57:00.000,,,2021-11-01 03:58:00.000,2021-11-01 03:57:59.000,20,0.2738037,16.428223,0.684906,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 03:57:59.000,e9102c61-28cb-7244-9519-87bb3dfee896,
5150,4,0,9,2021-11-01 04:08:00.000,,,2021-11-01 04:08:16.299,2021-11-01 04:08:16.299,9,1.3463992,6.9350586,0.31458664,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-11-01 04:09:00.000,5e9193f1-4b94-4342-9ffd-0703db287dc5,
,,0,15,2021-11-01 04:07:00.000,,,2021-11-01 04:08:00.000,2021-11-01 04:07:59.000,15,0.19391276,11.634766,0.52441406,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 04:07:59.000,16ee13d8-7ad8-8f4a-1196-622bb249090a,
,,0,63,2021-11-01 04:15:00.000,,,2021-11-01 04:16:00.000,2021-11-01 04:15:59.000,63,0.8002604,48.015625,2.2165375,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 04:15:59.000,0e8019ba-54fe-6d53-8e62-1b0059ecea41,
,,0,29,2021-11-01 00:45:00.000,,,2021-11-01 00:46:00.000,2021-11-01 00:45:59.000,29,0.38200682,22.92041,1.0024261,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 00:45:59.000,15fbc3a1-5f0d-9278-b785-d6ede48e3308,
,,0,43,2021-11-01 04:20:00.000,,,2021-11-01 04:21:00.000,2021-11-01 04:20:59.000,43,0.54829913,32.89795,1.5095825,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 04:20:59.000,acd60601-cadc-11f3-2e90-e815e5d2da4c,
,,0,39,2021-11-01 04:21:00.000,,,2021-11-01 04:22:00.000,2021-11-01 04:21:59.000,39,0.4995524,29.973145,1.3656158,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 04:21:59.000,76bc8c9b-47c5-41ab-3291-dcfe952e3b71,
,,0,43,2021-11-01 04:22:00.000,,,2021-11-01 04:23:00.000,2021-11-01 04:22:59.000,43,0.5461914,32.771484,1.5134888,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 04:22:59.000,ad91cdb8-7b35-1d66-c110-11e422977def,
,,0,38,2021-11-01 04:29:00.000,,,2021-11-01 04:30:01.000,2021-11-01 04:29:59.000,38,0.5092936,30.557617,1.3113861,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 04:29:59.000,cb67604e-c045-57b0-9a43-8b97661c1216,
,,0,17,2021-11-01 04:27:00.000,,,2021-11-01 04:28:00.000,2021-11-01 04:27:59.000,17,0.21578775,12.947266,0.5988617,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 04:27:59.000,162e472b-fa2f-6ac3-f14e-9487b71343c4,
,,0,69,2021-11-01 04:28:00.000,,,2021-11-01 04:29:00.000,2021-11-01 04:28:59.000,69,0.92319334,55.3916,2.388794,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 04:28:59.000,7ba85b8a-3d82-3307-87a3-335497c44f5d,
,,0,88,2021-11-01 04:06:00.000,,,2021-11-01 04:07:00.000,2021-11-01 04:06:59.000,88,1.1221273,67.32764,3.0878448,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 04:06:59.000,88da3e24-dab0-7165-62eb-5708b4de20a8,
,,0,59,2021-11-01 00:50:00.000,,,2021-11-01 00:51:00.000,2021-11-01 00:50:59.000,59,0.74055177,44.433105,2.084137,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 00:50:59.000,952eda27-5895-f82b-6d54-e4275f80a274,
6368,4,0,9,2021-11-01 04:35:00.000,,,2021-11-01 04:35:36.686,2021-11-01 04:35:34.951,9,1.0142996,6.459839,0.32839966,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-11-01 04:36:00.000,78a6122d-e539-4bff-9642-9abe7d19f446,
,,0,23,2021-11-01 04:31:00.000,,,2021-11-01 04:33:00.000,2021-11-01 04:31:59.000,23,0.29189453,17.513672,0.8089752,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 04:31:59.000,c3a10f34-7405-a81e-5c96-9d4c6666336e,
9953,4,0,15,2021-11-01 04:34:00.000,,,2021-11-01 04:34:10.840,2021-11-01 04:34:00.733,15,1.0921215,10.870239,0.5419693,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-11-01 04:35:00.000,413004fb-210a-42d1-9105-4d273306092c,
,,0,25,2021-11-01 04:40:00.000,,,2021-11-01 04:41:00.000,2021-11-01 04:40:59.000,25,0.3169922,19.019531,0.8803406,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 04:40:59.000,606e74a5-8c81-7450-d280-ef94f340349d,
46372,4,0,80,2021-11-01 04:44:00.000,,,2021-11-01 04:46:29.322,2021-11-01 04:46:29.322,80,1.2852088,59.598877,2.838646,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-11-01 04:45:00.000,13b1a07d-ea85-4114-85c1-61b3e47860b6,
,,0,12,2021-11-01 04:38:00.000,,,2021-11-01 04:39:00.000,2021-11-01 04:38:59.000,12,0.15174967,9.10498,0.42181396,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 04:38:59.000,6300cc20-8e1a-2a25-421e-8f8dfcb5994c,
,,0,11,2021-11-01 04:54:00.000,,,2021-11-01 04:55:00.000,2021-11-01 04:54:59.000,11,0.13388672,8.033203,0.395813,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 04:54:59.000,46f4c274-fc40-5bdb-8c94-757b96b7ed65,
,,0,21,2021-11-01 04:55:00.000,,,2021-11-01 04:56:00.000,2021-11-01 04:55:59.000,21,0.28214517,16.92871,0.7217102,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 04:55:59.000,41f8440b-836c-1c5a-d19c-12a8694bed05,
,,0,74,2021-11-01 04:16:00.000,,,2021-11-01 04:17:01.000,2021-11-01 04:16:59.000,74,0.96000975,57.600586,2.5823212,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 04:16:59.000,a5d62402-9370-1026-6d1e-4f0793e8bb34,
,,0,40,2021-11-01 04:45:00.000,,,2021-11-01 04:46:00.000,2021-11-01 04:45:59.000,40,0.5018473,30.11084,1.4112549,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 04:45:59.000,95a14abb-5c5a-3dad-9aa3-04ab29fae46d,
,,0,17,2021-11-01 08:00:00.000,,,2021-11-01 08:01:00.000,2021-11-01 08:00:59.000,17,0.22514649,13.508789,0.59155273,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 08:00:59.000,115222ad-dea8-1bbd-14f6-0f31e50a0616,
,,0,48,2021-11-01 07:59:00.000,,,2021-11-01 08:00:00.000,2021-11-01 07:59:59.000,48,0.6339356,38.036133,1.6661377,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 07:59:59.000,f2c0b4cb-4f93-b92c-b6cf-91893afe59b1,
,,0,21,2021-11-01 04:23:00.000,,,2021-11-01 04:24:00.000,2021-11-01 04:23:59.000,21,0.27334797,16.400879,0.7361145,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 04:23:59.000,8c443877-fa6b-d6a7-db0f-3cc9d08be1e5,
,,0,48,2021-11-01 01:53:00.000,,,2021-11-01 01:54:00.000,2021-11-01 01:53:59.000,48,0.63592124,38.155273,1.6705017,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 01:53:59.000,c2adc2d6-bfa4-a57f-65a0-7c3d99567059,
,,0,61,2021-11-01 04:30:00.000,,,2021-11-01 04:31:01.000,2021-11-01 04:30:59.000,61,0.77389324,46.433594,2.1446686,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 04:30:59.000,c994cd3c-f29b-b79a-64e3-1009511a6d06,
,,0,10,2021-11-01 07:57:00.000,,,2021-11-01 07:59:00.000,2021-11-01 07:57:59.000,10,0.12958984,7.7753906,0.3520813,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 07:57:59.000,5375a6a8-6e8e-47ed-f703-3d5aa9fe75bf,
,,0,36,2021-11-01 08:06:00.000,,,2021-11-01 08:07:00.000,2021-11-01 08:06:59.000,36,0.48378906,29.027344,1.2487793,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 08:06:59.000,51707b55-d8ac-8f3a-483b-2cb6cf158916,
,,0,75,2021-11-01 08:05:00.000,,,2021-11-01 08:06:00.000,2021-11-01 08:05:59.000,75,0.96882325,58.129395,2.6341858,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 08:05:59.000,f999c8db-0950-887b-25c0-69db3ed2ca19,
,,0,33,2021-11-01 08:07:00.000,,,2021-11-01 08:08:00.000,2021-11-01 08:07:59.000,33,0.42902833,25.7417,1.1574402,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 08:07:59.000,604939da-c78d-3a7f-7552-01c73e2023ae,
,,0,13,2021-11-01 02:19:00.000,,,2021-11-01 02:20:00.000,2021-11-01 02:19:59.000,13,0.16480306,9.888184,0.45732117,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 02:19:59.000,f1dafcda-b8df-7db2-3160-97d08be0a340,
,,0,45,2021-11-01 03:35:00.000,,,2021-11-01 03:37:00.000,2021-11-01 03:35:59.000,45,0.57661134,34.59668,1.5752411,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 03:35:59.000,2e9f5eb0-5a0b-1ba9-2e6a-0c3a47325fcf,
,,0,49,2021-11-01 04:33:00.000,,,2021-11-01 04:34:00.000,2021-11-01 04:33:59.000,49,0.6197998,37.18799,1.7350616,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 04:33:59.000,061e63ee-2329-248e-4979-c70bebfa3bb0,
,,0,33,2021-11-01 08:26:00.000,,,2021-11-01 08:27:00.000,2021-11-01 08:26:59.000,33,0.4184977,25.109863,1.161499,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 08:26:59.000,64cae966-f824-0887-4bca-2a90e132b449,
,,0,23,2021-11-01 08:11:00.000,,,2021-11-01 08:12:00.000,2021-11-01 08:11:59.000,23,0.29102376,17.461426,0.8134155,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 08:11:59.000,bc23d78d-26b5-d5ec-e282-eb3ad8efe385,
,,0,17,2021-11-01 08:46:00.000,,,2021-11-01 08:48:00.000,2021-11-01 08:46:59.000,17,0.21789551,13.07373,0.59695435,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 08:46:59.000,a968119e-936f-db95-92ea-35ff211ee3e3,
,,0,28,2021-11-01 08:25:00.000,,,2021-11-01 08:26:00.000,2021-11-01 08:25:59.000,28,0.36183268,21.70996,0.9803772,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 08:25:59.000,c9f96c14-a617-fa72-a432-62bbe3e02477,
10254,4,0,17,2021-11-01 09:16:00.000,,,2021-11-01 09:16:18.038,2021-11-01 09:16:18.038,17,1.2322352,12.636353,0.6033859,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-11-01 09:17:00.000,5442de55-a5b1-4261-a50c-89817d87d545,
11871,4,0,22,2021-11-01 08:46:00.000,,,2021-11-01 08:46:24.334,2021-11-01 08:46:24.334,22,1.3831166,16.419556,0.7793274,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-11-01 08:47:00.000,894f33bd-2d3c-45fc-b9d3-c388c336a853,
7888,4,0,12,2021-11-01 03:53:00.000,,,2021-11-01 03:54:13.819,2021-11-01 03:54:13.819,12,1.1129098,8.779358,0.4305191,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-11-01 03:54:00.000,be315067-9e16-4a0c-a879-a60ac3e11ca4,
,,0,24,2021-11-01 08:45:00.000,,,2021-11-01 08:46:00.000,2021-11-01 08:45:59.000,24,0.31482747,18.889648,0.8364868,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 08:45:59.000,868a72a3-7b1c-00fb-85dd-b02c648a97d7,
35467,4,0,63,2021-11-01 04:45:00.000,,,2021-11-01 04:46:29.423,2021-11-01 04:46:29.423,63,1.3329538,47.276978,2.2282944,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-11-01 04:46:00.000,40ceee58-0d44-4233-a09a-f3bf9d111f9f,
28369,4,0,26,2021-11-01 09:15:00.000,,,2021-11-01 09:15:59.519,2021-11-01 09:15:41.047,26,0.701287,19.89502,0.9161148,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-11-01 09:16:00.000,06d07ab3-8e3c-4abe-a49a-020b8bc8e9cf,
5615,4,0,7,2021-11-01 09:03:00.000,,,2021-11-01 09:03:19.608,2021-11-01 09:03:17.706,7,0.9066518,5.091675,0.25276184,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-11-01 09:04:00.000,ca53415e-f597-49cf-82fa-19981f08898b,
12986,4,0,17,2021-11-01 07:58:00.000,,,2021-11-01 07:58:18.764,2021-11-01 07:58:10.706,17,0.9249886,12.012451,0.6313095,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-11-01 07:59:00.000,8cef72dc-8d18-4dd3-995a-5e10e8e89aac,
4892,4,0,7,2021-11-01 04:00:00.000,,,2021-11-01 04:00:11.184,2021-11-01 04:00:09.207,7,1.046386,5.119507,0.25169373,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-11-01 04:01:00.000,82585b6c-9f6e-4f3f-ad06-2e3d3d32b3a9,
6079,4,0,11,2021-11-01 14:12:00.000,,,2021-11-01 14:12:59.436,2021-11-01 14:12:58.983,11,1.4132855,8.592163,0.38542175,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-11-01 14:13:00.000,413bd992-e303-4908-8349-9f2b806368ac,
9260,4,0,6,2021-11-01 22:28:00.000,,,2021-11-01 22:28:56.726,2021-11-01 22:28:56.726,6,0.45595065,4.22229,0.22343445,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-11-01 22:29:00.000,60206f17-2ef0-42b2-8a01-6e95d8887bba,
7036,4,0,10,2021-11-01 13:54:00.000,,,2021-11-01 13:54:27.505,2021-11-01 13:54:23.309,10,1.0353831,7.2851562,0.36038208,UTC+0900,V57RQzDK0T,com.sec.android.app.shealth,2021-11-01 13:55:00.000,884ad84a-1765-4898-810e-f82c3581b5f1,
,,11,30,2021-11-01 08:02:00.000,,,2021-11-01 08:03:00.000,2021-11-01 08:02:59.000,41,0.54669595,32.801758,1.5275269,UTC+0900,tpJmGFksb1,com.sec.android.app.shealth,2021-11-01 08:02:59.000,ece86a13-3b0d-1e5e-6e0f-a563017e591c,
