com.samsung.shealth.activity.day_summary,6170019,2
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
0,0,,0,2021-07-03 02:58:33.041,2021-07-03 02:58:33.041,-1,0,0,0.0,0.0,cb56eff5-481d-461b-b19e-4855000062ed.extra_data.json,V57RQzDK0T,0,com.sec.android.app.shealth,0,-1,cb56eff5-481d-461b-b19e-4855000062ed,1623801600000,
4475,2876351,,0,2021-07-09 11:05:17.477,2021-07-08 15:00:00.468,60,180000,78,3507.46,148.12589,a5dd7cfe-0e04-4135-980d-44fe23d8f054.extra_data.json,V57RQzDK0T,33200,com.sec.android.app.shealth,2843151,27060000,a5dd7cfe-0e04-4135-980d-44fe23d8f054,1625788800000,
1483,976458,,0,2021-07-24 13:55:03.661,2021-07-23 17:15:55.251,60,60000,26,1151.362,52.080536,d4170fca-9e3d-47c2-be15-bee81360831f.extra_data.json,V57RQzDK0T,0,com.sec.android.app.shealth,976458,40560000,d4170fca-9e3d-47c2-be15-bee81360831f,1627084800000,
1097,704202,,0,2021-07-13 13:39:02.930,2021-07-12 15:00:00.658,60,120000,18,833.43317,38.366314,90c82a9c-3cc7-4022-968f-b00993517c1c.extra_data.json,V57RQzDK0T,0,com.sec.android.app.shealth,704202,24120000,90c82a9c-3cc7-4022-968f-b00993517c1c,1626134400000,
5915,3882419,,0,2021-07-20 14:00:20.850,2021-07-19 15:00:01.641,60,120000,106,4615.466,192.8304,3fc0468a-79cf-4ceb-930c-92ddf88c8e9e.extra_data.json,V57RQzDK0T,16000,com.sec.android.app.shealth,3866419,13800000,3fc0468a-79cf-4ceb-930c-92ddf88c8e9e,1626739200000,
4923,3239003,,0,2021-07-28 14:31:23.496,2021-07-27 15:00:01.547,60,120000,88,3849.9885,175.24248,544ecf9b-c62c-492b-8fb7-5a65f3384b6c.extra_data.json,V57RQzDK0T,44800,com.sec.android.app.shealth,3194203,26100000,544ecf9b-c62c-492b-8fb7-5a65f3384b6c,1627430400000,
0,0,,0,2021-07-03 02:58:33.257,2021-07-03 02:58:33.257,-1,0,0,0.0,0.0,87ad6068-08b8-4be1-901f-bc44fbec8080.extra_data.json,V57RQzDK0T,0,com.sec.android.app.shealth,0,-1,87ad6068-08b8-4be1-901f-bc44fbec8080,1624320000000,
5046,3191461,,0,2021-07-15 12:59:21.936,2021-07-14 18:08:01.506,60,360000,86,3902.5586,170.76898,f23b8ac0-373a-44db-bac5-3cdb255015ac.extra_data.json,V57RQzDK0T,21600,com.sec.android.app.shealth,3169861,15600000,f23b8ac0-373a-44db-bac5-3cdb255015ac,1626307200000,
0,0,,0,2021-07-03 02:58:33.550,2021-07-03 02:58:33.550,-1,0,0,0.0,0.0,45535d6e-40bb-4354-aa1c-0c5aa444a4cf.extra_data.json,V57RQzDK0T,0,com.sec.android.app.shealth,0,-1,45535d6e-40bb-4354-aa1c-0c5aa444a4cf,1624838400000,
4893,3208666,,0,2021-07-30 11:49:50.753,2021-07-29 15:57:00.698,60,120000,86,3842.547,173.34286,8d27d29e-0fcf-4769-a69d-7821e0290e80.extra_data.json,V57RQzDK0T,35200,com.sec.android.app.shealth,3173466,24300000,8d27d29e-0fcf-4769-a69d-7821e0290e80,1627603200000,
4083,2641395,,0,2021-07-19 11:12:48.344,2021-07-18 15:00:00.953,60,420000,71,3183.286,136.28607,a4e2d4e6-8b6b-4e08-9279-bd9c7d5bac9d.extra_data.json,V57RQzDK0T,23600,com.sec.android.app.shealth,2617795,22620000,a4e2d4e6-8b6b-4e08-9279-bd9c7d5bac9d,1626652800000,
4089,2634272,,0,2021-07-26 09:12:18.779,2021-07-25 15:00:00.800,60,180000,71,3215.3748,150.06134,fb2a0213-2cae-4329-b585-c6fb2cd462ca.extra_data.json,V57RQzDK0T,69200,com.sec.android.app.shealth,2565072,25740000,fb2a0213-2cae-4329-b585-c6fb2cd462ca,1627257600000,
5552,3573034,,0,2021-07-21 12:51:02.269,2021-07-20 15:00:01.400,60,300000,98,4310.383,183.88083,0ae7ba23-9448-450b-8aca-d7fb6e3bd15f.extra_data.json,V57RQzDK0T,10400,com.sec.android.app.shealth,3562634,27180000,0ae7ba23-9448-450b-8aca-d7fb6e3bd15f,1626825600000,
2931,1916139,,0,2021-08-03 10:30:41.823,2021-08-02 15:06:01.818,60,180000,51,2252.3906,103.36156,5fbb232f-7a74-43ba-9441-aafbfeb48f7d.extra_data.json,V57RQzDK0T,4000,com.sec.android.app.shealth,1912139,29040000,5fbb232f-7a74-43ba-9441-aafbfeb48f7d,1627948800000,
4702,3037831,,0,2021-08-09 14:54:19.489,2021-08-08 15:36:39.302,60,120000,83,3675.253,171.71176,7549387c-2d05-4d51-ab74-ad5d384d6e99.extra_data.json,V57RQzDK0T,81200,com.sec.android.app.shealth,2956631,27480000,7549387c-2d05-4d51-ab74-ad5d384d6e99,1628467200000,
28,18676,,0,2021-07-25 14:28:48.918,2021-07-24 15:26:01.141,60,6670,0,20.407608,1.0137324,fe10124a-7837-4fff-87a3-4402e03025bf.extra_data.json,V57RQzDK0T,0,com.sec.android.app.shealth,18676,38160000,fe10124a-7837-4fff-87a3-4402e03025bf,1627171200000,
361,238117,,0,2021-08-01 13:57:14.122,2021-07-31 15:50:53.944,60,45356,5,282.99655,12.662143,ce1eef20-76be-4d5c-9602-c7069c73246f.extra_data.json,V57RQzDK0T,4000,com.sec.android.app.shealth,234117,46740000,ce1eef20-76be-4d5c-9602-c7069c73246f,1627776000000,
4491,3916208,,1209000,2021-07-05 13:54:01.957,2021-07-04 15:00:01.220,60,1209000,108,3338.9268,232.41533,b9517c87-b4f6-4da8-a4bc-180478b8348f.extra_data.json,V57RQzDK0T,57200,com.sec.android.app.shealth,2650008,27840000,b9517c87-b4f6-4da8-a4bc-180478b8348f,1625443200000,
6198,4027803,,0,2021-08-05 09:07:01.882,2021-08-04 15:00:02.101,60,180000,110,4817.419,219.09117,d696324d-cd58-41db-a28e-860a82b985f3.extra_data.json,V57RQzDK0T,26800,com.sec.android.app.shealth,4001003,25800000,d696324d-cd58-41db-a28e-860a82b985f3,1628121600000,
5449,3489851,,0,2021-08-22 23:30:02.073,2021-07-26 15:00:00.730,60,240000,95,4217.109,191.85312,63955f67-daaa-4391-80f6-8203caa547e3.extra_data.json,V57RQzDK0T,13200,com.sec.android.app.shealth,3476651,27060000,63955f67-daaa-4391-80f6-8203caa547e3,1627344000000,
225,150075,,0,2021-07-11 14:38:02.528,2021-07-10 15:00:00.676,60,33350,3,176.17984,7.2888074,cf11e220-f502-47a9-a64a-4d4d8e0a2f1e.extra_data.json,V57RQzDK0T,0,com.sec.android.app.shealth,150075,79920000,cf11e220-f502-47a9-a64a-4d4d8e0a2f1e,1625961600000,
687,458229,,0,2021-07-31 14:10:03.611,2021-07-30 17:12:24.820,60,40687,11,536.4583,23.989542,cedf641c-22f2-44c7-87d4-dbc3c8cb6801.extra_data.json,V57RQzDK0T,0,com.sec.android.app.shealth,458229,50160000,cedf641c-22f2-44c7-87d4-dbc3c8cb6801,1627689600000,
7,4669,,0,2021-08-07 16:14:46.085,2021-08-06 15:40:59.333,60,4669,0,5.526468,0.24323869,78ff8b09-448c-418f-a215-271eab467788.extra_data.json,V57RQzDK0T,0,com.sec.android.app.shealth,4669,53519999,78ff8b09-448c-418f-a215-271eab467788,1628294400000,
1771,1065537,,0,2021-08-15 14:22:06.677,2021-08-14 15:00:01.297,60,120000,26,1522.3174,77.81372,18e7043d-78d5-4c80-8797-067f765b684a.extra_data.json,V57RQzDK0T,113777,com.sec.android.app.shealth,951760,58560000,18e7043d-78d5-4c80-8797-067f765b684a,1628985600000,
2652,1716729,,0,2021-08-02 09:25:14.172,2021-08-01 15:00:01.799,60,180000,46,2061.227,94.40173,950f9080-7da6-4cd6-a435-9dedc1b24928.extra_data.json,V57RQzDK0T,18000,com.sec.android.app.shealth,1698729,26580000,950f9080-7da6-4cd6-a435-9dedc1b24928,1627862400000,
39,26013,,0,2021-08-08 13:43:16.301,2021-08-07 16:14:45.975,60,14007,0,27.85284,1.4338523,8197d623-906f-460a-a354-5723b06d0a2f.extra_data.json,V57RQzDK0T,0,com.sec.android.app.shealth,26013,81300000,8197d623-906f-460a-a354-5723b06d0a2f,1628380800000,
5570,3661316,,0,2021-08-11 09:16:21.223,2021-08-10 15:00:02.094,60,180000,100,4333.1914,195.91283,e12aeb4f-972c-4ae7-84c7-6a713dc9c291.extra_data.json,V57RQzDK0T,14400,com.sec.android.app.shealth,3646916,25800000,e12aeb4f-972c-4ae7-84c7-6a713dc9c291,1628640000000,
5385,3546275,,0,2021-08-06 11:51:17.995,2021-08-05 18:44:44.680,60,180000,96,4184.0303,190.96248,8c2c7795-5165-4864-a5f8-6c06f0cd3bd2.extra_data.json,V57RQzDK0T,28000,com.sec.android.app.shealth,3518275,24540000,8c2c7795-5165-4864-a5f8-6c06f0cd3bd2,1628208000000,
16,10672,,0,2021-08-21 13:28:54.946,2021-08-20 15:00:01.890,60,10672,0,11.685763,0.57558304,b0b9bafd-4a22-4842-a113-b946ae708f5c.extra_data.json,V57RQzDK0T,0,com.sec.android.app.shealth,10672,80640000,b0b9bafd-4a22-4842-a113-b946ae708f5c,1629504000000,
300,200100,,0,2021-07-17 15:44:47.500,2021-07-16 15:00:00.530,60,19343,5,233.15732,9.884408,ce2deb4e-7620-49d3-9dd2-8abcf96a9120.extra_data.json,V57RQzDK0T,0,com.sec.android.app.shealth,200100,42959999,ce2deb4e-7620-49d3-9dd2-8abcf96a9120,1626480000000,
6049,3939627,,0,2021-08-13 11:07:24.202,2021-08-12 15:34:02.544,60,120000,106,4699.4287,216.48795,ea4d2cd3-1865-41fb-a2f8-1bbe483aee9c.extra_data.json,V57RQzDK0T,57200,com.sec.android.app.shealth,3882427,24600000,ea4d2cd3-1865-41fb-a2f8-1bbe483aee9c,1628812800000,
5740,3679722,,0,2021-08-20 17:11:58.329,2021-08-16 16:05:19.722,60,240000,100,4470.5205,206.8234,92be4e87-8b8e-4f6a-b207-7a5c26c2d735.extra_data.json,V57RQzDK0T,47600,com.sec.android.app.shealth,3632122,16800000,92be4e87-8b8e-4f6a-b207-7a5c26c2d735,1629158400000,
6479,4261494,,22000,2021-07-23 10:56:02.693,2021-07-22 15:00:00.705,60,180000,116,5106.891,227.3401,13c5bd7c-41ac-4b75-bf53-9e93d348be63.extra_data.json,V57RQzDK0T,29600,com.sec.android.app.shealth,4209894,27480000,13c5bd7c-41ac-4b75-bf53-9e93d348be63,1626998400000,
5787,3699205,,0,2021-08-12 09:17:17.832,2021-08-11 17:58:42.465,60,180000,101,4514.668,205.04466,a9ed9f9e-a5f4-430d-8a90-d586ec5a3a65.extra_data.json,V57RQzDK0T,34400,com.sec.android.app.shealth,3664805,26220000,a9ed9f9e-a5f4-430d-8a90-d586ec5a3a65,1628726400000,
578,385526,,0,2021-08-14 14:03:12.850,2021-08-13 16:18:30.066,60,48691,10,431.51608,20.577744,cb911ca3-79aa-4a24-840f-c042aae6ac14.extra_data.json,V57RQzDK0T,0,com.sec.android.app.shealth,385526,33780000,cb911ca3-79aa-4a24-840f-c042aae6ac14,1628899200000,
4502,2876021,,0,2021-08-20 17:11:58.769,2021-08-18 15:00:00.925,60,180000,78,3493.7961,163.79706,e16c5bc3-4104-4247-b77d-e03c60baf545.extra_data.json,V57RQzDK0T,66400,com.sec.android.app.shealth,2809621,33540000,e16c5bc3-4104-4247-b77d-e03c60baf545,1629331200000,
5822,3718652,,0,2021-08-28 02:23:11.620,2021-08-26 15:00:01.736,60,959515,101,4508.7783,206.8444,c3202d88-074f-4a04-8e95-53b430102f7f.extra_data.json,V57RQzDK0T,37200,com.sec.android.app.shealth,3681452,27420000,c3202d88-074f-4a04-8e95-53b430102f7f,1630022400000,
1010,673670,,0,2021-08-23 08:38:51.049,2021-08-22 15:00:02.503,60,60000,18,765.60815,35.83806,9061164e-13c4-4244-ba13-36f39054a8c0.extra_data.json,V57RQzDK0T,0,com.sec.android.app.shealth,673670,26820000,9061164e-13c4-4244-ba13-36f39054a8c0,1629676800000,
6272,4058432,,0,2021-07-29 09:47:03.512,2021-07-28 15:00:01.799,60,300000,110,4865.675,221.85222,234d10a9-2d9e-499f-ac59-035fa206a019.extra_data.json,V57RQzDK0T,39600,com.sec.android.app.shealth,4018832,23760000,234d10a9-2d9e-499f-ac59-035fa206a019,1627516800000,
3784,2516561,,0,2021-08-20 17:11:58.993,2021-08-19 15:00:00.412,60,60000,68,2913.105,132.89148,ca548673-f645-456d-97e3-3f8cbee337e0.extra_data.json,V57RQzDK0T,0,com.sec.android.app.shealth,2516561,22920000,ca548673-f645-456d-97e3-3f8cbee337e0,1629417600000,
677,445151,,0,2021-08-20 17:11:58.543,2021-08-17 15:00:00.726,60,45088,11,527.8699,24.528702,2aa65db1-3016-49eb-92a0-22c7efc6f5a5.extra_data.json,V57RQzDK0T,9600,com.sec.android.app.shealth,435551,42540000,2aa65db1-3016-49eb-92a0-22c7efc6f5a5,1629244800000,
3061,2022253,,0,2021-08-25 14:23:09.118,2021-08-24 15:00:01.582,60,180000,55,2358.8699,107.66968,a33c398a-5410-48cc-8c35-e0095e0ac484.extra_data.json,V57RQzDK0T,2000,com.sec.android.app.shealth,2020253,25560000,a33c398a-5410-48cc-8c35-e0095e0ac484,1629849600000,
765,500643,,0,2021-08-29 12:44:02.467,2021-08-28 15:00:01.644,60,24679,13,609.65845,28.388725,7c419b4f-1df5-4a06-95bb-a20c0a0fd01c.extra_data.json,V57RQzDK0T,14400,com.sec.android.app.shealth,486243,25020000,7c419b4f-1df5-4a06-95bb-a20c0a0fd01c,1630195200000,
4428,2877708,,0,2021-08-28 03:20:16.785,2021-08-03 15:00:02.215,60,240000,78,3450.7668,158.89981,82540de6-5190-41d3-845b-b0231a2817cf.extra_data.json,V57RQzDK0T,47200,com.sec.android.app.shealth,2830508,17460000,82540de6-5190-41d3-845b-b0231a2817cf,1628035200000,
13015,7985772,,0,2021-09-02 14:57:29.642,2021-09-01 15:00:04.500,60,1200000,221,9988.613,456.4686,fd007274-b313-4a23-b570-82b0d24ca9c7.extra_data.json,V57RQzDK0T,0,com.sec.android.app.shealth,7985772,10320000,fd007274-b313-4a23-b570-82b0d24ca9c7,1630540800000,
1679,1109828,,0,2021-08-24 13:30:06.012,2021-08-23 17:46:55.684,60,60000,30,1271.6218,59.306843,d58bfa7b-6904-4385-8338-f341c8bfdd10.extra_data.json,V57RQzDK0T,0,com.sec.android.app.shealth,1109828,55800000,d58bfa7b-6904-4385-8338-f341c8bfdd10,1629763200000,
8227,5241448,,0,2021-08-28 02:23:11.410,2021-08-25 15:00:01.530,60,999858,143,6356.044,290.961,04db6fea-eeca-40ca-91f9-994f800c5eaa.extra_data.json,V57RQzDK0T,40000,com.sec.android.app.shealth,5201448,25380000,04db6fea-eeca-40ca-91f9-994f800c5eaa,1629936000000,
3984,2586190,,0,2021-09-01 13:41:22.200,2021-08-30 15:00:00.952,60,240000,71,3068.7358,140.2981,94e8a27b-0e0f-40cf-ac75-44b2e7f0797b.extra_data.json,V57RQzDK0T,5200,com.sec.android.app.shealth,2580990,27360000,94e8a27b-0e0f-40cf-ac75-44b2e7f0797b,1630368000000,
6818,4366990,,0,2021-09-08 14:12:34.448,2021-09-07 15:00:02.231,60,480000,120,5263.259,241.79797,5c05fb37-63dc-48da-8a3b-1ac51cf1dbb6.extra_data.json,V57RQzDK0T,32000,com.sec.android.app.shealth,4334990,24300000,5c05fb37-63dc-48da-8a3b-1ac51cf1dbb6,1631059200000,
5133,3233355,,0,2021-09-01 13:49:14.826,2021-08-31 15:00:00.866,60,240000,88,4058.6533,192.89957,2dcb47d8-bad5-426b-b63e-16802c7757da.extra_data.json,V57RQzDK0T,128800,com.sec.android.app.shealth,3104555,24420000,2dcb47d8-bad5-426b-b63e-16802c7757da,1630454400000,
3811,2477821,,0,2021-08-30 13:21:30.590,2021-08-29 15:01:16.368,60,240000,68,2938.5732,135.05598,5f8485f2-4441-4fc1-a994-411b2e419bd3.extra_data.json,V57RQzDK0T,14800,com.sec.android.app.shealth,2463021,23400000,5f8485f2-4441-4fc1-a994-411b2e419bd3,1630281600000,
4968,3191879,,0,2021-08-10 14:26:16.578,2021-08-09 15:00:02.010,60,240000,86,3881.2808,177.65225,6f1944cc-678b-4997-b037-3dc7ebfba77e.extra_data.json,V57RQzDK0T,46000,com.sec.android.app.shealth,3145879,27540000,6f1944cc-678b-4997-b037-3dc7ebfba77e,1628553600000,
2268,1512489,,0,2021-09-04 13:03:50.760,2021-09-03 15:00:01.186,60,44422,41,1769.9213,79.5909,df2c1558-064d-40c2-baf7-10386b1df9b8.extra_data.json,V57RQzDK0T,400,com.sec.android.app.shealth,1512089,20880000,df2c1558-064d-40c2-baf7-10386b1df9b8,1630713600000,
