com.samsung.shealth.tracker.pedometer_day_summary,6195017,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
2963,8e0da7ff-94bb-4ca1-91b3-37b42dbe7e2a.binning_data.json,1592331,6000,0,2021-07-21 17:43:25.770,com.sec.android.app.shealth,2021-07-21 17:43:25.770,,1.4289365,2275.3398,115.999985,2963,LIGCfGG+ec,com.sec.android.app.shealth,0,8e0da7ff-94bb-4ca1-91b3-37b42dbe7e2a.achievement.json,8e0da7ff-94bb-4ca1-91b3-37b42dbe7e2a,1626825600000,
3928,835ce739-8d2f-4640-b3b4-ffae84ebeacd.binning_data.json,3843797,6000,0,2021-07-21 11:36:04.028,com.sec.android.app.shealth,2021-07-20 22:21:40.575,835ce739-8d2f-4640-b3b4-ffae84ebeacd.source_info.json,0.7812233,3002.864,147.79517,3928,VfS0qUERdZ,com.sec.android.app.shealth,0,835ce739-8d2f-4640-b3b4-ffae84ebeacd.achievement.json,835ce739-8d2f-4640-b3b4-ffae84ebeacd,1626825600000,
3719,08183839-e9de-40b8-9de0-6fc99828e62d.binning_data.json,8760000,6000,36,2021-07-17 15:28:14.912,com.sec.android.app.shealth,2021-07-17 15:28:14.912,,0.31919846,2796.1785,124.54448,3683,+7oIkpAmKP,com.sec.android.app.shealth,0,08183839-e9de-40b8-9de0-6fc99828e62d.achievement.json,08183839-e9de-40b8-9de0-6fc99828e62d,1626480000000,
6071,0e5eabf6-b62a-4ce1-a583-7b78ed5632e1.binning_data.json,3150928,6000,20,2021-07-23 15:11:26.555,com.sec.android.app.shealth,2021-07-23 15:11:26.555,,1.4696876,4630.88,244.04,6051,LIGCfGG+ec,com.sec.android.app.shealth,1069,0e5eabf6-b62a-4ce1-a583-7b78ed5632e1.achievement.json,0e5eabf6-b62a-4ce1-a583-7b78ed5632e1,1626998400000,
8393,7fdfb9f2-f09d-499e-a748-b893e825e368.binning_data.json,8826873,6000,36,2021-07-23 12:16:19.488,com.sec.android.app.shealth,2021-07-22 20:52:01.827,7fdfb9f2-f09d-499e-a748-b893e825e368.source_info.json,0.7291562,6436.17,320.0559,8357,VfS0qUERdZ,com.sec.android.app.shealth,0,7fdfb9f2-f09d-499e-a748-b893e825e368.achievement.json,7fdfb9f2-f09d-499e-a748-b893e825e368,1626998400000,
4072,e95b123a-e70b-410d-a0c1-1c2cf89e0a82.binning_data.json,9239999,6000,100,2021-07-25 15:59:38.316,com.sec.android.app.shealth,2021-07-25 15:59:38.316,,0.3402143,3143.58,146.82574,3972,+7oIkpAmKP,com.sec.android.app.shealth,0,e95b123a-e70b-410d-a0c1-1c2cf89e0a82.achievement.json,e95b123a-e70b-410d-a0c1-1c2cf89e0a82,1627171200000,
2267,6e32cdb5-c5a3-4479-9800-be6435b53c14.binning_data.json,4079999,6000,27,2021-07-19 18:03:36.358,com.sec.android.app.shealth,2021-07-19 18:03:36.358,,0.42166752,1720.4036,74.70984,2240,+7oIkpAmKP,com.sec.android.app.shealth,0,6e32cdb5-c5a3-4479-9800-be6435b53c14.achievement.json,6e32cdb5-c5a3-4479-9800-be6435b53c14,1626652800000,
3804,27fa6d2e-ecd8-45d0-be57-44ac5e56db94.binning_data.json,4919999,6000,0,2021-07-27 15:25:33.246,com.sec.android.app.shealth,2021-07-27 15:25:33.246,,0.58589906,2882.623,134.0899,3804,+7oIkpAmKP,com.sec.android.app.shealth,0,27fa6d2e-ecd8-45d0-be57-44ac5e56db94.achievement.json,27fa6d2e-ecd8-45d0-be57-44ac5e56db94,1627344000000,
3015,7fe6bf4f-4c95-4b34-969a-0d4897326173.binning_data.json,4799999,6000,0,2021-07-21 17:43:32.664,com.sec.android.app.shealth,2021-07-21 17:43:32.664,,0.4754724,2282.2673,105.29352,3015,+7oIkpAmKP,com.sec.android.app.shealth,0,7fe6bf4f-4c95-4b34-969a-0d4897326173.achievement.json,7fe6bf4f-4c95-4b34-969a-0d4897326173,1626825600000,
58,bd453d4f-f714-45be-9c56-1a11ee88f10c.binning_data.json,180000,6000,43,2021-07-29 16:12:16.418,com.sec.android.app.shealth,2021-07-29 16:12:16.418,,0.31943357,57.498047,3.7127686,15,+7oIkpAmKP,com.sec.android.app.shealth,0,bd453d4f-f714-45be-9c56-1a11ee88f10c.achievement.json,bd453d4f-f714-45be-9c56-1a11ee88f10c,1627516800000,
1499,a56b7c57-cf8b-4a29-98af-b5f555889097.binning_data.json,753163,6000,12,2021-07-25 15:59:33.591,com.sec.android.app.shealth,2021-07-25 15:59:33.591,,1.5993739,1204.59,62.42,1487,LIGCfGG+ec,com.sec.android.app.shealth,0,a56b7c57-cf8b-4a29-98af-b5f555889097.achievement.json,a56b7c57-cf8b-4a29-98af-b5f555889097,1627171200000,
6888,2d7cebe2-c742-4e71-a4a5-a9849403562f.binning_data.json,10140000,6000,37,2021-07-23 15:11:29.978,com.sec.android.app.shealth,2021-07-23 15:11:29.978,,0.5167939,5240.29,243.76352,6851,+7oIkpAmKP,com.sec.android.app.shealth,900,2d7cebe2-c742-4e71-a4a5-a9849403562f.achievement.json,2d7cebe2-c742-4e71-a4a5-a9849403562f,1626998400000,
8294,9a99b47d-2263-436b-bef6-35a551fdcfbe.binning_data.json,6924714,6000,42,2021-07-14 14:32:04.277,com.sec.android.app.shealth,2021-07-13 21:21:21.965,9a99b47d-2263-436b-bef6-35a551fdcfbe.source_info.json,0.91024715,6303.201,309.56836,8252,VfS0qUERdZ,com.sec.android.app.shealth,0,9a99b47d-2263-436b-bef6-35a551fdcfbe.achievement.json,9a99b47d-2263-436b-bef6-35a551fdcfbe,1626220800000,
2921,d058dd4d-33d9-4a1d-bbfc-405e8e20dee4.binning_data.json,3354918,6000,1,2021-07-26 16:51:26.646,com.sec.android.app.shealth,2021-07-25 20:42:01.177,d058dd4d-33d9-4a1d-bbfc-405e8e20dee4.source_info.json,0.6588584,2210.4163,113.106514,2920,VfS0qUERdZ,com.sec.android.app.shealth,0,d058dd4d-33d9-4a1d-bbfc-405e8e20dee4.achievement.json,d058dd4d-33d9-4a1d-bbfc-405e8e20dee4,1627257600000,
6506,4608d3a3-85d4-40ed-aa74-04d28064362a.binning_data.json,10153954,6000,19,2021-07-16 13:39:03.059,com.sec.android.app.shealth,2021-07-15 21:01:00.342,4608d3a3-85d4-40ed-aa74-04d28064362a.source_info.json,0.4866448,4941.369,231.24634,6487,VfS0qUERdZ,com.sec.android.app.shealth,0,4608d3a3-85d4-40ed-aa74-04d28064362a.achievement.json,4608d3a3-85d4-40ed-aa74-04d28064362a,1626393600000,
3934,e3a3a2d3-0c57-4d43-85b4-2c4c0509ccbe.binning_data.json,2042846,6000,1,2021-07-27 15:25:27.863,com.sec.android.app.shealth,2021-07-27 15:25:27.863,,1.4633845,2989.47,162.24998,3933,LIGCfGG+ec,com.sec.android.app.shealth,0,e3a3a2d3-0c57-4d43-85b4-2c4c0509ccbe.achievement.json,e3a3a2d3-0c57-4d43-85b4-2c4c0509ccbe,1627344000000,
6862,bbcea099-bcb8-480a-b847-19c932806c40.binning_data.json,9972976,6000,87,2021-08-01 13:41:03.727,com.sec.android.app.shealth,2021-07-31 19:47:02.742,bbcea099-bcb8-480a-b847-19c932806c40.source_info.json,0.5440049,5425.348,266.39932,6775,VfS0qUERdZ,com.sec.android.app.shealth,0,bbcea099-bcb8-480a-b847-19c932806c40.achievement.json,bbcea099-bcb8-480a-b847-19c932806c40,1627776000000,
5789,b9a43bfc-6eb5-4703-bccb-17200c4b07b6.binning_data.json,8026438,6000,145,2021-07-18 10:58:54.251,com.sec.android.app.shealth,2021-07-17 15:35:02.737,b9a43bfc-6eb5-4703-bccb-17200c4b07b6.source_info.json,0.56138307,4505.9062,212.8654,5644,VfS0qUERdZ,com.sec.android.app.shealth,0,b9a43bfc-6eb5-4703-bccb-17200c4b07b6.achievement.json,b9a43bfc-6eb5-4703-bccb-17200c4b07b6,1626566400000,
1443,7c141408-fb02-4aa5-a1cd-7a628129c24f.binning_data.json,1297419,6000,0,2021-07-28 09:00:00.771,com.sec.android.app.shealth,2021-07-28 00:46:32.114,7c141408-fb02-4aa5-a1cd-7a628129c24f.source_info.json,0.8550986,1109.4215,55.09125,1443,VfS0qUERdZ,com.sec.android.app.shealth,0,7c141408-fb02-4aa5-a1cd-7a628129c24f.achievement.json,7c141408-fb02-4aa5-a1cd-7a628129c24f,1627430400000,
6250,90521c94-d9c7-492f-aa3a-48454a6191f8.binning_data.json,3295091,6000,17,2021-08-03 11:11:14.835,com.sec.android.app.shealth,2021-08-02 22:18:39.277,90521c94-d9c7-492f-aa3a-48454a6191f8.source_info.json,1.4313684,4716.4897,255.21996,6233,VfS0qUERdZ,com.sec.android.app.shealth,0,90521c94-d9c7-492f-aa3a-48454a6191f8.achievement.json,90521c94-d9c7-492f-aa3a-48454a6191f8,1627948800000,
4121,944db84a-ae98-44f6-a2c9-4dd0dd949b48.binning_data.json,5265585,6000,0,2021-07-30 13:02:03.039,com.sec.android.app.shealth,2021-07-29 21:56:10.799,944db84a-ae98-44f6-a2c9-4dd0dd949b48.source_info.json,0.5883022,3097.7554,161.86652,4121,VfS0qUERdZ,com.sec.android.app.shealth,0,944db84a-ae98-44f6-a2c9-4dd0dd949b48.achievement.json,944db84a-ae98-44f6-a2c9-4dd0dd949b48,1627603200000,
442,acf51bd2-7930-4f5c-a663-b6ecd6334acf.binning_data.json,235527,6000,0,2021-07-29 16:12:12.306,com.sec.android.app.shealth,2021-07-29 16:12:12.306,,1.3850616,326.22,16.9,442,LIGCfGG+ec,com.sec.android.app.shealth,0,acf51bd2-7930-4f5c-a663-b6ecd6334acf.achievement.json,acf51bd2-7930-4f5c-a663-b6ecd6334acf,1627516800000,
2477,f108e4ce-9609-4fea-8e68-2662093b4466.binning_data.json,1285995,6000,10,2021-08-05 15:39:00.729,com.sec.android.app.shealth,2021-08-05 15:39:00.729,,1.4634426,1881.98,102.56999,2467,LIGCfGG+ec,com.sec.android.app.shealth,0,f108e4ce-9609-4fea-8e68-2662093b4466.achievement.json,f108e4ce-9609-4fea-8e68-2662093b4466,1628121600000,
2958,47564dfb-9ec4-4860-b8db-3a247fe31b0c.binning_data.json,3888645,6000,41,2021-07-20 11:52:02.792,com.sec.android.app.shealth,2021-07-19 20:54:04.270,47564dfb-9ec4-4860-b8db-3a247fe31b0c.source_info.json,0.58647054,2280.576,107.13829,2917,VfS0qUERdZ,com.sec.android.app.shealth,0,47564dfb-9ec4-4860-b8db-3a247fe31b0c.achievement.json,47564dfb-9ec4-4860-b8db-3a247fe31b0c,1626739200000,
3412,5bf97759-e616-4b1e-b010-054d1f4fd917.binning_data.json,1682476,6000,13,2021-08-01 15:32:23.410,com.sec.android.app.shealth,2021-08-01 15:32:23.410,,1.6562908,2786.67,143.6,3399,LIGCfGG+ec,com.sec.android.app.shealth,0,5bf97759-e616-4b1e-b010-054d1f4fd917.achievement.json,5bf97759-e616-4b1e-b010-054d1f4fd917,1627776000000,
594,1bffea29-f101-4dfb-a4d3-6680a2b2da93.binning_data.json,337061,6000,0,2021-07-31 15:00:02.749,com.sec.android.app.shealth,2021-07-31 15:00:02.749,,1.3343556,449.75995,22.859997,594,LIGCfGG+ec,com.sec.android.app.shealth,0,1bffea29-f101-4dfb-a4d3-6680a2b2da93.achievement.json,1bffea29-f101-4dfb-a4d3-6680a2b2da93,1627689600000,
242,15e0af0d-1c70-42d8-ac0a-9c86157006c5.binning_data.json,137451,6000,0,2021-08-07 15:30:10.182,com.sec.android.app.shealth,2021-08-07 15:30:10.182,,1.3347236,183.46,9.4,242,LIGCfGG+ec,com.sec.android.app.shealth,0,15e0af0d-1c70-42d8-ac0a-9c86157006c5.achievement.json,15e0af0d-1c70-42d8-ac0a-9c86157006c5,1628294400000,
6250,f8dd2ece-807e-441c-b3ea-46c766ffda4e.binning_data.json,3295091,6000,17,2021-08-03 15:05:54.998,com.sec.android.app.shealth,2021-08-03 15:05:54.998,,1.4313684,4716.4897,255.21996,6233,LIGCfGG+ec,com.sec.android.app.shealth,2626,f8dd2ece-807e-441c-b3ea-46c766ffda4e.achievement.json,f8dd2ece-807e-441c-b3ea-46c766ffda4e,1627948800000,
4676,b28addc8-3096-456f-b726-c7b2f885d9d0.binning_data.json,2570453,6000,27,2021-08-09 17:23:38.971,com.sec.android.app.shealth,2021-08-09 17:23:38.971,,1.369832,3521.0896,191.46997,4649,LIGCfGG+ec,com.sec.android.app.shealth,0,b28addc8-3096-456f-b726-c7b2f885d9d0.achievement.json,b28addc8-3096-456f-b726-c7b2f885d9d0,1628467200000,
2155,4f101cbc-a402-4728-88a6-b3d4c773d061.binning_data.json,3360000,6000,5,2021-08-05 15:39:06.250,com.sec.android.app.shealth,2021-08-05 15:39:06.250,,0.48677513,1635.5645,76.090515,2150,+7oIkpAmKP,com.sec.android.app.shealth,0,4f101cbc-a402-4728-88a6-b3d4c773d061.achievement.json,4f101cbc-a402-4728-88a6-b3d4c773d061,1628121600000,
3244,75d9b821-cd46-4e1c-bfae-c6a389ed3d0d.binning_data.json,5219999,6000,0,2021-08-02 16:07:35.419,com.sec.android.app.shealth,2021-08-02 16:07:35.419,,0.47829515,2496.7007,113.55794,3244,+7oIkpAmKP,com.sec.android.app.shealth,0,75d9b821-cd46-4e1c-bfae-c6a389ed3d0d.achievement.json,75d9b821-cd46-4e1c-bfae-c6a389ed3d0d,1627862400000,
2456,1bc87c2e-d25a-4f86-b1b9-60249c9a1f66.binning_data.json,1295564,6000,0,2021-08-11 18:37:41.991,com.sec.android.app.shealth,2021-08-11 18:37:41.991,,1.4376664,1862.59,96.23999,2456,LIGCfGG+ec,com.sec.android.app.shealth,0,1bc87c2e-d25a-4f86-b1b9-60249c9a1f66.achievement.json,1bc87c2e-d25a-4f86-b1b9-60249c9a1f66,1628640000000,
7416,2a64a26b-d40e-431e-aa84-6e24a43c7e8c.binning_data.json,8700672,6000,9,2021-07-22 13:27:12.467,com.sec.android.app.shealth,2021-07-21 20:50:43.677,2a64a26b-d40e-431e-aa84-6e24a43c7e8c.source_info.json,0.6433815,5597.8516,282.7604,7407,VfS0qUERdZ,com.sec.android.app.shealth,0,2a64a26b-d40e-431e-aa84-6e24a43c7e8c.achievement.json,2a64a26b-d40e-431e-aa84-6e24a43c7e8c,1626912000000,
1190,f5d417e1-aa12-4133-8c7f-2c764e6f39bf.binning_data.json,605529,6000,5,2021-07-24 05:01:26.862,com.sec.android.app.shealth,2021-07-23 20:15:41.292,f5d417e1-aa12-4133-8c7f-2c764e6f39bf.source_info.json,1.5578592,943.33,47.45,1185,VfS0qUERdZ,com.sec.android.app.shealth,0,f5d417e1-aa12-4133-8c7f-2c764e6f39bf.achievement.json,f5d417e1-aa12-4133-8c7f-2c764e6f39bf,1627084800000,
2094,605eb2df-9d82-40c2-a98b-4fe7ed632f3d.binning_data.json,1037657,6000,25,2021-07-26 16:51:21.308,com.sec.android.app.shealth,2021-07-26 16:51:21.308,,1.5262548,1583.7301,89.61999,2069,LIGCfGG+ec,com.sec.android.app.shealth,0,605eb2df-9d82-40c2-a98b-4fe7ed632f3d.achievement.json,605eb2df-9d82-40c2-a98b-4fe7ed632f3d,1627257600000,
2942,c43c7305-4dc9-42bc-a3d7-b329974c1808.binning_data.json,2987252,6000,15,2021-08-05 15:39:05.723,com.sec.android.app.shealth,2021-08-04 22:19:28.295,c43c7305-4dc9-42bc-a3d7-b329974c1808.source_info.json,0.7459304,2228.2825,116.23483,2927,VfS0qUERdZ,com.sec.android.app.shealth,0,c43c7305-4dc9-42bc-a3d7-b329974c1808.achievement.json,c43c7305-4dc9-42bc-a3d7-b329974c1808,1628121600000,
6507,ff6a0875-0b50-4a4c-b930-2127197aad96.binning_data.json,3256246,6000,74,2021-08-13 15:11:26.180,com.sec.android.app.shealth,2021-08-13 15:11:26.180,,1.5870943,5167.97,269.03998,6433,LIGCfGG+ec,com.sec.android.app.shealth,0,ff6a0875-0b50-4a4c-b930-2127197aad96.achievement.json,ff6a0875-0b50-4a4c-b930-2127197aad96,1628812800000,
4709,7dd1102c-0911-41c2-8e70-79a02063066e.binning_data.json,12000000,6000,24,2021-08-07 15:30:13.711,com.sec.android.app.shealth,2021-08-07 15:30:13.711,,0.2923954,3508.745,168.72716,4685,+7oIkpAmKP,com.sec.android.app.shealth,0,7dd1102c-0911-41c2-8e70-79a02063066e.achievement.json,7dd1102c-0911-41c2-8e70-79a02063066e,1628294400000,
2320,b27f4307-a5d5-4bcc-b16f-007e59d7d7e6.binning_data.json,1185003,6000,71,2021-08-15 15:00:02.441,com.sec.android.app.shealth,2021-08-15 15:00:02.441,,1.549034,1835.6101,94.42,2249,LIGCfGG+ec,com.sec.android.app.shealth,0,b27f4307-a5d5-4bcc-b16f-007e59d7d7e6.achievement.json,b27f4307-a5d5-4bcc-b16f-007e59d7d7e6,1628985600000,
4636,17565763-4ccc-4d5a-96ac-5b9790e53768.binning_data.json,5940000,6000,3,2021-08-17 15:14:02.925,com.sec.android.app.shealth,2021-08-16 17:13:51.850,,0.5901902,3505.7295,163.5567,4633,+7oIkpAmKP,com.sec.android.app.shealth,2526,17565763-4ccc-4d5a-96ac-5b9790e53768.achievement.json,17565763-4ccc-4d5a-96ac-5b9790e53768,1629158400000,
4370,16a9d285-f064-4c79-bc20-d116ed781a22.binning_data.json,6600000,6000,31,2021-08-09 17:23:46.155,com.sec.android.app.shealth,2021-08-09 17:23:46.155,,0.49823833,3288.373,155.99649,4339,+7oIkpAmKP,com.sec.android.app.shealth,0,16a9d285-f064-4c79-bc20-d116ed781a22.achievement.json,16a9d285-f064-4c79-bc20-d116ed781a22,1628467200000,
1287,af8b6a7a-f9e2-4f0a-8f49-06d00af6bbea.binning_data.json,680413,6000,0,2021-07-28 16:48:45.581,com.sec.android.app.shealth,2021-07-28 16:48:45.581,,1.4590834,992.77997,50.29999,1287,LIGCfGG+ec,com.sec.android.app.shealth,0,af8b6a7a-f9e2-4f0a-8f49-06d00af6bbea.achievement.json,af8b6a7a-f9e2-4f0a-8f49-06d00af6bbea,1627430400000,
2489,d6c35b6e-64ee-4b7b-848c-13cc60e9b424.binning_data.json,1295779,6000,3,2021-08-19 15:00:03.245,com.sec.android.app.shealth,2021-08-19 15:00:03.245,,1.4420818,1868.62,102.90998,2486,LIGCfGG+ec,com.sec.android.app.shealth,0,d6c35b6e-64ee-4b7b-848c-13cc60e9b424.achievement.json,d6c35b6e-64ee-4b7b-848c-13cc60e9b424,1629331200000,
4834,57ae505e-41f0-4ad8-93ff-7c20063c872d.binning_data.json,11931074,6000,24,2021-08-07 14:11:05.007,com.sec.android.app.shealth,2021-08-06 20:22:26.160,57ae505e-41f0-4ad8-93ff-7c20063c872d.source_info.json,0.30208534,3604.2026,173.80931,4810,VfS0qUERdZ,com.sec.android.app.shealth,0,57ae505e-41f0-4ad8-93ff-7c20063c872d.achievement.json,57ae505e-41f0-4ad8-93ff-7c20063c872d,1628294400000,
2659,2019e7c6-8de0-4000-88ba-7e675d4b6bd0.binning_data.json,4320000,6000,0,2021-08-11 18:37:47.680,com.sec.android.app.shealth,2021-08-11 18:37:47.680,,0.46794525,2021.5234,93.37018,2659,+7oIkpAmKP,com.sec.android.app.shealth,0,2019e7c6-8de0-4000-88ba-7e675d4b6bd0.achievement.json,2019e7c6-8de0-4000-88ba-7e675d4b6bd0,1628640000000,
2763,5a8ec1d3-ebdc-46ec-b388-771085916f38.binning_data.json,1545585,6000,0,2021-07-30 15:00:01.969,com.sec.android.app.shealth,2021-07-30 15:00:01.969,,1.33805,2068.07,113.74999,2763,LIGCfGG+ec,com.sec.android.app.shealth,0,5a8ec1d3-ebdc-46ec-b388-771085916f38.achievement.json,5a8ec1d3-ebdc-46ec-b388-771085916f38,1627603200000,
136,9345c5ce-0bb9-4e7d-92f6-3714b2a9f514.binning_data.json,79654,6000,0,2021-08-21 15:00:03.467,com.sec.android.app.shealth,2021-08-21 15:00:03.467,,1.2868149,102.5,5.13,136,LIGCfGG+ec,com.sec.android.app.shealth,0,9345c5ce-0bb9-4e7d-92f6-3714b2a9f514.achievement.json,9345c5ce-0bb9-4e7d-92f6-3714b2a9f514,1629504000000,
4930,732d38b4-8566-4ebb-9762-60595ceb7774.binning_data.json,11039999,6000,74,2021-08-01 15:32:26.400,com.sec.android.app.shealth,2021-08-01 15:32:26.400,,0.34127536,3767.6802,176.06938,4856,+7oIkpAmKP,com.sec.android.app.shealth,0,732d38b4-8566-4ebb-9762-60595ceb7774.achievement.json,732d38b4-8566-4ebb-9762-60595ceb7774,1627776000000,
5260,a04fd722-1688-4ac4-9f49-e950236875d5.binning_data.json,9839999,6000,42,2021-08-13 15:11:32.238,com.sec.android.app.shealth,2021-08-13 15:11:32.238,,0.4030329,3965.8438,188.56372,5218,+7oIkpAmKP,com.sec.android.app.shealth,0,a04fd722-1688-4ac4-9f49-e950236875d5.achievement.json,a04fd722-1688-4ac4-9f49-e950236875d5,1628812800000,
4193,5e3433e9-cf4a-494d-a2d6-a8d885a86fd7.binning_data.json,2183142,6000,31,2021-08-23 15:00:01.947,com.sec.android.app.shealth,2021-08-23 15:00:01.947,,1.4697577,3208.69,172.48999,4162,LIGCfGG+ec,com.sec.android.app.shealth,0,5e3433e9-cf4a-494d-a2d6-a8d885a86fd7.achievement.json,5e3433e9-cf4a-494d-a2d6-a8d885a86fd7,1629676800000,
6321,550c8277-5b17-4e2c-902c-53d74d520612.binning_data.json,15719999,6000,111,2021-08-15 15:00:04.645,com.sec.android.app.shealth,2021-08-15 15:00:04.645,,0.30973864,4869.092,226.52808,6210,+7oIkpAmKP,com.sec.android.app.shealth,0,550c8277-5b17-4e2c-902c-53d74d520612.achievement.json,550c8277-5b17-4e2c-902c-53d74d520612,1628985600000,
3933,06ab51d7-f156-46bd-b7d5-d84510ccc7c0.binning_data.json,3776905,6000,8,2021-08-04 14:25:05.130,com.sec.android.app.shealth,2021-08-03 20:52:02.127,06ab51d7-f156-46bd-b7d5-d84510ccc7c0.source_info.json,0.7964337,3008.0547,155.4544,3925,VfS0qUERdZ,com.sec.android.app.shealth,0,06ab51d7-f156-46bd-b7d5-d84510ccc7c0.achievement.json,06ab51d7-f156-46bd-b7d5-d84510ccc7c0,1628035200000,
4929,94215ff2-fe51-43dc-a3a2-159d1c0484d1.binning_data.json,2679505,6000,23,2021-08-17 15:13:58.102,com.sec.android.app.shealth,2021-08-17 15:13:58.102,,1.4014077,3755.0793,202.65993,4906,LIGCfGG+ec,com.sec.android.app.shealth,2577,94215ff2-fe51-43dc-a3a2-159d1c0484d1.achievement.json,94215ff2-fe51-43dc-a3a2-159d1c0484d1,1629158400000,
2434,099172f9-c64b-4736-8ed9-b045c9451087.binning_data.json,1238288,6000,32,2021-08-25 15:00:06.688,com.sec.android.app.shealth,2021-08-25 15:00:06.688,,1.5076287,1866.88,99.73999,2402,LIGCfGG+ec,com.sec.android.app.shealth,0,099172f9-c64b-4736-8ed9-b045c9451087.achievement.json,099172f9-c64b-4736-8ed9-b045c9451087,1629849600000,
