com.samsung.shealth.step_daily_trend,6195017,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
f54ecc67-6b30-4817-9834-614410200838.binning_data.json,2021-07-13 12:23:42.749,2021-07-13 12:23:42.749,com.sec.android.app.shealth,25,1146,0.45074117,865.4231,37.421818,+7oIkpAmKP,com.sec.android.app.shealth,f54ecc67-6b30-4817-9834-614410200838,1626134400000,
277a4411-90b3-4e9d-9452-1b1a44a9ffe2.binning_data.json,2021-07-13 16:08:03.813,2021-07-13 12:23:42.347,com.sec.android.app.shealth,0,345,1.5665189,265.7601,11.449995,LIGCfGG+ec,com.sec.android.app.shealth,277a4411-90b3-4e9d-9452-1b1a44a9ffe2,1626134400000,
4d797d74-f347-4829-afe8-673efe2f98bc.binning_data.json,2021-07-14 14:32:04.350,2021-07-13 21:21:22.012,com.sec.android.app.shealth,-2,8294,0.91024715,6303.201,309.56836,VfS0qUERdZ,com.sec.android.app.shealth,4d797d74-f347-4829-afe8-673efe2f98bc,1626220800000,
a3f6b89b-14c2-4607-b821-c854e7303a16.binning_data.json,2021-07-13 12:55:26.030,2021-07-13 12:23:42.062,com.sec.android.app.shealth,-2,1300,0.53205216,984.1103,42.702454,VfS0qUERdZ,com.sec.android.app.shealth,a3f6b89b-14c2-4607-b821-c854e7303a16,1626134400000,
a4b25245-e421-4c2e-94d6-d4910b458542.binning_data.json,2021-07-15 15:00:05.418,2021-07-15 15:00:05.418,com.sec.android.app.shealth,25,3054,0.34300274,2325.5586,99.30565,+7oIkpAmKP,com.sec.android.app.shealth,a4b25245-e421-4c2e-94d6-d4910b458542,1626307200000,
eeec0639-b4e5-4802-87b5-1d4e1dde7aa3.binning_data.json,2021-07-15 15:00:03.277,2021-07-15 15:00:03.277,com.sec.android.app.shealth,0,2900,1.4210634,2179.99,117.97999,LIGCfGG+ec,com.sec.android.app.shealth,eeec0639-b4e5-4802-87b5-1d4e1dde7aa3,1626307200000,
d48d6344-ecf1-4392-be25-b7f015dca740.binning_data.json,2021-07-14 15:00:01.941,2021-07-14 15:00:01.941,com.sec.android.app.shealth,0,6287,1.4421376,4783.02,251.62997,LIGCfGG+ec,com.sec.android.app.shealth,d48d6344-ecf1-4392-be25-b7f015dca740,1626220800000,
de049ada-37fc-499b-81d8-50d884e94650.binning_data.json,2021-07-15 09:52:04.649,2021-07-14 19:07:03.295,com.sec.android.app.shealth,-2,4321,0.5432421,3261.277,160.48204,VfS0qUERdZ,com.sec.android.app.shealth,de049ada-37fc-499b-81d8-50d884e94650,1626307200000,
523363e6-acca-4c49-9374-c27a61b27b0e.binning_data.json,2021-07-17 15:28:14.950,2021-07-17 15:28:14.950,com.sec.android.app.shealth,25,3719,0.31919846,2796.1785,124.54448,+7oIkpAmKP,com.sec.android.app.shealth,523363e6-acca-4c49-9374-c27a61b27b0e,1626480000000,
de953b91-b388-4788-99af-09cd6cd27d8a.binning_data.json,2021-07-16 13:39:03.163,2021-07-15 21:01:00.466,com.sec.android.app.shealth,-2,6506,0.4866448,4941.369,231.24634,VfS0qUERdZ,com.sec.android.app.shealth,de953b91-b388-4788-99af-09cd6cd27d8a,1626393600000,
