com.samsung.shealth.food_favorite,6196009,1
amount,food_type,update_time,create_time,name,unit,favoriteid,calorie,deviceuuid,pkg_name,datauuid,food_info_id
0.0,2,2021-07-10 11:35:56.324,2021-07-10 11:35:56.324,15857cc2-54c0-4991-9424-88bf1dbdbc75,,15857cc2-54c0-4991-9424-88bf1dbdbc75,0.0,ipBsY8J8JM,com.sec.android.app.shealth,21282c18-e948-4438-a09c-3f0aec5f002e,0e52e9a0-7c95-417b-b03a-103821ea7a7c,
0.0,2,2021-07-08 03:06:52.180,2021-07-08 03:06:52.180,f9ffef6b-2080-42c4-b63d-4f1368f41508,,f9ffef6b-2080-42c4-b63d-4f1368f41508,0.0,ipBsY8J8JM,com.sec.android.app.shealth,258a2ace-e807-4ff0-a960-168f52e5ae48,67f0a8d7-0f8f-41c7-b32a-d1ccf73d0337,
1.0,1,2021-07-09 12:39:08.156,2021-07-09 12:39:08.156,점심,120001,2e70e702-3f42-4c76-b7ed-4ba18d827b5c,352.0,ipBsY8J8JM,com.sec.android.app.shealth,13daa65e-3e12-457a-80f1-60c69d615079,b75e9acd-84a4-424d-a2b8-17307bcce24d,
0.0,2,2021-09-13 08:05:37.685,2021-09-13 08:05:37.685,0ab08dbe-941e-4484-8c09-7c552ec8346d,,0ab08dbe-941e-4484-8c09-7c552ec8346d,0.0,weUQcI9iuT,com.sec.android.app.shealth,21d7a4bf-64be-4c2b-82ef-5a846ce88fad,ee5c2d7d-9113-47ae-83c4-486fdf671516,
0.0,2,2021-07-12 12:24:07.261,2021-07-12 12:24:07.261,f06e48e0-8d7b-4c59-a0a2-386dffab4fdc,,f06e48e0-8d7b-4c59-a0a2-386dffab4fdc,0.0,ipBsY8J8JM,com.sec.android.app.shealth,423165dc-543d-47b5-a787-3c176d0bb8b8,f2f13bb2-8d27-4e0a-a15b-e52e19d902ce,
0.0,2,2021-07-12 09:34:04.650,2021-07-12 09:34:04.650,2e13412c-02f0-4b4f-af08-708e571d418e,,2e13412c-02f0-4b4f-af08-708e571d418e,0.0,ipBsY8J8JM,com.sec.android.app.shealth,75896624-e388-4edb-9b04-4b70694d1def,8f33c3d8-1e5d-4658-b397-9fed3a3798ea,
0.0,2,2021-07-04 22:19:33.128,2021-07-04 22:19:33.128,465c913f-565b-45ed-8ec3-e5a0abac9b3e,,465c913f-565b-45ed-8ec3-e5a0abac9b3e,0.0,ipBsY8J8JM,com.sec.android.app.shealth,9580ef79-a457-4b2e-9040-2b580174fdcb,2c7d4ed2-cb76-42ab-a172-506f4f96e1d5,
0.0,2,2021-07-12 00:36:24.956,2021-07-12 00:36:24.956,de5d9421-d442-4a65-9afe-fbd311064422,,de5d9421-d442-4a65-9afe-fbd311064422,0.0,ipBsY8J8JM,com.sec.android.app.shealth,3f59953f-9f6a-46e0-b23a-43f391da6960,bc6e0389-a404-406e-88bf-17e6db6cf5a3,
0.0,2,2021-09-13 08:05:37.684,2021-09-13 08:05:37.684,0ab08dbe-941e-4484-8c09-7c552ec8346d,,0ab08dbe-941e-4484-8c09-7c552ec8346d,0.0,weUQcI9iuT,com.sec.android.app.shealth,299f7d98-542f-4f94-9c12-ca63b80a7cc3,32e951ad-9056-4867-820d-e9a0a387663b,
1.0,1,2021-07-09 12:39:08.157,2021-07-09 12:39:08.157,점심,120001,2e70e702-3f42-4c76-b7ed-4ba18d827b5c,4.0,ipBsY8J8JM,com.sec.android.app.shealth,8b2b2211-d53b-4c17-b289-17fd70aa9251,9b87662a-45b7-4472-a665-8e8db47d98f1,
1.0,3,2021-07-10 11:37:59.148,2021-07-10 11:37:59.148,김치쌀국수,120001,b14dd2d4-237a-41d7-ade1-e3347d9afa16,0.0,ipBsY8J8JM,com.sec.android.app.shealth,910468df-226b-44f4-a635-842db903f7ac,ac1aae3e-8f79-44e7-a2d3-bda8bc92abf6,
0.0,2,2021-07-12 09:35:18.775,2021-07-12 09:35:18.775,f93dd1a4-fe48-40fd-87f0-a4b17a1ca478,,f93dd1a4-fe48-40fd-87f0-a4b17a1ca478,0.0,ipBsY8J8JM,com.sec.android.app.shealth,cd72e98d-8f08-47cb-9c82-d9d36e97f6a1,8f33c3d8-1e5d-4658-b397-9fed3a3798ea,
0.0,2,2021-07-12 12:24:07.261,2021-07-12 12:24:07.261,f06e48e0-8d7b-4c59-a0a2-386dffab4fdc,,f06e48e0-8d7b-4c59-a0a2-386dffab4fdc,0.0,ipBsY8J8JM,com.sec.android.app.shealth,e02ebd88-1e2a-4472-874a-e84c44ae7d43,0e52e9a0-7c95-417b-b03a-103821ea7a7c,
0.0,2,2021-07-12 12:24:07.261,2021-07-12 12:24:07.261,f06e48e0-8d7b-4c59-a0a2-386dffab4fdc,,f06e48e0-8d7b-4c59-a0a2-386dffab4fdc,0.0,ipBsY8J8JM,com.sec.android.app.shealth,26d29893-753a-4c4d-9925-364055afa8ed,66063df6-6053-42bb-a0d0-7a10b9f62172,
0.0,2,2021-09-13 08:05:37.685,2021-09-13 08:05:37.685,0ab08dbe-941e-4484-8c09-7c552ec8346d,,0ab08dbe-941e-4484-8c09-7c552ec8346d,0.0,weUQcI9iuT,com.sec.android.app.shealth,6f994d83-e529-46b2-9ef4-5ed9e3b3e71c,7a4e2d5a-46c5-4d1d-844b-be0af68beea0,
