com.samsung.shealth.tracker.pedometer_step_count,6196009,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
16879,4,0,26,2021-10-31 22:30:00.000,,,2021-10-31 22:30:58.722,2021-10-31 22:30:35.857,26,1.1232858,18.96,1.0000001,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 22:31:00.000,11621689-e5a3-465d-a9ee-1cc25a2a4a72,
6203,4,0,10,2021-10-31 22:46:00.000,,,2021-10-31 22:55:03.170,2021-10-31 22:55:03.170,10,1.1944444,7.41,0.37,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 22:47:00.000,4d64f8a1-24a6-4172-b47f-23ab2dd9ac01,
12202,4,0,17,2021-10-31 23:03:00.000,,,2021-10-31 23:03:33.524,2021-10-31 23:03:29.774,17,0.98504585,12.020001,0.6,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 23:04:00.000,a653f4c1-3cd6-4696-87e9-8c358ce9d514,
10080,4,0,15,2021-11-01 00:15:00.000,,,2021-11-01 00:35:01.155,2021-11-01 00:35:01.155,15,1.0555556,10.64,0.55,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 00:16:00.000,aa0f2946-62b2-4813-98cf-bd4a6e412a50,
11294,4,0,25,2021-10-31 21:15:00.000,,,2021-10-31 21:16:08.192,2021-10-31 21:15:02.160,21,1.4166666,16.0,0.74,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 21:16:00.000,a6436397-6fe2-4159-9768-04a70c9c1d79,
31094,4,0,55,2021-10-31 21:40:00.000,,,2021-10-31 21:53:19.256,2021-10-31 21:53:19.256,55,1.3333334,41.46,2.13,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 21:41:00.000,c02b1bb3-b087-4182-a354-13c5de65ec2a,
9108,4,0,12,2021-11-01 00:28:00.000,,,2021-11-01 00:35:18.111,2021-11-01 00:35:18.111,14,1.1111112,10.12,0.54,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 00:29:00.000,edb8b588-71ae-4ef1-a406-d9a4b4fa0d6d,
25528,4,0,43,2021-11-01 00:43:00.000,,,2021-11-01 00:45:23.556,2021-11-01 00:45:23.556,43,1.25,31.91,1.63,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 00:44:00.000,0fc3f843-a1e2-4270-8ff5-7e0d361bc56b,
29128,4,0,49,2021-11-01 01:09:00.000,,,2021-11-01 01:09:42.737,2021-11-01 01:09:42.737,49,1.25,36.41,1.92,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 01:10:00.000,b91b95df-318c-449f-9a7b-25fe70c6c7af,
24270,4,0,39,2021-11-01 02:31:00.000,,,2021-11-01 02:34:44.588,2021-11-01 02:34:44.588,39,1.1944444,28.99,1.5,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 02:32:00.000,2dcd6095-ecc6-4827-9098-692ba474227a,
51050,4,0,96,2021-10-31 21:47:00.000,,,2021-10-31 21:53:19.589,2021-10-31 21:53:19.589,96,1.4444444,73.74,3.4,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 21:48:00.000,802dd9b7-0385-4934-b887-a20d691397c4,
52001,4,0,93,2021-10-31 21:49:00.000,,,2021-10-31 21:53:19.677,2021-10-31 21:53:19.677,93,1.3611112,70.78,3.53,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 21:50:00.000,c34ff974-f7b8-4e80-b55c-d669e81a6bb3,
19286,4,0,29,2021-11-01 02:42:00.000,,,2021-11-01 02:42:51.822,2021-11-01 02:42:18.357,29,1.0992056,21.2,1.09,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 02:43:00.000,6e665cba-c746-4f71-8d9c-5bb758313aeb,
5416,4,0,9,2021-11-01 03:22:00.000,,,2021-11-01 03:35:02.649,2021-11-01 03:35:02.649,9,1.25,6.77,0.33,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 03:23:00.000,95751211-7b18-4419-bc4a-06ede4729167,
45444,4,0,79,2021-11-01 04:26:00.000,,,2021-11-01 04:35:01.150,2021-11-01 04:35:01.150,79,1.3055556,59.33,2.97,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 04:27:00.000,941015a0-dbf8-4b68-b57d-d40d19eeb6fb,
7467,4,0,12,2021-10-31 21:54:00.000,,,2021-10-31 21:54:53.406,2021-10-31 21:54:53.406,12,1.1944444,8.92,0.4,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 21:55:00.000,e119a709-dac9-4310-a438-c436d66bd642,
28260,4,0,43,2021-10-31 21:56:00.000,,,2021-10-31 21:56:41.435,2021-10-31 21:56:04.943,43,1.1082542,31.319996,1.6199996,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 21:57:00.000,438a6c84-4d82-4933-b718-3185e973d90d,
17183,4,0,27,2021-11-01 04:58:00.000,,,2021-11-01 05:09:23.405,2021-11-01 05:09:23.405,27,1.1388888,19.57,1.05,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 04:59:00.000,82c79d79-c437-4541-aae3-692299b8c1e9,
17789,4,0,31,2021-11-01 06:45:00.000,,,2021-11-01 06:45:46.253,2021-11-01 06:45:03.591,31,1.3260791,23.59,1.0400001,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 06:46:00.000,badadbeb-4412-4d80-995a-485d9a2f6bc3,
22480,4,0,38,2021-11-01 06:57:00.000,,,2021-11-01 06:57:56.981,2021-11-01 06:57:36.724,38,1.2633169,28.4,1.3999999,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 06:58:00.000,97d840f3-28d0-459e-ac02-a0a4ac20acfa,
8670,4,0,16,2021-10-31 22:03:00.000,,,2021-10-31 22:03:55.721,2021-10-31 22:03:54.392,16,1.4255756,12.36,0.53000003,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 22:04:00.000,069543a3-743d-432e-86e7-9e2c877401b2,
18796,4,0,33,2021-10-31 22:07:00.000,,,2021-10-31 22:07:59.637,2021-10-31 22:07:08.786,33,1.3252153,24.91,1.1700001,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 22:08:00.000,7af45378-820d-4803-be8f-8bee95c031c5,
29661,4,0,48,2021-11-01 07:05:00.000,,,2021-11-01 07:05:55.485,2021-11-01 07:05:08.141,48,1.1931467,35.38999,1.8599993,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 07:06:00.000,77e0f081-4660-46f0-899c-41b566150ea6,
12083,4,0,21,2021-10-31 22:31:00.000,,,2021-10-31 22:31:14.523,2021-10-31 22:31:06.129,21,1.2926363,15.620001,0.8200001,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 22:32:00.000,86b27f57-2abc-43e8-986f-d943030128ec,
10071,4,0,16,2021-11-01 20:14:00.000,,,2021-11-01 20:15:02.257,2021-11-01 20:15:02.257,16,1.1666666,11.75,0.58,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 20:15:00.000,e4fa2fb6-47eb-4e5b-a106-7f1720ff5a49,
17326,4,0,26,2021-10-31 19:28:00.000,,,2021-10-31 19:35:01.178,2021-10-31 19:35:01.178,26,1.0833334,18.77,0.99,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 19:29:00.000,1c096cfc-5932-4182-ba06-68c66845cc11,
37425,4,0,68,2021-10-31 22:48:00.000,,,2021-10-31 22:55:03.203,2021-10-31 22:55:03.203,68,1.3888887,51.98,2.42,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 22:49:00.000,a58f59ea-81eb-47c5-9d6d-35b80fa6d288,
54907,4,0,100,2021-11-01 20:42:00.000,,,2021-11-01 20:55:02.122,2021-11-01 20:55:02.122,100,1.3888888,76.26,3.66,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 20:43:00.000,83f316ed-15fb-4904-8452-aaffb0737f2b,
4549,4,0,9,2021-10-31 23:11:00.000,,,2021-10-31 23:11:57.672,2021-10-31 23:11:54.584,9,1.5165019,6.9,0.31,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 23:12:00.000,cc6a6faf-65fb-4dd9-a992-b8f05fedd265,
15409,4,0,24,2021-11-01 20:48:00.000,,,2021-11-01 20:55:02.397,2021-11-01 20:55:02.397,24,1.1388888,17.55,0.91,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 20:49:00.000,46509a44-047d-4b70-b4ae-dbe40b5f0d32,
49889,4,0,98,2021-11-01 21:08:00.000,,,2021-11-01 21:15:02.286,2021-11-01 21:15:02.286,98,1.5277778,76.22,3.08,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 21:09:00.000,abb5d8be-6404-48c3-8e68-1aa3d75fd6ae,
52425,4,0,78,2021-11-01 00:16:00.000,,,2021-11-01 00:35:01.222,2021-11-01 00:35:01.222,95,1.3333334,69.9,3.54,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 00:17:00.000,a094829e-27a3-4bd2-bdec-ff8c3d415706,
4074,4,0,7,2021-10-31 20:36:00.000,,,2021-10-31 20:55:02.182,2021-10-31 20:55:02.182,7,1.3055556,5.32,0.25,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 20:37:00.000,04ed7ca2-b85c-4241-a972-00fc6bf5c49a,
17241,4,0,31,2021-11-01 21:38:00.000,,,2021-11-01 21:38:45.614,2021-11-01 21:38:28.614,31,1.3740323,23.690002,1.0699998,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 21:39:00.000,22ea6626-a8ff-4b0d-80c5-07c1865dd38c,
47184,4,0,74,2021-11-01 00:35:00.000,,,2021-11-01 00:36:31.981,2021-11-01 00:36:31.981,79,1.25,58.98,3.18,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 00:36:00.000,5184ead8-295a-4cfa-860d-615c92965bb5,
42612,4,0,63,2021-11-01 21:47:00.000,,,2021-11-01 21:47:59.694,2021-11-01 21:47:12.721,71,1.2226335,52.1,2.829999,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 21:48:00.000,325a93b7-a125-43c2-bed5-d4e100ec2e42,
56520,4,0,92,2021-11-01 00:44:00.000,,,2021-11-01 00:45:23.608,2021-11-01 00:45:23.608,101,1.3333334,75.36,4.16,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 00:45:00.000,9f0f3ec5-3798-427b-8dac-4db9fcf3c395,
37696,4,0,61,2021-11-01 22:30:00.000,,,2021-11-01 22:35:01.095,2021-11-01 22:30:01.632,61,1.1956012,45.069992,2.34,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 22:31:00.000,827c7241-1fb1-4b25-ab21-6356ddd7decb,
42220,4,0,77,2021-11-01 01:18:00.000,,,2021-11-01 01:18:59.974,2021-11-01 01:18:22.213,77,1.4014589,59.170013,2.8099988,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 01:19:00.000,4bd3cf2e-0574-48d3-939f-8c62eca6cb6a,
31724,4,0,57,2021-10-31 21:44:00.000,,,2021-10-31 21:53:19.421,2021-10-31 21:53:19.421,57,1.3611112,43.18,2.02,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 21:45:00.000,a537fb97-507e-493d-9748-32d7ba56f049,
30299,4,0,52,2021-11-02 00:48:00.000,,,2021-11-02 00:48:38.358,2021-11-02 00:48:07.179,52,1.2868173,38.99001,2.0099998,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-02 00:49:00.000,46f47ee4-466e-4c18-951c-3b8f51c79f10,
41140,4,0,66,2021-11-01 02:32:00.000,,,2021-11-01 02:34:44.714,2021-11-01 02:34:44.714,66,1.1944444,49.14,2.52,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 02:33:00.000,ac7dcfa2-8ccd-45e3-98b5-f09d223a911c,
31518,4,0,57,2021-11-02 01:28:00.000,,,2021-11-02 01:28:37.041,2021-11-02 01:28:00.099,57,1.3772645,43.41,2.1099997,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-02 01:29:00.000,1aade7a4-61bc-4f0a-9662-01940aa6b9e7,
21610,4,0,31,2021-11-01 02:44:00.000,,,2021-11-01 02:44:46.814,2021-11-01 02:44:17.326,31,1.0374733,22.419998,1.0700002,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 02:45:00.000,f1280954-ce49-4f7c-bac0-b9d381230671,
60000,4,0,102,2021-11-02 02:35:00.000,,,2021-11-02 02:43:29.302,2021-11-02 02:43:29.302,102,1.2725,76.35,4.08,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-02 02:36:00.000,2d563d22-4373-47e9-b47f-560f57c83f27,
22542,4,0,39,2021-11-01 03:44:00.000,,,2021-11-01 03:50:26.310,2021-11-01 03:50:26.310,39,1.3055556,29.43,1.53,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 03:45:00.000,9cae1951-c0e5-437c-b399-40e74f813d05,
27396,4,0,50,2021-10-31 21:50:00.000,,,2021-10-31 21:53:19.718,2021-10-31 21:53:19.718,50,1.3888888,38.05,1.74,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 21:51:00.000,a04c12e0-da9f-4b0c-83c2-1a343ff26f97,
23999,4,0,38,2021-11-02 03:15:00.000,,,2021-11-02 03:15:39.836,2021-11-02 03:15:03.622,38,1.1679589,28.029991,1.4299996,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-02 03:16:00.000,13ac5356-e21c-497b-aaee-a771477dbc2f,
15300,4,0,26,2021-10-31 19:33:00.000,,,2021-10-31 19:35:01.209,2021-10-31 19:35:01.209,26,1.2777778,19.55,0.98,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 19:34:00.000,d7285446-0aff-4a45-8432-25c2c0dc2bd7,
4545,4,0,7,2021-11-01 04:27:00.000,,,2021-11-01 04:35:01.202,2021-11-01 04:35:01.202,7,1.1111112,5.05,0.25,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 04:28:00.000,a4fd63f7-a693-44e9-8c1b-b8326fcf8f29,
12968,4,0,23,2021-11-02 03:34:00.000,,,2021-11-02 03:34:54.593,2021-11-02 03:34:46.930,23,1.3155166,17.06,0.84000015,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-02 03:35:00.000,12d8da26-47fe-443d-8f08-b74c6c24553f,
27344,4,0,47,2021-11-01 04:59:00.000,,,2021-11-01 05:09:23.593,2021-11-01 05:09:23.593,47,1.3055556,35.7,1.69,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 05:00:00.000,53145fae-a4c6-4bc3-84e0-78a1b3f19e64,
19545,4,0,33,2021-10-31 22:12:00.000,,,2021-10-31 22:12:28.073,2021-10-31 22:12:11.676,33,1.263236,24.689999,1.1499999,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 22:13:00.000,3423be9d-d6b6-4720-a141-c46af5d530a3,
15387,4,0,23,2021-11-02 05:21:00.000,,,2021-11-02 05:35:02.214,2021-11-02 05:35:02.214,23,1.0833334,16.67,0.86,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-02 05:22:00.000,0bb57c67-0049-4594-bb76-705bb925e1a3,
25395,4,0,47,2021-11-01 06:50:00.000,,,2021-11-01 06:50:53.541,2021-11-01 06:50:34.579,47,1.4073596,35.740005,1.5699992,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 06:51:00.000,0ee679b6-d38e-4d36-9e0c-bc50fa49e9e5,
39366,4,0,69,2021-10-31 21:57:00.000,,,2021-10-31 21:57:54.990,2021-10-31 21:57:07.566,69,1.3196627,51.950016,2.5899987,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 21:58:00.000,baec78b5-6711-44df-8449-90e8bb7dcabc,
8376,4,0,14,2021-10-31 22:42:00.000,,,2021-10-31 22:55:03.132,2021-10-31 22:55:03.132,14,1.25,10.47,0.53,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 22:43:00.000,739751f4-cf74-40f5-b7b9-c6edaa8eb5e8,
23774,4,0,49,2021-11-01 06:58:00.000,,,2021-11-01 06:58:51.001,2021-11-01 06:58:06.625,49,1.6614605,39.500004,1.6099995,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 06:59:00.000,e61bb3c6-7154-45bd-93ea-5568fcddccc4,
12735,4,0,24,2021-11-02 05:44:00.000,,,2021-11-02 05:44:51.586,2021-11-02 05:44:31.069,24,1.4557194,18.54,0.8300001,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-02 05:45:00.000,3fbb3f84-4a42-475b-9103-d7bda527c3fe,
26762,4,0,44,2021-10-31 22:56:00.000,,,2021-10-31 22:57:38.681,2021-10-31 22:57:38.681,44,1.2222222,32.71,1.69,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 22:57:00.000,510aa0c8-38d8-4755-a3d7-03fa18e13cd8,
17605,4,0,28,2021-11-01 07:06:00.000,,,2021-11-01 07:06:59.959,2021-11-01 07:06:44.063,29,1.2228874,21.529999,1.1,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 07:07:00.000,0df2a5ca-4477-49d8-8e98-d1e5f49289db,
18304,4,0,31,2021-11-01 00:04:00.000,,,2021-11-01 00:15:01.183,2021-11-01 00:15:01.183,31,1.25,22.88,1.18,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 00:05:00.000,e7e406e5-300e-4296-88b4-3fbf87e5b5e6,
9837,4,0,17,2021-11-02 05:53:00.000,,,2021-11-02 05:55:02.506,2021-11-02 05:55:02.506,15,1.1111112,10.93,0.54,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-02 05:54:00.000,3cc3d824-c894-43a1-91cd-ab40eeb42555,
39289,4,0,57,2021-11-02 06:15:00.000,,,2021-11-02 06:15:59.367,2021-11-02 06:15:10.487,67,1.217125,47.82001,2.4699993,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-02 06:16:00.000,3159d70e-8bec-4b79-8746-d6cf63ad675c,
44965,4,0,73,2021-10-31 22:08:00.000,,,2021-10-31 22:08:55.860,2021-10-31 22:08:00.251,73,1.2011563,54.009995,2.8599987,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 22:09:00.000,de2164b5-7080-4905-930f-8ce056f1acbf,
22743,4,0,34,2021-11-01 20:16:00.000,,,2021-11-01 20:35:05.152,2021-11-01 20:35:05.152,34,1.1111112,25.27,1.28,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 20:17:00.000,51f50201-9572-4a31-97ec-5d38ec6de475,
12407,4,0,20,2021-11-01 00:27:00.000,,,2021-11-01 00:35:01.419,2021-11-01 00:35:01.419,20,1.1944444,14.82,0.8,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 00:28:00.000,5b0adcb8-907b-4312-b4e2-fcd345ad0ee4,
8187,4,0,13,2021-11-02 07:12:00.000,,,2021-11-02 07:14:05.312,2021-11-02 07:14:05.312,13,1.1944444,9.78,0.48,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-02 07:13:00.000,b8ed5d41-17ba-40dc-9879-1c6726bad874,
55136,4,0,94,2021-11-01 20:43:00.000,,,2021-11-01 20:55:02.171,2021-11-01 20:55:02.171,104,1.4166666,78.11,3.93,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 20:44:00.000,ea4b95eb-8175-4255-854a-2c0d16521c20,
11443,4,0,20,2021-11-01 00:40:00.000,,,2021-11-01 00:45:23.475,2021-11-01 00:45:23.475,20,1.3055556,14.94,0.74,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 00:41:00.000,182664b3-3905-4c5a-9a55-1987f4b787ab,
41802,4,0,69,2021-11-02 07:53:00.000,,,2021-11-02 07:53:52.203,2021-11-02 07:53:00.520,76,1.3767265,57.549995,2.7899983,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-02 07:54:00.000,5c7f52c2-a345-499b-8b78-b0ff126bfd0c,
14086,4,0,21,2021-11-01 20:51:00.000,,,2021-11-01 20:55:02.437,2021-11-01 20:55:02.437,21,1.0833334,15.26,0.81,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 20:52:00.000,9d50b03c-9906-47cd-a4c5-917f4140b87e,
11373,4,0,17,2021-11-01 01:08:00.000,,,2021-11-01 01:08:34.922,2021-11-01 01:08:10.361,17,1.0753303,12.23,0.64,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 01:09:00.000,650ee5c8-ebc1-419c-b886-0da2204870bf,
13658,4,0,23,2021-10-31 22:34:00.000,,,2021-10-31 22:34:36.138,2021-10-31 22:34:25.973,23,1.259289,17.199999,0.89000016,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-10-31 22:35:00.000,8f9dfa97-f8bc-4684-810d-b04bf5b270fb,
18963,4,0,35,2021-11-02 11:34:00.000,,,2021-11-02 11:34:41.792,2021-11-02 11:34:00.131,35,1.4116902,26.770004,1.2700001,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-02 11:35:00.000,87df9c8b-da5a-44bf-bba5-4644fe12416b,
11527,4,0,20,2021-11-01 21:09:00.000,,,2021-11-01 21:15:02.316,2021-11-01 21:15:02.316,20,1.3055556,15.05,0.8,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 21:10:00.000,01d12d8c-f4fc-43fc-97dc-d318356cfc27,
23972,4,0,36,2021-11-01 01:34:00.000,,,2021-11-01 01:35:02.187,2021-11-01 01:35:02.187,36,1.0833334,25.97,1.36,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 01:35:00.000,13cfff4a-ac80-4bfa-9d6e-2f9b501ae233,
20028,4,0,32,2021-11-01 21:40:00.000,,,2021-11-01 21:40:47.093,2021-11-01 21:40:29.914,32,1.1633277,23.299997,1.1199999,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 21:41:00.000,a6df7e83-e1a8-434a-938b-48bd25cdc77a,
19982,4,0,32,2021-11-01 02:41:00.000,,,2021-11-01 02:41:52.118,2021-11-01 02:41:00.257,32,1.2025445,24.030006,1.1299999,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 02:42:00.000,7a7cd83c-0b0f-475a-8493-cdfac12d8566,
9432,4,0,16,2021-11-02 20:38:00.000,,,2021-11-02 20:55:05.123,2021-11-02 20:55:05.123,16,1.25,11.79,0.58,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-02 20:39:00.000,8740b49e-f08c-4822-aa50-4822b4b3ca36,
34232,4,0,56,2021-11-01 03:21:00.000,,,2021-11-01 03:35:02.589,2021-11-01 03:35:02.589,56,1.2222222,41.84,2.08,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 03:22:00.000,4a064334-3ae6-4c70-8e82-f3d5aa8f9978,
51073,4,0,82,2021-11-01 21:48:00.000,,,2021-11-01 21:48:54.958,2021-11-01 21:48:00.625,82,1.185537,60.550007,3.2299984,UTC+0900,yRTf/ExtON,com.sec.android.app.shealth,2021-11-01 21:49:00.000,06eadbce-3fb7-48c0-ad89-359f1e70e8d1,
