com.samsung.shealth.step_daily_trend,6196009,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
4b446f03-39c9-477e-963a-4c7cf6b61bed.binning_data.json,2021-09-29 23:22:36.122,2021-09-29 23:22:36.122,com.sec.android.app.shealth,0,7,1.476079,5.335516,0.24585599,yRTf/ExtON,com.sec.android.app.shealth,4b446f03-39c9-477e-963a-4c7cf6b61bed,1577404800000,
85755e2b-6c30-4186-9f59-acf6f7c93bb4.binning_data.json,2021-09-29 23:22:36.137,2021-09-29 23:22:36.137,com.sec.android.app.shealth,0,1708,3.8864334,1374.3557,63.63451,yRTf/ExtON,com.sec.android.app.shealth,85755e2b-6c30-4186-9f59-acf6f7c93bb4,1577491200000,
23d8d695-4256-4db1-b184-5982b3e6752b.binning_data.json,2021-09-29 23:22:36.138,2021-09-29 23:22:36.138,com.sec.android.app.shealth,0,2392,6.615337,1978.0105,93.763626,yRTf/ExtON,com.sec.android.app.shealth,23d8d695-4256-4db1-b184-5982b3e6752b,1577664000000,
10a67513-1a4d-4c53-aad5-213f9994f042.binning_data.json,2021-09-29 23:22:36.138,2021-09-29 23:22:36.138,com.sec.android.app.shealth,0,1557,2.7000144,1247.1884,57.735188,yRTf/ExtON,com.sec.android.app.shealth,10a67513-1a4d-4c53-aad5-213f9994f042,1577577600000,
e7d419a3-9e46-4a98-bc45-4606ad416f31.binning_data.json,2021-09-29 23:22:36.138,2021-09-29 23:22:36.138,com.sec.android.app.shealth,0,1899,2.4534986,1486.9805,69.42297,yRTf/ExtON,com.sec.android.app.shealth,e7d419a3-9e46-4a98-bc45-4606ad416f31,1577750400000,
4cde30b4-873b-49f5-9c65-9d64d3269294.binning_data.json,2021-09-29 23:22:36.139,2021-09-29 23:22:36.139,com.sec.android.app.shealth,0,2215,2.8217025,1737.7827,79.893585,yRTf/ExtON,com.sec.android.app.shealth,4cde30b4-873b-49f5-9c65-9d64d3269294,1577923200000,
bde377a9-196d-442e-85f7-558a39dc3f04.binning_data.json,2021-09-29 23:22:36.138,2021-09-29 23:22:36.138,com.sec.android.app.shealth,0,762,6.855344,623.8838,28.88852,yRTf/ExtON,com.sec.android.app.shealth,bde377a9-196d-442e-85f7-558a39dc3f04,1577836800000,
7a5c2566-f573-471e-8719-190011e65df4.binning_data.json,2021-09-29 23:22:36.140,2021-09-29 23:22:36.140,com.sec.android.app.shealth,0,1211,3.0225413,958.1924,43.857452,yRTf/ExtON,com.sec.android.app.shealth,7a5c2566-f573-471e-8719-190011e65df4,1578182400000,
51795f18-4cde-4649-8566-7b8ad105bfc8.binning_data.json,2021-09-29 23:22:36.139,2021-09-29 23:22:36.139,com.sec.android.app.shealth,0,1948,2.6137574,1555.8936,72.274445,yRTf/ExtON,com.sec.android.app.shealth,51795f18-4cde-4649-8566-7b8ad105bfc8,1578096000000,
853cdfb3-7d24-4267-9165-f0942f6ec7c5.binning_data.json,2021-09-29 23:22:36.140,2021-09-29 23:22:36.140,com.sec.android.app.shealth,0,3166,3.464202,2513.5244,117.02734,yRTf/ExtON,com.sec.android.app.shealth,853cdfb3-7d24-4267-9165-f0942f6ec7c5,1578268800000,
e32c380d-de2d-4275-8aea-3a7fd9e65a64.binning_data.json,2021-09-29 23:22:36.139,2021-09-29 23:22:36.139,com.sec.android.app.shealth,0,645,2.067869,501.9121,22.937897,yRTf/ExtON,com.sec.android.app.shealth,e32c380d-de2d-4275-8aea-3a7fd9e65a64,1578009600000,
185dd620-f2d7-4c4c-a099-6618f5e3787c.binning_data.json,2021-09-29 23:22:36.141,2021-09-29 23:22:36.141,com.sec.android.app.shealth,0,2147,1.9157181,1705.9463,79.88794,yRTf/ExtON,com.sec.android.app.shealth,185dd620-f2d7-4c4c-a099-6618f5e3787c,1578441600000,
3b6b74df-584f-4093-8ca9-cb402e7e5224.binning_data.json,2021-09-29 23:22:36.140,2021-09-29 23:22:36.140,com.sec.android.app.shealth,0,1330,4.872969,1055.9297,48.553467,yRTf/ExtON,com.sec.android.app.shealth,3b6b74df-584f-4093-8ca9-cb402e7e5224,1578355200000,
c8a2617b-4f27-4a8c-aff6-d14cddd77aea.binning_data.json,2021-09-29 23:22:36.142,2021-09-29 23:22:36.142,com.sec.android.app.shealth,0,2678,3.3764033,2164.7812,98.36389,yRTf/ExtON,com.sec.android.app.shealth,c8a2617b-4f27-4a8c-aff6-d14cddd77aea,1578700800000,
7c0c1ccc-094f-435d-99b6-705d08e0fc91.binning_data.json,2021-09-29 23:22:36.142,2021-09-29 23:22:36.142,com.sec.android.app.shealth,0,3472,3.3794022,2743.3555,127.70685,yRTf/ExtON,com.sec.android.app.shealth,7c0c1ccc-094f-435d-99b6-705d08e0fc91,1578614400000,
6e485475-07dc-4685-b68b-aa0418e22b88.binning_data.json,2021-09-29 23:22:36.141,2021-09-29 23:22:36.141,com.sec.android.app.shealth,0,2740,2.3807838,2140.584,100.38812,yRTf/ExtON,com.sec.android.app.shealth,6e485475-07dc-4685-b68b-aa0418e22b88,1578528000000,
3ff3214f-c417-4f7f-bddd-6cb918ff7118.binning_data.json,2021-09-29 23:22:36.150,2021-09-29 23:22:36.150,com.sec.android.app.shealth,0,919,2.416791,719.16406,33.253784,yRTf/ExtON,com.sec.android.app.shealth,3ff3214f-c417-4f7f-bddd-6cb918ff7118,1578960000000,
9899d356-91b4-46bc-b3b0-89293506b02b.binning_data.json,2021-09-29 23:22:36.151,2021-09-29 23:22:36.151,com.sec.android.app.shealth,0,1013,3.4024892,840.65234,39.418823,yRTf/ExtON,com.sec.android.app.shealth,9899d356-91b4-46bc-b3b0-89293506b02b,1579219200000,
70507243-bcd4-4ace-a5d0-333b688f081a.binning_data.json,2021-09-29 23:22:36.142,2021-09-29 23:22:36.142,com.sec.android.app.shealth,0,4298,2.1146421,3324.3145,152.91797,yRTf/ExtON,com.sec.android.app.shealth,70507243-bcd4-4ace-a5d0-333b688f081a,1578787200000,
3ab692a1-3754-43f4-aaa3-0ef58b7454db.binning_data.json,2021-09-29 23:22:36.149,2021-09-29 23:22:36.149,com.sec.android.app.shealth,0,1536,4.559181,1219.9336,56.935913,yRTf/ExtON,com.sec.android.app.shealth,3ab692a1-3754-43f4-aaa3-0ef58b7454db,1578873600000,
259deac1-f719-4786-bd36-e04fb6ca420c.binning_data.json,2021-09-29 23:22:36.152,2021-09-29 23:22:36.152,com.sec.android.app.shealth,0,2233,2.4567184,1768.3398,81.715454,yRTf/ExtON,com.sec.android.app.shealth,259deac1-f719-4786-bd36-e04fb6ca420c,1579478400000,
90f72b30-b9b4-42d6-9300-dbbd5b1e3c6e.binning_data.json,2021-09-29 23:22:36.150,2021-09-29 23:22:36.150,com.sec.android.app.shealth,0,2215,2.7119024,1736.6953,81.2229,yRTf/ExtON,com.sec.android.app.shealth,90f72b30-b9b4-42d6-9300-dbbd5b1e3c6e,1579132800000,
d57ae35c-acf5-483e-9dc6-f849210ebff8.binning_data.json,2021-09-29 23:22:36.151,2021-09-29 23:22:36.151,com.sec.android.app.shealth,0,2875,3.7104855,2310.3633,108.274414,yRTf/ExtON,com.sec.android.app.shealth,d57ae35c-acf5-483e-9dc6-f849210ebff8,1579305600000,
