com.samsung.shealth.activity.day_summary,6196009,2
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
0,0,90,0,2021-07-31 04:42:25.081,2021-07-31 04:42:25.081,-1,0,0,0.0,0.0,e32bdb32-70c8-46fc-a72c-58ebc8655d97.extra_data.json,yRTf/ExtON,0,com.sec.android.app.shealth,0,-1,e32bdb32-70c8-46fc-a72c-58ebc8655d97,1625356800000,
2372,2900899,90,1554420,2021-07-31 14:54:06.988,2021-07-31 04:42:25.032,-1,1551420,52,1566.7417,199.4856,cf32c207-1585-4ba8-8ea4-576274682d30.extra_data.json,yRTf/ExtON,1200,com.sec.android.app.shealth,1345279,50340000,cf32c207-1585-4ba8-8ea4-576274682d30,1627689600000,
0,0,90,0,2021-07-31 04:42:25.118,2021-07-31 04:42:25.118,-1,0,0,0.0,0.0,eea607d5-35e1-48ce-8199-ad1ee9f114d4.extra_data.json,yRTf/ExtON,0,com.sec.android.app.shealth,0,-1,eea607d5-35e1-48ce-8199-ad1ee9f114d4,1625443200000,
0,0,90,0,2021-07-31 04:42:25.278,2021-07-31 04:42:25.278,-1,0,0,0.0,0.0,59c347c4-4e39-4f56-95b8-bbab28b6ed99.extra_data.json,yRTf/ExtON,0,com.sec.android.app.shealth,0,-1,59c347c4-4e39-4f56-95b8-bbab28b6ed99,1625875200000,
0,0,90,0,2021-07-31 04:42:25.297,2021-07-31 04:42:25.297,-1,0,0,0.0,0.0,78213b65-4f0d-4cc4-81fb-d5b8e3b0ea3c.extra_data.json,yRTf/ExtON,0,com.sec.android.app.shealth,0,-1,78213b65-4f0d-4cc4-81fb-d5b8e3b0ea3c,1625961600000,
0,0,90,0,2021-07-31 04:42:25.254,2021-07-31 04:42:25.254,-1,0,0,0.0,0.0,67c8bda3-27ce-4dba-856b-bc2442d66080.extra_data.json,yRTf/ExtON,0,com.sec.android.app.shealth,0,-1,67c8bda3-27ce-4dba-856b-bc2442d66080,1625788800000,
0,0,90,0,2021-07-31 04:42:25.400,2021-07-31 04:42:25.400,-1,0,0,0.0,0.0,00759c72-3a50-4b08-a1e2-ace7db1f5d63.extra_data.json,yRTf/ExtON,0,com.sec.android.app.shealth,0,-1,00759c72-3a50-4b08-a1e2-ace7db1f5d63,1626393600000,
0,0,90,0,2021-07-31 04:42:25.431,2021-07-31 04:42:25.431,-1,0,0,0.0,0.0,59648592-48a8-4c51-90e1-4759efb152dc.extra_data.json,yRTf/ExtON,0,com.sec.android.app.shealth,0,-1,59648592-48a8-4c51-90e1-4759efb152dc,1626480000000,
0,0,90,0,2021-07-31 04:42:25.374,2021-07-31 04:42:25.374,-1,0,0,0.0,0.0,e69b8419-da26-4a86-bb6a-47be563c30f1.extra_data.json,yRTf/ExtON,0,com.sec.android.app.shealth,0,-1,e69b8419-da26-4a86-bb6a-47be563c30f1,1626307200000,
0,0,90,0,2021-07-31 04:42:25.548,2021-07-31 04:42:25.548,-1,0,0,0.0,0.0,d5f2cc82-200f-4b01-abd6-ad8762382f58.extra_data.json,yRTf/ExtON,0,com.sec.android.app.shealth,0,-1,d5f2cc82-200f-4b01-abd6-ad8762382f58,1626912000000,
