com.samsung.shealth.exercise.weather,6201005,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
0.0,0,2017-01-22 04:55:03.128,36.33934,,북서. 315.0,대체로 흐림,0,0,AccuWeather,2017-01-22 04:55:03.133,2017-01-22 04:55:03.133,1,127.414185,26.0,57,UTC+0900,wakAfCXJCw,f609e455-a0e8-4919-811f-720d54f9b35c,com.sec.android.app.shealth,mi/h,0,16.9,20,c98adef4-8524-4160-8ca1-d17d6935c653,
0.0,0,2017-02-23 01:35:03.275,36.356777,,북서. 315.0,대체로 흐림,0,0,AccuWeather,2017-02-23 01:35:03.281,2017-02-23 01:35:03.281,1,127.40071,33.0,62,UTC+0900,wakAfCXJCw,dc8987c7-2f14-4d98-b6b5-bef210d6e7cc,com.sec.android.app.shealth,mi/h,0,4.3,20,40ea3c8e-3667-4977-911c-10164939edae,
0.0,0,2016-04-05 03:45:43.443,36.34438,,북서. 315.0,대체로 화창,0,0,AccuWeather,2016-04-05 03:45:43.444,2016-04-05 03:45:43.444,1,127.41614,63.0,19,UTC+0900,wakAfCXJCw,f1b564f3-a6a6-42c0-a5d8-6dc6ce8739ac,com.sec.android.app.shealth,mi/h,0,4.6,1,e2ad1a62-1eb6-4e13-af05-84d00a261558,
0.0,0,2017-02-25 01:55:03.240,36.339024,,남남서. 203.0,화창,0,0,AccuWeather,2017-02-25 01:55:03.245,2017-02-25 01:55:03.245,1,127.42874,40.0,61,UTC+0900,wakAfCXJCw,4a79b753-59de-4eb8-b3ad-dcf935e251b8,com.sec.android.app.shealth,mi/h,0,0.4,1,698c30e7-f2b2-4ab4-803e-1d4c1c1f56a7,
,0,2017-05-28 01:35:09.780,36.348072,,남. 180.0,화창,0,0,AccuWeather,2017-05-28 01:35:09.781,2017-05-28 01:35:09.781,1,127.41138,73.0,46,UTC+0900,wakAfCXJCw,7928b6ed-db6a-4444-a7b6-e135282febef,com.sec.android.app.shealth,mi/h,0,2.3,1,66d90dd9-96e7-4974-9b10-905b77c92594,
0.0,0,2017-02-04 09:04:31.564,36.344353,,북서. 315.0,대체로 흐림,0,0,AccuWeather,2017-02-04 09:04:31.597,2017-02-04 09:04:31.597,1,127.416145,44.0,49,UTC+0900,wakAfCXJCw,2e7369d7-51df-4c9c-9ed8-3110c75e7ba5,com.sec.android.app.shealth,mi/h,0,1.2,20,d1de64a4-50f6-497e-b4a0-fa60017c3869,
0.0,0,2016-04-08 00:55:01.935,36.350388,,동. 90.0,일부 화창,0,0,AccuWeather,2016-04-08 00:55:01.946,2016-04-08 00:55:01.946,1,127.427734,53.0,83,UTC+0900,wakAfCXJCw,c8c2d257-6ac3-493f-9c15-80fe5d4987e8,com.sec.android.app.shealth,mi/h,0,2.9,4,0f544ade-90dc-4178-848e-cdd333a9952c,
0.0,0,2017-03-08 05:33:54.946,36.342175,,서. 270.0,소나기,0,0,AccuWeather,2017-03-08 05:33:54.948,2017-03-08 05:33:54.948,1,127.41931,41.0,37,UTC+0900,wakAfCXJCw,7849650b-93aa-41ad-9379-1fde492b9990,com.sec.android.app.shealth,mi/h,0,4.9,9,fef5fac4-5ac6-4a69-a5d9-6a7ad8c3341c,
,0,2017-05-31 02:26:12.652,36.348114,,북동. 45.0,흐림,0,0,AccuWeather,2017-05-31 02:26:12.655,2017-05-31 02:26:12.655,1,127.41139,76.0,54,UTC+0900,wakAfCXJCw,c45cf0b0-c88e-448b-931d-ad864999c98f,com.sec.android.app.shealth,mi/h,0,3.3,20,811c110b-7f19-4b5b-971f-b5fe94217c46,
0.0,0,2016-04-12 01:35:02.658,36.361404,,동남동. 113.0,대체로 흐림,0,0,AccuWeather,2016-04-12 01:35:02.661,2016-04-12 01:35:02.661,1,127.36178,57.0,49,UTC+0900,wakAfCXJCw,6b0e6afa-b02c-4190-810b-6e4da24ddb12,com.sec.android.app.shealth,mi/h,0,9.2,20,41ddb2f7-28fb-4f5c-bbb6-0a4cc28b9224,
0.0,0,2017-04-21 01:35:04.674,36.35272,,남동. 135.0,대체로 흐림,0,0,AccuWeather,2017-04-21 01:35:04.677,2017-04-21 01:35:04.677,1,127.40563,55.0,72,UTC+0900,wakAfCXJCw,e39e5e94-bf7e-4531-882a-eece9f157210,com.sec.android.app.shealth,mi/h,0,1.2,20,151147c2-b0bc-494e-96a7-193ddf8a4335,
,0,2017-06-05 22:45:57.187,36.344868,,북북동. 23.0,흐림,0,0,AccuWeather,2017-06-05 22:45:57.190,2017-06-05 22:45:57.190,1,127.41656,67.0,53,UTC+0900,wakAfCXJCw,b144931b-921e-40dc-a202-1fa4a856b7df,com.sec.android.app.shealth,mi/h,0,1.6,20,b893e329-ee71-4ab7-910b-8b40425fbdc6,
0.0,0,2017-04-23 01:55:03.209,36.373745,,남동. 135.0,화창,0,0,AccuWeather,2017-04-23 01:55:03.211,2017-04-23 01:55:03.211,1,127.3909,63.0,35,UTC+0900,wakAfCXJCw,455f8505-becc-483f-943b-38027641d828,com.sec.android.app.shealth,mi/h,0,1.7,1,c3ad5e68-be28-424d-a9c5-510b9c59ad4b,
0.0,0,2017-02-15 01:45:24.513,36.358,,남동. 135.0,구름과 해,0,0,AccuWeather,2017-02-15 01:45:24.526,2017-02-15 01:45:24.526,1,127.40125,35.0,50,UTC+0900,wakAfCXJCw,1e511647-323f-4550-b92a-d7ee3f7ce43b,com.sec.android.app.shealth,mi/h,0,3.5,4,d56165a0-2230-4200-883d-76ad0b7a5890,
0.0,0,2016-06-06 03:15:08.457,36.34433,,남. 180.0,흐림,0,0,AccuWeather,2016-06-06 03:15:08.474,2016-06-06 03:15:08.474,1,127.41617,75.0,65,UTC+0900,wakAfCXJCw,3e2575f7-1503-4579-a46e-b644e30d6a21,com.sec.android.app.shealth,mi/h,0,7.6,20,0735ce46-d50f-4b5e-814d-de83fd11c862,
,0,2017-06-08 02:21:26.017,36.336807,,남서. 225.0,대체로 화창,0,0,AccuWeather,2017-06-08 02:21:26.021,2017-06-08 02:21:26.021,1,127.42059,69.0,66,UTC+0900,wakAfCXJCw,e1bd08a0-a940-4de5-946e-06cf60ff940a,com.sec.android.app.shealth,mi/h,0,3.1,1,12c7007a-727e-4a79-8bd7-af9d56e36377,
0.0,0,2017-04-28 01:15:02.496,36.352978,,남남서. 203.0,화창,0,0,AccuWeather,2017-04-28 01:15:02.499,2017-04-28 01:15:02.499,1,127.405716,58.0,60,UTC+0900,wakAfCXJCw,a9af18eb-11ed-4b09-9e42-3e171665d103,com.sec.android.app.shealth,mi/h,0,6.9,1,ea3cdd11-8920-41c8-9bcf-0a23313ef33c,
0.0,0,2016-11-18 05:55:04.840,36.326378,,북북서. 338.0,구름과 해,0,0,AccuWeather,2016-11-18 05:55:04.853,2016-11-18 05:55:04.853,1,127.44488,59.0,58,UTC+0900,wakAfCXJCw,0dfe8b96-f12d-43c0-9d4d-f0746e29f7b6,com.sec.android.app.shealth,mi/h,0,3.3,4,8c8b07be-7473-411c-b935-0af47d7fbe60,
,0,2017-06-15 08:17:35.424,36.344387,,서남서. 248.0,화창,0,0,AccuWeather,2017-06-15 08:17:35.426,2017-06-15 08:17:35.426,1,127.416176,85.0,40,UTC+0900,wakAfCXJCw,3b5bfbef-a82d-46cd-945a-b7d5bb022eb8,com.sec.android.app.shealth,mi/h,0,7.0,1,814312bc-1e74-443d-9682-10ba1ac4ce17,
0.0,0,2016-12-08 01:36:02.838,36.352333,,남. 180.0,구름과 해,0,0,AccuWeather,2016-12-08 01:36:02.845,2016-12-08 01:36:02.845,1,127.40158,35.0,77,UTC+0900,wakAfCXJCw,8f532c67-ce0f-40f8-ac97-30cecd99e17f,com.sec.android.app.shealth,mi/h,0,3.3,4,f60f2a5e-42da-475a-8580-d4dc8ef4aebe,
,0,2017-07-09 11:57:54.499,37.741276,,남동. 135.0,흐림,0,0,AccuWeather,2017-07-09 11:57:54.503,2017-07-09 11:57:54.503,1,127.04361,75.0,88,UTC+0900,wakAfCXJCw,928b7801-1bcd-4582-9f2b-3f0ffffe3ced,com.sec.android.app.shealth,mi/h,0,1.6,20,f91dcaf5-7d10-4d44-9f18-a6690c82baff,
0.0,0,2017-02-18 00:58:29.053,36.352158,,서북서. 293.0,화창,0,0,AccuWeather,2017-02-18 00:58:29.075,2017-02-18 00:58:29.075,1,127.405075,26.0,62,UTC+0900,wakAfCXJCw,0dc95b31-1d33-44ed-8e06-c51d589b5970,com.sec.android.app.shealth,mi/h,0,1.2,1,e3f6c7ff-a788-499a-ab6f-37e8dded8187,
,0,2017-05-06 09:35:07.531,36.33437,,서북서. 293.0,구름과 해,0,0,AccuWeather,2017-05-06 09:35:07.534,2017-05-06 09:35:07.534,1,127.42849,67.0,21,UTC+0900,wakAfCXJCw,5949e34b-2d30-4fbb-800e-706f1ec77cc6,com.sec.android.app.shealth,mi/h,0,3.5,4,25aaa7ec-582c-4cd0-978b-9627f17663e2,
0.0,0,2016-12-13 03:07:35.277,36.339375,,북동. 45.0,뿌연 햇빛,0,0,AccuWeather,2016-12-13 03:07:35.280,2016-12-13 03:07:35.280,1,127.41662,44.0,66,UTC+0900,wakAfCXJCw,2b3a65ed-b513-4b1d-a3c1-ed6fbc77f7ab,com.sec.android.app.shealth,mi/h,0,5.1,4,79581790-175b-42ae-929b-a120998988e3,
,0,2017-08-10 22:48:31.050,35.694603,,북북동. 23.0,뇌우,0,0,AccuWeather,2017-08-10 22:48:31.053,2017-08-10 22:48:31.053,1,128.97144,76.0,94,UTC+0900,wakAfCXJCw,51d07397-beff-4c88-bf2b-35f30bcb6692,com.sec.android.app.shealth,mi/h,0,1.6,18,be94c228-cbc8-4a4f-b8ed-ec0ce7c0c236,
0.0,0,2016-12-24 10:29:26.599,36.342934,,북. 0.0,약간의 구름,0,0,AccuWeather,2016-12-24 10:29:26.603,2016-12-24 10:29:26.603,1,127.41694,30.0,73,UTC+0900,wakAfCXJCw,3e817791-5d9e-4bc0-a6ff-346b6428d14d,com.sec.android.app.shealth,mi/h,0,2.4,11,eead23ca-7294-40b6-8a5e-f5b2b6d5cde3,
,0,2017-10-12 08:53:36.951,36.344414,,서북서. 293.0,비,0,0,AccuWeather,2017-10-12 08:53:36.959,2017-10-12 08:53:36.959,1,127.41615,55.0,96,UTC+0900,wakAfCXJCw,64f68e50-d236-40f2-8131-03b68eb39c5e,com.sec.android.app.shealth,mi/h,0,1.2,7,ee66e98c-8a92-48ad-add3-38386862bb33,
,0,2017-05-23 02:35:06.116,36.345577,,북북동. 23.0,흐림,0,0,AccuWeather,2017-05-23 02:35:06.118,2017-05-23 02:35:06.118,1,127.41339,75.0,53,UTC+0900,wakAfCXJCw,76e5698c-2bf7-4f70-911e-4480087e95cc,com.sec.android.app.shealth,mi/h,0,1.4,20,73c0834c-0c97-44d4-9ec8-5537cebb129e,
0.0,0,2016-12-28 10:02:22.456,36.34281,,서북서. 293.0,대체로 맑음,0,0,AccuWeather,2016-12-28 10:02:22.474,2016-12-28 10:02:22.474,1,127.41727,33.0,44,UTC+0900,wakAfCXJCw,9a124b6d-be0d-4e50-8f30-5c900f340971,com.sec.android.app.shealth,mi/h,0,1.2,10,396c3c7b-dc48-49bf-8679-284df2bc8d60,
,0,2017-12-30 04:50:47.732,36.344406,,남서. 225.0,구름이 적절하고 화창함,0,0,AccuWeather,2017-12-30 04:50:47.733,2017-12-30 04:50:47.733,1,127.41617,45.0,56,UTC+0900,wakAfCXJCw,1c15bdcf-5331-4833-9314-ddf1f5bb675d,com.sec.android.app.shealth,mi/h,0,4.7,4,7cfb0135-08b0-4c4d-a41f-bad294bce991,
,0,2018-02-27 01:40:56.762,36.353275,,동남동. 113.0,대체로 화창,0,0,AccuWeather,2018-02-27 01:40:56.767,2018-02-27 01:40:56.767,1,127.40554,44.0,46,UTC+0900,wakAfCXJCw,f3937620-668e-4b6c-a9b9-eaa200371a68,com.sec.android.app.shealth,mi/h,0,2.3,1,12673b62-4198-4ff2-a392-56b9ad3b3976,
0.0,0,2017-02-20 02:13:30.907,36.344776,,북서. 315.0,구름과 해,0,0,AccuWeather,2017-02-20 02:13:30.912,2017-02-20 02:13:30.912,1,127.41339,35.0,59,UTC+0900,wakAfCXJCw,dd03a589-414f-4942-b4eb-5b67933c1211,com.sec.android.app.shealth,mi/h,0,9.5,4,fade109d-eaa4-4633-b7e8-a092926c4822,
,0,2017-05-26 22:55:00.655,36.362663,,남남동. 158.0,화창,0,0,AccuWeather,2017-05-26 22:55:00.657,2017-05-26 22:55:00.657,1,127.39978,56.0,73,UTC+0900,wakAfCXJCw,f423c41e-adfe-4482-8b0a-3b2c6e9bb9ca,com.sec.android.app.shealth,mi/h,0,4.6,1,65285cf1-62d5-4720-8ea6-22c5818f80b1,
,0,2018-03-20 02:27:09.925,36.34128,,동. 90.0,흐림,0,0,AccuWeather,2018-03-20 02:27:09.927,2018-03-20 02:27:09.927,1,127.40732,45.0,39,UTC+0900,wakAfCXJCw,3cd45194-c494-41e0-af9c-aac49dce8ab3,com.sec.android.app.shealth,mi/h,0,14.2,20,615c2804-4029-44af-bc5f-9f546e16e6ed,
0.0,0,2017-02-22 03:29:26.443,36.344395,,북북서. 338.0,비,0,0,AccuWeather,2017-02-22 03:29:26.447,2017-02-22 03:29:26.447,1,127.41623,38.0,96,UTC+0900,wakAfCXJCw,a792f336-532e-47b4-8255-f8f3259c179a,com.sec.android.app.shealth,mi/h,0,2.1,7,828695ca-c55e-4773-9eba-9c54d4e24a70,
,0,2018-03-26 07:52:37.787,36.33656,,서. 270.0,화창,0,0,AccuWeather,2018-03-26 07:52:37.789,2018-03-26 07:52:37.789,1,127.43049,65.0,42,UTC+0900,wakAfCXJCw,055a1295-cefd-4e00-b30d-249244739223,com.sec.android.app.shealth,mi/h,0,7.0,1,653bb05b-47c2-41aa-b3f6-5ec0b3b16b45,
0.0,0,2017-01-03 02:53:12.874,36.339413,,북북서. 338.0,화창,0,0,AccuWeather,2017-01-03 02:53:12.876,2017-01-03 02:53:12.876,1,127.41642,38.0,59,UTC+0900,wakAfCXJCw,157637f1-e27d-495c-8424-a462d292340b,com.sec.android.app.shealth,mi/h,0,4.3,1,a21031d1-9615-4916-b60c-b822a6caad75,
0.0,0,2017-02-25 00:35:04.134,36.36006,,남남서. 203.0,화창,0,0,AccuWeather,2017-02-25 00:35:04.144,2017-02-25 00:35:04.144,1,127.397705,37.0,70,UTC+0900,wakAfCXJCw,6c22c217-db8b-4a6d-aaa8-5d6a320ae7dd,com.sec.android.app.shealth,mi/h,0,0.8,1,137119d0-719c-4e9c-a9d4-0e1685954532,
,0,2018-03-31 00:57:07.756,36.359386,,동남동. 113.0,화창,0,0,AccuWeather,2018-03-31 00:57:07.759,2018-03-31 00:57:07.759,1,127.39848,50.0,78,UTC+0900,wakAfCXJCw,f97baba5-06cf-42f3-afce-0ef78b7b9470,com.sec.android.app.shealth,mi/h,0,2.4,1,e6f72ae5-b6b4-4b17-b63c-ecb5c052c8c6,
,0,2017-05-27 23:35:03.938,36.370354,,북. 0.0,일부 화창,0,0,AccuWeather,2017-05-27 23:35:03.940,2017-05-27 23:35:03.940,1,127.374794,63.0,61,UTC+0900,wakAfCXJCw,f7742eec-257d-4c5c-ae90-20c92790fb0b,com.sec.android.app.shealth,mi/h,0,0.4,4,672e4040-5505-4f54-94b1-b08c6f9612e8,
0.0,0,2017-01-06 02:39:45.988,36.339645,,동. 90.0,화창,0,0,AccuWeather,2017-01-06 02:39:45.997,2017-01-06 02:39:45.997,1,127.41664,44.0,54,UTC+0900,wakAfCXJCw,7550b73e-e7f0-46b8-9eea-a0c6616023a3,com.sec.android.app.shealth,mi/h,0,5.1,1,29cf03c7-cdc7-43a0-9021-f478d4a458a6,
,0,2018-04-03 01:58:29.631,36.359283,,북. 0.0,구름과 해,0,0,AccuWeather,2018-04-03 01:58:29.635,2018-04-03 01:58:29.635,1,127.39815,63.0,76,UTC+0900,wakAfCXJCw,e9b3d099-9b4e-4a93-96b8-d72f5f4c2234,com.sec.android.app.shealth,mi/h,0,2.3,4,15246abb-e1bc-46c6-a8b6-9157bce86676,
0.0,0,2017-01-14 02:11:14.023,36.33504,,북서. 315.0,화창,0,0,AccuWeather,2017-01-14 02:11:14.043,2017-01-14 02:11:14.043,1,127.43625,23.0,43,UTC+0900,wakAfCXJCw,88108f6d-487f-4023-8c49-3d74065c5a8a,com.sec.android.app.shealth,mi/h,0,15.4,1,e161f974-7011-4813-a418-fc9d3cde454e,
,0,2018-04-08 01:41:47.622,36.344242,,남서. 225.0,대체로 화창,0,0,AccuWeather,2018-04-08 01:41:47.625,2018-04-08 01:41:47.625,1,127.41351,45.0,36,UTC+0900,wakAfCXJCw,043403eb-e583-4d17-aac4-75154f63388d,com.sec.android.app.shealth,mi/h,0,8.4,1,2d911601-548a-4160-a12e-47f906870d28,
,0,2017-05-30 01:55:02.732,36.358467,,남남서. 203.0,일부 화창,0,0,AccuWeather,2017-05-30 01:55:02.736,2017-05-30 01:55:02.736,1,127.3996,78.0,41,UTC+0900,wakAfCXJCw,56fc113b-56fa-4c5d-a886-0c6e12fd91f0,com.sec.android.app.shealth,mi/h,0,5.2,4,34cee39c-d4f2-476c-88bb-11bddfe0e045,
0.0,0,2017-03-08 02:47:59.655,36.340744,,서남서. 248.0,구름과 해,0,0,AccuWeather,2017-03-08 02:47:59.658,2017-03-08 02:47:59.658,1,127.42223,37.0,42,UTC+0900,wakAfCXJCw,7581ca15-dbc4-4a3a-b4e8-a72035a85993,com.sec.android.app.shealth,mi/h,0,3.5,4,0593c8e8-f351-4f4e-8467-c6332c8c5958,
,0,2018-04-16 02:37:50.859,36.34325,,북. 0.0,화창,0,0,AccuWeather,2018-04-16 02:37:50.868,2018-04-16 02:37:50.868,1,127.423325,58.0,43,UTC+0900,wakAfCXJCw,60f228a4-6adc-4a99-8a26-7d5a2f60f5bc,com.sec.android.app.shealth,mi/h,0,4.6,1,5f6b4ea5-9167-4019-afe3-bc32bd2a91c2,
0.0,0,2017-01-20 09:03:08.364,36.344353,,북서. 315.0,대체로 화창,0,0,AccuWeather,2017-01-20 09:03:08.378,2017-01-20 09:03:08.378,1,127.416145,29.0,61,UTC+0900,wakAfCXJCw,239c4701-d08f-472a-a398-19487bb7492f,com.sec.android.app.shealth,mi/h,0,14.3,1,dafda04c-18e6-4881-b4c8-744e01a10133,
0.0,0,2017-04-19 08:35:04.498,36.343548,,남서. 225.0,화창,0,0,AccuWeather,2017-04-19 08:35:04.501,2017-04-19 08:35:04.501,1,127.38435,65.0,33,UTC+0900,wakAfCXJCw,efe3191d-144a-42b8-93aa-c3f8a64053aa,com.sec.android.app.shealth,mi/h,0,6.8,1,44a839b2-b98e-45af-aee7-9fbd1fa66edc,
,0,2017-06-04 20:15:04.798,36.360085,,북. 0.0,약간의 구름,0,0,AccuWeather,2017-06-04 20:15:04.801,2017-06-04 20:15:04.801,1,127.39746,59.0,55,UTC+0900,wakAfCXJCw,5ec53531-c2b0-442c-86aa-738d13d18fb2,com.sec.android.app.shealth,mi/h,0,0.0,11,5f0720f6-b572-4119-8b6f-747397b5c745,
,0,2018-05-23 00:51:57.408,36.34727,,북북서. 338.0,대체로 화창,0,0,AccuWeather,2018-05-23 00:51:57.412,2018-05-23 00:51:57.412,1,127.41317,65.0,76,UTC+0900,wakAfCXJCw,80d53f06-c790-42c4-bca0-3ba92221f534,com.sec.android.app.shealth,mi/h,0,4.6,1,c5fb3631-303d-44c3-affb-e324b3cdde56,
0.0,0,2017-02-02 02:05:56.637,36.357677,,동북동. 68.0,대체로 화창,0,0,AccuWeather,2017-02-02 02:05:56.652,2017-02-02 02:05:56.652,1,127.40036,28.0,39,UTC+0900,wakAfCXJCw,5280fc35-6978-465c-aa71-5571b8c4ac46,com.sec.android.app.shealth,mi/h,0,1.0,1,03fa4e8d-8a69-4c42-b919-1ac0742503de,
0.0,0,2017-04-22 09:11:17.952,36.344444,,서북서. 293.0,일부 화창,0,0,AccuWeather,2017-04-22 09:11:17.954,2017-04-22 09:11:17.954,1,127.4136,69.0,31,UTC+0900,wakAfCXJCw,be4eb3a4-f38b-4297-9f92-66ea5758eedb,com.sec.android.app.shealth,mi/h,0,3.3,4,a9ee9c6d-e4c4-437d-b973-c955826819ab,
,0,2017-06-07 04:15:02.835,36.32696,,북북서. 338.0,비,0,0,AccuWeather,2017-06-07 04:15:02.839,2017-06-07 04:15:02.839,1,127.44445,66.0,97,UTC+0900,wakAfCXJCw,d72f008a-9990-407a-9a7f-1f5a00e7ecb5,com.sec.android.app.shealth,mi/h,0,0.8,7,ea3a567d-370f-4c5f-bad8-7742c11a0565,
0.0,0,2017-04-27 03:35:04.029,36.337704,,북서. 315.0,대체로 화창,0,0,AccuWeather,2017-04-27 03:35:04.037,2017-04-27 03:35:04.037,1,127.426155,64.0,24,UTC+0900,wakAfCXJCw,45c3f49c-2922-463c-99f9-e3be5a973606,com.sec.android.app.shealth,mi/h,0,5.8,1,ba3cf2aa-a3ca-45f9-9df4-6ac78c59ba28,
0.0,0,2017-02-10 02:26:30.701,36.34003,,북서. 315.0,대체로 흐림,0,0,AccuWeather,2017-02-10 02:26:30.714,2017-02-10 02:26:30.714,1,127.41339,25.0,45,UTC+0900,wakAfCXJCw,313f8dbb-5c80-40fa-9a14-d0f342a55526,com.sec.android.app.shealth,mi/h,0,15.4,20,a5351c0f-b2be-4f64-b3c6-95aeb8aa0222,
0.0,0,2017-02-15 02:33:06.737,36.340134,,북북동. 23.0,구름과 해,0,0,AccuWeather,2017-02-15 02:33:06.741,2017-02-15 02:33:06.741,1,127.41331,34.0,63,UTC+0900,wakAfCXJCw,73d6d3c6-b74a-41e4-a979-e4e5e00a9288,com.sec.android.app.shealth,mi/h,0,3.9,4,5f7acf39-a5d9-4871-bd25-89970e726a55,
0.0,0,2017-04-29 02:55:06.721,36.339214,,남남서. 203.0,화창,0,0,AccuWeather,2017-04-29 02:55:06.723,2017-04-29 02:55:06.723,1,127.43241,73.0,30,UTC+0900,wakAfCXJCw,8606ab11-ea1c-44b7-b742-97bf943e4274,com.sec.android.app.shealth,mi/h,0,1.9,1,84ce429b-de17-4dbb-a732-e1bc0a5380ca,
0.0,0,2017-02-18 23:55:02.685,36.357895,,북서. 315.0,구름과 해,0,0,AccuWeather,2017-02-18 23:55:02.693,2017-02-18 23:55:02.693,1,127.40004,27.0,66,UTC+0900,wakAfCXJCw,4d1000f3-264b-4aa8-87ef-db3d2c75a70e,com.sec.android.app.shealth,mi/h,0,1.6,4,b31a3f1a-51b5-4d59-ba27-c765f63f19dd,
,0,2017-05-23 01:26:39.992,36.355488,,서남서. 248.0,대체로 흐림,0,0,AccuWeather,2017-05-23 01:26:39.997,2017-05-23 01:26:39.997,1,127.40472,73.0,57,UTC+0900,wakAfCXJCw,2f886211-11bc-4e07-9bcf-b919f038c9c5,com.sec.android.app.shealth,mi/h,0,1.2,20,7be5b0fb-9532-420a-9419-6b2ed99291ec,
,0,2017-06-10 00:39:05.869,36.368126,,남남서. 203.0,구름과 해,0,0,AccuWeather,2017-06-10 00:39:05.873,2017-06-10 00:39:05.873,1,127.39591,70.0,80,UTC+0900,wakAfCXJCw,12cb5e0f-d30e-4532-8165-3a028cce349a,com.sec.android.app.shealth,mi/h,0,3.3,4,c894089d-54a7-49d3-bc49-98a94902c71c,
0.0,0,2017-02-20 07:02:37.791,36.33544,,북서. 315.0,화창,0,0,AccuWeather,2017-02-20 07:02:37.792,2017-02-20 07:02:37.792,1,127.43016,36.0,39,UTC+0900,wakAfCXJCw,38843271-5d35-46ec-914a-810b69fc321e,com.sec.android.app.shealth,mi/h,0,9.1,1,6ec63483-ee31-4e55-90a7-dd78a365094a,
,0,2018-05-30 01:39:01.596,36.34936,,서남서. 248.0,대체로 흐림,0,0,AccuWeather,2018-05-30 01:39:01.598,2018-05-30 01:39:01.598,1,127.40893,70.0,74,UTC+0900,wakAfCXJCw,31dea567-5939-477e-a116-6bf20a61de88,com.sec.android.app.shealth,mi/h,0,6.2,20,ea6d500d-8113-4678-85df-6dcb9f0af489,
,0,2017-05-26 02:35:03.271,36.344383,,북북서. 338.0,대체로 화창,0,0,AccuWeather,2017-05-26 02:35:03.274,2017-05-26 02:35:03.274,1,127.41606,66.0,40,UTC+0900,wakAfCXJCw,9288c219-3b7d-4690-a9b2-06c7ec91acb6,com.sec.android.app.shealth,mi/h,0,2.5,1,ab4a0bce-5c26-4fd7-932e-cd619e1efae2,
,0,2017-06-18 14:35:05.672,36.344334,,남서. 225.0,맑음,0,0,AccuWeather,2017-06-18 14:35:05.676,2017-06-18 14:35:05.676,1,127.41632,72.0,65,UTC+0900,wakAfCXJCw,0ea15645-0453-4afb-8d08-89c317c9d00b,com.sec.android.app.shealth,mi/h,0,4.1,10,cceb9fa8-b838-45dc-a31c-9f30685491bd,
,0,2017-05-27 23:15:01.959,36.369606,,북북동. 23.0,일부 화창,0,0,AccuWeather,2017-05-27 23:15:01.961,2017-05-27 23:15:01.961,1,127.373474,62.0,65,UTC+0900,wakAfCXJCw,a6582a0f-12d5-4c6e-80be-3aaa4320e108,com.sec.android.app.shealth,mi/h,0,0.4,4,7e00f2c5-c7c7-4706-9129-515b8a3e703e,
,0,2017-07-16 01:35:13.744,37.735214,,남서. 225.0,흐림,0,0,AccuWeather,2017-07-16 01:35:13.746,2017-07-16 01:35:13.746,1,127.05339,77.0,79,UTC+0900,wakAfCXJCw,97c19900-389e-4b6f-9cff-15b31473b256,com.sec.android.app.shealth,mi/h,0,1.7,20,5c10590f-5e97-45d3-9dc1-a319ad1c9ac2,
0.0,0,2017-02-23 02:15:02.492,36.349754,,북서. 315.0,일부 화창,0,0,AccuWeather,2017-02-23 02:15:02.505,2017-02-23 02:15:02.505,1,127.40655,36.0,60,UTC+0900,wakAfCXJCw,8a8c76c6-783f-4107-8265-deeeec1f10ef,com.sec.android.app.shealth,mi/h,0,3.1,4,299df5bb-d6a3-4dc6-96eb-1f06255dc8fb,
,0,2017-05-28 11:08:05.883,36.344543,,남서. 225.0,맑음,0,0,AccuWeather,2017-05-28 11:08:05.884,2017-05-28 11:08:05.884,1,127.41623,73.0,58,UTC+0900,wakAfCXJCw,cd338c10-9f59-4440-afa3-9c355de8db11,com.sec.android.app.shealth,mi/h,0,3.7,10,7d740254-1e93-4119-b449-2d004fca56d7,
,0,2017-08-28 05:55:14.361,36.337936,,남서. 225.0,흐림,0,0,AccuWeather,2017-08-28 05:55:14.367,2017-08-28 05:55:14.367,1,127.43062,83.0,67,UTC+0900,wakAfCXJCw,50859c48-6ca9-423e-95a3-a0f5fdfe89de,com.sec.android.app.shealth,mi/h,0,3.1,20,ebd17113-7568-4adf-9edc-2106dd446dfc,
,0,2018-06-12 21:44:55.897,36.344913,,북. 0.0,대체로 화창,0,0,AccuWeather,2018-06-12 21:44:55.902,2018-06-12 21:44:55.902,1,127.41366,62.0,94,UTC+0900,wakAfCXJCw,6dd834b8-5d7a-4e56-bd88-746ac3a04c7d,com.sec.android.app.shealth,mi/h,0,0.0,1,3040d734-c41c-49fe-b240-2fd4c2286256,
,0,2017-06-02 02:04:29.183,36.3589,,북북서. 338.0,화창,0,0,AccuWeather,2017-06-02 02:04:29.190,2017-06-02 02:04:29.190,1,127.40759,73.0,33,UTC+0900,wakAfCXJCw,4578b139-fccf-41f7-a002-3e6c1be7f7b2,com.sec.android.app.shealth,mi/h,0,5.4,1,a773dee3-fd5d-4dc9-98e7-95e0770c1c41,
