com.samsung.shealth.step_daily_trend,6201005,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
83047b30-bcfc-4abc-aec1-078e50f08017.binning_data.json,2021-07-03 12:58:58.631,2021-07-03 12:58:58.631,com.sec.android.app.shealth,0,743,3.5833333,536.98,25.58,AmBxKyNhYC,com.sec.android.app.shealth,83047b30-bcfc-4abc-aec1-078e50f08017,1433980800000,
9219a862-e162-4e42-a95c-b46edabf89d6.binning_data.json,2021-07-03 12:58:58.624,2021-07-03 12:58:58.624,com.sec.android.app.shealth,0,708,1.2777779,493.7,24.039999,AmBxKyNhYC,com.sec.android.app.shealth,9219a862-e162-4e42-a95c-b46edabf89d6,1433635200000,
26a4d3e5-8c53-4ed8-ac88-f045b318b40a.binning_data.json,2021-07-03 12:58:58.625,2021-07-03 12:58:58.625,com.sec.android.app.shealth,0,905,3.7712147,645.34,31.789999,AmBxKyNhYC,com.sec.android.app.shealth,26a4d3e5-8c53-4ed8-ac88-f045b318b40a,1433721600000,
7557e323-c626-48ce-8ff8-73a7bf7e755e.binning_data.json,2021-07-03 12:58:58.630,2021-07-03 12:58:58.630,com.sec.android.app.shealth,0,5875,5.5555544,4226.91,212.84,AmBxKyNhYC,com.sec.android.app.shealth,7557e323-c626-48ce-8ff8-73a7bf7e755e,1433894400000,
628a9239-a78a-4e0a-9e66-b10438557385.binning_data.json,2021-07-03 12:58:58.625,2021-07-03 12:58:58.625,com.sec.android.app.shealth,0,2117,3.2222223,1528.95,75.04,AmBxKyNhYC,com.sec.android.app.shealth,628a9239-a78a-4e0a-9e66-b10438557385,1433808000000,
944cb633-15eb-4152-bf46-412d6d337f85.binning_data.json,2021-07-03 12:58:58.613,2021-07-03 12:58:58.613,com.sec.android.app.shealth,0,1364,3.1944444,970.94,42.989998,AmBxKyNhYC,com.sec.android.app.shealth,944cb633-15eb-4152-bf46-412d6d337f85,1433548800000,
01f29284-5b4a-493a-8a58-737d103cf459.binning_data.json,2021-07-03 12:58:58.634,2021-07-03 12:58:58.634,com.sec.android.app.shealth,0,720,2.5277772,511.35,24.4,AmBxKyNhYC,com.sec.android.app.shealth,01f29284-5b4a-493a-8a58-737d103cf459,1434499200000,
8c6894c5-801a-4e1c-a91f-cd75d5c56747.binning_data.json,2021-07-03 12:58:58.633,2021-07-03 12:58:58.633,com.sec.android.app.shealth,0,1294,2.4444444,919.58,43.75,AmBxKyNhYC,com.sec.android.app.shealth,8c6894c5-801a-4e1c-a91f-cd75d5c56747,1434240000000,
758b5bae-605a-4039-a92c-e06195477ccb.binning_data.json,2021-07-03 12:58:58.632,2021-07-03 12:58:58.632,com.sec.android.app.shealth,0,776,2.805555,541.39,27.32,AmBxKyNhYC,com.sec.android.app.shealth,758b5bae-605a-4039-a92c-e06195477ccb,1434153600000,
5d8611fa-354f-4222-be21-e7006fe20c30.binning_data.json,2021-07-03 12:58:58.634,2021-07-03 12:58:58.634,com.sec.android.app.shealth,0,513,1.25,355.73,17.62,AmBxKyNhYC,com.sec.android.app.shealth,5d8611fa-354f-4222-be21-e7006fe20c30,1434412800000,
