com.samsung.shealth.activity.day_summary,6196009,2
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
4379,2777381,,0,2016-09-11 13:32:00.697,2016-09-10 02:15:32.155,60,180000,76,3200.98,138.13997,24f5e489-ba9e-465f-8841-3f8a684a7ec3.extra_data.json,poYXze4wAV,1200,com.sec.android.app.shealth,2776181,43440000,24f5e489-ba9e-465f-8841-3f8a684a7ec3,1473465600000,
6401,3763628,,0,2016-09-11 13:40:41.454,2016-09-10 15:00:00.479,60,1140000,103,4879.6797,236.73994,8daab410-4f8b-4d11-9025-ca52daaa879a.extra_data.json,poYXze4wAV,217460,com.sec.android.app.shealth,3546168,29700000,8daab410-4f8b-4d11-9025-ca52daaa879a,1473552000000,
0,0,,0,2016-09-11 13:31:58.861,2016-09-11 13:31:58.861,-1,0,0,0.0,0.0,2cab7cea-98c9-4edb-8476-d3bddbe3e1cb.extra_data.json,poYXze4wAV,0,com.sec.android.app.shealth,0,-1,2cab7cea-98c9-4edb-8476-d3bddbe3e1cb,1471219200000,
0,0,,0,2016-09-11 13:31:59.194,2016-09-11 13:31:59.194,-1,0,0,0.0,0.0,e47ea157-698b-4aab-b7d5-ccd0b2197f83.extra_data.json,poYXze4wAV,0,com.sec.android.app.shealth,0,-1,e47ea157-698b-4aab-b7d5-ccd0b2197f83,1471651200000,
0,0,,0,2016-09-11 13:31:59.127,2016-09-11 13:31:59.127,-1,0,0,0.0,0.0,bddb280e-5a15-454d-9a13-3abb5d9b6e5e.extra_data.json,poYXze4wAV,0,com.sec.android.app.shealth,0,-1,bddb280e-5a15-454d-9a13-3abb5d9b6e5e,1471564800000,
0,0,,0,2016-09-11 13:31:59.551,2016-09-11 13:31:59.551,-1,0,0,0.0,0.0,5c39603d-1609-4aa5-a7de-c7866431eb59.extra_data.json,poYXze4wAV,0,com.sec.android.app.shealth,0,-1,5c39603d-1609-4aa5-a7de-c7866431eb59,1472083200000,
0,0,,0,2016-09-11 13:31:59.639,2016-09-11 13:31:59.639,-1,0,0,0.0,0.0,a47ceb63-adc3-4fe3-a6a1-931934cdd14e.extra_data.json,poYXze4wAV,0,com.sec.android.app.shealth,0,-1,a47ceb63-adc3-4fe3-a6a1-931934cdd14e,1472169600000,
0,0,,0,2016-09-11 13:31:59.291,2016-09-11 13:31:59.291,-1,0,0,0.0,0.0,0140d2be-fd2c-4c06-b3c7-b27b9292538f.extra_data.json,poYXze4wAV,0,com.sec.android.app.shealth,0,-1,0140d2be-fd2c-4c06-b3c7-b27b9292538f,1471737600000,
0,0,,0,2016-09-11 13:31:59.950,2016-09-11 13:31:59.950,-1,0,0,0.0,0.0,7f46ee10-d5d9-4b5f-a5f0-3f12a95c8fd5.extra_data.json,poYXze4wAV,0,com.sec.android.app.shealth,0,-1,7f46ee10-d5d9-4b5f-a5f0-3f12a95c8fd5,1472601600000,
0,0,,0,2016-09-11 13:32:00.035,2016-09-11 13:32:00.035,-1,0,0,0.0,0.0,521c1924-f332-4beb-bdc7-04004fe893dd.extra_data.json,poYXze4wAV,0,com.sec.android.app.shealth,0,-1,521c1924-f332-4beb-bdc7-04004fe893dd,1472688000000,
0,0,,0,2016-09-11 13:31:59.703,2016-09-11 13:31:59.703,-1,0,0,0.0,0.0,4bb264d6-5280-4d94-b253-855a80e41325.extra_data.json,poYXze4wAV,0,com.sec.android.app.shealth,0,-1,4bb264d6-5280-4d94-b253-855a80e41325,1472256000000,
0,0,,0,2016-09-11 13:32:00.398,2016-09-11 13:32:00.398,-1,0,0,0.0,0.0,42bd17cb-9a7b-4f5d-bfac-5cbb9adcbd01.extra_data.json,poYXze4wAV,0,com.sec.android.app.shealth,0,-1,42bd17cb-9a7b-4f5d-bfac-5cbb9adcbd01,1473120000000,
0,0,,0,2016-09-11 13:32:00.471,2016-09-11 13:32:00.471,-1,0,0,0.0,0.0,2161778d-e8d7-482b-b0ea-bfe25737b307.extra_data.json,poYXze4wAV,0,com.sec.android.app.shealth,0,-1,2161778d-e8d7-482b-b0ea-bfe25737b307,1473206400000,
