com.samsung.shealth.calories_burned.details,6196009,2
active_calories_goal,version,extra_data,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
,,0e13283f-169a-4f90-9e25-1fa6e4a1e836.extra_data.json,0.0,4014665,1545.4182,2017-11-01 15:00:02.490,2017-10-31 17:20:11.414,304.60602,poYXze4wAV,com.sec.android.app.shealth,0e13283f-169a-4f90-9e25-1fa6e4a1e836,1509494400000,
,,a1f0985d-d440-426b-be6c-02432c64e3e8.extra_data.json,0.0,3393171,1557.0764,2017-10-31 17:20:12.768,2017-10-31 17:20:12.768,221.02002,poYXze4wAV,com.sec.android.app.shealth,a1f0985d-d440-426b-be6c-02432c64e3e8,1509408000000,
,,6d58264c-5f8b-4451-afac-06aede25f73e.extra_data.json,0.0,1644028,1589.8876,2017-11-01 02:50:45.320,2017-11-01 02:50:45.320,114.60999,poYXze4wAV,com.sec.android.app.shealth,6d58264c-5f8b-4451-afac-06aede25f73e,1507507200000,
,,24701813-65e3-449a-8d4b-7c23d42518ca.extra_data.json,0.0,3358596,1557.7251,2017-11-01 02:50:45.349,2017-11-01 02:50:45.349,230.60997,poYXze4wAV,com.sec.android.app.shealth,24701813-65e3-449a-8d4b-7c23d42518ca,1507593600000,
,,e8d6d1e1-dc19-486f-8d0c-090ced4e3717.extra_data.json,0.0,5463976,1518.2314,2017-11-01 02:50:45.126,2017-11-01 02:50:45.126,375.3599,poYXze4wAV,com.sec.android.app.shealth,e8d6d1e1-dc19-486f-8d0c-090ced4e3717,1507161600000,
,,8ed9e83d-2cd9-476f-a571-f77865fbdf93.extra_data.json,0.0,2711486,1569.8636,2017-11-01 02:50:45.539,2017-11-01 02:50:45.539,187.01999,poYXze4wAV,com.sec.android.app.shealth,8ed9e83d-2cd9-476f-a571-f77865fbdf93,1508025600000,
,,f912bdea-e8ce-49ef-a3aa-3b2c8a5ab945.extra_data.json,0.0,4112068,1543.5911,2017-11-01 02:50:45.589,2017-11-01 02:50:45.589,338.15002,poYXze4wAV,com.sec.android.app.shealth,f912bdea-e8ce-49ef-a3aa-3b2c8a5ab945,1508112000000,
,,a10f8307-0df0-4155-8713-a3299ffb7642.extra_data.json,0.0,3161362,1561.4248,2017-11-01 02:50:45.379,2017-11-01 02:50:45.379,212.91997,poYXze4wAV,com.sec.android.app.shealth,a10f8307-0df0-4155-8713-a3299ffb7642,1507680000000,
,,6f583fb6-03cd-4269-a9d7-b03efcf1c5b0.extra_data.json,0.0,3283026,1559.1426,2017-11-01 02:50:45.773,2017-11-01 02:50:45.773,215.58003,poYXze4wAV,com.sec.android.app.shealth,6f583fb6-03cd-4269-a9d7-b03efcf1c5b0,1508544000000,
,,a2b4e307-fb06-4ff0-a128-405e1453cae9.extra_data.json,0.0,4076197,1544.2638,2017-11-01 02:50:45.625,2017-11-01 02:50:45.625,271.91995,poYXze4wAV,com.sec.android.app.shealth,a2b4e307-fb06-4ff0-a128-405e1453cae9,1508198400000,
,,da386e6b-dc69-4a45-aacb-810439caf056.extra_data.json,0.0,9687373,1439.0071,2017-11-01 02:50:45.815,2017-11-01 02:50:45.815,666.93805,poYXze4wAV,com.sec.android.app.shealth,da386e6b-dc69-4a45-aacb-810439caf056,1508630400000,
,,3b80baa4-b445-4526-a84a-e387ee7f10e2.extra_data.json,0.0,3768238,1550.0406,2017-11-01 02:50:45.856,2017-11-01 02:50:45.856,252.01003,poYXze4wAV,com.sec.android.app.shealth,3b80baa4-b445-4526-a84a-e387ee7f10e2,1508716800000,
,,77e0906e-8905-459e-82ae-2686b97a9b91.extra_data.json,0.0,3822014,1549.032,2017-11-01 02:50:45.998,2017-11-01 02:50:45.998,257.80994,poYXze4wAV,com.sec.android.app.shealth,77e0906e-8905-459e-82ae-2686b97a9b91,1509062400000,
,,bd3fa583-4406-4ccb-8eee-e50e80c801a5.extra_data.json,0.0,1454960,1593.4342,2017-11-01 02:50:46.055,2017-11-01 02:50:46.055,112.54,poYXze4wAV,com.sec.android.app.shealth,bd3fa583-4406-4ccb-8eee-e50e80c801a5,1509148800000,
,,0dc9e13e-06f5-4b13-9b89-440393e1050a.extra_data.json,0.0,1910992,1584.8798,2017-11-01 02:50:46.103,2017-11-01 02:50:46.103,135.79001,poYXze4wAV,com.sec.android.app.shealth,0dc9e13e-06f5-4b13-9b89-440393e1050a,1509235200000,
,,fc1d11c7-2bee-43fd-aab1-04eb55b64468.extra_data.json,0.0,7384192,1482.2112,2017-11-04 15:00:01.754,2017-11-03 15:00:01.234,494.13,poYXze4wAV,com.sec.android.app.shealth,fc1d11c7-2bee-43fd-aab1-04eb55b64468,1509753600000,
,,f9206068-b7e9-4ac9-98b3-28dd72c190a2.extra_data.json,0.0,3470786,1555.6206,2017-11-06 15:00:01.486,2017-11-05 15:00:01.253,236.10999,poYXze4wAV,com.sec.android.app.shealth,f9206068-b7e9-4ac9-98b3-28dd72c190a2,1509926400000,
,,45b4201d-e97d-4e6b-b3ae-de1c036b43c8.extra_data.json,0.0,4185367,1542.2161,2017-11-05 15:00:01.521,2017-11-04 15:00:01.563,278.81003,poYXze4wAV,com.sec.android.app.shealth,45b4201d-e97d-4e6b-b3ae-de1c036b43c8,1509840000000,
,,552e2a3f-f1ff-49f5-bf29-31560f1cce82.extra_data.json,0.0,5469890,1518.1205,2017-11-12 15:49:14.254,2017-11-11 15:00:02.290,356.73117,poYXze4wAV,com.sec.android.app.shealth,552e2a3f-f1ff-49f5-bf29-31560f1cce82,1510444800000,
,,46fc55f3-c102-4c98-b8b7-75027d2e9ee7.extra_data.json,0.0,3017735,1564.119,2017-11-10 15:00:02.305,2017-11-09 15:00:03.311,204.28998,poYXze4wAV,com.sec.android.app.shealth,46fc55f3-c102-4c98-b8b7-75027d2e9ee7,1510272000000,
,,778bf3f9-5b5b-462c-8c59-83f64dbc7080.extra_data.json,0.0,2098960,1581.3538,2017-11-11 15:15:02.622,2017-11-10 15:00:02.009,142.18002,poYXze4wAV,com.sec.android.app.shealth,778bf3f9-5b5b-462c-8c59-83f64dbc7080,1510358400000,
,,93e54802-1a1c-4878-99ab-7a005ce738f1.extra_data.json,0.0,1589932,1590.9022,2017-11-18 15:00:01.483,2017-11-17 15:08:57.936,99.5,poYXze4wAV,com.sec.android.app.shealth,93e54802-1a1c-4878-99ab-7a005ce738f1,1510963200000,
,,0a9fc170-cf7a-46fe-a1da-61ebf9ca9912.extra_data.json,0.0,3300266,1558.8192,2017-11-16 15:37:41.908,2017-11-15 15:00:01.942,214.41997,poYXze4wAV,com.sec.android.app.shealth,0a9fc170-cf7a-46fe-a1da-61ebf9ca9912,1510790400000,
,,b62e7634-9db9-4553-8888-01b2dccdf30c.extra_data.json,0.0,3336079,1558.1475,2017-11-17 15:08:58.561,2017-11-16 15:00:01.922,222.72,poYXze4wAV,com.sec.android.app.shealth,b62e7634-9db9-4553-8888-01b2dccdf30c,1510876800000,
,,d8ea69b1-084b-431c-b18b-eb38d5632864.extra_data.json,0.0,4640534,1533.6779,2017-11-24 16:07:09.644,2017-11-23 15:00:02.044,304.48,poYXze4wAV,com.sec.android.app.shealth,d8ea69b1-084b-431c-b18b-eb38d5632864,1511481600000,
,,efad85aa-4e58-4734-b956-cceb9b8bb12a.extra_data.json,0.0,2403921,1575.6332,2017-11-22 15:00:02.210,2017-11-21 15:00:03.070,164.85,poYXze4wAV,com.sec.android.app.shealth,efad85aa-4e58-4734-b956-cceb9b8bb12a,1511308800000,
,,7a8fcd3e-1cb5-45fe-97e0-d3519a34882a.extra_data.json,0.0,6736184,1494.3668,2017-11-23 15:00:02.242,2017-11-22 15:00:02.029,480.63992,poYXze4wAV,com.sec.android.app.shealth,7a8fcd3e-1cb5-45fe-97e0-d3519a34882a,1511395200000,
,,cadfaa68-df22-46ba-b5f8-cf3246bc6840.extra_data.json,0.0,3402895,1556.894,2017-11-28 15:03:03.656,2017-11-27 15:00:02.940,231.24998,poYXze4wAV,com.sec.android.app.shealth,cadfaa68-df22-46ba-b5f8-cf3246bc6840,1511827200000,
,,445344f1-5691-4d82-882d-72ebb56f51c6.extra_data.json,0.0,3404165,1556.8701,2017-11-30 15:00:56.139,2017-11-29 15:00:14.545,228.62999,poYXze4wAV,com.sec.android.app.shealth,445344f1-5691-4d82-882d-72ebb56f51c6,1512000000000,
,,c16b3d22-3220-4fdd-af98-62052e276760.extra_data.json,0.0,3703938,1551.247,2017-11-29 15:00:14.927,2017-11-28 15:03:03.174,250.32007,poYXze4wAV,com.sec.android.app.shealth,c16b3d22-3220-4fdd-af98-62052e276760,1511913600000,
,,a3e99425-f77f-4d52-bcbc-b57a4dcb43b7.extra_data.json,0.0,2103837,1575.7235,2018-01-01 05:23:04.625,2017-12-05 15:00:01.668,145.85999,poYXze4wAV,com.sec.android.app.shealth,a3e99425-f77f-4d52-bcbc-b57a4dcb43b7,1512518400000,
,,3187d341-5deb-4a0f-8d8b-2e657059fc88.extra_data.json,0.0,3179100,1561.0919,2017-12-04 15:08:26.180,2017-12-03 15:00:02.789,210.12003,poYXze4wAV,com.sec.android.app.shealth,3187d341-5deb-4a0f-8d8b-2e657059fc88,1512345600000,
,,1382250e-87ee-480e-b096-c6383d2ad33f.extra_data.json,0.0,3040413,1558.2163,2018-01-01 05:23:04.565,2017-12-04 15:08:26.046,203.7,poYXze4wAV,com.sec.android.app.shealth,1382250e-87ee-480e-b096-c6383d2ad33f,1512432000000,
,,a415eeaa-4574-4735-9b0b-066ef30987b2.extra_data.json,0.0,3569650,1548.3235,2018-01-01 05:23:05.007,2017-12-11 15:00:01.593,237.95,poYXze4wAV,com.sec.android.app.shealth,a415eeaa-4574-4735-9b0b-066ef30987b2,1513036800000,
,,5bbd302e-8b78-4218-838d-1f47c0e3d09a.extra_data.json,0.0,5339181,1515.2461,2018-01-01 05:23:04.897,2017-12-09 15:00:01.826,378.25992,poYXze4wAV,com.sec.android.app.shealth,5bbd302e-8b78-4218-838d-1f47c0e3d09a,1512864000000,
,,a72a75a1-e98d-44a7-87c5-88b39ee94d69.extra_data.json,0.0,2291297,1572.2194,2018-01-01 05:23:04.954,2017-12-10 15:00:02.465,157.67001,poYXze4wAV,com.sec.android.app.shealth,a72a75a1-e98d-44a7-87c5-88b39ee94d69,1512950400000,
,,a0d816c7-9971-4141-a089-87470041d019.extra_data.json,0.0,4166753,1537.1621,2018-01-01 05:23:05.327,2017-12-17 16:02:21.912,273.16995,poYXze4wAV,com.sec.android.app.shealth,a0d816c7-9971-4141-a089-87470041d019,1513555200000,
,,1e9afdd0-80ee-47a1-ab29-86f85a206c21.extra_data.json,0.0,2048574,1576.7565,2018-01-01 05:23:05.231,2017-12-15 15:00:49.364,135.64996,poYXze4wAV,com.sec.android.app.shealth,1e9afdd0-80ee-47a1-ab29-86f85a206c21,1513382400000,
,,9d4d31cb-e133-4d66-869a-e0642fc01d31.extra_data.json,0.0,3906074,1542.0349,2018-01-01 05:23:05.280,2017-12-16 15:00:01.347,271.48,poYXze4wAV,com.sec.android.app.shealth,9d4d31cb-e133-4d66-869a-e0642fc01d31,1513468800000,
,,15ddfd25-e54e-4cd7-9b08-ffe066501a22.extra_data.json,0.0,3406959,1551.3646,2018-01-01 05:23:05.662,2017-12-23 15:00:01.174,233.04996,poYXze4wAV,com.sec.android.app.shealth,15ddfd25-e54e-4cd7-9b08-ffe066501a22,1514073600000,
,,201138df-8701-47f7-8788-2fc7af99e700.extra_data.json,0.0,3699015,1545.9053,2018-01-01 05:23:05.558,2017-12-21 15:00:02.875,241.91005,poYXze4wAV,com.sec.android.app.shealth,201138df-8701-47f7-8788-2fc7af99e700,1513900800000,
,,0827f838-2206-4bf6-9f9f-15bd55b9ba9a.extra_data.json,0.0,2431035,1569.6073,2018-01-01 05:23:05.612,2017-12-22 15:00:01.766,162.07,poYXze4wAV,com.sec.android.app.shealth,0827f838-2206-4bf6-9f9f-15bd55b9ba9a,1513987200000,
,,cc98b72f-3968-455e-8748-e6c0b009a0d4.extra_data.json,0.0,4830217,1524.7601,2018-01-01 05:23:05.901,2017-12-27 15:00:02.446,322.94,poYXze4wAV,com.sec.android.app.shealth,cc98b72f-3968-455e-8748-e6c0b009a0d4,1514419200000,
,,a8060786-694d-4db3-8699-086e402d3ba7.extra_data.json,0.0,2649433,1565.5248,2018-01-01 05:23:06.001,2017-12-29 15:00:02.249,180.76,poYXze4wAV,com.sec.android.app.shealth,a8060786-694d-4db3-8699-086e402d3ba7,1514592000000,
,,d10a8efb-9357-4407-a292-7f28af6ee981.extra_data.json,0.0,4344310,1533.8429,2018-01-01 05:23:05.958,2017-12-28 15:00:01.420,291.5,poYXze4wAV,com.sec.android.app.shealth,d10a8efb-9357-4407-a292-7f28af6ee981,1514505600000,
,,3226d787-ccc6-47c6-8d27-d14cf9d30403.extra_data.json,0.0,1677574,1583.6915,2018-01-03 15:00:01.433,2018-01-02 15:00:01.013,112.57001,poYXze4wAV,com.sec.android.app.shealth,3226d787-ccc6-47c6-8d27-d14cf9d30403,1514937600000,
,,91594d60-b451-47dc-a131-9f014a3af1dc.extra_data.json,0.0,3184072,1555.531,2018-01-05 15:15:01.662,2018-01-04 15:02:03.563,210.89998,poYXze4wAV,com.sec.android.app.shealth,91594d60-b451-47dc-a131-9f014a3af1dc,1515110400000,
,,a27f9722-0346-47da-a966-0cce524c517e.extra_data.json,0.0,3523838,1549.1798,2018-01-04 15:02:07.032,2018-01-03 15:00:01.235,234.44002,poYXze4wAV,com.sec.android.app.shealth,a27f9722-0346-47da-a966-0cce524c517e,1515024000000,
,,4b9052cc-5a96-4ad3-bbec-fd9d72471848.extra_data.json,0.0,3242442,1554.44,2018-01-09 15:09:09.926,2018-01-08 15:00:01.400,216.34995,poYXze4wAV,com.sec.android.app.shealth,4b9052cc-5a96-4ad3-bbec-fd9d72471848,1515456000000,
,,b26d3465-d155-41a7-99fd-fb40ccdab6dc.extra_data.json,0.0,3935493,1541.4849,2018-01-11 15:00:02.392,2018-01-10 15:00:01.904,263.79007,poYXze4wAV,com.sec.android.app.shealth,b26d3465-d155-41a7-99fd-fb40ccdab6dc,1515628800000,
,,cd00971c-1fbf-4cb7-9c44-9d914967134a.extra_data.json,0.0,3124062,1556.6527,2018-01-10 15:00:02.439,2018-01-09 15:09:09.433,206.60999,poYXze4wAV,com.sec.android.app.shealth,cd00971c-1fbf-4cb7-9c44-9d914967134a,1515542400000,
,,fba68688-47fd-44bb-84be-dd8ea5e2bea4.extra_data.json,0.0,4012993,1540.0363,2018-01-15 15:00:02.229,2018-01-14 15:00:01.747,273.49994,poYXze4wAV,com.sec.android.app.shealth,fba68688-47fd-44bb-84be-dd8ea5e2bea4,1515974400000,
,,a43e1d67-0e4c-4304-9c28-ab23bdd573e8.extra_data.json,0.0,2769287,1563.2844,2018-01-17 15:00:01.931,2018-01-16 15:00:06.107,184.23996,poYXze4wAV,com.sec.android.app.shealth,a43e1d67-0e4c-4304-9c28-ab23bdd573e8,1516147200000,
,,fedc9c8e-2502-4eff-b274-b253059bc476.extra_data.json,0.0,3690906,1546.057,2018-01-16 15:00:06.484,2018-01-15 15:00:02.008,242.57999,poYXze4wAV,com.sec.android.app.shealth,fedc9c8e-2502-4eff-b274-b253059bc476,1516060800000,
,,7cf9aa55-2264-4887-a28d-c6bb92c2cae7.extra_data.json,0.0,3658375,1546.665,2018-01-21 15:00:03.007,2018-01-20 15:00:02.207,258.23996,poYXze4wAV,com.sec.android.app.shealth,7cf9aa55-2264-4887-a28d-c6bb92c2cae7,1516492800000,
,,38a3982f-a122-4779-ba5a-aa2696b7ae04.extra_data.json,0.0,3040743,1558.2102,2018-01-23 15:00:27.104,2018-01-22 15:00:01.146,213.13002,poYXze4wAV,com.sec.android.app.shealth,38a3982f-a122-4779-ba5a-aa2696b7ae04,1516665600000,
,,007700d0-0048-4087-99bf-d3a3ba2476d7.extra_data.json,0.0,1060881,1595.2192,2018-01-27 15:00:04.551,2018-01-26 15:00:01.879,72.840004,poYXze4wAV,com.sec.android.app.shealth,007700d0-0048-4087-99bf-d3a3ba2476d7,1517011200000,
,,157ad7bb-55b8-4d46-afd7-2ca0526a3df4.extra_data.json,0.0,3758371,1544.7958,2018-01-22 15:00:01.337,2018-01-21 15:00:02.737,247.21994,poYXze4wAV,com.sec.android.app.shealth,157ad7bb-55b8-4d46-afd7-2ca0526a3df4,1516579200000,
,,a73c4fca-91a3-4a39-9fbc-2837e8d7e402.extra_data.json,0.0,3874666,1542.622,2018-01-29 15:00:00.730,2018-01-28 15:00:01.003,261.12997,poYXze4wAV,com.sec.android.app.shealth,a73c4fca-91a3-4a39-9fbc-2837e8d7e402,1517184000000,
,,2ced5cff-24a3-479a-8c5e-6362229c6252.extra_data.json,0.0,1475715,1587.4648,2018-01-28 15:00:01.171,2018-01-27 15:00:04.239,113.85,poYXze4wAV,com.sec.android.app.shealth,2ced5cff-24a3-479a-8c5e-6362229c6252,1517097600000,
