com.samsung.shealth.exercise.weather,6196009,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
0.0,0,2017-01-06 13:33:44.294,36.36073,,동. 90.0,맑음,0,0,AccuWeather,2017-01-06 13:33:44.297,2017-01-06 13:33:44.297,1,127.36929,38.0,73,UTC+0900,poYXze4wAV,c78d77df-4422-4ef4-82ea-70253d3215bf,com.sec.android.app.shealth,mi/h,0,3.3,10,2336cddc-82fb-4df0-95fa-1340bba9b050,
0.0,0,2017-02-18 04:55:04.958,35.445,,북북서. 338.0,화창,0,0,AccuWeather,2017-02-18 04:55:04.961,2017-02-18 04:55:04.961,1,127.59325,34.0,30,UTC+0900,poYXze4wAV,e6c71fe5-06be-424e-a733-953d6408005e,com.sec.android.app.shealth,mi/h,0,17.4,1,bec394bb-6e62-4bd4-8aac-1eeb73748c7a,
0.0,0,2017-01-22 05:53:35.469,36.357803,,북서. 315.0,대체로 흐림,0,0,AccuWeather,2017-01-22 05:53:35.473,2017-01-22 05:53:35.473,1,127.23697,28.0,53,UTC+0900,poYXze4wAV,02c63a8b-a713-45e4-8768-9469fbb58021,com.sec.android.app.shealth,mi/h,0,16.8,20,795d4f60-e696-4ca7-8542-c7f0c74146a2,
0.0,0,2017-02-04 00:55:09.090,36.36109,,북. 0.0,대체로 흐림,0,0,AccuWeather,2017-02-04 00:55:09.100,2017-02-04 00:55:09.100,1,127.36979,29.0,86,UTC+0900,poYXze4wAV,5333f3f9-5fa8-4e20-805e-052cfd51b91a,com.sec.android.app.shealth,mi/h,0,0.0,20,4931e5da-fb3b-46c4-83d5-8cdd2d81f811,
,0,2017-05-09 21:40:28.560,36.360065,,남남서. 203.0,흐림,0,0,AccuWeather,2017-05-09 21:40:28.562,2017-05-09 21:40:28.562,1,127.369064,58.0,97,UTC+0900,poYXze4wAV,a4326524-c4d0-4a8c-8d00-c1a8977957d2,com.sec.android.app.shealth,mi/h,0,3.3,20,a3bbd2ff-8193-452a-b61b-5ae8816302a7,
0.0,0,2017-02-18 05:32:37.681,35.453182,,북북서. 338.0,화창,0,0,AccuWeather,2017-02-18 05:32:37.692,2017-02-18 05:32:37.692,1,127.59765,35.0,26,UTC+0900,poYXze4wAV,015f141b-b118-4377-9550-2b8427302fe0,com.sec.android.app.shealth,mi/h,0,19.3,1,b38f3f05-0a9d-43c4-bed7-341ec2862bf9,
0.0,0,2017-02-26 22:32:36.184,36.344482,,북. 0.0,일부 흐림,0,0,AccuWeather,2017-02-26 22:32:36.187,2017-02-26 22:32:36.187,1,127.42499,29.0,74,UTC+0900,poYXze4wAV,34abaafd-410c-4eb0-8d92-07a847613323,com.sec.android.app.shealth,mi/h,0,0.0,11,9a2a2b51-4f80-4120-96c5-25ec605919a2,
,0,2017-07-21 00:06:23.613,38.076553,,서남서. 248.0,대체로 흐림,0,0,AccuWeather,2017-07-21 00:06:23.614,2017-07-21 00:06:23.614,1,128.4401,86.0,61,UTC+0900,poYXze4wAV,e90068ae-0615-40c1-8ccd-5d33e5efdf14,com.sec.android.app.shealth,mi/h,0,21.9,20,482989ca-1bf9-4569-a86c-c5a0efbfc27c,
,0,2017-05-11 13:34:50.928,36.360382,,북. 0.0,일부 흐림,0,0,AccuWeather,2017-05-11 13:34:50.929,2017-05-11 13:34:50.929,1,127.369606,66.0,74,UTC+0900,poYXze4wAV,fad16e6b-c40d-414a-8f70-6b8e137d7977,com.sec.android.app.shealth,mi/h,0,3.5,11,99de7d71-7f64-4997-8aec-250a76369964,
,0,2017-05-27 21:59:48.155,36.873154,,북. 0.0,화창,0,0,AccuWeather,2017-05-27 21:59:48.156,2017-05-27 21:59:48.156,1,126.366295,55.0,81,UTC+0900,poYXze4wAV,dd8d03e3-5197-4c48-bf28-06db2e828582,com.sec.android.app.shealth,mi/h,0,0.0,1,6f559623-8f44-4e2c-b71f-11cf0e18c2c0,
,0,2017-07-21 02:31:10.432,38.080296,,서남서. 248.0,대체로 흐림,0,0,AccuWeather,2017-07-21 02:31:10.433,2017-07-21 02:31:10.433,1,128.44742,88.0,58,UTC+0900,poYXze4wAV,96dc3478-adad-41bc-8e18-a4ec24f8d60a,com.sec.android.app.shealth,mi/h,0,10.4,20,45a4ea97-1434-4b73-87ff-038d9f67ef91,
,0,2017-07-21 02:00:27.710,38.078217,,서남서. 248.0,대체로 흐림,0,0,AccuWeather,2017-07-21 02:00:27.711,2017-07-21 02:00:27.711,1,128.45178,86.0,61,UTC+0900,poYXze4wAV,af15e87b-1889-40e8-ba15-eaae1b4499c7,com.sec.android.app.shealth,mi/h,0,11.5,20,a7a99d1d-ba76-4a97-a66b-d163ccd07e4a,
,0,2017-08-05 13:55:42.730,36.360035,,동북동. 68.0,대체로 맑음,0,0,AccuWeather,2017-08-05 13:55:42.732,2017-08-05 13:55:42.732,1,127.37087,89.0,75,UTC+0900,poYXze4wAV,5e4b1e58-b1bc-46d4-a210-b029dfb942e3,com.sec.android.app.shealth,mi/h,0,2.5,10,8409c33e-dcc2-4e7b-95e9-9c9985a6410d,
,0,2017-08-01 14:49:37.250,36.34231,,북. 0.0,구름 조금,0,0,AccuWeather,2017-08-01 14:49:37.251,2017-08-01 14:49:37.251,1,127.392235,80.0,96,UTC+0900,poYXze4wAV,6894b460-e0bb-4c21-b79b-87890671cb3d,com.sec.android.app.shealth,mi/h,0,1.0,11,6828b2bc-7515-4a45-9269-88a9c1618271,
,0,2017-08-21 03:03:09.138,36.359135,,서북서. 293.0,흐림,0,0,AccuWeather,2017-08-21 03:03:09.140,2017-08-21 03:03:09.140,1,127.36853,79.0,87,UTC+0900,poYXze4wAV,657cb429-6ec6-41b7-9353-67b66e0094c1,com.sec.android.app.shealth,mi/h,0,2.1,20,d84d85f3-64d6-444f-8234-b887fe48770d,
,0,2017-08-16 14:24:41.143,36.36203,,남서. 225.0,대체로 흐림,0,0,AccuWeather,2017-08-16 14:24:41.144,2017-08-16 14:24:41.144,1,127.3702,78.0,87,UTC+0900,poYXze4wAV,de4be688-3154-4b65-a3ed-859e43ed95d9,com.sec.android.app.shealth,mi/h,0,3.1,20,069fb4fc-bf42-4507-8a63-a99487c8e64b,
,0,2017-08-04 13:51:26.462,36.361076,,동북동. 68.0,약간 흐림,0,0,AccuWeather,2017-08-04 13:51:26.467,2017-08-04 13:51:26.467,1,127.37005,87.0,77,UTC+0900,poYXze4wAV,e8bf226e-7ac4-49d0-9a3f-e05d71ace97c,com.sec.android.app.shealth,mi/h,0,0.6,11,7793927a-794c-442d-86a4-2175073d179c,
,0,2018-07-20 00:52:49.494,36.362698,,남. 158,맑음,0,1,WeatherNews_korea,2018-07-20 00:52:49.495,2018-07-20 00:52:49.495,1,129.18176,30.0,71,UTC+0900,poYXze4wAV,95a45d8f-1377-4bcd-8a11-402391adceef,com.sec.android.app.shealth,km/h,0,1.0,1,d579d722-1f93-4b1a-bc2e-5aaa53df4571,
0.0,0,2017-01-22 01:15:07.738,36.36642,,북. 0.0,약한 눈,0,0,AccuWeather,2017-01-22 01:15:07.744,2017-01-22 01:15:07.744,1,127.22028,23.0,73,UTC+0900,poYXze4wAV,a311f294-9b1c-4c31-be94-c308befa9b66,com.sec.android.app.shealth,mi/h,0,3.5,12,33679b34-8964-4512-93e6-604111c9b956,
,0,2017-08-20 05:35:02.685,36.359573,,동. 90.0,뇌우,0,0,AccuWeather,2017-08-20 05:35:02.686,2017-08-20 05:35:02.686,1,127.37054,86.0,64,UTC+0900,poYXze4wAV,fbf03377-5a26-4867-b97e-918a89cdc663,com.sec.android.app.shealth,mi/h,0,5.1,18,ab4f6f66-2493-4fc9-bd1f-a5146007226c,
0.0,0,2017-02-05 02:35:06.884,36.360474,,남동. 135.0,흐림,0,0,AccuWeather,2017-02-05 02:35:06.887,2017-02-05 02:35:06.887,1,127.369026,41.0,54,UTC+0900,poYXze4wAV,ef67abcf-bfa4-4aee-9853-8a1fc362934e,com.sec.android.app.shealth,mi/h,0,1.9,20,c07b09a8-0f87-4ac8-970f-4ef7079cc6c5,
,0,2021-04-18 07:23:45.470,36.425907,,북. 10,맑음,0,1,WeatherNews_korea,2021-04-18 07:23:45.471,2021-04-18 07:23:45.471,1,127.40018,17.0,28,UTC+0900,Jxx4Glzrrb,e5b27919-fdac-40f3-91fb-cf4a423714b0,com.sec.android.app.shealth,km/h,0,4.0,1,00b9da6b-c7a1-4996-82b7-a9542c1de4b1,
0.0,0,2017-03-07 13:04:32.275,36.360912,,북서. 315.0,일부 흐림,0,0,AccuWeather,2017-03-07 13:04:32.281,2017-03-07 13:04:32.281,1,127.37016,29.0,56,UTC+0900,poYXze4wAV,818bad92-5e07-4be4-9f54-e99104388689,com.sec.android.app.shealth,mi/h,0,6.9,11,91e658ac-e449-4ec0-9d77-24f68c2bfed0,
,0,2021-01-26 13:31:27.061,36.33801,,북서. 293,흐린 날,0,1,WeatherNews_korea,2021-01-26 13:31:27.063,2021-01-26 13:31:27.063,1,127.40644,5.0,80,UTC+0900,Jxx4Glzrrb,a26ab634-5a20-4f92-8b09-900043632066,com.sec.android.app.shealth,km/h,0,1.0,3,652837cf-d8e7-417c-ac30-6a217029349d,
,0,2017-05-28 03:18:36.752,36.87064,,남. 180.0,화창,0,0,AccuWeather,2017-05-28 03:18:36.753,2017-05-28 03:18:36.753,1,126.37131,71.0,37,UTC+0900,poYXze4wAV,a887b89a-dba6-417a-8a49-3af1d3f8e734,com.sec.android.app.shealth,mi/h,0,2.7,1,12743cc9-d6e3-49f4-ae9a-156c203155e4,
,0,2017-07-26 10:54:16.056,36.36048,,동. 90.0,화창함,0,0,AccuWeather,2017-07-26 10:54:16.057,2017-07-26 10:54:16.057,1,127.37006,84.0,57,UTC+0900,poYXze4wAV,f5e10e91-5678-4d11-afd4-a924e7f13f7a,com.sec.android.app.shealth,mi/h,0,6.4,1,fc1d7e77-a950-4451-901d-262aeeb1ae73,
,0,2017-08-06 01:30:49.224,36.828514,,남동. 135.0,약간 흐림,0,0,AccuWeather,2017-08-06 01:30:49.225,2017-08-06 01:30:49.225,1,126.36961,76.0,100,UTC+0900,poYXze4wAV,a46121a7-193c-4284-a5be-a3ce6db02b56,com.sec.android.app.shealth,mi/h,0,10.1,4,56e1a05b-57e4-44b6-9a8c-5ea79dc938d0,
,0,2018-05-27 04:54:23.220,35.33933,,남. 159,흐린 날,0,1,WeatherNews_korea,2018-05-27 04:54:23.221,2018-05-27 04:54:23.221,1,127.31257,27.0,41,UTC+0900,poYXze4wAV,e6482708-8c1f-421f-abea-de0f1ae72140,com.sec.android.app.shealth,km/h,0,2.0,3,92fad48e-54db-4b67-867b-125613a0ab30,
