com.samsung.shealth.tracker.pedometer_day_summary,6196009,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
162,a08851dd-cbeb-4512-99a9-5c2e0af4e586.binning_data.json,97418,6000,0,2021-07-26 15:00:01.421,com.sec.android.app.shealth,2021-07-26 15:00:01.421,,1.2374669,120.552734,5.6846924,162,QyB8D3zs1J,com.sec.android.app.shealth,0,a08851dd-cbeb-4512-99a9-5c2e0af4e586.achievement.json,a08851dd-cbeb-4512-99a9-5c2e0af4e586,1627257600000,
2567,df7ab9e6-83fd-47f0-b883-12a06fcbaabb.binning_data.json,3612355,6000,4,2021-07-23 09:15:50.204,com.sec.android.app.shealth,2021-07-22 15:33:04.502,df7ab9e6-83fd-47f0-b883-12a06fcbaabb.source_info.json,0.5527984,1996.9043,88.74341,2563,VfS0qUERdZ,com.sec.android.app.shealth,0,df7ab9e6-83fd-47f0-b883-12a06fcbaabb.achievement.json,df7ab9e6-83fd-47f0-b883-12a06fcbaabb,1626998400000,
877,06eb272a-b61f-4e28-bf5b-37cdc8b5cd2e.binning_data.json,1320000,6000,0,2021-07-30 15:00:02.883,com.sec.android.app.shealth,2021-07-30 15:00:02.883,,0.5446851,718.9844,28.708252,877,3IGv5P20p2,com.sec.android.app.shealth,116,06eb272a-b61f-4e28-bf5b-37cdc8b5cd2e.achievement.json,06eb272a-b61f-4e28-bf5b-37cdc8b5cd2e,1627603200000,
1292,0d61d098-cf61-4db8-a850-93b58a0c053d.binning_data.json,764908,6000,0,2021-07-23 15:00:01.544,com.sec.android.app.shealth,2021-07-23 15:00:01.544,,1.2800379,979.1113,45.002197,1292,QyB8D3zs1J,com.sec.android.app.shealth,0,0d61d098-cf61-4db8-a850-93b58a0c053d.achievement.json,0d61d098-cf61-4db8-a850-93b58a0c053d,1626998400000,
2053,2ae7ca25-ca00-406c-802e-e06db6d769e9.binning_data.json,1240304,6000,0,2021-07-28 15:00:01.128,com.sec.android.app.shealth,2021-07-28 15:00:01.128,,1.2560596,1557.8965,71.421265,2053,QyB8D3zs1J,com.sec.android.app.shealth,0,2ae7ca25-ca00-406c-802e-e06db6d769e9.achievement.json,2ae7ca25-ca00-406c-802e-e06db6d769e9,1627430400000,
311,201d1a87-6432-4a5d-a54a-b65ca44e8707.binning_data.json,877418,6000,0,2021-07-26 14:46:54.448,com.sec.android.app.shealth,2021-07-25 15:14:04.028,201d1a87-6432-4a5d-a54a-b65ca44e8707.source_info.json,0.27201807,238.67383,11.269043,311,VfS0qUERdZ,com.sec.android.app.shealth,0,201d1a87-6432-4a5d-a54a-b65ca44e8707.achievement.json,201d1a87-6432-4a5d-a54a-b65ca44e8707,1627257600000,
882,6ec650ad-54c1-467b-b803-9ad315afa3f5.binning_data.json,2099999,6000,21,2021-08-01 15:00:02.381,com.sec.android.app.shealth,2021-08-01 15:00:02.381,,0.33123884,695.60156,31.48645,861,3IGv5P20p2,com.sec.android.app.shealth,0,6ec650ad-54c1-467b-b803-9ad315afa3f5.achievement.json,6ec650ad-54c1-467b-b803-9ad315afa3f5,1627776000000,
2457,0221723d-22e7-4004-9e3b-ba6dca4761f6.binning_data.json,2721384,6000,0,2021-07-25 14:16:05.361,com.sec.android.app.shealth,2021-07-24 15:27:02.143,0221723d-22e7-4004-9e3b-ba6dca4761f6.source_info.json,0.70468384,1917.7158,85.28351,2457,VfS0qUERdZ,com.sec.android.app.shealth,0,0221723d-22e7-4004-9e3b-ba6dca4761f6.achievement.json,0221723d-22e7-4004-9e3b-ba6dca4761f6,1627171200000,
1671,5258d2fe-7e59-43a4-ba19-757655637ca0.binning_data.json,933131,6000,0,2021-07-25 15:11:20.454,com.sec.android.app.shealth,2021-07-25 15:11:20.454,,1.3805608,1288.2451,58.7511,1671,QyB8D3zs1J,com.sec.android.app.shealth,0,5258d2fe-7e59-43a4-ba19-757655637ca0.achievement.json,5258d2fe-7e59-43a4-ba19-757655637ca0,1627171200000,
2528,0c6bdc96-f227-44ac-9419-e996fb737fcd.binning_data.json,5280000,6000,31,2021-08-03 15:00:02.277,com.sec.android.app.shealth,2021-08-03 15:00:02.277,,0.38516217,2033.6562,87.01953,2497,3IGv5P20p2,com.sec.android.app.shealth,0,0c6bdc96-f227-44ac-9419-e996fb737fcd.achievement.json,0c6bdc96-f227-44ac-9419-e996fb737fcd,1627948800000,
2515,838321a5-7457-4ee3-84f4-fa4f11477ea3.binning_data.json,2248663,6000,0,2021-07-28 13:29:45.480,com.sec.android.app.shealth,2021-07-27 16:29:43.726,838321a5-7457-4ee3-84f4-fa4f11477ea3.source_info.json,0.8560875,1925.0527,87.24902,2515,VfS0qUERdZ,com.sec.android.app.shealth,0,838321a5-7457-4ee3-84f4-fa4f11477ea3.achievement.json,838321a5-7457-4ee3-84f4-fa4f11477ea3,1627430400000,
855,7764a0a7-d1b9-427b-8c79-ffbccba41a07.binning_data.json,469881,6000,0,2021-07-30 15:00:01.867,com.sec.android.app.shealth,2021-07-30 15:00:01.867,,1.3982345,657.0039,29.545288,855,QyB8D3zs1J,com.sec.android.app.shealth,0,7764a0a7-d1b9-427b-8c79-ffbccba41a07.achievement.json,7764a0a7-d1b9-427b-8c79-ffbccba41a07,1627603200000,
2485,365551f1-7c29-4c02-878d-98fd6511a1c5.binning_data.json,3204751,6000,77,2021-07-27 11:46:33.342,com.sec.android.app.shealth,2021-07-26 15:45:14.491,365551f1-7c29-4c02-878d-98fd6511a1c5.source_info.json,0.60853183,1950.1934,89.360535,2408,VfS0qUERdZ,com.sec.android.app.shealth,0,365551f1-7c29-4c02-878d-98fd6511a1c5.achievement.json,365551f1-7c29-4c02-878d-98fd6511a1c5,1627344000000,
1504,0e116197-7fc2-4447-a4af-89ecbc47e1d2.binning_data.json,804277,6000,0,2021-07-27 15:30:41.780,com.sec.android.app.shealth,2021-07-27 15:30:41.780,,1.4359454,1154.8984,51.970398,1504,QyB8D3zs1J,com.sec.android.app.shealth,0,0e116197-7fc2-4447-a4af-89ecbc47e1d2.achievement.json,0e116197-7fc2-4447-a4af-89ecbc47e1d2,1627344000000,
3134,38af34be-cc9f-4789-ab79-32486dbfa60a.binning_data.json,6060000,6000,18,2021-08-05 15:00:02.092,com.sec.android.app.shealth,2021-08-05 15:00:02.092,,0.4080104,2472.543,109.062256,3116,3IGv5P20p2,com.sec.android.app.shealth,0,38af34be-cc9f-4789-ab79-32486dbfa60a.achievement.json,38af34be-cc9f-4789-ab79-32486dbfa60a,1628121600000,
1732,6cac3cff-0ef4-4519-ac3d-43f99bad77ae.binning_data.json,1789881,6000,0,2021-07-30 13:57:16.984,com.sec.android.app.shealth,2021-07-29 15:16:03.660,6cac3cff-0ef4-4519-ac3d-43f99bad77ae.source_info.json,0.76875955,1375.9883,58.25354,1732,VfS0qUERdZ,com.sec.android.app.shealth,0,6cac3cff-0ef4-4519-ac3d-43f99bad77ae.achievement.json,6cac3cff-0ef4-4519-ac3d-43f99bad77ae,1627603200000,
1693,de73e587-ff35-46ea-b6b6-b442b26cf0a0.binning_data.json,1967382,6000,26,2021-07-29 15:16:03.828,com.sec.android.app.shealth,2021-07-28 16:50:11.355,de73e587-ff35-46ea-b6b6-b442b26cf0a0.source_info.json,0.682759,1343.248,57.71222,1667,VfS0qUERdZ,com.sec.android.app.shealth,0,de73e587-ff35-46ea-b6b6-b442b26cf0a0.achievement.json,de73e587-ff35-46ea-b6b6-b442b26cf0a0,1627516800000,
755,b7d1c279-ce8e-4f94-8a28-9e03bace64da.binning_data.json,423456,6000,0,2021-07-29 15:00:01.641,com.sec.android.app.shealth,2021-07-29 15:00:01.641,,1.3534628,573.1328,26.216858,755,QyB8D3zs1J,com.sec.android.app.shealth,0,b7d1c279-ce8e-4f94-8a28-9e03bace64da.achievement.json,b7d1c279-ce8e-4f94-8a28-9e03bace64da,1627516800000,
693,34274998-f620-49e0-8110-df67cb2fd6ec.binning_data.json,396195,6000,23,2021-08-01 15:00:01.343,com.sec.android.app.shealth,2021-08-01 15:00:01.343,,1.37058,543.0172,24.920444,670,QyB8D3zs1J,com.sec.android.app.shealth,0,34274998-f620-49e0-8110-df67cb2fd6ec.achievement.json,34274998-f620-49e0-8110-df67cb2fd6ec,1627776000000,
1409,849657a9-afb1-4244-a577-292c2b2ff643.binning_data.json,3840000,6000,0,2021-08-07 15:00:11.530,com.sec.android.app.shealth,2021-08-07 15:00:11.530,,0.28569132,1097.0547,49.234863,1409,3IGv5P20p2,com.sec.android.app.shealth,0,849657a9-afb1-4244-a577-292c2b2ff643.achievement.json,849657a9-afb1-4244-a577-292c2b2ff643,1628294400000,
2487,b24977b3-fe21-493d-b990-1213cf7387a8.binning_data.json,1476834,6000,3,2021-07-31 15:01:06.603,com.sec.android.app.shealth,2021-07-31 15:01:06.603,,1.2829435,1894.6953,86.92566,2484,QyB8D3zs1J,com.sec.android.app.shealth,0,b24977b3-fe21-493d-b990-1213cf7387a8.achievement.json,b24977b3-fe21-493d-b990-1213cf7387a8,1627689600000,
