com.samsung.health.food_info,6196009,6
potassium,vitamin_a,vitamin_c,vitamin_d,cholesterol,description,custom,provider_food_id,metric_serving_amount,sodium,dietary_fiber,total_fat,update_time,create_time,monosaturated_fat,protein,polysaturated_fat,iron,name,sugar,added_sugar,calcium,calorie,serving_description,info_provider,deviceuuid,metric_serving_unit,saturated_fat,trans_fat,pkg_name,carbohydrate,unit_count_per_calorie,datauuid,default_number_of_serving_unit
271.0,5.0,3.0,0.0,103.0,"1708 kcal, 1011g당",,fatsecret-5101,198,598.0,1.4,12.87,2021-07-19 05:40:04.130,2021-07-19 05:40:04.130,5.659,11.94,3.376,15.0,돼지고기 볶음밥,1.41,,3.0,335.0,컵,,QyB8D3zs1J,g,2.802,,com.sec.android.app.shealth,41.94,0.5910448,bc531013-7af4-45b1-ab24-c6a58179a155,1,
,0.0,0.0,0.0,15.0,"190 kcal, 1병 (300ml)당",,fatsecret-4594351,300,120.0,,4.8,2021-07-20 14:50:54.942,2021-07-20 14:50:54.942,,8.0,,0.0,커피우유(서울우유),24.0,,0.0,190.0,인분,,QyB8D3zs1J,ml,3.0,0.0,com.sec.android.app.shealth,29.0,,c348b2e6-1b2d-49fe-a768-341d45f14bf0,1,
275.0,14.111111,21.11111,0.0,0.0,"85 kcal, 198g당",,fatsecret-5398833,105,682.0,2.2,1.63,2021-11-29 08:57:35.261,2021-07-22 08:53:02.163,0.383,1.66,0.75,4.7222223,오이무침,2.74,,2.5384614,45.0,인분 (105 g),,QyB8D3zs1J,g,0.29,,com.sec.android.app.shealth,8.11,2.3076923,ad866e84-7635-4d43-8305-c39579cd8201,1,
5.0,0.0,0.0,0.0,0.0,"422 kcal, 958g당",,fatsecret-5317257,100,3.0,0.1,0.2,2021-07-24 05:31:05.113,2021-07-24 05:31:05.113,0.128,0.2,0.041,0.0,도토리묵,0.0,,0.0,44.0,g,,QyB8D3zs1J,g,0.027,,com.sec.android.app.shealth,10.0,2.2727273,76fcda58-fb34-477b-a573-cab0c50a32f9,100,
794.0,2.0,2.0,0.0,85.0,"3557 kcal, 1387g당",,fatsecret-5085662,200,526.0,6.1,10.47,2021-08-14 13:32:04.211,2021-07-27 11:44:40.354,2.652,25.01,4.661,48.0,콩국수,2.2,,9.0,513.0,인분 (200 g),,QyB8D3zs1J,g,2.059,0.062,com.sec.android.app.shealth,81.4,0.39009288,15714cfe-ed57-467e-be54-8cce26707784,1,
429.0,6.0,17.444445,0.0,20.0,"1519 kcal, 1840g당",,fatsecret-5196395,200,720.0,2.5,7.57,2021-11-29 12:50:55.638,2021-07-29 12:14:06.320,3.289,14.32,1.39,12.222222,육개장,1.45,,3.9230769,165.0,인분 (200 g),,QyB8D3zs1J,g,2.083,,com.sec.android.app.shealth,10.45,1.2130177,10082b1f-5088-47ae-9990-d421e36ca33b,1,
372.0,12.0,9.0,0.0,76.0,"5085 kcal, 3323g당",,fatsecret-5073342,150,185.0,1.4,9.5,2021-07-31 11:22:04.957,2021-07-31 11:22:04.957,3.484,25.72,2.64,8.0,닭볶음탕,2.51,,2.0,230.0,인분 (150 g),,QyB8D3zs1J,g,2.31,0.0,com.sec.android.app.shealth,9.4,0.6530612,cc58cf64-2bf9-4909-b9b9-a9276b102924,1,
223.0,1.5555556,3.1111112,0.0,14.0,"769 kcal, 2136g당",,fatsecret-6843,230,1134.0,0.5,3.73,2021-10-30 09:03:08.208,2021-08-04 04:17:33.027,1.24,7.87,1.099,11.5,미역국,0.62,,7.230769,83.0,컵,,QyB8D3zs1J,g,0.975,,com.sec.android.app.shealth,5.59,2.7710843,24c60c67-11e2-425c-82d4-d5bb6fe273bb,1,
651.0,5.111111,2.0,0.0,66.0,"510 kcal, 400g당",,fatsecret-5254890,150,66.0,0.0,5.4,2021-08-08 05:29:12.639,2021-08-07 07:25:37.724,1.886,33.36,1.66,5.4444447,회,0.0,,3.5384614,191.0,인분 (150 g),,QyB8D3zs1J,g,1.162,,com.sec.android.app.shealth,0.0,0.7875,824fe8f1-44a0-4bbf-b870-a0d665e4a684,1,
26.0,0.0,0.0,0.0,0.0,"266 kcal, 100g당",,fatsecret-3422,26,177.0,0.6,0.86,2021-08-19 04:38:47.544,2021-08-11 14:57:09.550,0.177,1.99,0.352,5.388889,빵,1.12,,3.0,69.0,쪽 (레귤러),,QyB8D3zs1J,g,0.186,,com.sec.android.app.shealth,13.16,0.3773585,5e872e0f-d1e7-482c-8652-ef818b9c5266,1,
,0.0,0.0,0.0,10.0,"125 kcal, 1팩 (200ml)당",,fatsecret-6653514,200,80.0,,3.2,2021-08-17 03:04:11.059,2021-08-17 03:04:11.059,,5.0,,0.0,커피우유(서울우유),16.0,,0.0,125.0,인분,,QyB8D3zs1J,ml,2.0,0.0,com.sec.android.app.shealth,19.0,,039535bd-c20b-4135-bd58-135d34bc6549,1,
2157.0,9.333333,7.888889,5.0,296.0,"892 kcal, 508g당",,fatsecret-5520586,300,1932.0,1.9,20.73,2021-10-21 08:26:35.078,2021-10-21 08:26:35.078,4.795,39.17,10.6,18.333334,생선까스,6.23,,11.923077,527.0,인분 (300 g),,QyB8D3zs1J,g,3.384,,com.sec.android.app.shealth,43.6,0.56925994,6ade4eb0-9bcc-46d2-9419-d448dd119fe7,1,
115.0,0.33333334,5.6666665,0.0,0.0,"48 kcal, 100g당",,fatsecret-35719,128,0.0,1.7,0.17,2021-12-03 01:48:58.293,2021-11-28 15:29:53.078,0.006,0.35,0.047,0.5,사과 (껍질 제외),12.93,,0.46153846,61.0,개 중간크기 (지름 7 cm)(450 g당 약 3개),,QyB8D3zs1J,g,0.027,,com.sec.android.app.shealth,16.33,2.0754716,8351883b-bbed-4697-b9fd-302ebd2219c7,1,
,0.0,0.0,0.0,27.0,"230 kcal, 1인분 (250g)당",,fatsecret-43458209,250,199.0,2.7,10.2,2021-12-01 05:48:00.640,2021-12-01 05:48:00.640,,5.1,,0.0,김치볶음밥(리본레시피),3.5,,0.0,230.0,인분,,QyB8D3zs1J,g,5.4,0.0,com.sec.android.app.shealth,15.1,1.0869565,fcbb2fda-9df3-4972-8ef3-e802ffd34c96,1,
1729.0,44.77778,64.666664,0.0,62.0,"1047 kcal, 1015g당",,fatsecret-6250929,500,1462.0,9.2,18.92,2021-12-02 11:28:19.361,2021-12-02 11:28:19.361,6.631,43.13,7.533,28.666666,아귀찜,9.57,,11.538462,516.0,인분 (500 g),,QyB8D3zs1J,g,2.843,,com.sec.android.app.shealth,46.04,0.96899223,e37148fc-6109-428e-b515-8d388a57309f,1,
75.0,0.0,92.22222,0.0,0.0,"50 kcal, 100g당",,fatsecret-7532,250,5.0,0.0,0.07,2021-12-03 11:53:07.914,2021-12-03 11:53:07.914,0.002,0.05,0.02,1.2222222,사과 주스 음료,31.77,,0.61538464,125.0,컵,,QyB8D3zs1J,g,0.012,,com.sec.android.app.shealth,32.27,2.0,dbbf8a1a-1806-4faa-9c3a-4ca5031c8d6a,1,
63.0,0.0,0.0,0.0,0.0,"28 kcal, 106g당",,fatsecret-5248775,20,149.0,0.4,0.06,2021-07-09 06:15:58.877,2021-07-09 06:15:58.877,0.009,0.21,0.025,0.0,단무지,0.38,,0.0,5.0,종지,,QyB8D3zs1J,g,0.017,,com.sec.android.app.shealth,0.98,4.0,397c7e3a-fb59-4a1c-80a9-9871ffff3710,1,
126.0,0.0,0.0,0.0,0.0,"30 kcal, 82g당",,fatsecret-7625683,175,9.0,0.0,0.3,2021-07-19 05:40:25.057,2021-07-09 14:55:59.178,0.071,0.66,0.024,1.0,캔커피,13.81,,1.0,64.0,캔,,QyB8D3zs1J,g,0.167,,com.sec.android.app.shealth,15.09,2.734375,aab4a70d-52d4-46a1-85a0-76e47f7b8b28,1,
111.0,3.0,4.0,0.0,0.0,"57 kcal, 120g당",,fatsecret-5133188,80,401.0,1.9,1.13,2021-07-10 12:05:34.903,2021-07-10 12:05:34.903,0.373,2.31,0.481,5.0,콩나물무침,1.97,,2.0,38.0,소접시,,QyB8D3zs1J,g,0.18,,com.sec.android.app.shealth,5.99,2.1052632,066977ac-8640-4eda-bdcb-7ac0c048058e,1,
595.0,38.0,13.0,5.0,238.0,"918 kcal, 627g당",,fatsecret-5042721,400,433.0,2.7,13.99,2021-07-12 04:34:34.516,2021-07-12 04:34:34.516,5.633,22.05,2.948,26.0,비빔밥,6.02,,6.0,586.0,인분 (400 g),,QyB8D3zs1J,g,3.736,0.0,com.sec.android.app.shealth,89.78,0.6823899,04e8ea18-fc9f-4d3a-a621-7abf609e3be8,1,
,0.0,0.0,0.0,10.0,"170 kcal, 1회 (200g)당",,fatsecret-2428071,200,1000.0,,7.0,2021-07-28 13:33:32.993,2021-07-14 09:46:22.304,,5.0,,0.0,3분 카레(오뚜기),6.0,,0.0,170.0,인분,,QyB8D3zs1J,g,4.0,,com.sec.android.app.shealth,22.0,1.1764706,c1fc5a71-5c48-4ae0-9a86-4e3159083137,1,
219.0,18.666666,43.77778,0.0,0.0,"33 kcal, 184g당",,fatsecret-7567067,100,508.0,1.1,0.24,2021-11-29 08:55:59.486,2021-07-16 04:56:52.174,0.039,1.47,0.109,4.2777777,동치미,1.76,,6.230769,18.0,g,,QyB8D3zs1J,g,0.037,,com.sec.android.app.shealth,3.55,5.4545455,7bfe62a1-5c8e-443c-a78a-b5819b37d7da,100,
175.0,7.3333335,12.333333,0.0,0.0,"306 kcal, 479g당",,fatsecret-5521085,80,142.0,0.5,2.71,2021-08-17 06:43:06.861,2021-07-17 05:52:09.781,0.987,2.6,1.097,5.388889,고사리나물,1.43,,3.3846154,51.0,인분 (80 g),,QyB8D3zs1J,g,0.363,,com.sec.android.app.shealth,5.5,1.5686275,6ac72d3b-1498-4dfb-b75c-02704faf38d4,1,
410.0,21.88889,16.0,0.0,32.0,"1145 kcal, 979g당",,fatsecret-10958685,250,400.0,4.7,6.24,2021-12-03 11:51:56.816,2021-07-19 05:36:06.350,1.763,14.19,2.437,23.722221,해물칼국수,2.29,,4.5384617,292.0,인분 (250 g),,QyB8D3zs1J,g,1.129,0.008,com.sec.android.app.shealth,46.37,0.8561644,bd46ffd9-4aab-45fa-9cea-be3218cffb32,1,
83.0,2.0,0.0,0.0,5.0,"12 kcal, 104g당",,fatsecret-7619749,177,5.0,0.0,1.29,2021-07-21 07:47:14.118,2021-07-20 04:17:32.385,0.388,0.27,0.048,0.0,아이스 아메리카노,1.7,,0.0,20.0,잔 (180 ml),,QyB8D3zs1J,g,0.788,0.0,com.sec.android.app.shealth,1.87,8.85,aecc58c4-ad60-4b0b-9eb1-bd5e1ba5cdfd,1,
367.0,0.0,32.0,0.0,0.0,"184 kcal, 109g당",,fatsecret-15017803,100,104.0,1.9,0.46,2021-07-21 14:15:12.772,2021-07-21 14:15:12.772,0.01,5.82,0.228,9.0,마늘구이,9.14,,13.0,168.0,g,,QyB8D3zs1J,g,0.081,,com.sec.android.app.shealth,38.5,0.6,05cae473-25af-4625-afad-831da6d05bb2,100,
496.0,3.0,138.0,0.0,0.0,"45 kcal, 100g당",,fatsecret-35883,248,2.0,0.5,0.5,2021-07-23 07:24:45.471,2021-07-23 07:24:45.471,0.089,1.74,0.099,3.0,오렌지 주스,20.83,,2.0,112.0,컵,,QyB8D3zs1J,g,0.06,,com.sec.android.app.shealth,25.79,2.2142856,79298ab7-bd3e-48e2-92b9-51039c74b069,1,
40.0,1.0,2.0,0.0,0.0,"18 kcal, 100g당",,fatsecret-519595,17,1.0,0.2,0.03,2021-07-25 06:57:18.506,2021-07-25 06:57:18.506,0.009,0.15,0.023,0.0,방울 토마토,0.45,,0.0,3.0,개,,QyB8D3zs1J,g,0.008,,com.sec.android.app.shealth,0.67,5.6666665,53cc5106-9253-4891-a555-5c9deea37d5b,1,
397.0,10.0,11.0,0.0,0.0,"310 kcal, 721g당",,fatsecret-5481345,165,261.0,5.8,2.95,2021-07-28 07:12:17.524,2021-07-28 07:12:17.524,0.92,2.97,1.301,8.0,가지나물,3.39,,5.0,71.0,인분 (165 g),,QyB8D3zs1J,g,0.451,,com.sec.android.app.shealth,11.02,2.357143,3c779370-ae38-4780-85b5-4ce48415a81a,1,
2.0,0.0,0.0,0.0,0.0,"59 kcal, 120g당",,fatsecret-9728919,98,2.0,0.0,0.02,2021-12-03 11:51:56.878,2021-07-31 05:26:53.969,0.008,0.2,0.007,0.3888889,식혜,9.83,,0.15384616,48.0,ml,,QyB8D3zs1J,g,0.007,,com.sec.android.app.shealth,12.11,2.0408163,2ea36a2a-0c8c-48ec-8984-085850e88082,100,
333.0,30.222221,11.222223,0.0,3.0,"391 kcal, 556g당",,fatsecret-5248723,300,605.0,3.3,2.96,2021-08-01 05:53:07.843,2021-08-01 05:53:07.843,0.619,4.38,0.248,8.111111,호박죽,5.46,,4.076923,211.0,인분 (300 g),,QyB8D3zs1J,g,1.735,,com.sec.android.app.shealth,44.01,1.4201183,24cd6ecd-bc28-454e-89ab-669bc245a973,1,
191.0,6.0,5.222222,0.0,0.0,"30 kcal, 100g당",,fatsecret-35808,245,7.0,2.4,0.17,2021-08-05 12:54:46.790,2021-08-05 12:54:46.790,0.032,0.86,0.069,4.111111,"복숭아 배 살구 파인애플 체리 과일 샐러드 (고채와 액체, 과즙, 통조림)",,,1.3076923,74.0,컵,,QyB8D3zs1J,g,0.022,,com.sec.android.app.shealth,19.28,3.3108108,cd4dd218-90b8-45b6-a49f-1db5c1b583df,1,
,0.0,0.0,0.0,0.0,"235 kcal, 1잔 (400ml)당",,fatsecret-4569983,400,40.0,,0.0,2021-08-08 05:30:49.994,2021-08-08 05:30:49.994,,1.0,,0.0,망고스무디(파리바게트),53.0,,0.0,235.0,인분,,QyB8D3zs1J,ml,0.0,0.0,com.sec.android.app.shealth,60.0,,5b665b5c-4820-4c03-b43b-29a39eb187cb,1,
,0.0,0.0,0.0,10.0,"80 kcal, 1개 (85g)당",,fatsecret-7017237,85,50.0,,2.4,2021-08-18 05:20:01.623,2021-08-14 03:49:47.456,,3.0,,0.0,떠먹는 불가리스 딸기(남양),10.0,,0.0,80.0,인분,,QyB8D3zs1J,g,1.4,,com.sec.android.app.shealth,11.0,1.0625,ce24740e-e8a1-4add-92ed-86ee60b3b4a7,1,
415.0,65.0,3.0,10.0,808.0,"308 kcal, 229g당",,fatsecret-5127875,250,772.0,1.6,22.4,2021-12-02 11:18:20.670,2021-08-21 06:53:46.569,9.217,25.46,3.641,22.611113,계란말이,2.81,,9.0,336.0,인분 (250 g),,QyB8D3zs1J,g,6.181,,com.sec.android.app.shealth,6.53,0.7407407,f4f60b5e-ba81-4028-a21b-9ffa3501f19c,1,
261.0,0.22222222,7.111111,0.0,0.0,"89 kcal, 100g당",,fatsecret-5390,73,1.0,1.9,0.24,2021-11-28 04:35:27.676,2021-11-28 04:35:27.676,0.023,0.8,0.053,1.0555556,사과 바나나,8.93,,0.30769232,65.0,개,,QyB8D3zs1J,g,0.082,,com.sec.android.app.shealth,16.67,1.1230769,ec629c27-b3b7-4838-8641-4a1c602393db,1,
,0.0,0.0,0.0,0.0,"55 kcal, 1인분 (175ml)당",,fatsecret-36350916,175,85.0,,0.0,2021-11-30 16:12:48.979,2021-11-30 16:12:48.979,,1.0,,0.0,레쓰비 (175ml)(롯데),12.0,,0.0,55.0,인분,,QyB8D3zs1J,ml,0.0,0.0,com.sec.android.app.shealth,12.0,,6890ad3d-4ad2-4f13-b757-0187e83c4ae8,1,
725.0,21.0,36.0,0.0,71.0,"2873 kcal, 1845g당",,fatsecret-5493475,500,544.0,3.2,21.41,2021-07-15 14:45:55.982,2021-07-10 06:36:09.415,8.788,29.85,4.178,17.0,제육덮밥,13.81,,5.0,779.0,인분 (500 g),,QyB8D3zs1J,g,6.397,,com.sec.android.app.shealth,115.13,0.6418919,31fcf31c-161e-4f06-9347-11ba03a5a09e,1,
57.0,3.0,4.0,0.0,1.0,"283 kcal, 319g당",,fatsecret-6202856,20,223.0,0.7,0.32,2021-07-13 12:18:53.237,2021-07-10 06:45:10.293,0.083,0.55,0.132,2.0,양파장아찌,1.11,,1.0,18.0,종지,,QyB8D3zs1J,g,0.06,,com.sec.android.app.shealth,3.74,1.1111112,7c4b8896-a984-46f5-8738-738619ded25e,1,
252.0,0.0,0.44444445,0.0,0.0,"2 kcal, 111g당",,fatsecret-9615461,237,30.0,0.0,0.38,2021-12-03 01:49:36.007,2021-12-01 05:53:18.009,0.0,0.28,0.196,1.5555556,아메리카노,0.0,,0.30769232,4.0,머그잔 (240 ml),,QyB8D3zs1J,g,0.196,0.0,com.sec.android.app.shealth,0.09,59.0,6d236b2d-d34b-46a6-a40f-5b4fe1c1f6ae,1,
492.0,12.222222,9.555556,0.0,41.0,"390 kcal, 314g당",,fatsecret-5283456,200,1407.0,3.6,9.29,2021-12-01 05:50:34.407,2021-07-10 12:05:34.904,3.835,14.41,3.63,16.055555,오뎅볶음,3.04,,8.923077,249.0,인분 (200 g),,QyB8D3zs1J,g,1.153,,com.sec.android.app.shealth,28.95,0.8029197,82e69a98-5f7a-42eb-b078-9de6cb22ff92,1,
,0.0,0.0,0.0,10.0,"350 kcal, 1인분 (233g)당",,fatsecret-40165936,233,1080.0,,8.0,2021-12-03 05:10:55.766,2021-12-03 05:10:55.766,,10.0,,0.0,꼬막비빔덮밥(GS25),2.0,,0.0,350.0,인분,,QyB8D3zs1J,g,1.2,0.0,com.sec.android.app.shealth,60.0,0.66571426,369e4899-7c0f-495a-b038-c16bc3e2b292,1,
244.0,2.0,9.0,0.0,48.0,"5867 kcal, 6126g당",,fatsecret-5283883,400,1760.0,4.1,5.74,2021-07-11 09:24:34.080,2021-07-11 09:24:34.080,2.293,16.5,0.537,11.0,물냉면,1.89,,3.0,383.0,인분 (400 g),,QyB8D3zs1J,g,1.972,0.0,com.sec.android.app.shealth,64.58,1.0447761,06293b3d-2659-4164-a925-0f06978767ad,1,
480.0,0.0,18.0,0.0,0.0,"136 kcal, 160g당",,fatsecret-5236432,130,320.0,2.3,0.13,2021-07-22 08:53:02.116,2021-07-12 07:23:01.429,0.002,2.37,0.056,2.0,찐감자,1.1,,0.0,110.0,개,,QyB8D3zs1J,g,0.033,,com.sec.android.app.shealth,25.51,1.1818181,1ea7209b-f6b5-4541-930a-25482373fc66,1,
33.0,1.4444444,0.33333334,0.0,14.0,"1982 kcal, 995g당",,fatsecret-5468658,15,39.0,0.1,2.11,2021-10-30 09:04:46.720,2021-10-30 09:04:46.720,0.917,1.72,0.267,1.3333334,동그랑땡,0.14,,0.3846154,30.0,개,,QyB8D3zs1J,g,0.651,0.084,com.sec.android.app.shealth,0.93,0.5,f988ffea-3551-4e22-beb2-7e6800d8c817,1,
144.0,0.0,7.0,0.0,0.0,"42 kcal, 100g당",,fatsecret-36442,100,3.0,1.4,0.08,2021-08-05 05:35:03.326,2021-07-13 03:07:00.058,0.023,0.92,0.062,1.0,양파,4.28,,2.0,42.0,g,,QyB8D3zs1J,g,0.026,,com.sec.android.app.shealth,10.11,2.3880596,a42529b8-3f9e-481a-a632-93d3591ef7b0,100,
163.0,4.0,0.0,0.0,73.0,"279 kcal, 96g당",,fatsecret-1635,86,260.0,0.3,14.85,2021-07-14 09:46:41.151,2021-07-14 09:46:41.151,6.111,19.19,3.733,7.0,치킨,0.2,,1.0,249.0,"중간크기 조각 (요리후, 뼈제거한 후)",,QyB8D3zs1J,g,3.713,,com.sec.android.app.shealth,8.58,0.34438777,9feafaa6-3ada-49b4-b84e-f3519bd06b24,1,
,0.0,0.0,0.0,20.0,"503 kcal, 1개 (472g)당",,fatsecret-14078628,472,1856.0,,20.0,2021-11-30 11:35:04.491,2021-11-30 11:35:04.491,,15.0,,0.0,사골왕만두국(GS25),9.0,,0.0,503.0,인분,,QyB8D3zs1J,g,6.0,0.0,com.sec.android.app.shealth,64.0,0.9383698,0e1551c4-793a-4c21-8ce9-377a08d42f62,1,
475.0,0.0,19.0,0.0,420.0,"1663 kcal, 1385g당",,fatsecret-5072797,300,1951.0,0.8,9.96,2021-07-15 14:47:30.340,2021-07-15 14:47:30.340,3.029,23.09,1.671,133.0,순대국밥,0.47,,4.0,360.0,인분 (300 g),,QyB8D3zs1J,g,3.476,0.0,com.sec.android.app.shealth,42.61,0.83168316,5e8fa093-3720-48b1-b341-18e4769715b2,1,
,0.0,0.0,0.0,15.0,"150 kcal, 1봉지 (28g)당",,fatsecret-1255370,28,60.0,,9.0,2021-12-03 11:52:35.772,2021-12-01 05:51:08.081,,2.0,,0.0,오예스(해태),10.0,,0.0,150.0,인분,,QyB8D3zs1J,g,5.0,0.1,com.sec.android.app.shealth,15.0,0.18666667,da3cf94d-e067-4559-933b-5d05dea267e8,1,
0.0,0.0,0.0,0.0,0.0,"45 kcal, 1인분 (150ml)당",,fatsecret-32320385,150,75.0,0.0,0.0,2021-08-19 13:44:43.337,2021-07-16 04:57:35.694,0.0,1.0,0.0,0.0,레쓰비 마일드 커피(롯데칠성음료),10.0,,0.0,45.0,인분,,QyB8D3zs1J,ml,0.0,0.0,com.sec.android.app.shealth,10.0,,0547ca8c-6b01-4fda-8b03-75019c006cd7,1,
0.0,0.0,0.0,0.0,25.0,"130 kcal, 1팩 (200ml)당",,fatsecret-1349536,200,100.0,0.0,8.0,2021-11-30 23:36:35.870,2021-11-30 23:36:35.870,0.0,6.0,0.0,0.0,서울우유(서울우유),9.0,,0.0,130.0,인분,,QyB8D3zs1J,ml,5.0,0.0,com.sec.android.app.shealth,9.0,,71cf6901-6b62-4b39-a64d-b3dbba3223c1,1,
391.0,7.0,4.111111,0.0,121.0,"758 kcal, 877g당",,fatsecret-5086012,300,516.0,1.1,17.99,2021-12-02 11:15:17.867,2021-12-02 11:15:17.867,7.954,18.25,3.789,20.055555,순두부찌개,1.72,,4.6153846,259.0,인분 (300 g),,QyB8D3zs1J,g,4.283,,com.sec.android.app.shealth,5.62,1.1559633,8348f9da-4ef6-4069-91a5-3e4f50cc95bf,1,
449.0,13.0,20.0,0.0,47.0,"1192 kcal, 1693g당",,fatsecret-6202763,300,278.0,1.8,5.97,2021-07-18 13:55:44.965,2021-07-18 13:55:44.965,2.01,20.09,2.284,11.0,물회,2.51,,5.0,211.0,대접,,QyB8D3zs1J,g,0.99,0.011,com.sec.android.app.shealth,19.08,1.421801,2476706b-4ceb-4be3-a451-4fd549d006a4,1,
93.0,1.3333334,13.0,0.0,0.0,"55 kcal, 189g당",,fatsecret-5079639,38,233.0,0.7,0.1,2021-12-02 13:24:44.076,2021-12-02 13:24:44.076,0.018,0.47,0.043,1.5555556,총각김치,1.08,,1.2307693,11.0,인분 (38 g),,QyB8D3zs1J,g,0.02,,com.sec.android.app.shealth,2.35,3.5294118,172288d9-a4eb-42d9-bc63-ca2cb9099413,1,
613.0,7.0,16.0,0.0,21.0,"257 kcal, 300g당",,fatsecret-5085383,200,682.0,3.2,5.6,2021-08-17 06:43:06.827,2021-07-17 05:50:58.355,1.463,15.01,2.455,19.0,된장찌개,3.8,,9.0,171.0,인분 (200 g),,QyB8D3zs1J,g,1.034,,com.sec.android.app.shealth,16.77,1.171875,0930df02-b011-4d1d-bd64-0ffd9aa4af30,1,
72.0,1.7777778,4.5555553,0.0,0.0,"73 kcal, 198g당",,fatsecret-6273525,70,214.0,1.6,0.79,2021-12-03 05:13:58.015,2021-12-03 05:13:58.015,0.213,2.18,0.368,4.111111,참나물무침,1.05,,1.9230769,26.0,소접시,,QyB8D3zs1J,g,0.112,,com.sec.android.app.shealth,3.8,2.6923077,d24fd0aa-2b10-4043-9219-821981c39b3b,1,
575.0,1.0,0.0,0.0,128.0,"800 kcal, 229g당",,fatsecret-9615601,200,2033.0,0.0,59.64,2021-07-19 05:37:52.377,2021-07-19 05:37:52.377,26.961,36.43,6.613,8.0,삼겹살구이,0.0,,1.0,699.0,인분 (200 g),,QyB8D3zs1J,g,20.44,0.0,com.sec.android.app.shealth,1.25,0.28631285,11ffe614-0d12-449c-ab70-6aa19a4e112d,1,
35.0,3.0,0.0,0.0,59.0,"2478 kcal, 774g당",,fatsecret-6428826,50,83.0,0.4,2.25,2021-07-18 13:58:09.859,2021-07-18 13:58:09.859,0.739,3.12,0.283,2.0,카스테라,19.34,,1.0,160.0,개,,QyB8D3zs1J,g,0.947,,com.sec.android.app.shealth,31.77,0.3125,50160aee-8638-486d-b3cd-973f7a5b9441,1,
174.0,10.0,15.0,0.0,0.0,"79 kcal, 159g당",,fatsecret-6210306,60,485.0,1.5,1.15,2021-08-02 05:38:35.035,2021-07-20 13:44:04.063,0.272,1.09,0.526,3.0,오이지무침,1.7,,2.0,30.0,소접시,,QyB8D3zs1J,g,0.202,,com.sec.android.app.shealth,5.24,2.0,a11f3f9e-aec2-4882-a9bf-7ec040d7d5e7,1,
,0.0,0.0,0.0,12.0,"65 kcal, 100g당",,fatsecret-13358684,100,53.0,,3.9,2021-08-20 23:02:25.197,2021-07-20 04:13:23.432,,3.2,,0.0,불가리스 밀크100(불가리스),4.7,,0.0,65.0,인분,,QyB8D3zs1J,g,2.6,0.0,com.sec.android.app.shealth,4.7,1.5384616,1592e25a-5adb-460b-9479-72a8997fcede,1,
108.0,6.0,11.0,0.0,0.0,"548 kcal, 304g당",,fatsecret-5283548,22,297.0,1.7,1.22,2021-07-21 14:15:12.773,2021-07-21 14:15:12.773,0.298,1.63,0.574,5.0,쌈장,1.04,,2.0,40.0,종지,,QyB8D3zs1J,g,0.211,,com.sec.android.app.shealth,6.51,0.55,e98fb133-ee66-4a32-aee3-76f7288fc133,1,
1583.0,41.0,40.0,0.0,192.0,"2021 kcal, 1049g당",,fatsecret-5322535,300,2204.0,5.0,22.57,2021-07-21 07:46:15.413,2021-07-21 07:46:15.413,9.006,63.62,7.399,120.0,쭈꾸미볶음,6.76,,22.0,578.0,인분 (300 g),,QyB8D3zs1J,g,3.579,,com.sec.android.app.shealth,29.61,0.51903117,48d4b2a5-eecb-43f4-9ea5-05a3ebec64b4,1,
,0.0,0.0,0.0,45.0,"210 kcal, 100g당",,fatsecret-2990520,100,410.0,,15.0,2021-08-05 12:54:46.763,2021-07-23 13:20:12.458,,19.0,,0.0,동원참치(동원),0.0,,0.0,210.0,인분,,QyB8D3zs1J,g,1.3,0.0,com.sec.android.app.shealth,0.0,0.47619048,09b9aa15-f46b-4c0b-ae69-ddf627904a2a,1,
,0.0,0.0,0.0,0.0,"19 kcal, 1인분 (4g)당",,fatsecret-9560277,4,17.0,,1.0,2021-07-24 11:31:35.164,2021-07-22 15:12:49.963,,1.0,,0.0,광천김(광천),0.0,,0.0,19.0,인분,,QyB8D3zs1J,g,0.0,0.0,com.sec.android.app.shealth,1.0,0.18421052,fc3797e1-b58d-4dbb-a810-74bf6104f0ab,1,
358.0,18.0,56.0,0.0,99.0,"907 kcal, 854g당",,fatsecret-5289574,400,1626.0,1.4,7.22,2021-08-13 08:42:25.265,2021-07-26 11:14:22.143,2.6,14.76,2.347,15.0,비빔국수,2.05,,10.0,425.0,인분 (400 g),,QyB8D3zs1J,g,1.441,0.0,com.sec.android.app.shealth,74.1,0.94170403,698a9cad-c778-4803-a665-1e836367b0a7,1,
,0.0,0.0,0.0,0.0,"275 kcal, 100g당",,fatsecret-31718705,100,310.0,,1.3,2021-07-25 05:21:35.894,2021-07-25 05:21:35.894,,6.0,,0.0,칼국수(노브랜드),5.0,,0.0,275.0,인분,,QyB8D3zs1J,g,0.5,0.0,com.sec.android.app.shealth,59.0,0.36363637,ef6ed99a-e299-4da7-8d9b-c08f38da595e,1,
