com.samsung.shealth.tracker.pedometer_step_count,6196009,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
,,0,26,2021-10-25 21:41:00.000,,,2021-10-25 21:42:01.000,2021-10-25 21:41:59.000,26,0.34267578,20.560547,0.9038086,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 21:41:59.000,bee3e892-82c7-b7b6-47a9-f1c964d08f95,
25162,4,0,51,2021-10-25 22:39:00.000,,,2021-10-25 22:41:40.768,2021-10-25 22:41:40.768,51,1.5436201,38.841934,0.16547428,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-25 22:40:00.000,6547775a-27c4-47df-b537-740f2cccd19a,
20763,4,0,31,2021-10-25 16:30:00.000,,,2021-10-25 16:30:59.136,2021-10-25 16:30:59.136,31,1.1045513,22.93457,0.10198212,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-25 16:31:00.000,7b31119f-f9e4-4fe4-aad7-5d7fac365364,
8347,4,0,16,2021-10-25 22:40:00.000,,,2021-10-25 22:41:40.812,2021-10-25 22:41:40.812,16,1.4750977,12.313141,0.051623464,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-25 22:41:00.000,662c62a2-ff25-4727-b8e3-feab01faaa0d,
6031,4,0,12,2021-10-25 07:49:00.000,,,2021-10-25 07:49:16.969,2021-10-25 07:49:13.976,12,1.549146,9.34375,0.038589478,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-25 07:50:00.000,d84fffd0-6cb3-4ea6-aa5f-099fb3559fc9,
,,11,0,2021-10-25 23:03:00.000,,,2021-10-25 23:04:01.000,2021-10-25 23:03:59.000,11,0.18485515,11.091309,0.7123108,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 23:03:59.000,bebfe623-b1b6-18ec-2d2a-139795a0a79a,
,,45,0,2021-10-25 23:04:00.000,,,2021-10-25 23:05:01.000,2021-10-25 23:04:59.000,45,0.75799966,45.47998,3.0905457,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 23:04:59.000,bc56ec36-8116-8a83-6c35-3a5d4f6ef1fe,
,,0,10,2021-10-25 21:39:00.000,,,2021-10-25 21:40:01.000,2021-10-25 21:39:59.000,10,0.13413087,8.047852,0.34378052,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 21:39:59.000,dfba1c6a-c160-eb48-5988-ea46cf22c3a4,
,,0,13,2021-10-25 23:14:00.000,,,2021-10-25 23:15:01.000,2021-10-25 23:14:59.000,13,0.17727865,10.636719,0.44796753,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 23:14:59.000,d1f89e01-6b5f-0860-026e-7b4b1d5cde2a,
,,0,15,2021-10-25 23:15:00.000,,,2021-10-25 23:16:01.000,2021-10-25 23:15:59.000,15,0.196403,11.78418,0.5232239,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 23:15:59.000,34b41fc0-e2b8-c64e-3ee7-b4e829193319,
7204,4,0,9,2021-10-25 21:41:00.000,,,2021-10-25 21:41:15.216,2021-10-25 21:41:15.216,9,0.8806704,6.3446655,0.030878633,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-25 21:42:00.000,856bf248-ce6f-402b-bc74-14449e2c486a,
,,2,15,2021-10-25 23:31:00.000,,,2021-10-25 23:32:01.000,2021-10-25 23:31:59.000,17,0.23374838,14.024902,0.6550598,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 23:31:59.000,94072346-295c-ebc8-b9b0-bf642edde968,
7043,4,0,6,2021-10-25 21:45:00.000,,,2021-10-25 21:55:00.102,2021-10-25 21:55:00.102,6,0.6261979,4.4105606,0.019802466,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-25 21:46:00.000,2ce7fddb-c794-4163-9082-41182d0fcfbc,
,,11,0,2021-10-25 23:41:00.000,,,2021-10-25 23:42:01.000,2021-10-25 23:41:59.000,11,0.17430827,10.458496,0.710083,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 23:41:59.000,7f1dda1c-b295-a2c5-4c74-507189d9867f,
,,0,126,2021-10-25 21:43:00.000,,,2021-10-25 21:45:01.000,2021-10-25 21:43:59.000,126,1.6505533,99.0332,4.383362,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 21:43:59.000,d5da56a1-a2a1-f793-51f9-5897fe99c834,
,,0,10,2021-10-25 23:52:00.000,,,2021-10-25 23:53:01.000,2021-10-25 23:52:59.000,10,0.13372396,8.0234375,0.3466797,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 23:52:59.000,fdf9c57e-df83-09b8-d7fb-358789f5cb23,
,,34,0,2021-10-25 23:53:00.000,,,2021-10-25 23:54:01.000,2021-10-25 23:53:59.000,34,0.59265953,35.55957,2.4108276,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 23:53:59.000,89d59d64-5412-d5c2-1f07-e12fe37e8283,
14492,4,0,24,2021-10-25 03:49:00.000,,,2021-10-25 03:49:54.107,2021-10-25 03:49:05.609,24,1.2463114,18.0625,0.07826233,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-25 03:50:00.000,bd201119-1428-4d9f-9d90-0b71a63a1af9,
,,0,10,2021-10-25 23:02:00.000,,,2021-10-25 23:03:01.000,2021-10-25 23:02:59.000,10,0.12828776,7.6972656,0.35302734,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 23:02:59.000,170f8f7a-2ceb-c852-e43b-f2b8abadaa5d,
,,0,13,2021-10-26 00:02:00.000,,,2021-10-26 00:03:01.000,2021-10-26 00:02:59.000,13,0.17867024,10.720215,0.42861938,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-26 00:02:59.000,8527fcc3-c555-97e8-e554-8ac68a1e2963,
,,13,0,2021-10-26 00:03:00.000,,,2021-10-26 00:04:01.000,2021-10-26 00:03:59.000,13,0.1900472,11.402832,0.59646606,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-26 00:03:59.000,fba7ef70-7b97-a297-d631-9a771b82f1ee,
15522,4,0,26,2021-10-25 11:07:00.000,,,2021-10-25 11:07:55.169,2021-10-25 11:07:15.244,26,1.2738587,19.773438,0.08467865,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-25 11:08:00.000,0d1c3c1b-0e9c-4506-98bf-4918687b6cd7,
11609,4,0,21,2021-10-25 22:41:00.000,,,2021-10-25 22:41:40.853,2021-10-25 22:41:40.853,21,1.3936833,16.180603,0.06803858,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-25 22:42:00.000,f3557235-0a38-408e-bcc4-501cc45047fb,
,,0,20,2021-10-26 00:18:00.000,,,2021-10-26 00:19:01.000,2021-10-26 00:18:59.000,20,0.25728354,15.437012,0.70184326,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-26 00:18:59.000,d0adb559-4c64-2398-c477-3aa8ec451a7c,
7979,4,0,14,2021-10-26 00:27:00.000,,,2021-10-26 00:28:22.204,2021-10-26 00:28:22.204,14,1.263734,10.084175,0.0471195,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 00:28:00.000,86e3490f-42b4-454a-8d13-4283e6b7c9b1,
,,0,11,2021-10-25 23:10:00.000,,,2021-10-25 23:11:01.000,2021-10-25 23:10:59.000,11,0.14567871,8.740723,0.38619995,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 23:10:59.000,68d4b3ce-7d6d-780f-14c4-6007557e9bf1,
8983,4,0,18,2021-10-25 21:42:00.000,,,2021-10-25 21:43:48.033,2021-10-25 21:43:48.033,18,1.5546737,13.967112,0.0579604,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-25 21:43:00.000,5cbba027-5ca9-459f-b73c-c7f990713367,
13895,4,0,27,2021-10-26 00:58:00.000,,,2021-10-26 00:58:43.553,2021-10-26 00:58:43.553,27,1.4501972,20.150894,0.08842558,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 00:59:00.000,fc92667b-9a47-4c75-b701-16c3d804fe81,
6211,4,0,12,2021-10-26 01:46:00.000,,,2021-10-26 01:46:22.829,2021-10-26 01:46:20.793,12,1.5028527,9.33519,0.03864515,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 01:47:00.000,c1648af8-1d53-4485-9f84-c5bc827e0ff6,
,,33,11,2021-10-25 23:05:00.000,,,2021-10-25 23:06:01.000,2021-10-25 23:05:59.000,44,0.74558103,44.734863,3.0579224,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 23:05:59.000,fdc27f4d-2795-1038-571e-6f7d697ab233,
,,0,20,2021-10-25 23:30:00.000,,,2021-10-25 23:31:01.000,2021-10-25 23:30:59.000,20,0.25909832,15.545898,0.7041321,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 23:30:59.000,7578db62-c889-349e-daae-6aca6676d1fe,
5634,4,0,11,2021-10-26 02:04:00.000,,,2021-10-26 02:07:41.965,2021-10-26 02:07:41.965,11,1.4862363,8.374176,0.03567499,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 02:05:00.000,b67f3521-3975-4088-91e9-cf7947e95591,
30313,4,0,62,2021-10-26 02:05:00.000,,,2021-10-26 02:07:42.025,2021-10-26 02:07:42.025,62,1.5651705,47.445847,0.2015211,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 02:06:00.000,244fee72-bc4d-4cc4-9e35-9029dd56ef59,
,,0,11,2021-10-25 23:16:00.000,,,2021-10-25 23:17:01.000,2021-10-25 23:16:59.000,11,0.147111,8.82666,0.37609863,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 23:16:59.000,12050146-19b2-f4be-81b2-1733a52b897e,
51111,4,0,84,2021-10-26 03:18:00.000,,,2021-10-26 03:27:02.165,2021-10-26 03:27:02.165,84,1.230197,62.877594,0.2740183,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 03:19:00.000,91e4a25c-229e-4f11-81e6-576554abc36a,
37300,4,0,69,2021-10-26 03:19:00.000,,,2021-10-26 03:27:02.199,2021-10-26 03:27:02.199,69,1.3692458,51.07315,0.22684836,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 03:20:00.000,11f33bde-3732-400e-8a3f-704690e8797e,
,,0,33,2021-10-25 21:47:00.000,,,2021-10-25 21:48:01.000,2021-10-25 21:47:59.000,33,0.43456218,26.07373,1.1473389,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 21:47:59.000,9abf83c3-6ad4-e61e-f776-443dced019a3,
,,0,45,2021-10-25 23:51:00.000,,,2021-10-25 23:52:01.000,2021-10-25 23:51:59.000,45,0.60101724,36.061035,1.5612793,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 23:51:59.000,a69c4ca0-fcc9-81de-9e7a-26ac5f3b7ca3,
34179,4,0,31,2021-10-26 03:35:00.000,,,2021-10-26 03:35:46.173,2021-10-26 03:35:28.406,31,0.68372965,23.36969,0.1011796,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 03:36:00.000,9b2d0dff-64da-42bc-b13f-ef87989ed0d4,
14435,4,0,26,2021-10-26 03:34:00.000,,,2021-10-26 03:35:00.073,2021-10-26 03:35:00.073,26,1.3148594,18.980164,0.0865078,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 03:35:00.000,4b0900ae-85a7-4987-9faa-7b9cb5f68ed9,
,,0,30,2021-10-25 22:37:00.000,,,2021-10-25 22:40:01.000,2021-10-25 22:37:59.000,30,0.38357747,23.014648,1.0513,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 22:37:59.000,d2d6852a-99e6-9c77-94d4-1fa55dcc882a,
,,0,11,2021-10-25 23:47:00.000,,,2021-10-25 23:48:01.000,2021-10-25 23:47:59.000,11,0.1497233,8.983398,0.37973022,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 23:47:59.000,5f111a7d-b20a-b63a-5398-ee89e101620e,
,,19,0,2021-10-25 23:06:00.000,,,2021-10-25 23:07:01.000,2021-10-25 23:06:59.000,19,0.32691243,19.614746,1.3994446,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 23:06:59.000,04641a9d-cb72-09ea-7b6d-9d5998b8b093,
,,0,18,2021-10-25 23:58:00.000,,,2021-10-25 23:59:01.000,2021-10-25 23:58:59.000,18,0.285612,17.136719,0.9788513,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 23:58:59.000,5f7a837b-3027-5cfa-4366-c33ef590fdc1,
7512,4,0,15,2021-10-26 05:37:00.000,,,2021-10-26 05:38:03.381,2021-10-26 05:38:03.381,15,1.5658066,11.763428,0.04820347,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 05:38:00.000,4548ae61-8fdc-4e3d-97ce-aa04b3e759f3,
5757,4,0,10,2021-10-26 07:28:00.000,,,2021-10-26 07:28:54.213,2021-10-26 07:28:54.213,10,1.3129591,7.559204,0.032491446,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 07:29:00.000,a50b4221-2669-4823-8c58-7278f80d220f,
2885,4,0,5,2021-10-26 09:09:00.000,,,2021-10-26 09:09:30.582,2021-10-26 09:09:30.582,5,1.3183578,3.8046875,0.016194105,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 09:10:00.000,362fc1d1-36e6-40e9-abff-d6144367c4d3,
7271,4,0,10,2021-10-26 09:13:00.000,,,2021-10-26 09:14:20.660,2021-10-26 09:14:20.660,10,0.97051764,7.057007,0.034269094,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 09:14:00.000,42ab8841-aafd-4e7b-b8ff-47f64fd08631,
,,0,11,2021-10-25 23:26:00.000,,,2021-10-25 23:27:01.000,2021-10-25 23:26:59.000,11,0.13644205,8.186523,0.3921814,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 23:26:59.000,0eb1d619-a3b9-6486-0e91-5eb439cb7dea,
,,25,0,2021-10-25 23:54:00.000,,,2021-10-25 23:55:01.000,2021-10-25 23:54:59.000,25,0.41858724,25.115234,1.6480103,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 23:54:59.000,9d6ef391-0bcf-453d-f839-18c7d7ca5fbc,
,,0,10,2021-10-26 00:17:00.000,,,2021-10-26 00:18:01.000,2021-10-26 00:17:59.000,10,0.13109538,7.8657227,0.34820557,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-26 00:17:59.000,1b23c4ef-c10e-d784-a47b-efa256c75cbe,
,,0,34,2021-10-25 23:48:00.000,,,2021-10-25 23:49:01.000,2021-10-25 23:48:59.000,34,0.45196941,27.118164,1.17453,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 23:48:59.000,64568aa5-90b2-436c-93b4-d86beea6652b,
39350,4,0,31,2021-10-26 10:15:00.000,,,2021-10-26 10:15:52.605,2021-10-26 10:15:02.612,31,0.574822,22.619507,0.10311866,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 10:16:00.000,d21ade41-6df6-469e-be70-a6425a74073d,
,,0,27,2021-10-26 00:10:00.000,,,2021-10-26 00:11:01.000,2021-10-26 00:10:59.000,27,0.35691732,21.41504,0.9350281,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-26 00:10:59.000,f0373078-4c52-2450-ba4a-1cf3c967c3af,
35638,4,0,56,2021-10-26 11:33:00.000,,,2021-10-26 11:35:00.234,2021-10-26 11:35:00.234,56,1.2453718,44.382996,0.20173836,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 11:34:00.000,7ec3c8a0-27f0-4dee-9694-ba230d858015,
15815,4,0,32,2021-10-26 00:50:00.000,,,2021-10-26 00:50:58.063,2021-10-26 00:50:58.063,32,1.5868223,25.09591,0.10391617,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 00:51:00.000,32e7abd4-5daf-4731-98b9-d6c3fde823dc,
26886,4,0,66,2021-10-26 14:52:00.000,,,2021-10-26 14:53:19.904,2021-10-26 14:52:00.380,66,1.8356117,49.35315,0.21656513,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 14:53:00.000,00271595-1566-4108-b975-7f4df2c7e8bf,
,,0,18,2021-10-26 00:26:00.000,,,2021-10-26 00:27:01.000,2021-10-26 00:26:59.000,18,0.23738606,14.243164,0.62802124,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-26 00:26:59.000,12b0f73a-1c4d-d054-6cda-bb3cb06556b6,
,,0,10,2021-10-25 23:55:00.000,,,2021-10-25 23:56:01.000,2021-10-25 23:55:59.000,10,0.13359375,8.015625,0.34692383,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-25 23:55:59.000,0015bf27-8333-f07e-be69-b9f59db3c936,
6208,4,0,7,2021-10-26 14:53:00.000,,,2021-10-26 14:53:19.946,2021-10-26 14:53:19.946,7,0.8100636,5.029541,0.023546696,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 14:54:00.000,e09564fe-90a6-4d45-9e4b-acbab0bd7fb1,
6108,4,0,6,2021-10-26 01:56:00.000,,,2021-10-26 02:03:05.167,2021-10-26 02:03:05.167,6,0.76211727,4.655014,0.01930952,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 01:57:00.000,f57241f7-695b-4628-aa29-76b4d06876cd,
,,0,10,2021-10-26 00:11:00.000,,,2021-10-26 00:12:01.000,2021-10-26 00:11:59.000,10,0.13596192,8.157715,0.33843994,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-26 00:11:59.000,941e945d-3a04-0ec2-ddf4-ceb7b351de71,
8964,4,0,6,2021-10-27 04:02:00.000,,,2021-10-27 04:02:22.782,2021-10-27 04:02:22.782,6,0.47008047,4.2139893,0.020671844,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-27 04:03:00.000,66da6a67-27d3-4515-8c57-4e56054fbf88,
5953,4,0,12,2021-10-26 01:53:00.000,,,2021-10-26 01:55:00.107,2021-10-26 01:55:00.107,12,1.595029,9.495422,0.03869617,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 01:54:00.000,d6509779-e67f-4e73-b17a-638a2ac3dc64,
9301,4,0,17,2021-10-27 06:00:00.000,,,2021-10-27 06:00:57.403,2021-10-27 06:00:57.403,17,1.3830755,12.86438,0.055241108,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-27 06:01:00.000,261bddfd-e6b0-4c33-adf7-99e988861ef7,
,,0,11,2021-10-26 00:27:00.000,,,2021-10-26 00:28:01.000,2021-10-26 00:27:59.000,11,0.13752441,8.251465,0.38970947,UTC+0900,3IGv5P20p2,com.sec.android.app.shealth,2021-10-26 00:27:59.000,3e0b76fd-61a6-7f88-dd39-e345967ab597,
9791,4,0,14,2021-10-26 03:17:00.000,,,2021-10-26 03:27:02.128,2021-10-26 03:27:02.128,14,1.0324001,10.10849,0.046941996,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 03:18:00.000,cc0f694c-0a45-483e-a994-9733f55e7a6e,
32606,4,0,69,2021-10-27 09:25:00.000,,,2021-10-27 09:35:00.108,2021-10-27 09:35:00.108,69,1.6397187,53.465332,0.22258902,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-27 09:26:00.000,df5351f8-6265-42fe-b14a-5fe3c81a120b,
20923,4,0,33,2021-10-27 09:39:00.000,,,2021-10-27 09:40:55.000,2021-10-27 09:40:55.000,33,1.1877074,24.850586,0.10744524,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-27 09:40:00.000,87b0b9d0-d775-428a-b889-dd5cb83cf988,
60000,4,0,109,2021-10-26 02:06:00.000,,,2021-10-26 02:07:42.054,2021-10-26 02:07:42.054,109,1.413713,84.822784,0.35073757,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 02:07:00.000,cc6904d7-1e39-49c7-976b-321432ef6ec0,
4693,4,0,10,2021-10-26 01:54:00.000,,,2021-10-26 01:55:00.206,2021-10-26 01:55:00.206,10,1.7443706,8.186783,0.031778455,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 01:55:00.000,d55e491d-1c71-4eb7-93ab-9d8e3143c636,
6796,4,0,6,2021-10-27 10:26:00.000,,,2021-10-27 10:27:10.290,2021-10-27 10:27:10.290,6,0.65589416,4.4577637,0.019674301,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-27 10:27:00.000,bcc7840a-8e59-4bdf-b9bc-190a0c32c430,
14557,4,0,26,2021-10-26 03:33:00.000,,,2021-10-26 03:33:53.840,2021-10-26 03:33:53.840,26,1.3674155,19.906555,0.0840168,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 03:34:00.000,e360cd97-ae0d-4e67-a00b-3ebfb612b3fb,
38304,4,0,56,2021-10-26 02:07:00.000,,,2021-10-26 02:07:42.084,2021-10-26 02:07:42.084,56,1.0861194,41.602966,0.18378758,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 02:08:00.000,e1b82b4b-bb27-4686-aa64-238053fc9c5d,
21771,4,0,48,2021-10-26 03:20:00.000,,,2021-10-26 03:27:02.228,2021-10-26 03:27:02.228,48,1.6849831,36.6839,0.15547276,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 03:21:00.000,6dd0bd08-27e3-429d-89a4-bdc991548125,
19851,4,0,38,2021-10-27 10:24:00.000,,,2021-10-27 10:24:56.990,2021-10-27 10:24:56.990,38,1.4844968,29.469482,0.12241554,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-27 10:25:00.000,0088c2fb-e445-4174-8cb3-707924acaa4e,
6744,4,0,13,2021-10-28 01:12:00.000,,,2021-10-28 01:15:00.125,2021-10-28 01:15:00.125,13,1.4722563,9.929199,0.042054176,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-28 01:13:00.000,b3bb8b97-53b6-4730-9677-f976a3189be9,
14596,4,0,26,2021-10-26 03:31:00.000,,,2021-10-26 03:32:30.924,2021-10-26 03:32:30.924,26,1.4446435,21.086182,0.08184028,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 03:32:00.000,923a56a3-8585-4194-9d0d-f09e451b4dfe,
3081,4,0,6,2021-10-26 04:39:00.000,,,2021-10-26 04:39:48.126,2021-10-26 04:39:48.126,6,2.113173,6.512512,0.042704105,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 04:40:00.000,b60509f8-eb91-4b51-bf96-5dd84fa40b94,
7019,4,0,11,2021-10-28 03:05:00.000,,,2021-10-28 03:05:55.160,2021-10-28 03:05:55.160,11,1.1358298,7.9731445,0.03669405,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-28 03:06:00.000,9505606f-90df-47c4-b0d1-473f0029adae,
11479,4,0,22,2021-10-26 03:40:00.000,,,2021-10-26 03:41:17.107,2021-10-26 03:41:17.107,22,1.4758447,16.941956,0.070979595,UTC+0900,QyB8D3zs1J,com.sec.android.app.shealth,2021-10-26 03:41:00.000,b910b7df-6f8e-49cb-8608-d490c7a9e98e,
