com.samsung.shealth.step_daily_trend,6196009,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
2f518105-5e79-4e8d-8c89-5ac7e87c74d1.binning_data.json,2021-07-08 15:00:00.606,2021-07-08 15:00:00.606,com.sec.android.app.shealth,0,362,1.430589,285.0241,12.659619,QyB8D3zs1J,com.sec.android.app.shealth,2f518105-5e79-4e8d-8c89-5ac7e87c74d1,1625702400000,
d1b2c0c0-360e-4297-9244-a6118e1bfcd6.binning_data.json,2021-07-08 14:28:24.808,2021-07-08 06:31:28.443,com.sec.android.app.shealth,-2,1112,0.40775576,864.1305,38.45599,VfS0qUERdZ,com.sec.android.app.shealth,d1b2c0c0-360e-4297-9244-a6118e1bfcd6,1625702400000,
eee81716-1be0-40a2-aa86-16a8dc26d02f.binning_data.json,2021-07-08 15:00:00.952,2021-07-08 06:33:02.055,com.sec.android.app.shealth,25,987,0.34403726,763.76276,33.426277,3IGv5P20p2,com.sec.android.app.shealth,eee81716-1be0-40a2-aa86-16a8dc26d02f,1625702400000,
d7a324e7-81ef-4866-86fc-651801d552a3.binning_data.json,2021-07-09 14:30:01.431,2021-07-08 15:46:39.223,com.sec.android.app.shealth,-2,1439,0.30387402,1124.244,51.734768,VfS0qUERdZ,com.sec.android.app.shealth,d7a324e7-81ef-4866-86fc-651801d552a3,1625788800000,
ab412a1f-9cc6-401a-81ab-25a55bcc1e92.binning_data.json,2021-07-10 15:00:01.335,2021-07-10 15:00:01.335,com.sec.android.app.shealth,25,4005,0.38169006,3183.2952,147.73137,3IGv5P20p2,com.sec.android.app.shealth,ab412a1f-9cc6-401a-81ab-25a55bcc1e92,1625875200000,
06cc7360-1785-4ee9-90f8-8d576d1cd18d.binning_data.json,2021-07-10 15:00:00.706,2021-07-10 15:00:00.706,com.sec.android.app.shealth,0,2420,1.4298393,1860.0139,84.91006,QyB8D3zs1J,com.sec.android.app.shealth,06cc7360-1785-4ee9-90f8-8d576d1cd18d,1625875200000,
f1a7b1eb-a3e3-463a-a252-1f6981210a80.binning_data.json,2021-07-09 15:00:00.930,2021-07-09 15:00:00.930,com.sec.android.app.shealth,0,694,1.2851529,529.9153,24.488857,QyB8D3zs1J,com.sec.android.app.shealth,f1a7b1eb-a3e3-463a-a252-1f6981210a80,1625788800000,
48532b84-d7f8-421e-a1c2-6b93ae2a48e3.binning_data.json,2021-07-10 14:58:04.622,2021-07-09 16:02:02.545,com.sec.android.app.shealth,-2,4791,0.4947638,3779.8682,175.47661,VfS0qUERdZ,com.sec.android.app.shealth,48532b84-d7f8-421e-a1c2-6b93ae2a48e3,1625875200000,
7bcfb3d6-744c-4edf-a2fe-e2aac6089698.binning_data.json,2021-07-12 15:00:00.966,2021-07-12 15:00:00.966,com.sec.android.app.shealth,0,99,1.2025937,73.19238,3.5547333,QyB8D3zs1J,com.sec.android.app.shealth,7bcfb3d6-744c-4edf-a2fe-e2aac6089698,1626048000000,
4193148e-dc13-462f-8201-abc6148be26c.binning_data.json,2021-07-11 14:59:58.827,2021-07-10 15:06:02.105,com.sec.android.app.shealth,-2,3999,0.494049,3189.4055,138.68623,VfS0qUERdZ,com.sec.android.app.shealth,4193148e-dc13-462f-8201-abc6148be26c,1625961600000,
bf18f669-4673-4623-be7d-196cdddc2e22.binning_data.json,2021-07-13 15:00:01.864,2021-07-12 15:00:01.833,com.sec.android.app.shealth,25,1486,0.444716,1174.0503,51.753754,3IGv5P20p2,com.sec.android.app.shealth,bf18f669-4673-4623-be7d-196cdddc2e22,1626048000000,
3bd9b715-a9df-4416-8f24-5e86462ed899.binning_data.json,2021-07-12 15:01:30.166,2021-07-11 15:09:02.374,com.sec.android.app.shealth,-2,1551,0.4652581,1222.1064,54.095444,VfS0qUERdZ,com.sec.android.app.shealth,3bd9b715-a9df-4416-8f24-5e86462ed899,1626048000000,
0e31a805-dfaa-4f93-8aad-51b8adf35a89.binning_data.json,2021-07-14 15:00:00.982,2021-07-14 15:00:00.982,com.sec.android.app.shealth,0,65,1.1182874,48.513794,2.2739127,QyB8D3zs1J,com.sec.android.app.shealth,0e31a805-dfaa-4f93-8aad-51b8adf35a89,1626220800000,
775be044-2378-4f01-90ed-98e0e97f6814.binning_data.json,2021-07-14 15:00:02.093,2021-07-14 15:00:02.093,com.sec.android.app.shealth,25,1174,0.43021274,955.07227,40.340942,3IGv5P20p2,com.sec.android.app.shealth,775be044-2378-4f01-90ed-98e0e97f6814,1626220800000,
67106be4-0409-4264-9a00-f811347fcfb6.binning_data.json,2021-07-14 09:56:02.632,2021-07-13 16:25:03.382,com.sec.android.app.shealth,-2,1227,0.44093326,994.93933,42.184948,VfS0qUERdZ,com.sec.android.app.shealth,67106be4-0409-4264-9a00-f811347fcfb6,1626220800000,
3d44903f-582b-4c14-aefd-90354eca162c.binning_data.json,2021-07-13 14:53:02.789,2021-07-12 15:01:30.044,com.sec.android.app.shealth,-2,5380,0.5450623,4170.9004,190.78358,VfS0qUERdZ,com.sec.android.app.shealth,3d44903f-582b-4c14-aefd-90354eca162c,1626134400000,
be28b476-de54-4833-9eb9-1bf738d53ce3.binning_data.json,2021-07-11 15:00:00.634,2021-07-11 15:00:00.634,com.sec.android.app.shealth,0,1255,1.3716837,963.1638,44.094406,QyB8D3zs1J,com.sec.android.app.shealth,be28b476-de54-4833-9eb9-1bf738d53ce3,1625961600000,
bd2c190e-9b93-4c3f-8fae-8c6aba1a4295.binning_data.json,2021-07-16 15:00:00.891,2021-07-16 15:00:00.891,com.sec.android.app.shealth,0,358,1.1952201,270.31348,12.472488,QyB8D3zs1J,com.sec.android.app.shealth,bd2c190e-9b93-4c3f-8fae-8c6aba1a4295,1626393600000,
e6fa4fd8-6826-4499-a222-fd50fba338a3.binning_data.json,2021-07-13 15:00:00.926,2021-07-13 15:00:00.926,com.sec.android.app.shealth,0,3799,1.3802067,2921.2405,133.8427,QyB8D3zs1J,com.sec.android.app.shealth,e6fa4fd8-6826-4499-a222-fd50fba338a3,1626134400000,
559ef584-4931-4c4f-907e-8c257869ff08.binning_data.json,2021-07-16 15:00:01.880,2021-07-16 15:00:01.880,com.sec.android.app.shealth,25,1887,0.36753,1521.5742,63.975037,3IGv5P20p2,com.sec.android.app.shealth,559ef584-4931-4c4f-907e-8c257869ff08,1626393600000,
caa03a60-559d-4d3d-859a-d102a8fc3ffe.binning_data.json,2021-07-15 14:57:04.496,2021-07-14 16:48:02.995,com.sec.android.app.shealth,-2,6797,0.7491912,5330.5312,235.18376,VfS0qUERdZ,com.sec.android.app.shealth,caa03a60-559d-4d3d-859a-d102a8fc3ffe,1626307200000,
faefb2a2-f3d7-4770-bd2c-8c9ecd7f9a39.binning_data.json,2021-07-18 15:00:02.149,2021-07-18 15:00:02.149,com.sec.android.app.shealth,0,1178,1.3477379,908.355,41.376617,QyB8D3zs1J,com.sec.android.app.shealth,faefb2a2-f3d7-4770-bd2c-8c9ecd7f9a39,1626566400000,
d4cd048a-2761-4486-9b47-36a2a5ee992a.binning_data.json,2021-07-16 14:38:02.935,2021-07-15 15:06:03.117,com.sec.android.app.shealth,-2,2060,0.40602732,1650.856,69.98807,VfS0qUERdZ,com.sec.android.app.shealth,d4cd048a-2761-4486-9b47-36a2a5ee992a,1626393600000,
d9a9ba3d-7e1f-40da-803d-e84b5c8d2b63.binning_data.json,2021-07-18 13:51:06.203,2021-07-17 15:05:04.543,com.sec.android.app.shealth,-2,1864,0.4907904,1448.1191,65.41438,VfS0qUERdZ,com.sec.android.app.shealth,d9a9ba3d-7e1f-40da-803d-e84b5c8d2b63,1626566400000,
bd468765-445d-4782-98d9-c1590795bdc7.binning_data.json,2021-07-18 15:00:03.843,2021-07-18 15:00:03.843,com.sec.android.app.shealth,25,1451,0.3312317,1132.8125,51.174072,3IGv5P20p2,com.sec.android.app.shealth,bd468765-445d-4782-98d9-c1590795bdc7,1626566400000,
58208869-097f-4c47-a73b-7aed547b0fec.binning_data.json,2021-07-17 14:50:01.944,2021-07-16 15:05:04.672,com.sec.android.app.shealth,-2,2396,0.33194464,1884.96,86.40468,VfS0qUERdZ,com.sec.android.app.shealth,58208869-097f-4c47-a73b-7aed547b0fec,1626480000000,
0dfe12f6-f236-433c-a53a-f5fd4b10c57e.binning_data.json,2021-07-15 15:00:01.065,2021-07-15 15:00:01.065,com.sec.android.app.shealth,0,5813,1.4907789,4554.5156,200.09407,QyB8D3zs1J,com.sec.android.app.shealth,0dfe12f6-f236-433c-a53a-f5fd4b10c57e,1626307200000,
df1d162c-50e9-45da-b326-7793a761c698.binning_data.json,2021-07-20 15:00:00.938,2021-07-20 15:00:00.938,com.sec.android.app.shealth,0,656,1.2433287,498.93994,23.39087,QyB8D3zs1J,com.sec.android.app.shealth,df1d162c-50e9-45da-b326-7793a761c698,1626739200000,
556ce2f0-559f-4bd7-8768-15b1accc9f1b.binning_data.json,2021-07-20 15:00:01.835,2021-07-20 15:00:01.835,com.sec.android.app.shealth,25,889,0.279593,687.7988,31.166992,3IGv5P20p2,com.sec.android.app.shealth,556ce2f0-559f-4bd7-8768-15b1accc9f1b,1626739200000,
e1747a21-5bab-4a4d-9046-25af56da87c1.binning_data.json,2021-07-19 11:31:42.909,2021-07-18 15:11:51.612,com.sec.android.app.shealth,-2,2942,0.72030693,2305.419,102.16193,VfS0qUERdZ,com.sec.android.app.shealth,e1747a21-5bab-4a4d-9046-25af56da87c1,1626652800000,
ac7e3548-bdb2-4d26-9fa7-b65d3c50e430.binning_data.json,2021-07-22 15:00:01.472,2021-07-22 15:00:01.472,com.sec.android.app.shealth,0,2143,1.4267418,1663.4541,74.08322,QyB8D3zs1J,com.sec.android.app.shealth,ac7e3548-bdb2-4d26-9fa7-b65d3c50e430,1626912000000,
c02cc2a7-a6b2-4abc-917a-7af386ede28b.binning_data.json,2021-07-17 15:00:01.008,2021-07-17 15:00:01.008,com.sec.android.app.shealth,0,967,1.2606676,728.5908,33.814667,QyB8D3zs1J,com.sec.android.app.shealth,c02cc2a7-a6b2-4abc-917a-7af386ede28b,1626480000000,
92b0ba9c-4be1-4641-880b-52b88e1a306a.binning_data.json,2021-07-20 14:54:58.998,2021-07-19 16:54:02.435,com.sec.android.app.shealth,-2,1353,0.42592156,1037.0396,47.871124,VfS0qUERdZ,com.sec.android.app.shealth,92b0ba9c-4be1-4641-880b-52b88e1a306a,1626739200000,
d1bf50bf-f989-4bc3-bdce-7d1d547bff9c.binning_data.json,2021-07-19 15:00:01.094,2021-07-19 15:00:01.094,com.sec.android.app.shealth,0,2133,1.4575287,1661.3535,73.37027,QyB8D3zs1J,com.sec.android.app.shealth,d1bf50bf-f989-4bc3-bdce-7d1d547bff9c,1626652800000,
dc40689d-face-4ded-8c6a-c6e78f0eb612.binning_data.json,2021-07-24 15:00:01.272,2021-07-24 15:00:01.272,com.sec.android.app.shealth,0,601,1.2738152,457.94922,21.05194,QyB8D3zs1J,com.sec.android.app.shealth,dc40689d-face-4ded-8c6a-c6e78f0eb612,1627084800000,
6c0f11c0-7b41-41d9-a1e5-ef2321ec9422.binning_data.json,2021-07-21 14:18:18.993,2021-07-20 15:31:03.633,com.sec.android.app.shealth,-2,2436,0.55778545,1884.6934,84.63797,VfS0qUERdZ,com.sec.android.app.shealth,6c0f11c0-7b41-41d9-a1e5-ef2321ec9422,1626825600000,
4c36265c-fce1-439c-94bc-25da666a2ffa.binning_data.json,2021-07-22 15:00:02.449,2021-07-22 15:00:02.449,com.sec.android.app.shealth,25,3120,0.5010935,2435.3145,108.92297,3IGv5P20p2,com.sec.android.app.shealth,4c36265c-fce1-439c-94bc-25da666a2ffa,1626912000000,
6e71f0eb-d1d1-4b9c-ae31-7abff560005b.binning_data.json,2021-07-22 09:23:03.109,2021-07-21 16:42:00.606,com.sec.android.app.shealth,-2,3599,0.65559334,2798.8174,125.150604,VfS0qUERdZ,com.sec.android.app.shealth,6e71f0eb-d1d1-4b9c-ae31-7abff560005b,1626912000000,
a9ad0071-7401-49db-877f-8973bcb89972.binning_data.json,2021-07-21 15:00:01.068,2021-07-21 15:00:01.068,com.sec.android.app.shealth,0,1354,1.3263904,1030.6211,47.075836,QyB8D3zs1J,com.sec.android.app.shealth,a9ad0071-7401-49db-877f-8973bcb89972,1626825600000,
e0b4ae20-1ca1-4749-95c2-e2de2194e002.binning_data.json,2021-07-26 15:00:01.461,2021-07-26 15:00:01.461,com.sec.android.app.shealth,0,162,1.2374669,120.552734,5.6846924,QyB8D3zs1J,com.sec.android.app.shealth,e0b4ae20-1ca1-4749-95c2-e2de2194e002,1627257600000,
25bfda43-d9bc-4c00-95a3-e2df1576451d.binning_data.json,2021-07-23 09:15:50.245,2021-07-22 15:33:04.556,com.sec.android.app.shealth,-2,2567,0.5527984,1996.9043,88.74341,VfS0qUERdZ,com.sec.android.app.shealth,25bfda43-d9bc-4c00-95a3-e2df1576451d,1626998400000,
d47dd945-6b30-4912-a330-b576687af374.binning_data.json,2021-07-23 15:00:01.582,2021-07-23 15:00:01.582,com.sec.android.app.shealth,0,1292,1.2800379,979.1113,45.002197,QyB8D3zs1J,com.sec.android.app.shealth,d47dd945-6b30-4912-a330-b576687af374,1626998400000,
5d05d3a3-4daa-4c2b-b74c-cb5248a6346b.binning_data.json,2021-07-24 13:29:06.487,2021-07-23 15:46:59.395,com.sec.android.app.shealth,-2,1848,0.39585483,1448.6348,64.23065,VfS0qUERdZ,com.sec.android.app.shealth,5d05d3a3-4daa-4c2b-b74c-cb5248a6346b,1627084800000,
3cb6e668-00bf-47e9-a40a-70f162bc1054.binning_data.json,2021-07-28 15:00:01.157,2021-07-28 15:00:01.157,com.sec.android.app.shealth,0,2053,1.2560596,1557.8965,71.421265,QyB8D3zs1J,com.sec.android.app.shealth,3cb6e668-00bf-47e9-a40a-70f162bc1054,1627430400000,
53e14966-9708-49e5-9d29-2530e102602e.binning_data.json,2021-07-24 15:00:02.955,2021-07-24 15:00:02.955,com.sec.android.app.shealth,25,1532,0.3053884,1209.3379,53.20105,3IGv5P20p2,com.sec.android.app.shealth,53e14966-9708-49e5-9d29-2530e102602e,1627084800000,
046fd34c-f657-4660-9d12-feb1174916fc.binning_data.json,2021-07-25 14:16:05.799,2021-07-24 15:27:02.214,com.sec.android.app.shealth,-2,2457,0.70468384,1917.7158,85.28351,VfS0qUERdZ,com.sec.android.app.shealth,046fd34c-f657-4660-9d12-feb1174916fc,1627171200000,
234c61f7-00dd-41e9-a3c8-b44f0a369c77.binning_data.json,2021-07-25 15:11:20.526,2021-07-25 15:11:20.526,com.sec.android.app.shealth,0,1671,1.3805608,1288.2451,58.7511,QyB8D3zs1J,com.sec.android.app.shealth,234c61f7-00dd-41e9-a3c8-b44f0a369c77,1627171200000,
ff011b63-eea4-4447-8a37-5188894ea488.binning_data.json,2021-07-26 15:00:03.429,2021-07-26 15:00:03.429,com.sec.android.app.shealth,25,196,0.17078993,153.71094,7.2438965,3IGv5P20p2,com.sec.android.app.shealth,ff011b63-eea4-4447-8a37-5188894ea488,1627257600000,
fe5434ec-ebb5-454b-8661-a4a899e3fccb.binning_data.json,2021-07-30 15:00:01.895,2021-07-30 15:00:01.895,com.sec.android.app.shealth,0,855,1.3982345,657.0039,29.545288,QyB8D3zs1J,com.sec.android.app.shealth,fe5434ec-ebb5-454b-8661-a4a899e3fccb,1627603200000,
8cee1310-ed20-4967-b26f-dc569ec093f6.binning_data.json,2021-07-27 11:46:33.376,2021-07-26 15:45:14.514,com.sec.android.app.shealth,-2,2485,0.60853183,1950.1934,89.360535,VfS0qUERdZ,com.sec.android.app.shealth,8cee1310-ed20-4967-b26f-dc569ec093f6,1627344000000,
9342ea0f-fd51-4df9-810e-3a7cbee1d5d8.binning_data.json,2021-07-26 14:46:54.534,2021-07-25 15:14:04.085,com.sec.android.app.shealth,-2,311,0.27201807,238.67383,11.269043,VfS0qUERdZ,com.sec.android.app.shealth,9342ea0f-fd51-4df9-810e-3a7cbee1d5d8,1627257600000,
41fc097b-8e93-4671-9f49-b08f95ac1c6f.binning_data.json,2021-07-28 15:00:02.111,2021-07-28 15:00:02.111,com.sec.android.app.shealth,25,1265,0.4354612,992.85156,43.829834,3IGv5P20p2,com.sec.android.app.shealth,41fc097b-8e93-4671-9f49-b08f95ac1c6f,1627430400000,
be281787-92ba-43eb-aca3-3c5e10470786.binning_data.json,2021-07-29 15:16:03.854,2021-07-28 16:50:11.391,com.sec.android.app.shealth,-2,1693,0.682759,1343.248,57.71222,VfS0qUERdZ,com.sec.android.app.shealth,be281787-92ba-43eb-aca3-3c5e10470786,1627516800000,
