com.samsung.shealth.calories_burned.details,6196009,2
active_calories_goal,version,extra_data,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
,,b1f95c7d-559b-4f2c-892c-82ff44c3906d.extra_data.json,116.8,741704,1579.9703,2021-07-31 15:51:15.161,2021-07-08 05:57:50.030,38.45599,QyB8D3zs1J,com.sec.android.app.shealth,b1f95c7d-559b-4f2c-892c-82ff44c3906d,1625702400000,
,,3e882681-ef39-4217-9c56-5e4aba5815fe.extra_data.json,0.0,0,1599.01,2021-07-08 06:14:25.861,2021-07-08 05:57:53.218,0.0,QyB8D3zs1J,com.sec.android.app.shealth,3e882681-ef39-4217-9c56-5e4aba5815fe,1623456000000,
,,9c8c76fc-6623-4c4d-b923-ff38415e5451.extra_data.json,0.0,0,1599.01,2021-07-08 06:14:25.882,2021-07-08 05:57:53.318,0.0,QyB8D3zs1J,com.sec.android.app.shealth,9c8c76fc-6623-4c4d-b923-ff38415e5451,1623542400000,
,,fb998e31-3048-46a5-97cf-02f019795ab1.extra_data.json,0.0,0,1599.01,2021-07-08 06:14:25.956,2021-07-08 05:58:02.904,0.0,QyB8D3zs1J,com.sec.android.app.shealth,fb998e31-3048-46a5-97cf-02f019795ab1,1623974400000,
,,6cb82bfe-8413-410a-b797-c8955f8dfc7e.extra_data.json,0.0,0,1599.01,2021-07-08 06:14:25.974,2021-07-08 05:58:03.052,0.0,QyB8D3zs1J,com.sec.android.app.shealth,6cb82bfe-8413-410a-b797-c8955f8dfc7e,1624060800000,
,,f1d5c9f5-c02c-4ff7-b67a-9c51d25b4a7a.extra_data.json,0.0,0,1599.01,2021-07-08 06:14:25.896,2021-07-08 05:57:53.407,0.0,QyB8D3zs1J,com.sec.android.app.shealth,f1d5c9f5-c02c-4ff7-b67a-9c51d25b4a7a,1623628800000,
,,1df1328e-2d49-40b6-9555-3f3dec6b575f.extra_data.json,0.0,0,1599.01,2021-07-08 06:14:25.987,2021-07-08 05:58:03.118,0.0,QyB8D3zs1J,com.sec.android.app.shealth,1df1328e-2d49-40b6-9555-3f3dec6b575f,1624147200000,
,,9b6a140a-4e47-4cd3-91b0-67eb0f158fb0.extra_data.json,0.0,0,1599.01,2021-07-08 06:14:26.034,2021-07-08 05:58:03.243,0.0,QyB8D3zs1J,com.sec.android.app.shealth,9b6a140a-4e47-4cd3-91b0-67eb0f158fb0,1624406400000,
,,518640ea-7af7-4816-9f4a-6fb4eb96a269.extra_data.json,0.0,0,1599.01,2021-07-08 06:14:26.050,2021-07-08 05:58:03.276,0.0,QyB8D3zs1J,com.sec.android.app.shealth,518640ea-7af7-4816-9f4a-6fb4eb96a269,1624492800000,
,,9063396c-e354-4a58-a86f-47708d63d8a3.extra_data.json,0.0,0,1599.01,2021-07-08 06:14:25.841,2021-07-08 05:58:03.134,0.0,QyB8D3zs1J,com.sec.android.app.shealth,9063396c-e354-4a58-a86f-47708d63d8a3,1623369600000,
