com.samsung.shealth.food_frequent,6196009,1
eveningsnack_count,update_time,create_time,morningsnack_count,dinner_count,breakfast_count,deviceuuid,pkg_name,afternoonsnack_count,datauuid,food_info_id,lunch_count
0.99,2021-07-08 05:57:52.210,2021-07-08 05:57:52.210,0.99,0.99,0.99,QyB8D3zs1J,com.sec.android.app.shealth,0.99,acfb057d-88a7-4cbb-891e-65d953c9cd1a,e924738d-f80a-4c61-863c-a8ce9b876cb8,0.99,
0.91,2021-07-08 05:57:52.216,2021-07-08 05:57:52.216,0.91,0.91,0.91,QyB8D3zs1J,com.sec.android.app.shealth,0.91,f1aab92b-d142-4fb6-9db3-4fba8f118c51,76aa36fc-ee43-41d0-b651-93ae7533dd4a,0.91,
0.75,2021-07-08 05:57:52.242,2021-07-08 05:57:52.242,0.75,0.75,0.75,QyB8D3zs1J,com.sec.android.app.shealth,0.75,67b157a1-6349-4ebd-816a-d054e133a99d,a1153985-8ab2-47ba-99f5-f7acf027ce14,0.75,
0.67,2021-07-08 05:57:52.249,2021-07-08 05:57:52.249,0.67,0.67,0.67,QyB8D3zs1J,com.sec.android.app.shealth,0.67,11c94945-7acc-42df-8c52-023059c93f75,31c3d258-f3fc-4536-a950-6a95c2546d86,0.67,
0.0,2021-08-15 13:07:22.767,2021-07-08 12:16:02.143,0.0,5.0,0.0,QyB8D3zs1J,com.sec.android.app.shealth,0.0,e11d41aa-7087-4648-872a-9d0f2948ab2a,6477d3fe-f1ff-4578-b6ec-a22ede9b7144,0.0,
0.0,2021-08-16 05:04:35.311,2021-07-08 12:22:25.632,0.0,14.0,0.0,QyB8D3zs1J,com.sec.android.app.shealth,1.0,145179fd-5c9f-401b-b73c-d152c8ff99a4,44b0948c-5a99-4675-9ce2-23d598841cae,6.0,
0.0,2021-07-10 12:02:04.101,2021-07-09 06:15:58.934,0.0,2.0,0.0,QyB8D3zs1J,com.sec.android.app.shealth,0.0,43ebcdf2-977d-44a3-a39a-6a15f93a2341,7c542184-cefa-4204-9d97-f6e504c3e617,1.0,
0.0,2021-07-09 06:15:58.971,2021-07-09 06:15:58.971,0.0,0.0,0.0,QyB8D3zs1J,com.sec.android.app.shealth,0.0,12f62ca0-ed89-45ca-b988-ed78ead305a9,397c7e3a-fb59-4a1c-80a9-9871ffff3710,1.0,
0.0,2021-08-16 05:02:42.855,2021-07-09 12:16:15.747,0.0,7.0,0.0,QyB8D3zs1J,com.sec.android.app.shealth,0.0,560279d3-e97d-41b4-a6e5-35813cb7e7c5,41994c1f-daae-43fe-8b9a-06393cf8bc3c,8.0,
0.0,2021-07-13 12:18:53.306,2021-07-10 06:45:10.323,0.0,1.0,0.0,QyB8D3zs1J,com.sec.android.app.shealth,0.0,91d5529e-0dd2-4198-9a36-2c3f22fb9ccd,7c4b8896-a984-46f5-8738-738619ded25e,1.0,
