com.samsung.shealth.food_favorite,6196009,1
amount,food_type,update_time,create_time,name,unit,favoriteid,calorie,deviceuuid,pkg_name,datauuid,food_info_id
1.0,1,2021-07-08 12:22:05.707,2021-07-08 12:22:05.707,저녁8:32,120001,faf4eef8-8619-4fce-80f7-452a785cf5d7,466.0,QyB8D3zs1J,com.sec.android.app.shealth,4cb52640-4d75-4a29-9a40-df49a67a0dc9,6477d3fe-f1ff-4578-b6ec-a22ede9b7144,
1.0,1,2021-07-08 12:22:05.710,2021-07-08 12:22:05.710,저녁8:32,120001,faf4eef8-8619-4fce-80f7-452a785cf5d7,90.0,QyB8D3zs1J,com.sec.android.app.shealth,147da5a9-c301-4693-8f44-9621aee139ea,44b0948c-5a99-4675-9ce2-23d598841cae,
1.0,1,2021-07-08 12:22:05.709,2021-07-08 12:22:05.709,저녁8:32,120001,faf4eef8-8619-4fce-80f7-452a785cf5d7,64.0,QyB8D3zs1J,com.sec.android.app.shealth,8724f3fd-3d55-4034-ad04-63851875e900,7754f22a-7068-4f56-ae7e-ab6567edf611,
0.0,2,2021-07-08 12:22:25.688,2021-07-08 12:22:25.688,9dc8c16f-7984-4240-9361-8c21226f121d,,9dc8c16f-7984-4240-9361-8c21226f121d,0.0,QyB8D3zs1J,com.sec.android.app.shealth,ff8872a4-25c5-41d6-b043-2a470ff135d5,6477d3fe-f1ff-4578-b6ec-a22ede9b7144,
0.0,2,2021-07-08 12:22:25.690,2021-07-08 12:22:25.690,9dc8c16f-7984-4240-9361-8c21226f121d,,9dc8c16f-7984-4240-9361-8c21226f121d,0.0,QyB8D3zs1J,com.sec.android.app.shealth,33064203-cf8b-4520-942a-fbd62444a4bd,44b0948c-5a99-4675-9ce2-23d598841cae,
0.0,2,2021-07-08 12:22:25.689,2021-07-08 12:22:25.689,9dc8c16f-7984-4240-9361-8c21226f121d,,9dc8c16f-7984-4240-9361-8c21226f121d,0.0,QyB8D3zs1J,com.sec.android.app.shealth,e3a3e0c2-1c35-4be7-aab7-63d0d49ec1ed,7754f22a-7068-4f56-ae7e-ab6567edf611,
0.0,2,2021-07-08 12:22:25.691,2021-07-08 12:22:25.691,9dc8c16f-7984-4240-9361-8c21226f121d,,9dc8c16f-7984-4240-9361-8c21226f121d,0.0,QyB8D3zs1J,com.sec.android.app.shealth,200b53f5-a0da-4b2a-85dc-3e893b193024,8a10f227-eabe-4530-b6d5-fe0a68642720,
1.5,1,2021-07-09 06:16:42.187,2021-07-09 06:16:42.187,점심12:50,120001,19fc9253-da2f-4553-8671-6406384117ed,858.0,QyB8D3zs1J,com.sec.android.app.shealth,8f13de79-9ff0-4f59-853f-34fb1d238476,d1dfe09e-1372-49b7-9a10-fb3f63e3379c,
0.0,2,2021-07-09 06:15:59.051,2021-07-09 06:15:59.051,167ab254-fac3-4f63-8cc7-212bda86dc7c,,167ab254-fac3-4f63-8cc7-212bda86dc7c,0.0,QyB8D3zs1J,com.sec.android.app.shealth,41452d3c-95ed-4524-8cf5-3fd8d8cc2ad1,a2eb1c62-6c20-4a81-b265-35429a8f4400,
0.0,2,2021-07-09 06:15:59.051,2021-07-09 06:15:59.051,167ab254-fac3-4f63-8cc7-212bda86dc7c,,167ab254-fac3-4f63-8cc7-212bda86dc7c,0.0,QyB8D3zs1J,com.sec.android.app.shealth,7cbf93b2-15a6-4659-9dca-9769bb3151c9,397c7e3a-fb59-4a1c-80a9-9871ffff3710,
0.0,2,2021-07-09 06:15:59.050,2021-07-09 06:15:59.050,167ab254-fac3-4f63-8cc7-212bda86dc7c,,167ab254-fac3-4f63-8cc7-212bda86dc7c,0.0,QyB8D3zs1J,com.sec.android.app.shealth,be422cc3-0189-434a-a050-491d364c8cbe,d1dfe09e-1372-49b7-9a10-fb3f63e3379c,
0.0,2,2021-07-09 06:15:59.051,2021-07-09 06:15:59.051,167ab254-fac3-4f63-8cc7-212bda86dc7c,,167ab254-fac3-4f63-8cc7-212bda86dc7c,0.0,QyB8D3zs1J,com.sec.android.app.shealth,29dcba4b-d898-4d24-95f5-05d16d40fab3,77972642-9625-4c4d-8cb7-2e827372efe5,
2.0,1,2021-07-09 06:16:42.187,2021-07-09 06:16:42.187,점심12:50,120001,19fc9253-da2f-4553-8671-6406384117ed,630.0,QyB8D3zs1J,com.sec.android.app.shealth,92a39a34-6c73-431c-aadf-8b2bff3aebb4,7c542184-cefa-4204-9d97-f6e504c3e617,
1.0,1,2021-07-09 06:16:42.188,2021-07-09 06:16:42.188,점심12:50,120001,19fc9253-da2f-4553-8671-6406384117ed,5.0,QyB8D3zs1J,com.sec.android.app.shealth,603371c5-60e9-40ea-a991-92032285ea14,397c7e3a-fb59-4a1c-80a9-9871ffff3710,
0.0,2,2021-07-09 12:16:15.819,2021-07-09 12:16:15.819,c0c3b66f-a4a8-4c41-b0f9-8eb08e556625,,c0c3b66f-a4a8-4c41-b0f9-8eb08e556625,0.0,QyB8D3zs1J,com.sec.android.app.shealth,7c1f0cb6-7827-4490-900e-3a8430f21f3c,41994c1f-daae-43fe-8b9a-06393cf8bc3c,
0.0,2,2021-07-09 12:16:15.819,2021-07-09 12:16:15.819,c0c3b66f-a4a8-4c41-b0f9-8eb08e556625,,c0c3b66f-a4a8-4c41-b0f9-8eb08e556625,0.0,QyB8D3zs1J,com.sec.android.app.shealth,25e6b816-36a1-4163-9862-8ef92d187f8f,2d01348a-6c3b-4399-826a-9505e3b3bb62,
1.5,1,2021-07-09 12:18:04.114,2021-07-09 12:18:04.114,간식10:15,120001,03b31547-301d-4267-aa33-f5025422ff8f,36.0,QyB8D3zs1J,com.sec.android.app.shealth,50ebdb17-6f31-48a8-a97e-525e8b4bb586,5f695281-b1ac-44e3-a50b-af90811f10cb,
0.0,2,2021-07-09 14:55:59.271,2021-07-09 14:55:59.271,4f9e89af-eb6d-4279-8f3f-f0d9e164ea93,,4f9e89af-eb6d-4279-8f3f-f0d9e164ea93,0.0,QyB8D3zs1J,com.sec.android.app.shealth,63a60a3a-8f99-45ba-9662-b105cd04b639,2d01348a-6c3b-4399-826a-9505e3b3bb62,
0.0,2,2021-07-10 06:41:33.581,2021-07-10 06:41:33.581,4a45ca77-e65a-4756-88ed-0bc4e02ff1ec,,4a45ca77-e65a-4756-88ed-0bc4e02ff1ec,0.0,QyB8D3zs1J,com.sec.android.app.shealth,cf8548cb-b189-4176-adc4-fe6b63227725,31fcf31c-161e-4f06-9347-11ba03a5a09e,
0.0,2,2021-07-09 12:18:19.882,2021-07-09 12:18:19.882,d490115e-2ca3-4c58-af14-1b4707e4ce77,,d490115e-2ca3-4c58-af14-1b4707e4ce77,0.0,QyB8D3zs1J,com.sec.android.app.shealth,39938664-ebba-4f53-aebf-a6308ebcaffe,5f695281-b1ac-44e3-a50b-af90811f10cb,
