com.samsung.shealth.activity.day_summary,6200039,2
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
4532,2766953,90,0,2021-08-05 09:35:51.943,2021-07-13 07:43:59.976,60,1113000,50,3262.8904,155.11493,0fc01afb-dd36-4ec7-af5d-507dfed0374e.extra_data.json,MvwKid7qVC,41320,com.sec.android.app.shealth,2725633,63060000,0fc01afb-dd36-4ec7-af5d-507dfed0374e,1626134400000,
0,0,,0,2021-07-13 07:44:00.155,2021-07-13 07:44:00.155,-1,0,0,0.0,0.0,7261691d-2a9b-4b98-a3f5-b2dc8b8be6e5.extra_data.json,MvwKid7qVC,0,com.sec.android.app.shealth,0,-1,7261691d-2a9b-4b98-a3f5-b2dc8b8be6e5,1623801600000,
0,0,,0,2021-07-13 07:44:00.650,2021-07-13 07:44:00.650,-1,0,0,0.0,0.0,20e3a520-61ea-4814-a64f-f2df1299f923.extra_data.json,MvwKid7qVC,0,com.sec.android.app.shealth,0,-1,20e3a520-61ea-4814-a64f-f2df1299f923,1624320000000,
0,0,,0,2021-07-13 07:44:00.394,2021-07-13 07:44:00.394,-1,0,0,0.0,0.0,8f457df7-d1bf-4e08-b059-0a6a1c33f241.extra_data.json,MvwKid7qVC,0,com.sec.android.app.shealth,0,-1,8f457df7-d1bf-4e08-b059-0a6a1c33f241,1623888000000,
0,0,,0,2021-07-13 07:44:00.621,2021-07-13 07:44:00.621,-1,0,0,0.0,0.0,33005a6c-6e30-40fe-81b6-ad8256cca3f0.extra_data.json,MvwKid7qVC,0,com.sec.android.app.shealth,0,-1,33005a6c-6e30-40fe-81b6-ad8256cca3f0,1624233600000,
0,0,,0,2021-07-13 07:44:00.692,2021-07-13 07:44:00.692,-1,0,0,0.0,0.0,a46c9f9a-53ca-4c88-8f4a-846a321a7dc5.extra_data.json,MvwKid7qVC,0,com.sec.android.app.shealth,0,-1,a46c9f9a-53ca-4c88-8f4a-846a321a7dc5,1624406400000,
0,0,,0,2021-07-13 07:44:00.906,2021-07-13 07:44:00.906,-1,0,0,0.0,0.0,b7080401-4987-4c7c-b638-555b1e784171.extra_data.json,MvwKid7qVC,0,com.sec.android.app.shealth,0,-1,b7080401-4987-4c7c-b638-555b1e784171,1624838400000,
0,0,,0,2021-07-13 07:44:00.941,2021-07-13 07:44:00.941,-1,0,0,0.0,0.0,22786f47-e34b-4e1f-851d-36573a21fbd9.extra_data.json,MvwKid7qVC,0,com.sec.android.app.shealth,0,-1,22786f47-e34b-4e1f-851d-36573a21fbd9,1624924800000,
0,0,,0,2021-07-13 07:44:00.854,2021-07-13 07:44:00.854,-1,0,0,0.0,0.0,ce024c09-050a-4cdc-bc70-2e10559e524e.extra_data.json,MvwKid7qVC,0,com.sec.android.app.shealth,0,-1,ce024c09-050a-4cdc-bc70-2e10559e524e,1624752000000,
0,0,,0,2021-07-13 07:44:00.462,2021-07-13 07:44:00.462,-1,0,0,0.0,0.0,d5db1681-f124-481e-a7f5-84b72e5a360c.extra_data.json,MvwKid7qVC,0,com.sec.android.app.shealth,0,-1,d5db1681-f124-481e-a7f5-84b72e5a360c,1623974400000,
0,0,,0,2021-07-13 07:44:01.338,2021-07-13 07:44:01.338,-1,0,0,0.0,0.0,d4078af7-b086-4b42-aee5-8196f4628faa.extra_data.json,MvwKid7qVC,0,com.sec.android.app.shealth,0,-1,d4078af7-b086-4b42-aee5-8196f4628faa,1625356800000,
0,0,,0,2021-07-13 07:44:01.222,2021-07-13 07:44:01.222,-1,0,0,0.0,0.0,f92972b5-dab3-418e-b7e3-dbbc048fe4c7.extra_data.json,MvwKid7qVC,0,com.sec.android.app.shealth,0,-1,f92972b5-dab3-418e-b7e3-dbbc048fe4c7,1625270400000,
0,0,,0,2021-07-13 07:44:01.411,2021-07-13 07:44:01.411,-1,0,0,0.0,0.0,fa523978-78c6-48d0-91c0-c0881d9c85a2.extra_data.json,MvwKid7qVC,0,com.sec.android.app.shealth,0,-1,fa523978-78c6-48d0-91c0-c0881d9c85a2,1625443200000,
0,0,,0,2021-07-13 07:44:01.758,2021-07-13 07:44:01.758,-1,0,0,0.0,0.0,c0fb4b6a-a4f5-45f4-b318-6e6b4903bc0d.extra_data.json,MvwKid7qVC,0,com.sec.android.app.shealth,0,-1,c0fb4b6a-a4f5-45f4-b318-6e6b4903bc0d,1625875200000,
0,0,,0,2021-07-13 07:44:00.734,2021-07-13 07:44:00.734,-1,0,0,0.0,0.0,b6a9b4cc-329b-4813-a412-92037dc8a370.extra_data.json,MvwKid7qVC,0,com.sec.android.app.shealth,0,-1,b6a9b4cc-329b-4813-a412-92037dc8a370,1624492800000,
0,0,,0,2021-07-13 07:44:01.686,2021-07-13 07:44:01.686,-1,0,0,0.0,0.0,120a16ae-fcc4-40e8-881c-6888e523617f.extra_data.json,MvwKid7qVC,0,com.sec.android.app.shealth,0,-1,120a16ae-fcc4-40e8-881c-6888e523617f,1625788800000,
9841,5617531,90,0,2021-08-05 09:35:52.490,2021-07-16 15:00:00.677,60,3276000,103,6607.7397,306.99094,f4bb4785-1099-4a86-ae7f-0ff96d2e3722.extra_data.json,MvwKid7qVC,5600,com.sec.android.app.shealth,5611931,51060000,f4bb4785-1099-4a86-ae7f-0ff96d2e3722,1626480000000,
10947,6220822,90,0,2021-08-05 09:35:52.336,2021-07-15 15:19:37.647,60,3313000,114,7514.041,352.05975,fcc635df-c917-4fd7-a53c-7072ad567e98.extra_data.json,MvwKid7qVC,10000,com.sec.android.app.shealth,6210822,30600000,fcc635df-c917-4fd7-a53c-7072ad567e98,1626393600000,
0,0,,0,2021-07-13 07:44:00.990,2021-07-13 07:44:00.990,-1,0,0,0.0,0.0,3084cb69-b68e-4fef-8f29-f730ace1fb2d.extra_data.json,MvwKid7qVC,0,com.sec.android.app.shealth,0,-1,3084cb69-b68e-4fef-8f29-f730ace1fb2d,1625011200000,
5142,3409225,90,0,2021-08-05 09:35:53.304,2021-07-22 16:27:08.396,60,971000,62,3928.5227,190.56668,2e246cd3-472c-4f28-914a-9f380fbbf696.extra_data.json,MvwKid7qVC,16000,com.sec.android.app.shealth,3393225,48780000,2e246cd3-472c-4f28-914a-9f380fbbf696,1626998400000,
0,0,,0,2021-07-13 07:44:01.511,2021-07-13 07:44:01.511,-1,0,0,0.0,0.0,2cdf9fcd-2b1a-4eb8-8f94-1c7e475809d4.extra_data.json,MvwKid7qVC,0,com.sec.android.app.shealth,0,-1,2cdf9fcd-2b1a-4eb8-8f94-1c7e475809d4,1625529600000,
0,0,,0,2021-07-13 07:44:01.860,2021-07-13 07:44:01.860,-1,0,0,0.0,0.0,3a51ea83-af4c-456f-987a-5d8e852abbc3.extra_data.json,MvwKid7qVC,0,com.sec.android.app.shealth,0,-1,3a51ea83-af4c-456f-987a-5d8e852abbc3,1625961600000,
5564,3540635,90,0,2021-08-05 09:35:54.045,2021-07-28 15:54:30.716,60,1057000,64,4113.9824,202.28374,0ff812af-1847-4b58-8fcd-719c6d14e207.extra_data.json,MvwKid7qVC,14308,com.sec.android.app.shealth,3526327,42600000,0ff812af-1847-4b58-8fcd-719c6d14e207,1627516800000,
0,0,,0,2021-07-13 07:44:02.005,2021-07-13 07:44:02.005,-1,0,0,0.0,0.0,0519df19-9578-48ad-a005-fe6144ba8581.extra_data.json,MvwKid7qVC,0,com.sec.android.app.shealth,0,-1,0519df19-9578-48ad-a005-fe6144ba8581,1626048000000,
2629,1679535,90,0,2021-08-05 09:35:54.834,2021-08-03 15:00:00.738,60,120000,30,2148.7324,115.76571,3c292a33-cbf4-4545-9b3a-c4ada03ec142.extra_data.json,MvwKid7qVC,34302,com.sec.android.app.shealth,1645233,33060000,3c292a33-cbf4-4545-9b3a-c4ada03ec142,1628035200000,
880,586960,90,0,2021-08-05 09:35:52.710,2021-07-18 15:04:50.569,60,60000,10,680.87537,32.552605,bb950a6e-fa90-4ebd-b8ef-b18e3a1b2acb.extra_data.json,MvwKid7qVC,0,com.sec.android.app.shealth,586960,28800000,bb950a6e-fa90-4ebd-b8ef-b18e3a1b2acb,1626652800000,
10177,6339128,90,0,2021-08-10 10:15:05.516,2021-08-09 18:12:38.345,-1,974000,116,7955.445,393.3069,38cd7758-6d92-4f25-a64b-3b627372efe3.extra_data.json,MvwKid7qVC,17277,com.sec.android.app.shealth,6321851,37260000,38cd7758-6d92-4f25-a64b-3b627372efe3,1628553600000,
4387,2600125,90,0,2021-08-05 09:35:53.565,2021-07-24 15:53:18.208,60,780000,46,3466.7715,152.73439,620527a0-07e8-460d-8ab9-4a68c6743035.extra_data.json,MvwKid7qVC,22800,com.sec.android.app.shealth,2577325,37500000,620527a0-07e8-460d-8ab9-4a68c6743035,1627171200000,
6314,3904876,90,0,2021-08-05 09:35:53.182,2021-07-21 15:00:00.837,60,1043000,71,4727.1865,241.90942,8cb33101-aad1-4d95-85d7-81546401e14a.extra_data.json,MvwKid7qVC,17791,com.sec.android.app.shealth,3887085,31020000,8cb33101-aad1-4d95-85d7-81546401e14a,1626912000000,
6504,4318733,90,0,2021-08-05 09:35:54.331,2021-07-30 15:00:01.713,60,1506000,78,4814.229,228.54517,69c01d83-6927-4b20-9427-8f391ff45e78.extra_data.json,MvwKid7qVC,0,com.sec.android.app.shealth,4318733,48540000,69c01d83-6927-4b20-9427-8f391ff45e78,1627689600000,
10873,6381019,90,0,2021-08-16 06:15:02.937,2021-08-15 16:06:42.976,-1,2870000,117,7470.028,346.60248,ccdc8e06-fda8-4629-8cd8-742d1e7b21ba.extra_data.json,MvwKid7qVC,4000,com.sec.android.app.shealth,6377019,34980000,ccdc8e06-fda8-4629-8cd8-742d1e7b21ba,1629072000000,
6909,4189961,90,0,2021-08-06 10:14:30.883,2021-08-05 15:35:46.135,-1,360000,75,5598.5254,292.17328,685bdaec-cc43-48bb-9246-13f539063263.extra_data.json,MvwKid7qVC,53546,com.sec.android.app.shealth,4136415,33480000,685bdaec-cc43-48bb-9246-13f539063263,1628208000000,
86,56828,90,0,2021-08-22 12:16:00.366,2021-08-21 15:43:12.920,-1,16675,0,76.61,4.06,6f755f7c-203e-40c1-8904-94d201eb261c.extra_data.json,MvwKid7qVC,800,com.sec.android.app.shealth,56028,35460000,6f755f7c-203e-40c1-8904-94d201eb261c,1629590400000,
6793,4183987,90,0,2021-08-05 09:35:53.810,2021-07-27 15:42:10.316,60,864000,76,5331.791,258.32397,93f63f2a-d7e6-47e9-bfe8-0b402073f165.extra_data.json,MvwKid7qVC,30939,com.sec.android.app.shealth,4153048,51720000,93f63f2a-d7e6-47e9-bfe8-0b402073f165,1627344000000,
3188,1962421,90,0,2021-08-05 09:35:52.617,2021-07-17 15:31:48.332,60,420000,35,2487.7954,128.5036,49674412-0841-4cb4-af70-8cc5b373b5fa.extra_data.json,MvwKid7qVC,28514,com.sec.android.app.shealth,1933907,45180000,49674412-0841-4cb4-af70-8cc5b373b5fa,1626566400000,
2165,1322701,90,0,2021-08-12 06:39:05.092,2021-08-11 16:33:41.649,-1,300000,24,1698.4556,86.41487,c7769422-6acb-4989-8c47-555b1eb9265e.extra_data.json,MvwKid7qVC,400,com.sec.android.app.shealth,1322301,40020000,c7769422-6acb-4989-8c47-555b1eb9265e,1628726400000,
2490,1563470,90,0,2021-08-05 09:35:54.668,2021-08-02 15:00:00.809,60,120000,27,2002.3953,102.55047,c39952c2-afb7-48ac-a578-31aa0c3216f0.extra_data.json,MvwKid7qVC,12175,com.sec.android.app.shealth,1551295,33960000,c39952c2-afb7-48ac-a578-31aa0c3216f0,1627948800000,
6847,5138548,90,0,2021-08-05 09:35:53.453,2021-07-23 15:00:00.644,60,1354000,94,5272.6226,246.26797,4d49fb45-3d4c-419a-97c7-59e8e022ac36.extra_data.json,MvwKid7qVC,10019,com.sec.android.app.shealth,5128529,43620000,4d49fb45-3d4c-419a-97c7-59e8e022ac36,1627084800000,
6171,3844098,90,0,2021-08-28 12:35:15.341,2021-08-27 15:55:49.031,-1,818000,70,4614.5054,229.27194,b8925d07-218a-4b85-99b7-4e09e9935601.extra_data.json,MvwKid7qVC,5600,com.sec.android.app.shealth,3838498,38040000,b8925d07-218a-4b85-99b7-4e09e9935601,1630108800000,
29,17741,90,0,2021-08-18 12:56:56.349,2021-08-17 16:39:34.734,-1,10672,0,28.52,1.78,0aacc795-3663-4b83-8f58-42d6986300b3.extra_data.json,MvwKid7qVC,2400,com.sec.android.app.shealth,15341,62340000,0aacc795-3663-4b83-8f58-42d6986300b3,1629244800000,
