com.samsung.shealth.tracker.pedometer_step_count,6200039,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
,,0,112,2021-11-09 03:45:00.000,,,2021-11-09 03:46:01.000,2021-11-09 03:45:59.000,112,1.4457276,86.74365,3.907669,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 03:45:59.000,6a1d58c0-56f6-d1c7-3619-b275232e533e,
2935,4,0,11,2021-11-09 03:43:00.000,,,2021-11-09 03:55:06.209,2021-11-09 03:55:06.209,9,2.8611112,8.4,0.43,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 03:44:00.000,b771aff0-6cf5-4772-b591-61d4913b2eb5,
31456,4,0,54,2021-11-09 03:42:00.000,,,2021-11-09 03:55:06.162,2021-11-09 03:55:06.162,56,1.3888888,43.69,2.26,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 03:43:00.000,a08769ed-bd53-47fa-8542-47469f8ce476,
7633,4,0,15,2021-11-09 03:49:00.000,,,2021-11-09 03:55:06.458,2021-11-09 03:55:06.458,15,1.5,11.45,0.62,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 03:50:00.000,95840a60-746e-424a-a89c-4a50372a322f,
28345,4,0,56,2021-11-09 03:48:00.000,,,2021-11-09 03:55:06.416,2021-11-09 03:55:06.416,56,1.5833334,44.88,2.24,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 03:49:00.000,ff11370f-e143-42ce-843d-b81b141f91ae,
,,0,104,2021-11-09 03:54:00.000,,,2021-11-09 03:55:01.000,2021-11-09 03:54:59.000,104,1.3155273,78.93164,3.6536407,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 03:54:59.000,55cc0a0e-cadf-b8e1-62d2-9f0c8d8a886e,
41515,4,0,81,2021-11-09 03:54:00.000,,,2021-11-09 03:55:06.684,2021-11-09 03:55:06.684,81,1.5555556,64.58,3.25,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 03:55:00.000,ef5113bb-5e96-4915-8f53-59721a8f34e3,
,,0,55,2021-11-09 04:37:00.000,,,2021-11-09 04:51:01.000,2021-11-09 04:37:59.000,55,0.6799886,40.799316,1.9575195,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 04:37:59.000,6d6c0bae-4572-5a61-5279-9350279bddf2,
7156,4,0,12,2021-11-09 04:18:00.000,,,2021-11-09 04:18:52.334,2021-11-09 04:18:52.334,12,1.3888888,9.94,0.4,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 04:19:00.000,6298ef5a-9855-4939-8b23-8637ea245b7e,
35032,4,0,63,2021-11-09 04:56:00.000,,,2021-11-09 04:57:36.295,2021-11-09 04:57:36.295,63,1.4166666,49.63,2.55,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 04:57:00.000,e0cad92a-4f05-4d76-8651-1d08b582d542,
7757,4,0,12,2021-11-09 04:55:00.000,,,2021-11-09 04:57:36.265,2021-11-09 04:57:36.265,12,1.1666666,9.05,0.49,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 04:56:00.000,df61d183-d7cc-4469-b8a5-ddee5ef0a42b,
,,0,21,2021-11-09 06:28:00.000,,,2021-11-09 06:30:01.000,2021-11-09 06:28:59.000,21,0.2622233,15.733398,0.7447815,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 06:28:59.000,4795bc82-4e8b-76e9-927c-122271b14e47,
,,0,76,2021-11-09 06:20:00.000,,,2021-11-09 06:21:01.000,2021-11-09 06:20:59.000,76,0.9456787,56.740723,2.692749,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 06:20:59.000,f8f1e5b7-c500-062a-b831-645653b56fd3,
11608,4,0,23,2021-11-09 03:55:00.000,,,2021-11-09 03:58:56.301,2021-11-09 03:58:56.301,23,1.5833334,18.38,0.93,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 03:56:00.000,d0c2cfe4-76c3-4104-865a-93c77d14e8f9,
34320,4,0,65,2021-11-09 06:20:00.000,,,2021-11-09 06:35:08.349,2021-11-09 06:35:08.349,65,1.5,51.48,2.6,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 06:21:00.000,73846be3-4519-4d35-97f2-3fa2d11e79ba,
,,0,13,2021-11-09 06:18:00.000,,,2021-11-09 06:19:01.000,2021-11-09 06:18:59.000,13,0.15758464,9.455078,0.46884155,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 06:18:59.000,5f827129-4b3b-a7e9-45e9-c495d01f6f39,
23864,4,0,41,2021-11-09 06:31:00.000,,,2021-11-09 06:35:08.676,2021-11-09 06:35:08.676,41,1.3333334,31.82,1.66,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 06:32:00.000,79fcbf0a-d29a-4978-b15d-7d1825011bf8,
46046,4,0,115,2021-11-09 04:50:00.000,,,2021-11-09 04:55:02.158,2021-11-09 04:55:02.158,115,2.0833335,95.93,4.77,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 04:51:00.000,166b6ddd-545b-4e06-9576-aa84d0d6af88,
,,0,51,2021-11-09 06:35:00.000,,,2021-11-09 06:36:01.000,2021-11-09 06:35:59.000,51,0.6325602,37.953613,1.8113403,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 06:35:59.000,84f880ca-24c7-ac14-78df-004ec59e2679,
38271,4,0,77,2021-11-09 06:39:00.000,,,2021-11-09 06:42:49.489,2021-11-09 06:42:49.489,77,1.6111112,61.66,3.1,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 06:40:00.000,1fafb25d-45fc-40dd-9d6a-3c423720b0df,
,,0,27,2021-11-09 06:32:00.000,,,2021-11-09 06:33:01.000,2021-11-09 06:32:59.000,27,0.34251302,20.550781,0.95028687,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 06:32:59.000,017de379-02e6-aa96-3e6a-db56893ec2f1,
9594,4,0,22,2021-11-09 05:16:00.000,,,2021-11-09 05:35:09.149,2021-11-09 05:35:09.149,22,1.9166666,18.39,0.88,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 05:17:00.000,b01d22dc-e891-4bb4-beed-4e340e7904ef,
,,0,41,2021-11-09 06:31:00.000,,,2021-11-09 06:32:01.000,2021-11-09 06:31:59.000,41,0.52930504,31.7583,1.4367981,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 06:31:59.000,40b718f3-3fbb-4078-d444-0482b347f746,
6018,4,0,10,2021-11-09 06:27:00.000,,,2021-11-09 06:35:08.483,2021-11-09 06:35:08.483,10,1.2777778,7.69,0.41,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 06:28:00.000,f281f2c1-dc96-4985-b0aa-2ea1b4756931,
13914,4,1,25,2021-11-09 06:28:00.000,,,2021-11-09 06:35:08.533,2021-11-09 06:35:08.533,26,1.6666666,23.19,1.39,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 06:29:00.000,bfb8a0f2-f587-4a40-b22b-8218c1b6177e,
26021,4,0,52,2021-11-09 06:33:00.000,,,2021-11-09 06:35:08.766,2021-11-09 06:35:08.766,52,1.5833334,41.2,2.1,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 06:34:00.000,cd8c6a75-bd70-4739-8147-1bb519ff1a2b,
,,0,56,2021-11-09 06:38:00.000,,,2021-11-09 06:40:01.000,2021-11-09 06:38:59.000,56,0.6914388,41.48633,1.9926453,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 06:38:59.000,96417b9a-1d56-307a-dfd7-8172e620a791,
,,0,102,2021-11-09 03:53:00.000,,,2021-11-09 03:54:01.000,2021-11-09 03:53:59.000,102,1.2880453,77.282715,3.585907,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 03:53:59.000,ccaaada9-f08d-9b38-c12f-47cb1d9d6beb,
,,0,36,2021-11-09 07:12:00.000,,,2021-11-09 07:13:01.000,2021-11-09 07:12:59.000,36,0.45104167,27.0625,1.2739868,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 07:12:59.000,5cbe452b-d8cb-f39c-bfb1-5883a35ac569,
,,0,69,2021-11-09 07:03:00.000,,,2021-11-09 07:06:01.000,2021-11-09 07:03:59.000,69,0.8567627,51.40576,2.4509888,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 07:03:59.000,651e1f01-a789-5d86-82f5-e64c7558fcd4,
35832,4,0,74,2021-11-09 03:47:00.000,,,2021-11-09 03:55:06.377,2021-11-09 03:55:06.377,72,1.6111109,57.73,2.9,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 03:48:00.000,fa4aa574-b09d-40c7-8515-39d21fb70d96,
31585,4,0,76,2021-11-09 06:34:00.000,,,2021-11-09 06:35:08.815,2021-11-09 06:35:08.815,76,2.0,63.17,3.05,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 06:35:00.000,2baafc51-23c2-421c-bf0b-4e96d04ad139,
,,0,101,2021-11-09 07:14:00.000,,,2021-11-09 07:15:01.000,2021-11-09 07:14:59.000,101,1.2644857,75.86914,3.5645142,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 07:14:59.000,2d9c50c6-63f2-6d0d-f44c-d82436046326,
30154,4,0,62,2021-11-09 06:19:00.000,,,2021-11-09 06:35:08.280,2021-11-09 06:35:08.280,62,1.6388888,49.42,2.51,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 06:20:00.000,653637ba-6bec-4920-a05b-b19603fb7ccf,
,,0,118,2021-11-09 07:21:00.000,,,2021-11-09 07:22:01.000,2021-11-09 07:21:59.000,118,1.5393555,92.36133,4.1072693,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 07:21:59.000,2cdc972d-d3d6-5cc3-c3ba-dce41fefeaff,
,,0,110,2021-11-09 07:19:00.000,,,2021-11-09 07:20:01.000,2021-11-09 07:19:59.000,110,1.402059,84.123535,3.852478,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 07:19:59.000,d17ba68a-f69d-8e9e-0a52-ba8aefde1825,
21060,4,0,34,2021-11-09 06:30:00.000,,,2021-11-09 06:35:08.624,2021-11-09 06:35:08.624,34,1.2222222,25.74,1.41,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 06:31:00.000,3d9db476-92fd-46c2-a4e4-7d6d67bd12ba,
20808,4,0,44,2021-11-09 07:04:00.000,,,2021-11-09 07:27:06.188,2021-11-09 07:27:06.188,44,1.8055556,37.57,2.06,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 07:05:00.000,1ec5811c-df84-4993-9d60-212569b8af95,
,,0,91,2021-11-09 06:34:00.000,,,2021-11-09 06:35:01.000,2021-11-09 06:34:59.000,91,1.1183919,67.103516,3.2499695,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 06:34:59.000,d5e2f69f-a7cf-6809-9174-b76174505d75,
44981,4,0,89,2021-11-09 07:13:00.000,,,2021-11-09 07:27:06.511,2021-11-09 07:27:06.511,89,1.5833334,71.22,3.58,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 07:14:00.000,5218975f-1891-42d5-a0f9-8a7f32db2de3,
,,0,20,2021-11-09 06:40:00.000,,,2021-11-09 06:41:01.000,2021-11-09 06:40:59.000,20,0.24837239,14.902344,0.70925903,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 06:40:59.000,47768133-61f2-bff4-b9ba-1abc0a886d7f,
48727,4,0,88,2021-11-09 07:19:00.000,,,2021-11-09 07:27:43.293,2021-11-09 07:27:43.293,88,1.4166666,69.03,3.52,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 07:20:00.000,96f4d3c9-f003-477a-8993-e10cc697238c,
,,0,100,2021-11-09 07:25:00.000,,,2021-11-09 07:26:01.000,2021-11-09 07:25:59.000,100,1.2851074,77.106445,3.494995,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 07:25:59.000,9bd2cf6a-be42-3441-70d6-3d0c8832a7b9,
,,0,19,2021-11-09 07:07:00.000,,,2021-11-09 07:08:01.000,2021-11-09 07:07:59.000,19,0.24082032,14.449219,0.667572,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 07:07:59.000,fdd12d82-8769-b610-6001-91cb5ee24293,
47221,4,0,88,2021-11-09 07:25:00.000,,,2021-11-09 07:27:43.666,2021-11-09 07:27:43.666,88,1.4722222,69.52,3.52,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 07:26:00.000,8c0552ed-79e0-4e6b-acfe-ae72adfe00b0,
,,0,73,2021-11-09 07:31:00.000,,,2021-11-09 07:32:01.000,2021-11-09 07:31:59.000,73,0.92440593,55.464355,2.5666199,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 07:31:59.000,28b4439d-e5d6-66cc-1fd1-1e05ed5608e2,
28513,4,0,55,2021-11-09 07:11:00.000,,,2021-11-09 07:27:06.414,2021-11-09 07:27:06.414,55,1.5,42.77,2.24,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 07:12:00.000,97a73d00-282b-465a-9e00-bbb1e7bd7a1e,
41648,4,0,80,2021-11-09 03:53:00.000,,,2021-11-09 03:55:06.625,2021-11-09 03:55:06.625,80,1.5277778,63.63,3.2,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 03:54:00.000,05c5942b-0926-4315-aa44-92eea78d294f,
,,0,106,2021-11-09 07:15:00.000,,,2021-11-09 07:16:01.000,2021-11-09 07:15:59.000,106,1.3398031,80.38818,3.7243042,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 07:15:59.000,d3e97bd0-eb25-2dae-2429-1e2ad6f33719,
5586,4,0,11,2021-11-09 04:10:00.000,,,2021-11-09 04:10:08.009,2021-11-09 04:10:00.094,11,1.5931137,8.9,0.45,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 04:11:00.000,5229b587-1f88-4047-beee-417197a031e2,
34856,4,0,69,2021-11-09 07:31:00.000,,,2021-11-09 07:34:59.533,2021-11-09 07:34:59.533,69,1.5833334,55.19,2.77,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 07:32:00.000,a7a17f5b-79bf-4b26-bc1c-e74c226f47ef,
19662,4,25,32,2021-11-09 07:17:00.000,,,2021-11-09 07:27:06.733,2021-11-09 07:27:06.733,57,2.9166667,57.35,3.64,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 07:18:00.000,f797669c-d7c6-4262-86bd-89aac5d7810f,
27295,4,0,53,2021-11-09 06:36:00.000,,,2021-11-09 06:42:49.410,2021-11-09 06:42:49.410,53,1.5555556,42.46,2.12,UTC+0900,MvwKid7qVC,com.sec.android.app.shealth,2021-11-09 06:37:00.000,2fbb2d0d-8d67-4eac-ba32-54118f268d02,
,,0,44,2021-11-09 07:52:00.000,,,2021-11-09 07:53:01.000,2021-11-09 07:52:59.000,44,0.56454265,33.87256,1.539032,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 07:52:59.000,bcb7fa04-6faa-0ab8-b8a8-e3f73cc32871,
,,0,12,2021-11-09 04:55:00.000,,,2021-11-09 04:56:01.000,2021-11-09 04:55:59.000,12,0.16296387,9.777832,0.41107178,UTC+0900,ULvLH/6rWJ,com.sec.android.app.shealth,2021-11-09 04:55:59.000,0494a8ff-b20b-58da-103c-dc13f6dbdf72,
