com.samsung.shealth.exercise,6200039,11
live_data_internal,mission_value,subset_data,total_calorie,completion_status,pace_info_id,pace_live_data,sensing_status,source_type,mission_type,tracking_status,program_id,reward_status,heart_rate_sample_count,mission_extra_value,program_schedule_id,heart_rate_deviceuuid,location_data_internal,additional_internal,com.samsung.health.exercise.duration,com.samsung.health.exercise.additional,com.samsung.health.exercise.mean_caloricburn_rate,com.samsung.health.exercise.location_data,com.samsung.health.exercise.start_time,com.samsung.health.exercise.exercise_type,com.samsung.health.exercise.custom,com.samsung.health.exercise.max_altitude,com.samsung.health.exercise.incline_distance,com.samsung.health.exercise.mean_heart_rate,com.samsung.health.exercise.count_type,com.samsung.health.exercise.mean_rpm,com.samsung.health.exercise.min_altitude,com.samsung.health.exercise.max_heart_rate,com.samsung.health.exercise.update_time,com.samsung.health.exercise.create_time,com.samsung.health.exercise.max_power,com.samsung.health.exercise.max_speed,com.samsung.health.exercise.mean_cadence,com.samsung.health.exercise.min_heart_rate,com.samsung.health.exercise.count,com.samsung.health.exercise.distance,com.samsung.health.exercise.max_caloricburn_rate,com.samsung.health.exercise.calorie,com.samsung.health.exercise.max_cadence,com.samsung.health.exercise.decline_distance,com.samsung.health.exercise.vo2_max,com.samsung.health.exercise.time_offset,com.samsung.health.exercise.deviceuuid,com.samsung.health.exercise.max_rpm,com.samsung.health.exercise.comment,com.samsung.health.exercise.live_data,com.samsung.health.exercise.mean_power,com.samsung.health.exercise.mean_speed,com.samsung.health.exercise.pkg_name,com.samsung.health.exercise.altitude_gain,com.samsung.health.exercise.altitude_loss,com.samsung.health.exercise.exercise_custom_type,com.samsung.health.exercise.end_time,com.samsung.health.exercise.datauuid
a895ed6d-165a-d580-f368-dbb862d93148.live_data_internal.json,,,,,,,,1,,,,,,,,,,,24000,,,,2021-07-13 08:31:26.000,1001,,0.0,0.0,54.0,,,0.0,58.0,2021-07-13 08:32:33.000,2021-07-13 08:32:33.000,,0.0,0.0,50.0,,0.0,,0.106784865,0.0,0.0,,UTC+0900,ULvLH/6rWJ,,,a895ed6d-165a-d580-f368-dbb862d93148.com.samsung.health.exercise.live_data.json,,0.0,com.sec.android.app.shealth,,,,2021-07-13 08:32:33.000,a895ed6d-165a-d580-f368-dbb862d93148,
bf5a4414-64fa-b9e5-c359-09b629a43223.live_data_internal.json,,,,,,,,1,,,,,,,,,,,13000,,,,2021-07-13 08:31:00.000,1001,,0.0,0.0,55.0,,,0.0,57.0,2021-07-13 08:31:15.000,2021-07-13 08:31:15.000,,0.0,0.0,54.0,,0.0,,0.053392433,0.0,0.0,,UTC+0900,ULvLH/6rWJ,,,bf5a4414-64fa-b9e5-c359-09b629a43223.com.samsung.health.exercise.live_data.json,,0.0,com.sec.android.app.shealth,,,,2021-07-13 08:31:15.000,bf5a4414-64fa-b9e5-c359-09b629a43223,
5052643e-2e0c-c556-b9a1-156dae90a6df.live_data_internal.json,,,,,,,,1,,,,,,,,,,,11000,,,,2021-07-13 08:49:40.000,1002,,0.0,0.0,52.0,,,0.0,52.0,2021-07-13 08:49:57.000,2021-07-13 08:49:57.000,,0.0,0.0,52.0,,0.0,,0.053392433,0.0,0.0,,UTC+0900,ULvLH/6rWJ,,,5052643e-2e0c-c556-b9a1-156dae90a6df.com.samsung.health.exercise.live_data.json,,0.0,com.sec.android.app.shealth,,,,2021-07-13 08:49:57.000,5052643e-2e0c-c556-b9a1-156dae90a6df,
2544d439-b311-6167-64b9-91b0c53621e1.live_data_internal.json,,,,,,,,1,,,,,,,,,,,9000,,,,2021-07-13 08:37:56.000,1001,,0.0,0.0,50.0,,,0.0,50.0,2021-07-13 08:38:06.000,2021-07-13 08:38:06.000,,0.0,0.0,50.0,,0.0,,0.053392433,0.0,0.0,,UTC+0900,ULvLH/6rWJ,,,2544d439-b311-6167-64b9-91b0c53621e1.com.samsung.health.exercise.live_data.json,,0.0,com.sec.android.app.shealth,,,,2021-07-13 08:38:06.000,2544d439-b311-6167-64b9-91b0c53621e1,
ddd9953e-e055-8962-5804-98902bdc8652.live_data_internal.json,,,,,,,,4,,,,,,,,,ddd9953e-e055-8962-5804-98902bdc8652.location_data_internal.json,,1412000,,,ddd9953e-e055-8962-5804-98902bdc8652.com.samsung.health.exercise.location_data.json,2021-07-15 04:30:36.000,1001,,0.0,,0.0,,,0.0,0.0,2021-07-15 04:54:08.000,2021-07-15 04:54:08.000,,2.2652996,87.832,,,1462.1401,,60.700836,154.0,,,UTC+0900,ULvLH/6rWJ,,,ddd9953e-e055-8962-5804-98902bdc8652.com.samsung.health.exercise.live_data.json,,0.991371,com.sec.android.app.shealth,,,,2021-07-15 04:54:08.000,ddd9953e-e055-8962-5804-98902bdc8652,
579ef8c9-4bbe-b3a3-ca5e-a83886de1932.live_data_internal.json,,,,,,,,1,,,,,,,,,,,12000,,,,2021-07-15 07:19:06.000,1002,,0.0,0.0,104.0,,,0.0,104.0,2021-07-15 07:19:25.000,2021-07-15 07:19:25.000,,0.0,0.0,104.0,,0.0,,0.053392433,0.0,0.0,,UTC+0900,ULvLH/6rWJ,,,579ef8c9-4bbe-b3a3-ca5e-a83886de1932.com.samsung.health.exercise.live_data.json,,0.0,com.sec.android.app.shealth,,,,2021-07-15 07:19:25.000,579ef8c9-4bbe-b3a3-ca5e-a83886de1932,
94dc4c2b-8152-9bf5-0175-271a80754bfb.live_data_internal.json,,,,,,,,4,,,,,,,,,94dc4c2b-8152-9bf5-0175-271a80754bfb.location_data_internal.json,,1033000,,,94dc4c2b-8152-9bf5-0175-271a80754bfb.com.samsung.health.exercise.location_data.json,2021-07-13 09:52:20.000,1001,,0.0,,0.0,,,0.0,0.0,2021-07-13 10:09:33.000,2021-07-13 10:09:33.000,,1.8888386,89.40525,,,970.80786,,41.602467,146.0,,,UTC+0900,ULvLH/6rWJ,,,94dc4c2b-8152-9bf5-0175-271a80754bfb.com.samsung.health.exercise.live_data.json,,0.85158587,com.sec.android.app.shealth,,,,2021-07-13 10:09:33.000,94dc4c2b-8152-9bf5-0175-271a80754bfb,
4b0fafed-39ba-7a6a-1414-0840f530ea6a.live_data_internal.json,,,,,,,,4,,,,,,,,,4b0fafed-39ba-7a6a-1414-0840f530ea6a.location_data_internal.json,,983000,,,4b0fafed-39ba-7a6a-1414-0840f530ea6a.com.samsung.health.exercise.location_data.json,2021-07-14 08:13:18.000,1001,,0.0,,0.0,,,0.0,0.0,2021-07-14 08:29:41.000,2021-07-14 08:29:41.000,,1.798413,90.93333,,,783.4121,,33.974365,142.0,,,UTC+0900,ULvLH/6rWJ,,,4b0fafed-39ba-7a6a-1414-0840f530ea6a.com.samsung.health.exercise.live_data.json,,0.7401409,com.sec.android.app.shealth,,,,2021-07-14 08:29:41.000,4b0fafed-39ba-7a6a-1414-0840f530ea6a,
707a040d-1573-e012-ed05-94ebbd59b2a1.live_data_internal.json,,,,,,,,4,,,,,,,,,707a040d-1573-e012-ed05-94ebbd59b2a1.location_data_internal.json,,1043000,,,707a040d-1573-e012-ed05-94ebbd59b2a1.com.samsung.health.exercise.location_data.json,2021-07-22 04:58:17.000,1001,,0.0,,0.0,,,0.0,0.0,2021-07-22 05:15:40.000,2021-07-22 05:15:40.000,,2.5183432,89.84662,,,1042.4058,,47.76178,128.0,,,UTC+0900,ULvLH/6rWJ,,,707a040d-1573-e012-ed05-94ebbd59b2a1.com.samsung.health.exercise.live_data.json,,0.9204251,com.sec.android.app.shealth,,,,2021-07-22 05:15:40.000,707a040d-1573-e012-ed05-94ebbd59b2a1,
bff07169-7ff5-5e66-bb3f-f79a396a3583.live_data_internal.json,,,,,,,,4,,,,,,,,,bff07169-7ff5-5e66-bb3f-f79a396a3583.location_data_internal.json,,3274000,,,bff07169-7ff5-5e66-bb3f-f79a396a3583.com.samsung.health.exercise.location_data.json,2021-07-16 05:38:39.000,1001,,0.0,,0.0,,,0.0,0.0,2021-07-16 06:33:13.000,2021-07-16 06:33:13.000,,2.2882323,93.903465,,,3665.0215,,151.63647,163.0,,,UTC+0900,ULvLH/6rWJ,,,bff07169-7ff5-5e66-bb3f-f79a396a3583.com.samsung.health.exercise.live_data.json,,1.1041267,com.sec.android.app.shealth,,,,2021-07-16 06:33:13.000,bff07169-7ff5-5e66-bb3f-f79a396a3583,
