com.samsung.shealth.exercise.program_schedule,6200039,3
duration,planned_date,state_update_time,week_info_id,custom,pace_info_id,day_info_id,update_time,create_time,state_updated_by,program_id,state,distance,deviceuuid,pkg_name,tracker_id,workout_day,program_info_id,datauuid
0,2021-12-04 19:00:00.000,2021-12-04 13:44:57.282,,b4fa351c-a02e-4051-bed7-05d6a87c069b.custom.json,0,,2021-12-04 13:44:57.436,2021-12-04 13:44:57.436,200,6a8250bd-c50b-4995-b701-590c40f7632f,500,0.0,MvwKid7qVC,com.sec.android.app.shealth,,0,program.prod11,b4fa351c-a02e-4051-bed7-05d6a87c069b,
0,2021-12-05 19:00:00.000,2021-12-04 13:44:57.282,,871d3af4-4890-404b-a182-b95c16265a6d.custom.json,0,,2021-12-04 13:44:57.436,2021-12-04 13:44:57.436,200,6a8250bd-c50b-4995-b701-590c40f7632f,0,0.0,MvwKid7qVC,com.sec.android.app.shealth,,1,program.prod11,871d3af4-4890-404b-a182-b95c16265a6d,
0,2021-12-06 19:00:00.000,2021-12-04 13:44:57.283,,6b591ee1-7598-4199-8c96-5363f0d3ace7.custom.json,0,,2021-12-04 13:44:57.437,2021-12-04 13:44:57.437,200,6a8250bd-c50b-4995-b701-590c40f7632f,500,0.0,MvwKid7qVC,com.sec.android.app.shealth,,0,program.prod11,6b591ee1-7598-4199-8c96-5363f0d3ace7,
0,2021-12-03 19:00:00.000,2021-12-04 13:44:57.280,,17ddbb31-25d3-4fd0-9b20-ff5d13c4f96f.custom.json,0,,2021-12-04 13:44:57.435,2021-12-04 13:44:57.435,200,6a8250bd-c50b-4995-b701-590c40f7632f,0,0.0,MvwKid7qVC,com.sec.android.app.shealth,,1,program.prod11,17ddbb31-25d3-4fd0-9b20-ff5d13c4f96f,
0,2021-12-07 19:00:00.000,2021-12-04 13:44:57.284,,f11bf05f-5079-49a4-9051-9c265594f02c.custom.json,0,,2021-12-04 13:44:57.438,2021-12-04 13:44:57.438,200,6a8250bd-c50b-4995-b701-590c40f7632f,0,0.0,MvwKid7qVC,com.sec.android.app.shealth,,1,program.prod11,f11bf05f-5079-49a4-9051-9c265594f02c,
